experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	timingBlips
main	66 	AH 	 oneCued 	 0.0 	 right 	D 	K 	0.0 	2 	0 	1.0 	JIYUXEVNGACPKFQLRHBMSZDOTW	BJAQIXTVFCWDLUZSPKHMYORNGE	LTXGOBMKDSIPQJAFEUHNYVWZCR	VXOYLZBDSAIWQUKMFTPHCGNJER	KPLVBTGAEORCXHFDMWYINZQSJU	ZTVBOKCFXUNPJGASHLMIRWEQYD	0
main	67 	AH 	 oneCued 	 0.0 	 left 	D 	J 	0.0 	2 	0 	1.0 	WKGOHJEMBUPDCNTAQRLVZIXSYF	GTEJNPAYHMUXVCIZBODSLWRQFK	TVQGOFZEYRJDNUIWABPXLSHCMK	UEJBIPVSOLFYKMWQAXZTHRNCDG	OBQGUDYKPCSFTJAEXWVNHIZMLR	KRBIZNLAOUYXWVHPMDTJCGQSFE	0
main	68 	AH 	 oneCued 	 0.0 	 left 	V 	V 	1.0 	1 	0 	0.0 	VSFGECDPIZJYURAKNHOXTMLQWB	UOSGFEBVIDTXZWMRJPKYHLAQNC	JPWZLYNFDUOHAIGKREXQTBMSCV	SBJQTLUWXGRCZPVIHMYKOEFNAD	XDAJIKYWQBTVRLPZOHFMEGSCUN	ZWNQEHCJKGFMYLADPITSBXURVO	0
main	69 	AH 	 oneCued 	 0.0 	 right 	V 	Z 	0.0 	5 	0 	1.0 	GDVBUWTYXMRJHZANCLISEPKOQF	DAMZGRCHBSWFUTKPNLVXJOQYIE	HESQAULPXFKOYWZVNIDGRMTCJB	BQEYGTDHZRJMVCALKPNOSWFIXU	YMEIUSXZDLBOAGKCQJVFWHNPTR	BTYHJEZVGKQLIOCNSWFRPMDUXA	0
main	70 	AH 	 oneCued 	 0.0 	 right 	P 	P 	1.0 	1 	0 	0.0 	IDKYPLEOTAUCVNBHFXSWJQMZGR	XFKAOJUPIBYLGHDNZTQVRMCWES	RJMUSYDZWBIPGEHCOLXAVKFTNQ	LXIKRSVCBUHJMWYGEFQPTDNOZA	GEIQUMLBORYKHPAWXCDNVTSZJF	MUKCTGXZSPIRNEDOAWVBJLQFYH	0
main	71 	AH 	 oneCued 	 0.0 	 left 	L 	Q 	0.0 	3 	0 	1.0 	VRCGSZQAPWKXIULHTFDOYENBJM	IFZRXTKWOBUSAMDJPEHQCLGVNY	CQYGOMENZTFBKRDUXSLJIVPAWH	AZEGPYKQLXMHRCNBDUSTOFIWJV	MWBSGPRXVUNITLYFCZKHAEQJDO	IMNPGBUYDKXROFEQJSTLVACWZH	0
main	72 	AH 	 oneCued 	 0.0 	 left 	J 	J 	1.0 	1 	0 	0.0 	MJCOPAWGKUIZQYTRDVFXBSNEHL	ZHAQBWJKLCMPDNFUVXOTRISGYE	FNDSPMYZEUBRXWQOKIACJGLTHV	NZUJQARMVBKDIGWELYSTHCOFXP	FLCJOKBHAXSIRDTVPEUGNMZQYW	OHMGAQZUYJBVWKDXTLIESFRNPC	0
main	73 	AH 	 oneCued 	 0.0 	 right 	K 	B 	0.0 	0 	0 	1.0 	UQYXHWRLJBKNSPTAOZFCIVMDGE	NJOLPQFZECUMWTVDKRXHYBISGA	XDSFZREJHVYQCTLPOMUNBGKAWI	MOCANTQLYJPIHBXFEDSWUZGKRV	YVLJZGXSQFKEIHUCNPWOATBRMD	ZLHYIPWAFVMGEXKDQUTJNORSBC	0
main	74 	AH 	 oneCued 	 0.0 	 left 	W 	E 	0.0 	2 	0 	1.0 	XWDJPYUFTSHQOICELKZBGAMRNV	UIVTJBQWFLMAREXODSKGHZNPCY	VYTOGNXBQEWLISFCMUJHKPAZDR	EQNDGFPTURMBIWCXLJHSOZKVAY	TFQERCZKPAMNBYLWVHSJIGDUXO	AYVMQENBPRUWXLGTCSDJHZOFIK	0
main	75 	AH 	 oneCued 	 0.0 	 right 	Y 	I 	0.0 	4 	0 	1.0 	GQEYMUWIKBCFNJASTDZRXHVPOL	AXWJCEIKVBLGFYUSHDMNZOQRTP	JEPBLCQGZSYWDVORAFITMKUXNH	FQAJLTIVCSGYPHXKWBEUMNZRDO	SQDURFBOXIYWPGTJHKEZMNLAVC	WSJTPDYZVUEMGFBOHCAIRNLXKQ	0
main	76 	AH 	 oneCued 	 0.0 	 right 	J 	Y 	0.0 	4 	0 	-2.0 	JHYTGQIAWPKVRUBXCNOFMSEZDL	QOBPFSNUJMXVGDRZCKIEATHYWL	RENWMXCODQIHLUSTJGBZVYAKFP	TNZXVOHWEDRKSMIGFQALCBJUYP	CTFSXLODJRYGEQVBHIZMNAWKPU	CGRNJSFVEXQPHLZTDIAOKUBYMW	0
main	77 	AH 	 oneCued 	 0.0 	 right 	D 	I 	0.0 	5 	0 	1.0 	HYANMFTWPJZEBOGSLVRQKDIXCU	XGZSTRANUMQILEWVYJCOPFDBKH	SXVUNKBEYAJDQWTOMPIFLHCGZR	GSKVFZNPUMRLIWYTXBAQDCEJOH	FWJLSBUVREKZGQCOPMNHXAIYTD	KGRWXBCTZPIDHJLMASEVNUQYOF	0
main	78 	AH 	 oneCued 	 0.0 	 left 	R 	G 	0.0 	2 	0 	10.0 	CXBAHQJNUSDZKYIRGLFTOPWVME	RJDEGZTKICQBPOHYVUSNMLXWAF	STOXYFCKGBLZEPJVWQRUHADINM	BZOUYFVGWCMSJKLTRDQXAHNIEP	OUISNRWGCVJXDQPBFKYHMEZTAL	RPQGJAIOBXEFVZLCDUSNMKTWYH	0
main	79 	AH 	 oneCued 	 0.0 	 left 	S 	J 	0.0 	5 	0 	1.0 	VPADZMEJFTXSCBUHOYWKGNIQRL	OTQEXFYPDJUABGWHRZCMLNKSVI	HNVGXOIFZLDPYRBJSCTAQMKUWE	WZURQEFVXLYBDGPKCOHATMJISN	BDSPMZHEUAOILVGWJFKNQRCXTY	FNIOGDJSCUMTLPHAZVWRBQYXEK	0
main	80 	AH 	 oneCued 	 0.0 	 right 	L 	I 	0.0 	5 	0 	1.0 	ORMHCSVPBAFXITQLGYDWJEKNUZ	JYBDWGFSKOMQACHRUZETLVXNIP	DELYBVAFWHJCSXGNQOZKPTURIM	LCZBEJYQSVWAXITOUMNPFGKDRH	AFOTNZYXKUGDRISEBMPWHJVCLQ	PKXWSMTBRNILOQFJCAHDZUEVGY	0
main	81 	AH 	 oneCued 	 0.0 	 right 	C 	B 	0.0 	1 	0 	1.0 	XAWVDBHOSCYLFPJKMEZNITUQGR	PTFONXUSGMBCKZJYAVWQLRHIDE	XYPSAHTRQKGVUEDOBIJCLWFMZN	MSCIDQWGNJVUOFZELAXKYRTPBH	WOEXGSKPBHNJRMFCVZYTLIDQAU	WURHGONESKVQAFJMXPYLTIZBCD	0
main	82 	AH 	 oneCued 	 0.0 	 left 	G 	Q 	0.0 	2 	0 	1.0 	NPCBIMKUOYZAESFJQXTVDGHRWL	FKTOLVZHMYBAUNRWJIXEDSCGQP	RVLHFNMQGUWYSZJAIDTKPCEOXB	ZARSHQYCOWXPLDVUBGENMFKITJ	ITWLOAYNPJVKMGBEFZCRXQHUSD	ZKUELDNMXQRIYOVATCWFJPGSHB	0
main	83 	AH 	 oneCued 	 0.0 	 left 	R 	G 	0.0 	5 	0 	1.0 	TJIFYSRUPVKMWEBZXLNDHQCOGA	EBFZNHGPRDAJMSQTOCKVIWXULY	WZIVMBTCNFLOSEKXQDHRUPGAJY	MEXUGFBPKYZILNOTWRVHACJSQD	TLFRIEMNCWOZPUQVDBJHYKXSAG	JKVBQIFGRSEOHZULNMTWDPCYXA	0
main	84 	AH 	 oneCued 	 0.0 	 right 	E 	V 	0.0 	1 	0 	1.0 	GPRDZAXBKEUTLJWQYFHMCVNISO	DKCZLQVENUHXJTYMAFWBORSIPG	GZJMNWODURFIHXSEPBTCAYQKVL	KBIXQZTSEYLPAUMOWHVJCNFDGR	QPVJOWHDIAYESRFCNXTUGBMZKL	ULITPQWRBVOFZGHYMENAXCKJSD	0
main	85 	AH 	 oneCued 	 0.0 	 right 	X 	L 	0.0 	2 	0 	1.0 	ZWTKMBRHLUCJQXAESYONDVFPIG	INYGWVKBZFMUPDECAOHTSRJLXQ	FSMTYHCJRLXKGVNDAWZIBOPQUE	JUOMPAFZDQIXGNLSKVYRCTWBEH	PWVKYFRSZLGOTECHBAMXDNIQUJ	QEVXWRBNIPGJUMFODSKTZCYAHL	0
main	86 	AH 	 oneCued 	 0.0 	 left 	F 	F 	1.0 	2 	0 	0.0 	KMDXYWBIPQOCATSLJZUGHFENVR	YAFZKMOSLWRCVEHQTIXGUDPNBJ	OTYZNKXGRPFHQEBUAIVWDSJCML	TFNVAWMIGZSKPDYQXULJORHBCE	EIGVYNRBZPLQCWFUXDJHOTSKAM	CTWJAUGDBZFQNIRXMVOSPKEHYL	0
main	87 	AH 	 oneCued 	 0.0 	 left 	S 	X 	0.0 	0 	0 	1.0 	BPNHUOMEXSWKRCTAVIYDQFLGJZ	MEGUBLODVSTAIQWCFNRKYXJZPH	QOAGCJFEHBZYUWNTVXMDLPIRKS	FRUGXBHAPWYKIETMZJLNSDVOQC	RNZUPHVDMSKIJYATCEBQWXOLGF	ATFDMGHLOSUBZYJVRXEQNPKICW	0
main	88 	AH 	 oneCued 	 0.0 	 right 	B 	P 	0.0 	4 	0 	1.0 	LVMSZAIUCGKWONTDHQJPFBYXER	XFKGNTSRBYPJDLHMQCOEUIVAZW	VJXBAGMSYEOCRPWNITFLUDQZKH	NDFCJAZBSGRQLHYPEXVUWOKTIM	ZITKXEWPBQLJOHFNUGADMYRCSV	GKHPAYLTQZUIMFSRVDWBOJNCEX	0
main	89 	AH 	 oneCued 	 0.0 	 right 	T 	W 	0.0 	2 	0 	1.0 	FQJAXMLCRSEGIKPONYZDVHBUTW	BLGORWHXKSTJNQYAUEFDZVCIMP	APMQZCIYKWTVUBFRXGSOJLNHDE	GBFISHKDNEVTJYPXZLOAWCMURQ	BYUDFKPZNLSJCMHOWQXIERAVGT	WIGSPZKQHTOLAYUJDFNCVEMRXB	0
main	90 	AH 	 oneCued 	 0.0 	 left 	Z 	F 	0.0 	3 	0 	1.0 	VAYOCHQLXZSDMTFGEKUBPJNIWR	QJWDOYGUFBSEZIHTARKNMXCPLV	YIMTROEXSJUPLBHCZFANDKWQGV	RWESDTOVMFZIPHJGLCAXKUQYBN	SMHCDAOZRPTXKBIEFJLWVYNGQU	VJHWPUOERLBIXFAQZKDNCMGSTY	0
main	91 	AH 	 oneCued 	 0.0 	 right 	A 	C 	0.0 	0 	0 	1.0 	VRTNPDISCAXMWZUGOHYLEFQBJK	BOEPALUXRHFTMNVWIKDGJSYQCZ	DXUOALQFJYTNIVBWKPSRGEZCHM	WOVZJSPNYUATFCQRLMIKDHGEXB	KGNEUYXSAOBZQLDWJVCRPMHTFI	NSULAKCPYQZHXRGDTFWMEBVJIO	0
main	92 	AH 	 oneCued 	 0.0 	 right 	W 	W 	1.0 	3 	0 	0.0 	AFOPTHIBXSCVMDKWNEUJGLYRZQ	KPSERGJNDHOMYVLFUCQABWXZIT	TPISKNRHDGOXVAZBFJWYQECMUL	ZJMGIBWPYRKCTSUQHFEXLADVNO	LPRUEFICNQZTDGVSAXHWBYMOJK	RYPIKHWQONTXSZFEGLVMABUDCJ	0
main	93 	AH 	 oneCued 	 0.0 	 left 	X 	P 	0.0 	3 	0 	1.0 	EHCQNXZUTSWDGKOABLYJRVMPIF	FJDBRKSZGLNCEPXOQVHIYWAUTM	ZDUPSXWQITNVMAYKCHGEBRFJLO	IHUCGFPXQWSKEZDMYNOJRALBVT	UMAQHFIYBRSTVELCOWDGNZJXPK	MWGUPDKLFXIJBZRAOENQYSTCHV	0
main	94 	AH 	 oneCued 	 0.0 	 left 	P 	Q 	0.0 	2 	0 	-7.0 	VTXFRYPLBMCAEHWUSJIDGQKNOZ	JXRFDZBPEQGMVNITUSLHCKOAWY	UPOELRTXQVDMCKASBZYIHNFWGJ	MVUNBOJWREHSPACKYFTQLDZXIG	GKXNDMUEZARWOLFQPJYITBCSHV	ANDZIHEWSUKMFGLXPTCROYVJBQ	0
main	95 	AH 	 oneCued 	 0.0 	 left 	D 	K 	0.0 	5 	0 	1.0 	KMBGXHRUDPLOIZAJSTEYQFNVWC	HAVLQCUZMSTOIKXEFBNYDRGPJW	PIJZCDKLVAXBENYHMQSOGWFURT	VCRIJTFKBQEPZWXLNDAGSMYUHO	WKUXQJEMSZPDVHCIOYGLNATBRF	JIMNTZKDSOUFGYQHWVAXLPECRB	0
main	96 	AH 	 oneCued 	 0.0 	 left 	S 	S 	1.0 	4 	0 	0.0 	VHDREILNBXZMGKCOQUSTWYFJPA	CEYJDTOLUVNHFIXMQWBGKSRZPA	ZRGTWHMXVYKPAIQLECNUBOFJSD	LWNMUKOGZQADPHJSYFERIXCBVT	XDYZUWNPTSOAFJKERGLMVCQBIH	UZOEBCXVJMQDTSLHAKGIFRNYPW	0
main	97 	AH 	 oneCued 	 0.0 	 right 	U 	S 	0.0 	2 	0 	1.0 	MVBHESRNUODYQFPLCKTGAWXIJZ	SPAZNQGCEBJFMVRTLOIYUKDWXH	GMZWEJKFSUHQPOXNVCTYBILRAD	LWMVQPURHEBTCGXYSKFDJZOANI	CLWVEYROTMZAJKDNSQGIHUPFXB	QVGUMRSPKIENZCFATLHYBOXJDW	0
main	98 	AH 	 oneCued 	 0.0 	 left 	L 	G 	0.0 	4 	0 	1.0 	NOVAULRMWGTBZEKIFSCQDHYJXP	OTQAHPVCMRDSUBLNEFXIKGYWZJ	KLXAFNPJEYVITBDSOHZUWCMRQG	FBSTXVKDZHQYAGPUCWMRLJIOEN	SBVFCDYKHQGLUJXZMANPEITRWO	TOMKLVCEIWBZFSAYRHXQNDPJGU	0
main	99 	AH 	 oneCued 	 0.0 	 right 	G 	G 	1.0 	0 	0 	0.0 	UOZKCPMGLSEYQVNRDWIXBAJFHT	MBJQCUFVXOAEIHNYSZLRWDGPTK	XHYAFBPQNVZTMWURIDGKJOSLEC	SPNOGVQXTMDHKJCBWYZLAFEURI	LNRHVZDIBQTGSEPXJAYKUWMOCF	FYJBLTVPHRZDXEKUGNCSAOQMIW	0
main	100 	AH 	 oneCued 	 0.0 	 right 	K 	K 	1.0 	4 	0 	0.0 	LCDYJFZUGWTVNSEMOXBAIRHKQP	NODEXRVFWSCHIZKUJYGMPTQLBA	VSQHTYJFPNLXZMKEADCRGUIOBW	PNTUKZWIGRQJDHSYVBCAMEOFLX	MVIQCPUKXNDHJGZABLOYREWSFT	DAHZIGWPMOXFEJBRKVCQYTNSLU	0
main	101 	AH 	 oneCued 	 0.0 	 left 	X 	K 	0.0 	1 	0 	-1.0 	ZBKMDXWLVIYCAGPUJFHSNTREOQ	UWCDHTNXKVSMEOPZRALIJBFGQY	WNFVYCPAKUZMLXEQRHOITBSJDG	SQINWCVBGKPAEHUMXTODZLYJFR	QZUSLJMAWBYVCFRKODGNTPHIEX	MVJSWCEQNZHDLFRGPUXIBOATYK	0
main	102 	AH 	 oneCued 	 0.0 	 right 	X 	X 	1.0 	2 	0 	0.0 	WBFZTRNGLQUOAKVIECMJSXYPHD	SMAIEVWGDQLJTBCHPKUNZOYRXF	BDQETWHNVXOZSYPJKUMILFCRGA	GTDONEMKSZBUIXRFAHPWJYVCQL	SWRVTDPYZONQXKULEJCFIMABGH	OSMHLADKWPTUQFXBCINEYVJZRG	1
main	103 	AH 	 oneCued 	 0.0 	 right 	K 	H 	0.0 	2 	0 	1.0 	ZRSXBCJLQGAMTUFVNHPKYWDOEI	OKSDBNYZEUXTARMJPVLWHGFCQI	VNTMLIUHKGWFJRZOADXBPSEYCQ	IRXHVPLYQDABSGNTMFUJCEKZWO	OLWQDFKJIPHZYRSXTUGCVANEBM	LTAXFRUMPCIZQSVDOBJHKEGYNW	0
main	104 	AH 	 oneCued 	 0.0 	 right 	P 	A 	0.0 	0 	0 	1.0 	UNGMLKTOAPXRWFZDCEJIYSBQVH	YRHKEXZLUAOGMWDICFNQBTVSJP	QIKWOTNSDPFBYGHAMRJLCXVZUE	GQOBLFUHXTDNRYKASPVIMWCEJZ	SJBXDPQCMYTVNGFLOERWKZIHUA	PVTGWSKFNAOYXLCQMEJDRUZHIB	0
main	105 	AH 	 oneCued 	 0.0 	 left 	J 	F 	0.0 	1 	0 	1.0 	CXGQTHKAJZWSMFBOLRVUNYEDIP	CWGSUNAFJZHMRDPBYKXVOTIQLE	TKPSAMBDRIFWVNQYXLGZJEUHOC	FTRHYAVNXGOZLUQPKSBCMWDIEJ	KGYZIQEDOSBWTACNLXFPJVHRUM	FBPMGSZCONDREALTYWHQKJIVUX	0
main	106 	AH 	 oneCued 	 0.0 	 right 	R 	G 	0.0 	3 	0 	1.0 	CXIKSFVAOPGUQWDZHBENTMJLRY	XHBWKCAGDVLNUMETYRPOSQZJIF	RBOZWQKDPXNSMCIEVFTGUJYHAL	VZTYUQHFEWGRMOKCLXJNIAPDBS	ENTDCALGKBOYJZHVMIXQFUPSWR	TEDWVYKCZOBUNSPGHJLFARIMQX	0
main	107 	AH 	 oneCued 	 0.0 	 right 	M 	J 	0.0 	4 	0 	1.0 	KCGYMJVEWSBZTXDUAOLFPQNIRH	KDPJVGIQLCENBZAUSXHTWRMOFY	LCNAFQIGSTXRYDZWEHBOJMPUVK	HAZUQRMITKSXBEWDCJPFYLNGOV	BXENZDYLTJMARQSGUCIHPVFWKO	JNBHAZQPOSFYXLIKGDUCVEWMTR	0
main	108 	AH 	 oneCued 	 0.0 	 left 	R 	V 	0.0 	3 	0 	1.0 	WNVGIPXZCTHRJMQUKBODYFLAES	UEWVQGJRTLMZIBCYKOHSNPXADF	ZKGBCYQEXVJTIDNOULWSMFHRAP	GEMKJBOHZAVRQYLWIDSNFTXUCP	UIOGAJCMWQXYTEZPSLRBHDNVKF	KHOUDXWBVSTJFIYLCNEQGMAZPR	0
main	109 	AH 	 oneCued 	 0.0 	 right 	M 	C 	0.0 	0 	0 	1.0 	JRNPALHOCMSVWKZITEGUYBDQXF	ILBPKSNCUHMQERADGVOXFWZJYT	MXADNRTEIJVKYPQHCUWGFBZLOS	NUYEHPBZVAJIXGORWMQLKDSCFT	OIXKSUJPHDGNVFMLZTEBQWCRYA	AESNMJROQDYHIFCGZLKWVTUPBX	0
main	110 	AH 	 oneCued 	 0.0 	 left 	P 	M 	0.0 	2 	0 	1.0 	ZSEJHLNXTDPBVWIMAKFROGYQCU	KYSWHXMBFRUOCZJPQDTEIGNVAL	TUVRIHACOMPDZQJBNGKWXYLFES	XFYKLWZDOCBHGTNUEPVMQAJSIR	OTYIBHNKZRQXEACUJWFMSPVGLD	MFSYKACVWQTLNGRHEIBDXOJZUP	0
main	111 	AH 	 oneCued 	 0.0 	 right 	H 	T 	0.0 	5 	0 	1.0 	GELZQRNUDJAPWOHFSITXYBVKMC	CWFAGELNPOIMSYBHDVJTZRQXUK	TFASEJQWKGYCVIMLPZNXBDRHOU	PKFCVZMSGQXDYTHJNLOWAIRBUE	LVMQWJTUZEKFPDAXOBIYSCGHRN	EPJNKXAMVWTHOZBQYGCLUIFDSR	0
main	112 	AH 	 oneCued 	 0.0 	 left 	Z 	S 	0.0 	0 	0 	1.0 	XVKGDHSZLMRBAEFQJYTIWCUNOP	AKNHDLPURJGFSVOZMCQBXETWYI	NEHMWLCIRQFZXTOVSABYUDGKPJ	MDWPRUHYGTQEJXAOFZBCSIKNLV	DIGAXFHLTQEVCBWJSNRMKUZPOY	RFQMGIXWPAKDTSJHVLUYNZCEBO	0
main	113 	AH 	 oneCued 	 0.0 	 right 	E 	D 	0.0 	1 	0 	1.0 	SHYKQAMLIEOZCJBDUNWXGTVFPR	ZRUBOJDEYCMWGVHAFXNSPQITLK	ZEULOJMSVBIQNHRCFYPAXDKWTG	QCRBYZNPVWSHAOKIDGJLFXUEMT	FPGIZOVXMHRTAWQKDSJNUYLEBC	TOWKUJSYQDZLIFNBXHAMRPCEVG	0
main	114 	AH 	 oneCued 	 0.0 	 left 	S 	K 	0.0 	0 	0 	1.0 	UGLZQXBYNKSITDPFCAOMHRVWJE	BXFONEZQCPGAMLJRIKVUDWYTHS	HQIDZWGKONFRXSBEAPCJVMLUYT	KHNESUMZPBTDXQLGRJVOCYFIWA	AUDMNWZHEIKFTLJSQYXGOCVPBR	SIBTEFWURVOLDJHKPZYNGQCXAM	0
main	115 	AH 	 oneCued 	 0.0 	 right 	Y 	X 	0.0 	4 	0 	2.0 	YCAFQGEVSXIUNRKPLDZWHJBMTO	ALZTGSPMRWJFCEIKHOYUNBXVDQ	XYKMIAGQDTCFOUHBNELRVSJZWP	BGYRWJOEAXNDHUIKLVPSZFMTQC	LVFHEUXOYMCTQNRWZISJGBPDKA	YDQPSUJNOIZCLTMHAGFBVWEXRK	0
main	116 	AH 	 oneCued 	 0.0 	 left 	C 	C 	1.0 	5 	0 	0.0 	PXDSQUIWKMOACLTGVHRFEZYBNJ	JASBIRZNMKFLHDGOVCXQYTEPWU	ZWHLOAQFKECGMXVJBPSTYUNIRD	BDFQJSAMCLPHITWZONUYERKXVG	ZPADWMRHYXFQOEKNJUBLIVGTSC	WVXODUTLCIFHQGSPRZEAKYBNMJ	0
main	117 	AH 	 oneCued 	 0.0 	 left 	F 	X 	0.0 	5 	0 	1.0 	PMCWFJVSNRDZXAKYBQULEHGOTI	XUNCFERSMYTJAIOVBKGHWPQDLZ	SJDVXBCMTNKFYULAGQZWHOPIRE	HGSNFOXCPJDMRKZAVUEYQWTILB	UYJHGOMSTQADBNIVLFCERKZWPX	TLHVEBXFWZNKJORSDIYQMPGCAU	0
main	118 	AH 	 oneCued 	 0.0 	 left 	X 	B 	0.0 	2 	0 	1.0 	KAHMQREPODFSBCTIWZXNGVJUYL	TXDOBSPJHGVECYZAFRNKMLUIWQ	JVTGRMEAPCBXOHIKQNFYDZSULW	OMVHILUXYQTFNCKBGEWARJZDSP	CHBLGAQEUSXVPWDYZIJMNKFTOR	URGBYQOVJWXEDHNCSKILMAFZPT	0
main	119 	AH 	 oneCued 	 0.0 	 left 	R 	G 	0.0 	3 	0 	1.0 	LMEGONUVQDXCFPBTZRWYISJKHA	HLVYDNOCIZRSTXUMGAWQKEPFBJ	TJYVPSWMDORGLINQXFAEHCBZKU	THALFEMGRCOSDZPXNVQIJBWKYU	YZAPQEXSNWRIJOVDGHLTCKBFUM	KIQVPUEDBYLXRMFHCJANWGTSZO	0
main	120 	AH 	 oneCued 	 0.0 	 left 	Q 	R 	0.0 	3 	0 	1.0 	HKSJXAFCWRBGULVOTDQMEZYINP	SOLXPCVRHBKWDEMQFAGZNUJTIY	BJMQXOEWVCPNFKDGSZITLHUYRA	IDWJGVUORQABMZELSYFXCKTHNP	RUGDHXWTZPEBAKLYIQSVFJNCOM	PITKYRELOABHCSXNDQMGUWZFVJ	0
main	121 	AH 	 oneCued 	 0.0 	 left 	J 	D 	0.0 	5 	0 	1.0 	NUGLZVJWFXHYAPTKDOEMBQRCSI	JLDMIGVBKSNFOWQZUPYHCEXRAT	BRHQLNVZAEJKSWCGDOPMTYIFXU	HZPUBTQOKFJCXWNSMIVYGDAELR	SJZLFYCHMVPROXKTWQUBDGEINA	LSVHIPWCOADJMTGFNUXKQEZRYB	0
main	122 	AH 	 oneCued 	 0.0 	 right 	T 	G 	0.0 	2 	0 	1.0 	CJZTVNWKELPGAUMOFYHDBRXQIS	MWAOXCUZJRKLGEPFIVQDSNYBHT	JVOUKWGTAFRMIXNSPYLZQDHEBC	PIBYTCZWGMLDRFUVHOQEKASNJX	ASJMQNUWGBHEXIKZDFCVPOYLTR	HGRLIBQAYONEWSKZFUDMTPVJXC	0
main	123 	AH 	 oneCued 	 0.0 	 left 	H 	H 	1.0 	4 	0 	0.0 	ILRCFZWEDXHUJKPYNQVBGOSMAT	QSPCNFHMIEVZAKLUGOBJTRXDWY	ZWSDIBNPXJMRYACQGOLKTVFHUE	OQGBIZRULWCVETAXFPYNMHDJKS	BSDZLTQAWHREXKYUJVMOIFPNCG	AWZKYXSHUBGQTIVRJMCPENFDLO	0
main	124 	AH 	 oneCued 	 0.0 	 right 	J 	B 	0.0 	5 	0 	2.0 	QDUVSGKJBHYOLCAXEPMRTFWNZI	DAFBNQPCLRKHSWJVGXIYOMTEUZ	QHAZEJUBCIKNMLVFTYRSOXGPWD	ORLCWDJIAPQXGYUVTKFNEBMHSZ	IXAWVFPHNJGLOCTUKDSEQRZYBM	HGKCNPMETBYJRLFOIVWXAZSQUD	0
main	125 	AH 	 oneCued 	 0.0 	 right 	T 	W 	0.0 	1 	0 	1.0 	LCWTQXSNEDVYZFKUAIBJRPGOMH	MQFAULDRZOWTIVKYXPENGBJHSC	YKBMQAZCXEUSNVTHLOIRPJWDGF	MGWJVSYFPLCIKEQDAXTUORNHZB	NXJTIBRECPLGWAVOQHFUDYMKSZ	WNPAXIBJGCKLZESDRVHUYMTFQO	0
main	126 	AH 	 oneCued 	 0.0 	 right 	W 	L 	0.0 	2 	0 	2.0 	KFTSXONEDPGALUHJZRYIBVQCWM	ICUFOPKXAQEJTYDZMVWHNLRGBS	DTBNPYOCQHLVWKRGMAUXJEFISZ	MDZLARCQGETHVJUIKBFOYSNWXP	ONGDKFPLHYWBTREXQSIVUCMAJZ	FKNQSYECVHJMITULWDXOPAGBRZ	0
main	127 	AH 	 oneCued 	 0.0 	 left 	Z 	Z 	1.0 	1 	0 	0.0 	SWYDATPOHVZJBQICURELXMFNGK	LQKXIBZEHOPARMCVFGJYDNUWST	BCIVPATKSEZNDOWLGXMHJRFYUQ	IQFNCBRMZJEGWUYPOATLVDHXSK	UOYFIHVZAEJRMDKSPQTXLNBCWG	LDUTGAYHZRNXFJIMECWBKSOPVQ	0
main	128 	AH 	 oneCued 	 0.0 	 right 	O 	M 	0.0 	2 	0 	1.0 	RZEDYQTINAUFXWCHBGOPVSMKJL	ZUVWKOBMAHNIEFSQYPGTRJXCDL	ABYHVDUMOCTXJLKPRQZGNEIWFS	LJFIBXESHZROPKVNUWAQMGYCDT	KYTDNUQWAFVCOPLHIXJZGMRESB	MCJSHXAUBNDTLWIGVKRFEYZQPO	0
main	129 	AH 	 oneCued 	 0.0 	 left 	K 	K 	1.0 	3 	0 	0.0 	JLOMDQZITNCKAWBRFSXPVYEHGU	JAXSHVFQICDYTONELGPMUZKWBR	VMXPSHUFDTAEYKLBOCWJNZIQGR	TVELBUYKOJQIRGNMXFHZCSWDAP	XNMQKSVEHCLPUAFYOWIRZGJDTB	HWQZMDEJAFVYGLSNBCROUXKPIT	0
main	130 	AH 	 oneCued 	 0.0 	 left 	P 	R 	0.0 	2 	0 	11.0 	JMSPFUYBZIRGLDHQCNAEOXVTWK	UFHBNCOMSXIJPADWRTKLVYGZEQ	LBFCAJMROEQIXDGWTUPVHYNZSK	UCPHIWKMLYTFABRSOXEZQNGVJD	IBRVGPNZQKYXJHSFMCWETDLUAO	ROUPLWXFMBDTZJAYQSHGNCIEKV	0
main	131 	AH 	 oneCued 	 0.0 	 right 	D 	K 	0.0 	3 	0 	1.0 	IXYVCEOQABPJGNTWKDLMZSFUHR	FNAGKBLPMEJOYUCRTISHXWQZDV	DIUCBVJPQOAZYXTREGLMWSHNFK	EWGQVMPKDZANHSXOFBCRJTLUIY	RXYTVIFLCQKAGHMBZUOSDNJEPW	FHLPGQWCIOJNSTEMBXZRUAKYVD	0
