experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	100 	CB 	 oneCued 	 0.0 	 left 	S 	U 	0.0 	5 	0 	2.0 	JWZBMKXRNILDAHEUYPTCFGVQSO	ZJQDIEMFSOKAPBWHXTUCNLGYVR	HPEMZIUDTYJKLVOBFWCXRNSGAQ	DLWSIZHYVXMPTBURFECAKNJOQG	XTQLUZNYMWAFVKRSCPODHIJGEB	AMYZJXUPSTOCKVGIENQFRBLDHW	NRQHCUILWBSAVMEOJKYPTXZFDG	OPXALQIRCZUDFKNYJVSEMBTGWH	0
main	101 	CB 	 oneCued 	 0.0 	 right 	G 	C 	0.0 	4 	0 	1.0 	ITCFPEYRLVZQOMWGXUJNHSDABK	CTJPISEHRKXDVQUMGLWFANYOBZ	RNVIDULCQKTEHSWJOZMBPYXAGF	KVYHMWGFJXOSPBLQTNRIDCEZUA	JHXMFLBCGYAZPWITOKNVDQRESU	TCXZDPHFNJRGQAUEWKYLSMIBOV	OWBQUTEHFAXMVGLYKINDCPRSZJ	ACRIUQOXFKBVYPNDJGHTZMELWS	0
main	102 	CB 	 oneCued 	 0.0 	 right 	N 	J 	0.0 	3 	0 	1.0 	TQCKNEGMVRBLHXDSAUFJOWIYZP	UCPTXEWMHLNKAVJRIYZBQGOSFD	NRDEQGZUICYBXHFVPMALKJSTOW	PDIAQGHLZEJNTMUWFRBVYKCXOS	EVUMGCRDBHNTQPAYKSZFJXOLWI	OFKQDTVXBSGJWANPECRUIHLMYZ	HBSOYZMURWLXDNQFEVPKATJGCI	VSLOXCWUBQRHKADPZYTFEIGNMJ	0
main	103 	CB 	 oneCued 	 0.0 	 left 	H 	S 	0.0 	5 	0 	1.0 	SWKYNQHGDJOCMRBLXZEPAFVUTI	NPMTZFOYEBGXRACWLKIDJSVUHQ	DIZTRFLMWVQSUEYAXJPNOCBKHG	UVXWBPGAKDOCRQZYFEMIJTSNHL	EQNDZKRMBVHPWTFGAUJSYOCLXI	UYNFEGWBJSHICAVTOLPQMXKZDR	JEOTIDRQWXHACGZBNFKVYPLSMU	IFZHJBKDOWLMVNTQCYUXASERGP	0
main	104 	CB 	 oneCued 	 0.0 	 left 	Q 	Q 	1.0 	5 	0 	0.0 	BTXJYRDSZGIVALPQCFNMEOWKUH	SMNRCPZQFAOBDJXEGYHVLKWTUI	FZMYQULSOPNWGRJTIBCHXKAVDE	KMPEOLWXIGDFYTNVBSJQARCHZU	MJEZVWLFQINKYGCTHUOARDXSBP	VISHBOLWXQGZMTPAFRCUDEYKNJ	EOUVGKBRXDQASLJWZCNFMTPIHY	UQFNMWSDRYZBPJAHVTOEKILCGX	0
main	105 	CB 	 oneCued 	 0.0 	 left 	C 	U 	0.0 	7 	0 	2.0 	WVLCBANHZRDGXTFEYOPSJMQKUI	MPKICOUSBLDXGHEFQNVWTYAZJR	PYINEMJGLUQZCWHAVDRSKXTBOF	HKMXAZDJONYURPFGWLSBIVCEQT	MIQUSDLZWARCHPGJFYBTVEOXKN	DUNZXQPEHCAFYMJTGBLWIRSOVK	VUGDEMLJWNRHSTYIFXAPOZCBQK	MESNRIQUACDJGWBHLFXKVOTYZP	0
main	106 	CB 	 oneCued 	 0.0 	 right 	M 	N 	0.0 	4 	0 	1.0 	BSYVJGKQNFDZMHTPOXIEALURCW	MZRGPKENHWFXOJQBUYCDTVLASI	DOLIKZCHVEUYARTBNQMPWSXGJF	YUZRSACWXLMEOKPQVGDBHFTIJN	SLHUDXZFNMPCWAKJVQGOBERYIT	HXSNTDLWUQVRYOPKGJZMEICFBA	AQZBLEIKSVGCDWUJXRMTOFPNYH	BTACQEZMXFNGHVYRSOPULJWIDK	0
main	107 	CB 	 oneCued 	 0.0 	 right 	X 	E 	0.0 	7 	0 	1.0 	MZPHAWBKDFSEJGLYQUVNRXOCTI	YBQWVSGEXUHDRONLCPFJKITMAZ	TZJURXVMODKICEWGSHLABYQFPN	DFEQSAGLYHUNKRXVOWMBJTPIZC	SLGYNRTFHOEUJQWXIKZCMPBVDA	FDYPHVIBKAJWUTGOSXMCLEZRNQ	MXVCRKADLHQOSIBZUYFGNPWJET	CYPUDBOMZEXWTHJKNAFSIGQLVR	0
main	108 	CB 	 oneCued 	 0.0 	 right 	L 	L 	1.0 	4 	0 	0.0 	ZVJDMCTBSNOKXLUEHARIFPGYWQ	MTRKVGXJYHWOCPSQEBIFLUDNZA	AGSYIMTQELKWVURXCBJODNHZPF	MIPDRUZGWXOASKBCYFNHTQLJEV	NFEVGHLIKOTXCJZMDWBQYPASUR	YBVHLXKZRTSDOFCJGAMQIUPNEW	OFQSPUWNBHARYDITZVJMEGKCXL	DETCQOIMNGZRYVAWKUSJXFHPLB	0
main	109 	CB 	 oneCued 	 0.0 	 right 	G 	G 	1.0 	6 	0 	0.0 	CQDAVIPYBKGOWXLNUJSTZEHMFR	XOMKLNUSWAGRETJCHZVDFQYIBP	MKHYLSJQFXGPUTBEWCZVNOAIRD	HNYBDUSCMORJKQATVWPEXFLIGZ	GNOCEZKYSLVBQPXAJIDWMTRFUH	JUMPTEQDALFXBOZVSNWYKGIRHC	VBRWZQPSIUGOXKFHJECDMLYNTA	UXSPWQFKVMRDBGNYJOITHCEZAL	0
main	110 	CB 	 oneCued 	 0.0 	 left 	Z 	Z 	1.0 	4 	0 	0.0 	WABMHZLJIRFKVENQDXTYOSCGPU	QYIVDZFLKCEGJSMOBRHNWUTAXP	DWMBCLFONQARUGHKZYXEIJVTSP	TIALOMJKUBZXSGRNEFWYHQDCPV	PEJGOKTVQSZWNMBLDURFYXHCIA	UPIZBCTFHVWYDOAKMSLEJQXRGN	JWHCQYEFAURDGIOPNLVBTMKSXZ	DFCEAUYVXJBQPOMHRZWKGINSTL	0
main	111 	CB 	 oneCued 	 0.0 	 right 	U 	U 	1.0 	0 	0 	0.0 	JRAFEXKUILNTPMVOZCYSQHGWDB	BQGMSRVNALHXPTZYIWCDUKEJOF	TWNQHOSMPALCEDZVJUXGFKRYIB	BSQKAXDPRCITEJVWGHONULZMFY	THUFJWPYAGRMZEIQDLNCKSXOBV	HKGJATMCNSVEYOXZFIBQWRDUPL	CWGOLDURPYZAETNMHBJIKVFQXS	LBFTASDQEOUIXHRCNYGMKJPVZW	0
main	112 	CB 	 oneCued 	 0.0 	 left 	A 	L 	0.0 	0 	0 	1.0 	SYMQHFUNLAXVTZKEBRWODIJPCG	VGWXYHFBEAZTMDKPONIJQCSURL	ITENJXYWDVKZQRPHSOGCUABFML	JKMLBEHNFDOZCIPTARGSQVYXUW	YTOAXSBQCDHNRGVWJMIPLEKUZF	DVLGHKOCQJEZMRIFBTPAYNUWXS	NGIAHPMQYKUSEBDFWJCZTVXRLO	ONUMHBIPDRVLEAZCQSTYJFKWGX	0
main	113 	CB 	 oneCued 	 0.0 	 left 	U 	U 	1.0 	3 	0 	0.0 	WUFAMLIBEGQOVRDYCZNSTXJKHP	VGUBASOMPNQLCIDRFZHXKJWYET	ZYJFOCWNGRXPMESUHQLKBAVIDT	MODTHIUJNXQKBYAVLFRWGSCEZP	LITSVWQFHKAZEJOUCRMBNGXPDY	ZGAJEROXYCKLHBMQUWTISFNPDV	JIVRHODUEXCWQLFYAMBZGKTPSN	LZHITOFQDCGXSKBRJWENPAMUYV	0
main	114 	CB 	 oneCued 	 0.0 	 right 	W 	W 	1.0 	3 	0 	0.0 	YISUJVAELXDWRTBNCOMHKGZFPQ	JXQYOFKLITUGBWMZCSRADNVPEH	PQBUCEGDXRIFVTASYWKNHLJMOZ	HZRYPTVOSWQNXJCEAMGFLKBIDU	TJIQPCDZXLVSGWRYEAUMFONBHK	HIZFKQAGLVPJBXDMCNTUSERWOY	SIBHJWAOFNLCYQMKVDXEPRZTUG	ZSMAYNLOEVCIKJFBGRUPDXTHQW	0
main	115 	CB 	 oneCued 	 0.0 	 left 	E 	F 	0.0 	3 	0 	1.0 	AODRPYHNTFSVBUWLIMECZQGXKJ	FJACMEPTSHORKQWZIBNLVGXYUD	CXQWDHVLFGBNROASZTMKUYPJIE	JKNXGVQFETYRPDHWMISCLAZUBO	MCAYRHSQDXOGPNJLKZVFTEWIBU	OYCKHEPAUDTMJIGVZWBLQXRNFS	KIVQYEDXPOTJGRMCUABHNFZLSW	PEQHOBZRVCWJINKDGLFTUMYXSA	0
main	116 	CB 	 oneCued 	 0.0 	 left 	A 	A 	1.0 	1 	0 	0.0 	RAJUXMYWITEGOSVCPFZDHNLQBK	MJXSKRQEAIOLFTBDVPUCHYGWZN	IXGABZWEDRNPLOMFUTQYJHVSCK	GPSRLEWZHOYKIUXDVBTFNQCAMJ	YZJQOUPSAFGKELXRVTBMHNICDW	HONKYLRXZGPDIUCBTSVAFQMJEW	MYOSBRJAQXKCGLNVFDWTEHIPUZ	FZSQNCEKUXWVTIORGDMPHLBYJA	0
main	117 	CB 	 oneCued 	 0.0 	 left 	B 	O 	0.0 	3 	0 	1.0 	YMZKTRABULNQPECIDFHOSJGWXV	BSMPFVKJICGOAWEHURLYZQTNXD	FGDAIWBTYVNSUKMCJOZLQXHREP	GNJIRZUXVAOBWDYKTSEMQCFPLH	RPHBYSKLWONADCZFTGEQUJXIVM	YZWXMODEUSAVRCIKFNLPJGQBHT	ETQOGFLDRUNPHYKSMXJBZAWCIV	QBDKCRAGVEMSWOZFLHYIJUPNXT	0
main	118 	CB 	 oneCued 	 0.0 	 right 	B 	E 	0.0 	7 	0 	1.0 	SUFPDYGWBLMCZERVJNKTIXQHOA	DFUSQNPMJYWZOGTARHXVEKBCLI	GQKBFMHUXINOYRJZVTCLWEPSDA	HVIXMOTBRZSQNACEUPYLKJGWFD	DVALJRTECXNBPWMKSUOYHQFIGZ	LYFITWVGSCXKNBQZUEARJODHMP	RAKMSIFYTBJPDZCOHXWLVUQNGE	LHFSDGNVEBMTPJKRWYZQXIOCAU	0
main	119 	CB 	 oneCued 	 0.0 	 right 	D 	V 	0.0 	1 	0 	1.0 	MOPJIGNVKTQDBWXCLAFZYSRHUE	HGJIULVDBFREZWXYCKPNATQOMS	PEZQAMGCWLJRDOTXIKNFUSBVHY	PLVTWNESJFOCQIZDYBXARMGKUH	WGLAVSZJKBQUCFYPDMETHOIXNR	PBIOMLTGJFXVNDQZKWYHECUASR	VSMRWYHJKOGDPIXLUNBTAEFZCQ	HTDNQYCAIMXOFEVJPKBGZSURWL	0
main	120 	CB 	 oneCued 	 0.0 	 left 	H 	T 	0.0 	7 	0 	1.0 	BLDFOWXZVIEQYSRNAGUHMKPTJC	XTZQCLRMKEIVUFDGNJWAOBHSPY	BUJGLASQDYIPMHKENWCXTOVZRF	EDBURYANHOICZJLTGWXPSMFQVK	HPRANBJOIQVTWGFUSMZYEKDXCL	ZYWHCIOSMDQRKVBGTANFJXPULE	HRBLATJDCIGVNSKXZMQEPOUYWF	NLKFRXYCTHIWZVBQPJEOAGDMUS	0
main	121 	CB 	 oneCued 	 0.0 	 right 	D 	O 	0.0 	7 	0 	15.0 	FYEOTPKIJRCAGNMBUHQXZVDSWL	LUYKQFDBVZRXCMPEGNTJIAHOWS	JURFTKMBLZEIPNQDHVGAXWSOCY	AZCOTWKFNRLGBHUJYIDVXESPMQ	WQDABIEOVCMPSFJZNHKXLTRYUG	SZMNBADOKJVLTYIQHUPRCEGFWX	EFXHTQZIVSYCBJLWPNMUDOKRAG	MESCQUBWAXOIZKPVJTNLYRGFHD	0
main	122 	CB 	 oneCued 	 0.0 	 right 	M 	A 	0.0 	0 	0 	4.0 	EKSXIVAURNMDQWHFTJPOZYGLCB	KBOLSEZGXWDMVQPJHUFCYNIATR	OVNSCKZIUGTBYFXLWARPJDMEQH	EIVLBFSRJZWADMOGNTKCYUQPXH	EGUBAIJMVZKTXPDLYOQWNHRFSC	LPFBAJKQWXZOTRGDYHEVCNSMUI	YAGDBELPXMHZKUSWRFOTNCVQJI	WZISHCLJTKPDEBAQOVGFXNMYRU	0
main	123 	CB 	 oneCued 	 0.0 	 left 	B 	K 	0.0 	2 	0 	1.0 	BCDMQHGEJWNORISFXZVKUYTAPL	IUGSFPNQEJTACXVBZMYOKLWDHR	DJHYQOFXRZKBEWIAVLSGMTNPUC	YAVXZOLTRGSHNKJIWUEFBMPCDQ	WMXGUJPORZTCVDQKNEASHFYLBI	IZVMSYJNDBCHWTPOREQGXUAFLK	ZJHDFAVRLQMSXPNOYCTKUWBEIG	NTZCULIEQDSVRWBPHXFAKYJGOM	0
main	124 	CB 	 oneCued 	 0.0 	 left 	M 	F 	0.0 	0 	0 	1.0 	WPSIVYOFMQNXDCAUZKEGLBJHTR	YEIVMOJQFSPXTGNZBKLRDUACWH	PURDYETAWOKQGHBMLSVZFNIJCX	OUPJNYTXGRELVFCBHZQAKSWDMI	MYGHAVSNLQXOIZFEWCKUBJTDRP	WSXFGLBUNVYPKQEJTDMOZAIRHC	YCVOPHENIRXAQWLDFJTSZKMBGU	GVKYDJPBZLMEFUAQOTSCXWIHRN	0
main	125 	CB 	 oneCued 	 0.0 	 left 	S 	A 	0.0 	3 	0 	1.0 	YGUOQNZPSDCIVTFHKXBWAMRELJ	PKMHDWTGQIYCNBEZORAVXUSFJL	RTCFXUOPNELIKWBHVJQYDMGSAZ	QBCXDOUASZEKNWRJIGHPMYFTLV	PJKZLXBRTIDMYEWOSNGUVFACHQ	IOULKABZTPWVJXGQMSEYDRFHNC	PKRIUEXTDAYZQFJCMSGNWLVOHB	TIRZGYOBXPUAKDWENHJFQVMSLC	0
main	126 	CB 	 oneCued 	 0.0 	 right 	S 	K 	0.0 	6 	0 	2.0 	PHRAILSWJXZCNUEQMVKYGBODTF	JTIFWXLZBYNEDKORUVCAHPQGMS	WGMTQZSEORVLHPUBACNIKXJDFY	DPJKEQSZUHGTVAMLBINYOWFRXC	BDSYLVPUAKQCOZXTHNMWRGEIFJ	DEKBZQWTCUVXHANMROSIYJFLGP	QHGUOAKISDXBVEMCJNFLYPTWZR	OYUPHKBWDFEMAZVNXIGSQTCJRL	0
main	127 	CB 	 oneCued 	 0.0 	 right 	U 	Q 	0.0 	3 	0 	1.0 	XFTIUNJZMEHWARQCKDLGBOVYPS	VPDALQJSTHKZCOEIRBNXFGYWMU	AYRUVLDSEPJGNBZMKCOHXTQFIW	XOZICHFKWQULRTYNSDGJAVBPEM	NZRVMYXIEWPTBLDOGQJHFUAKSC	XOVYJGCNQWFKZSBDPTIRULHMEA	CASREJYBTOQMFULHXGINPVDKWZ	MEYKLTQINFHJPZDAXWCUGSRVOB	0
main	128 	CB 	 oneCued 	 0.0 	 left 	S 	L 	0.0 	0 	0 	1.0 	RFIBAQLSKPVMUOJHDTZXYWGECN	GYULVXHCJARBZTEIOKWPFQMSND	PRXWUDBSLAHGZIKVJFYEQMCNOT	XIGLZYDVWENFMCUARJPBHOKQTS	MHUJBKDGOZACXPRNYLVFSQIWTE	SNIXUWFTRJEHYCMVKQBODPZGAL	AXRLPZVIENJOKHWCSYGTUFBDMQ	TDLPUQXRFJKHYBZWEGCOINSVMA	0
main	129 	CB 	 oneCued 	 0.0 	 left 	M 	N 	0.0 	1 	0 	-4.0 	AIBXJHEVUTWCMPOSYLDQFKGRZN	LDMTGBNUKQPYJXWHIOSZCFREVA	TQIJGUEBFDAOLHYPXNVSKMZWRC	LBSYPFWNZTUIHJVXGAMCQDOKRE	HUKCSDWOEVXFJBNZIAGMTRYLPQ	KEMSHUCAFZXYOTQJRBGWINVLDP	AJBLZRPYGTWDHVFKENMISQCUXO	WAGMDFBHQPTUXVNKIZLOSEYJRC	0
main	130 	CB 	 oneCued 	 0.0 	 left 	L 	V 	0.0 	2 	0 	1.0 	YXVMNSKPEOJTLQZBURAGFWCDHI	NBCSTZAFDUEXQHKJRGVLMYWOPI	DHIAESCYQVLFKGWTXNPJUBMROZ	CWUXAZSYBIDJGQVHFNELOMRPTK	BIQDXMLSKJRYGOTNPFCWZAVUHE	YKXEVTCLRAWPHJNMSGIOQDFZUB	PZIKVSOJHUTGCENLBFMWDQXYRA	AMZEGSXVLIBHONYWPJDCQKUFRT	0
main	131 	CB 	 oneCued 	 0.0 	 right 	Z 	H 	0.0 	2 	0 	2.0 	YJXHIEPMNVGOQFKDUALTZBSWRC	KRGNZUAEBIXDHSJTPFVCWYQLOM	QWJSTIUHYZOACNLGVPBXERFKDM	HFCDVTAWYLNIEMKRQXZGSUOJBP	SYCLPIMDNWXTJVGHUBFARQZOEK	UILGSKADWQEBZFVYJTOCNRHMXP	CSHQIOKDRALUFWJTMEZNBVYPXG	MJUYCORVPQWHTBEZGLIFXANDKS	0
main	132 	CB 	 oneCued 	 0.0 	 right 	D 	C 	0.0 	5 	0 	1.0 	AWQGSELFBKTDRYJCVOUNMZHPIX	JNGSQUKVHXRPZIAYWMFOLTBECD	OWPRMKNJSYQCUGXETVZABDIFHL	QPKXAUWRYCJVBTZMGFINEHODSL	IFWOXALKBHTCDJGNVYESPQMZUR	QAWKJONUHMCDYLVTXRFSZGPEBI	JOUSQXGZDCEBRFKWHTVYLNPIAM	AWNSCIFTRLVQKMHBGJEZOYDUPX	0
main	133 	CB 	 oneCued 	 0.0 	 left 	Y 	F 	0.0 	7 	0 	2.0 	MVCJRKATBGSDHYEPFIWQOXLNZU	SJYKLVMGTXAOZCEWQFIDPRHNUB	ZCKMYHXSIWENLARPFJGDVOTUQB	ODIPCHYQNKZWRGUVJXSMFTLEBA	TRISZEFHMLXYJUPWOQKNCGBAVD	SBPEDTMAQOVKFRHLZCJWIUYNGX	XLTYCDVPBWAMSRZQHJKOEFNGIU	SEBMTHORPAFJYLXIUWZCNVGQDK	0
main	134 	CB 	 oneCued 	 0.0 	 right 	W 	B 	0.0 	5 	0 	12.0 	KROWSUADJMBVFTLNGZHPCYIEQX	CVPYNMGFSIWZQJTUKBLHOEAXRD	XVLTMOYQRZHKDNACWSPUJEFIGB	GHRLUXVPFWTQIOCJYEZNBMKDSA	XJVQGTAYSEFWUNCHIBRKLMPOZD	STRYANGFXBVOPKHJUIMECWLDQZ	SUJXMPBWNOZEIQCRVAYDLTGKFH	FVXAHDUROEJQGMTYCZBNWSPLIK	0
main	135 	CB 	 oneCued 	 0.0 	 left 	R 	G 	0.0 	0 	0 	1.0 	OJITUQEAGRWSHPLKBXNYMDCVFZ	HELJQBKIAWMPCRUFXNYGOSZDTV	FPOGCTQDVJYEIUAHWLNMZBKXRS	CXLNIJBSQTKUMAYPGREFWZHVOD	TKBSQZNJDYEFMWPIRXGUHACOLV	ZPGXYKRVATCQWLISHEOBJFUNDM	EMLTCBWXFSVNGAJDPOKZRHUQYI	NSPEBGACXUWKIQLDORTJHFYMVZ	0
main	136 	CB 	 oneCued 	 0.0 	 left 	W 	V 	0.0 	0 	0 	2.0 	JNMAIGHZDVFWQKCRYPXSOTEUBL	NPBTZASOEKRFJMXIQGLDHVWCYU	YKIVOPQTLANMDRFEUZCGJHBXSW	OYXBPTMCAWJNHKFZRSDLIVEUQG	YTGOWVDMQFZUPRBKEIJCNHSXAL	WCJETIKSAFQULXNRODGVZHBPYM	MIZVJEQXSFHRALCTGODYKBWUNP	EBMRQKUPTZWFSJLXIOGNAYVHCD	0
main	137 	CB 	 oneCued 	 0.0 	 right 	R 	R 	1.0 	4 	0 	0.0 	PNIETFBVLJUWSMCZRQOAXDHYGK	IGYWMFPBEKTZOASNDRLVHXCQJU	LPNQBUYTEZOGXDAIKJRFHCMWSV	MNUICERGYHTLJXFKDWSPABOZQV	GUBDNVTZRJPMAQYIOEKHFSLXCW	VEMFWBKDGISZXJRUATCNQLOYHP	CBJSQVKYNAOMFDZLWRXPTEGHUI	TZIOKSUMFNVXBPELQRYHACDGWJ	0
main	138 	CB 	 oneCued 	 0.0 	 right 	G 	M 	0.0 	3 	0 	2.0 	MTQKGWUEZOINBADPXVFJSLHYRC	GBZWQXHRFDYELIPMTKCVUJOSAN	ADXGNRMCBVHSFYOIZJQLTEPWKU	CLZPAKUMQGIEFWVOBSRTDYHNJX	YKEFCTOMRNZBAJGWSVLDXPIUQH	XSDMAINKRGYOWUPCZVQHFTJLEB	ODYBUPLZXNWKICFEJSVQTMAGHR	VEPYLKCHOBTDJZNSAIFGWMXURQ	0
main	139 	CB 	 oneCued 	 0.0 	 right 	R 	R 	1.0 	1 	0 	0.0 	ONZFMSADJUCQERXYHBKTWLPVGI	UEWFHZQARLSYGKMXCNBJPODTVI	KBFYVUPOSWLIEZNCTJDAHQMGXR	VMFGEWDCJXOHUTLKQIANYBZRPS	XHYABMIUQZGRVEPWJLNDTSFOCK	HMGOZPLAUJTBWFNRDVEIXCQYKS	OSLAJQZICYXVMBGNPDHKUFRWET	DLRPVEZJWTYSAMOHIFCNGXQUBK	0
main	140 	CB 	 oneCued 	 0.0 	 left 	Q 	C 	0.0 	5 	0 	2.0 	RQTCALJSMPDUHKXYWGNEIVZBFO	KYDWGNVRCXOJPAZHELSUQTFBMI	IZNAOKSQWBETMLVRFHXYPDUJCG	FIONYSECPAVDQUHBLZKRWXTGJM	MVRLQIKBXZSCJGHTFAENPYWDOU	JYGZWLPDRCKQEITAFNXBVMHOSU	BMWRTEPFGXAHJYUOVNSZDLIQCK	YKOHMNAXJECFZPQSVWLTIBGDRU	0
main	141 	CB 	 oneCued 	 0.0 	 right 	M 	Z 	0.0 	5 	0 	15.0 	EWRJLSCFYPIHUGMOVDABZQKTXN	QCGYDRAPVHFBMZXEOTWUJISNKL	ZGICUHSJLQEAKPORVBYNFWMDXT	KSHWTOPALEZYDIQFVRXGBCNMJU	MTLRBAVJGYOUEHDPSCFZXKNQWI	DYGAFRSWTZKNUBVCXEQPJHILMO	NUTKBCIPVREXYSHDAZQJWMOGFL	QXETMVIYLPZSWCGUOHRJKDNFBA	0
main	142 	CB 	 oneCued 	 0.0 	 right 	M 	P 	0.0 	1 	0 	2.0 	UMXOEHGBYKVALITFZDJCPWQRSN	JTSQXORHFEPNMCYLWDIZKUGBAV	CLNJFQRBIYKGTAOEVZHDWPSMUX	NGMTBHJZOFYIPVXDSWCUQEARLK	BKJICDOZSVTWNEXHQFMPYALUGR	QUVOYZAHNRWMKESFIXTBPGJLCD	OGZULRANESIJXTPKFBYHMQDCWV	JOGFMKQPZUYECSRHLBXVITNDAW	0
main	143 	CB 	 oneCued 	 0.0 	 right 	T 	T 	1.0 	3 	0 	0.0 	VKHBAZSDYJCMOFEWQRLUGNXTIP	BRXVTSPAIENQMYJHKODCUZWGLF	GHXTUFNYWBZEVROMPKDSIQLAJC	CNQIZHUPEGTLBMFDRSYWXKOVAJ	QZJEKMYABCUXVTWSPRIHNLDFGO	HIVROJULTZXEWDCBANFKMSPGQY	LNDKWSZTGVYEIXOFBQRPHMAUJC	INPWSJYVMCTQDGUZLXOAERBKFH	0
main	144 	CB 	 oneCued 	 0.0 	 left 	A 	C 	0.0 	3 	0 	1.0 	ZRILGEXBPCSTOAMKJWUNYVHQDF	VINCYODMSAUEGJRTBHLQWXKZFP	QOKXVSNFGBZCEWMAPIHLUJYTDR	BNEXUVIRSGCAOYWZHQKLTDJMFP	KGNPIUBDSZHRYQJLEOTXVAFMWC	GNVCWJQBORIEHDYSMPFZXLTKUA	BDTHCEAPYOQLKNFWRSXGJMZUIV	ERXZBGFCSILMKHUYDNQPWJATVO	1
main	145 	CB 	 oneCued 	 0.0 	 right 	A 	L 	0.0 	1 	0 	2.0 	JQWLOCAHXIEGTFMYZRKSBUNVPD	PRHYKCOLIAJNDEMZBGWXTVUSFQ	DMQKTZCEALPJHNIXVROYSGFUBW	XYGPENOMDZIUCRLWKAHSVTJQBF	HBXUFTVNWAMCESRLOQYDIKGPJZ	XWYOGLKNBTDVHQJECPSZUAFMRI	WSCGKVMBODFHIQYPJTNXZEUALR	YCRHWMXGSBJDZIOLNVFKTPQEAU	0
main	146 	CB 	 oneCued 	 0.0 	 right 	B 	R 	0.0 	6 	0 	2.0 	REVCWSNBPMDUKGFLHXIJQAZTYO	EZQBDWXPAINCYTUFGMSHOKJRVL	XQCEYFZUDNARBMPTLGJWIHKOSV	MXEHCOUIKQNFLTYBWAGVSZJPRD	PCXNKULYEFGZRODQMWIHSJBVAT	UZSJQPNKWFTBOLAYRDCGHIEMVX	XDCHGJPRUBZQLWYFMEASNIVTKO	YLOZQXWURVNKIDGJPEAFHTBMCS	0
main	147 	CB 	 oneCued 	 0.0 	 left 	K 	K 	1.0 	2 	0 	0.0 	LBWZINHUEFMGPDRKCXAQJTYSOV	VBGPOQHMREYXACFUKIJWZDLNST	DWOCPVLKFTMREXAYISQBGNZHJU	PNVQSUADWJEHIOBLRZCTGYFXKM	FPLMODXUTRHIGCBANWEKZYSQJV	XWNYLPIFUETSAOKBMJHZCDVGRQ	TDLIYCHGEOQZMRPNKXWFBUVSJA	QPDWRXIFLYSAECJUVBKOHGNMZT	0
main	148 	CB 	 oneCued 	 0.0 	 left 	C 	P 	0.0 	1 	0 	2.0 	PFJGZTYCUKOLWQXRMVIENSBAHD	AXGHVTMPNCUJLBEFSOQYDIKRZW	ERNTAGYSFZWOKJHUQLIBDCXVMP	GSHIBCELTZVAORUJMDXWKYQFPN	LJFOHCKDQMPBSTYZUIVERANXWG	KUNLVQADESIYJOGTPFXWBRZMCH	GDUENVPQHRSLYAIBZMJXKWCOTF	COMAGEIFKLUTYVHQJXRDZWNBPS	0
main	149 	CB 	 oneCued 	 0.0 	 left 	W 	W 	1.0 	7 	0 	0.0 	JKHGRZXYMNVUEOICBDTPSAQFWL	BFNCSYXDQJEUOTWKZPLRGHVIAM	ASLWEIYKNPDJQGXVRCFUOHBZTM	UAFZQVMKEYXGNSCJTOBDIRPWHL	LYKIWGMDARTPEJBVHOSFXUNQCZ	LRJNECDFHMBZASQUGPXIKYVOTW	JPKTRGBVQYIHLUNCASWOMEXDZF	BSFVAREGWNDCUJLPHZKYXOQMTI	0
main	150 	CB 	 oneCued 	 0.0 	 right 	R 	E 	0.0 	6 	0 	3.0 	MNCIYVSHDJFTWPZLEAKQBXOUGR	KHVLTWEAUNMDCIZXJFBGYQRSPO	EOKVIRGYLQJXSHMPUAWCNTDZBF	IPDBGHLNOWTVRSCYZAUXEKFJQM	ZDLUYECXPRNWGJISMHTAQBVOFK	CRHAGFOUYXBKLIEWSTVPNDZQJM	WIDTSCBUEPARZMGKFLXVNOHYJQ	UHKFGXIAQLRSCNJDMVBPOWZETY	0
main	151 	CB 	 oneCued 	 0.0 	 right 	X 	Z 	0.0 	2 	0 	8.0 	PHJKBZFXGRMCYWQVIAOLEUDNTS	YNCVTZWQIPAKEBHJXDMFSGOURL	HKOPGJWQSZNBYVDFEXIUCMRATL	FUPWOHSAJBDMTYGQKNCRZEVILX	VNHCGMBWTDAJUXOYFKIQPEZLRS	KZVLNXGCFHRBUSOJDWYTQPEAIM	GHZOYDVWEFRLBUQXJSMPKACINT	PTXGSHDKFAYLMWJQUIOZCEBVRN	0
main	152 	CB 	 oneCued 	 0.0 	 left 	U 	L 	0.0 	7 	0 	1.0 	WEVZBYHAPOFSRQNMGDIUJTXKCL	HAKOCZGTXYRLPBQSDEFVJUWINM	MNBKFIUWYZTXOHDLQPEVGACRJS	CIDXKZWUBOPAVFGJETNMRHLYQS	KHUELVMATIOQJWSYFRGNCBPDXZ	HOCJLZDXRWKQYVMGUAPNIBEFST	EKQWVUJOCIGTNBSADXRPMLYZFH	SKTVGOLUBMRHIWPEJFXYQACZDN	0
