experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nStreams	eccentricity	polarAngle	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	timingBlips
main	154 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	M 	J 	0.0 	3 	0 	1.0 	XOKRGZUCEDSYVJQWLBFPMAHITN	GDISBLPNYWOMJHZTQKECXRUFVA	EPYXVUQSRZNAOWGIHLKBTCMFJD	OAXWGSKEJMZTBHYLUPNRVIQCDF	TQHVIEBDYNXFCSKURPLWMGAZOJ	UQCERDPGLAZIKTYMHFSOXVNJWB	0
main	155 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	Q 	D 	0.0 	1 	0 	1.0 	EFMRUDLKJNSZQVYXGHAIWOPTBC	ZWIMUABSGDQYJOPVKNFRLXTEHC	-99	-99	-99	-99	0
main	156 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	X 	B 	0.0 	2 	0 	2.0 	YCXJPZFLKWVDAIORHNBMQGTUES	PGFADKCSHLBIVWMNYUZJTROQXE	CZAQTRBYXIGHDPEVUMJONFSKWL	GMXRQPDYLVZETOBWJKAFIHNSUC	DPUMKEFTARXIOVCSNJLZQGBYWH	JUQYWOPLRZDGXMBAFHCENTVSIK	0
main	157 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	R 	H 	0.0 	1 	0 	3.0 	ZQPUBRGCOAIVFMKDXNJHYESTWL	LQVPWZKCMHYFRBONXAGUDJSITE	-99	-99	-99	-99	0
main	158 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	G 	Y 	0.0 	0 	0 	1.0 	WQANJXHESYGTRKPBFLVOIUZCMD	OIYATGZWUBVJELHPRSKXQDFCNM	-99	-99	-99	-99	0
main	159 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	P 	Y 	0.0 	4 	0 	-8.0 	VYNJDLICOTKFQAXMHGPERZBWSU	WRECAQBYJONXPVKLUZTHGDFIMS	PWTYQBOMKRXVEDJZGCLFNASHIU	QALKFRVTYGCBIDNZOXPUSEJWMH	FPGCMUOEAYHQDVXIKBWJSTLRNZ	GNYVIKXZOHSCAQERTUFBJLWMDP	1
main	160 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	G 	Q 	0.0 	1 	0 	12.0 	JSQVFABDEPMXHNIUZCGTOWKLRY	RKYANSHQFCDXOBMEUZJGPVTLIW	-99	-99	-99	-99	0
main	161 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	D 	D 	1.0 	1 	0 	0.0 	PFLVOTSJWGYKIDZHURXCQENMAB	JQTYLKXSIMDUGPZVREOBWANCHF	FCAILETOMPWHKSGBYDJQNXZURV	ZHSMUQRWJADLGYBFOIXKNCPVTE	JCYQLZMWUPGFHKRANBITVSODEX	IJKNOUYSLQHAGBMZFVWECRXPTD	1
main	162 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	A 	T 	0.0 	0 	0 	1.0 	OZXWFLTASJMQCUDKYIGRPBHVEN	BDRGAFONMLXQPIYKHCVSJWETUZ	-99	-99	-99	-99	0
main	163 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	E 	J 	0.0 	4 	0 	1.0 	FYDSCUZNBRIAGQJKTHXWLOMVPE	UAJMVSHTDPCEZLYGKWNQRBXOFI	JRSIHOPFBXQWLZGAVKNDTMUCEY	VNTCGBYUOQLEJHWMPKIRXDZAFS	CQFLISGBAOJEDPYTRNHWKMUXVZ	XYDNKCQFSEHAROGUPWZVLMITJB	0
main	164 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	W 	T 	0.0 	1 	0 	-2.0 	RYGXUKJPFTQMESDNZLHWCOABIV	IFJEAQWRTLNZPHGMSDCYKVUXBO	UQICWEKPHFZADMYROSVNBLXGTJ	MVXBUYDNERIZQOGWSATKCPFJLH	AQIWXUDTVHZFSMGCKJNELPOYRB	OYZRNMTABPLEKUHWGVICJQFDSX	1
main	165 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	J 	U 	0.0 	1 	0 	-1.0 	KZCNHPDUJLTEWMOASXRGIYBFQV	DYWNRXJUPZTALEBMSKQHIFOCGV	-99	-99	-99	-99	0
main	166 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	A 	B 	0.0 	5 	0 	2.0 	MAIGJXBONKLTHRUQVSDZYECFWP	MSKOYVJDWZFCGLRHTIQNUPBEXA	QCZWYDUXFBTHPJRSIGOVEKMLNA	VXZKEBLGQHWAPISFTYNRJCOUDM	SBKDIFOVJCXZHUTEPWARQGYNML	KRJQCFBZAXEDUIMSVHLOGYNPTW	3
main	167 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	M 	M 	1.0 	2 	0 	0.0 	VNLAOHXDMEZWIJCQFBSUYGKTPR	GJYNOLQBRHWSVEUIFPKXZCATDM	WBDHQGYEMKUJSXILPRFATVZCON	ZTNGXOHWDVLAJPBEYFMIURKSQC	FGYNZKHUOTAXISLMEJCDVBQRWP	KOXHFIJDVYWMCQSNEBZAGPTURL	1
main	168 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	G 	G 	1.0 	1 	0 	0.0 	AKTMFDEYGVLHBCOZIPRSUQNJXW	VYKUXCWLMHGQAIJNOFREZSBDPT	-99	-99	-99	-99	0
main	169 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	J 	X 	0.0 	0 	0 	4.0 	KCLAZWSIDXOYEJQMFPGUVRNBTH	VFUJGZXPONSLAYBWQCDHIRMEKT	-99	-99	-99	-99	0
main	170 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	E 	X 	0.0 	3 	0 	15.0 	DZKIPLSQTMVCNFWHROBUEGYXAJ	MKBPTDJVAZHGQXOWSYNCLFUIER	YTQISVRFMXWAZGEHNUOLDPKJBC	ZBHQKGXALRVFUTJWMCOYPEISDN	IPDOKYBRWCNGFELHZMJUSQAXVT	EBFWZIRLCOYXNAVDMQPJTKGHSU	0
main	171 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	H 	T 	0.0 	1 	0 	-1.0 	NJHEFSCMGBLXUPYOADVRIQZTKW	JKOVRWASGHTPYNMCEIZLFQDBUX	-99	-99	-99	-99	0
main	172 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	S 	V 	0.0 	5 	0 	1.0 	BDGHENPZKTJSAOIRQUWMYVFCLX	QLPGJMSCXNWZOFUTKAVEDHYRBI	XQMUYZWPHNOEIBTRAFDCLJGKVS	SRUJKXTNZPILOHBWAVFDQGCYEM	XKGREFPDBZQWAJLICVHOSUTMNY	EHMPTWABNLVSYZOQXCRJKUDGFI	2
main	173 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	A 	A 	1.0 	0 	0 	0.0 	TELVXPBFAWCMJYUQISZORGHNDK	XTNOYCSLDEIAKUQJWMBZFHGVRP	-99	-99	-99	-99	0
main	174 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	E 	K 	0.0 	1 	0 	1.0 	MZJYEIFCXWLHBSDGPVRNUKATQO	ZRAHISKEXFUDOTWYNPJGMBVCQL	LYHAFBKTZSUOWQJIDXMVRPCNGE	QWNJIGTLHVXKUZEDOFBACSMRPY	QAWVLECJMPBDOSNGTRZYHFUIXK	MCWFVLZYQKTEBOJHANURPISXGD	1
main	175 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	C 	I 	0.0 	0 	0 	4.0 	EMNVFAJOHXIGPTCSYWZDULQBKR	GEVBKNTWSYCFOJAXMQILZPUHRD	EUHKIPZGQJLWATXYVFOBMDRSNC	XZPVTNRMEWICGSHOQLUYJADBKF	BAXHDQMWTLGZUSKRIOVYJCPNFE	GNCKIZBDFJPVSARHEQYXWTOUML	0
main	176 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	X 	W 	0.0 	0 	0 	1.0 	TIJUBPLWXNKRAGVQDSEFCZMHOY	BQCWJYPHKTZONXDGESMVURIFAL	YCIKERMPSQLWVUZFTBNOAJHGXD	BLCJRGXUESFADWHYTIPNOVMZQK	FVSAQURJGTHOPIDLBCEZWKMYNX	DNFWTGBKPSYJHRAIEMUZOVXCLQ	0
main	177 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	Q 	Q 	1.0 	4 	0 	0.0 	CYUEZSQPMAFGLJRNBIXTVOHDWK	DNAORSZVPIHBXYQGCKUMJELWFT	CSDLFPJWTNHRQYMXZGEBVKOAIU	JDORHNXZSQVFUAEPWYCMKTLGBI	TFJDLRQGYWEMZBSIAPVHXKCUON	ALJTBFUSWEVHMQODKYPXIZGCNR	1
main	178 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	E 	F 	0.0 	0 	0 	13.0 	AYPGKSOVXFLDCJQINUHMBZETRW	FOVDEXNZWTIGJYLSCBQHUAKPMR	AXIKERJZTLNUYSCPWVOFBGMQDH	RIZVGYAXJLQHUOWCTKBPMSNEDF	OMBGCRHUJFTILDXYKZEQNAPSWV	RLBJOAYNGCFVPXMTZEDWUSKQIH	2
main	179 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	P 	X 	0.0 	4 	0 	11.0 	BJWXAHLNVRSFYTECQMDZUKOIPG	TJWUYAEQVXPSGHORDFBMIKCNZL	UIGWNXTSPFDQZBVRHCKLJYMOAE	VNTYBDIJURZXGOMESLWCPHKQFA	IJGBESDXAFRLKOVYHNPTMCWUZQ	NHEQLWBJIYUZXSGORVFDCATMPK	1
main	180 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	X 	I 	0.0 	5 	0 	7.0 	ZVWHUBMLRJYOPCFSANTGDIKQXE	TNSFBEWULKPQVROCGHIDAZMXJY	YIDGAZLQWSMXCOENUKPFBHRJTV	LQWOEVITKJYZXMUPNDHRASFBGC	OZFYEAKNCSJILUHTVBDRGQMWXP	EKLDSGRIHVUQBNXAMPZFOYWJCT	0
main	181 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	P 	L 	0.0 	0 	0 	13.0 	DSJNVBHXLEORMQIZCTWYKPUGFA	LYHZXIAGMWVNSEDJRUQOFBCKTP	-99	-99	-99	-99	0
main	182 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	W 	U 	0.0 	0 	0 	-1.0 	ZSGHOVIDWUMJNCBFKPTXAQLERY	NRAPTWXJEQBLIGYVKSUZMFDHCO	-99	-99	-99	-99	0
main	183 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	S 	H 	0.0 	1 	0 	1.0 	LPNSIWUHDFEXZYGCJQAKBRTMVO	DJLMRUCXQYHSOZPAFGBVEKTWNI	-99	-99	-99	-99	0
main	184 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	M 	S 	0.0 	1 	0 	12.0 	OEYNCSFLKPMXVATRWQHGBUJIDZ	QFXZKBURLSNCAVTDYIOJGMHPWE	-99	-99	-99	-99	0
main	185 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	R 	H 	0.0 	0 	0 	2.0 	KLGCQWZHVRNASIOJMYDXETBPUF	OUAGCQZRNPEFSJVMLYIWTHDXBK	WTZMXRKVLUHGAJDIPSEQCONBYF	RQVMWEPYDFZKUTLXOJNHGAIBCS	ETPNMOLBCSRQFZDYKXGUAJVIHW	JVXIERFWCZMDYQGOKUPNHLSBTA	3
main	186 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	M 	Z 	0.0 	0 	0 	1.0 	ABVJOWCZMUGLKHQIRYETPDXFSN	FNKWPJQMBISLHXADYTROGCEVZU	-99	-99	-99	-99	0
main	187 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	A 	F 	0.0 	5 	0 	1.0 	RVBCZLXOWKPASQJGEFUNTIYHMD	YQVZSONPDGWRUCBXAJFETIMHKL	GIYMTXJEUZNQBHVODLWKRCPAFS	ZCMUHNRWEADFJSLPVXIBTQOKGY	YMKGROLVBSUFZCTPEIAXHWJDQN	TVBYISXRCFAELKJOQNDPHGUWMZ	1
main	188 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	P 	Y 	0.0 	4 	0 	1.0 	ZDPELNUHWJTSCQKVBROGFAMYXI	PTCBHIDZLEVOQUJRWSAGXYFNKM	STYHDIRFCWVEUKBXMZJNOPQALG	YSRZGXAFELIKVJBQDOMNCPHTUW	XQWHMRIJZYPVAETUFSLCKGOBDN	VNOWACMGEPDUZQFBIRLHYSKXTJ	1
main	189 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	E 	X 	0.0 	3 	0 	7.0 	FRCTQOHJENLVMADXIZBKYSGWUP	LRSTPJHQUBVFAZWKOXNYMDIEGC	VXMAHZBWLUCRSDIPQNOTFKYGJE	ZIDBOCYAJXFUVNHLEMSKGRQTWP	VTNKMHAGXYRBJZCPFSLWDUEOQI	CBWUSIXNMTFKYZROPLHDVQEJGA	0
main	190 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	U 	D 	0.0 	3 	0 	17.0 	HCSIUTGELPDAOWMKXNFQRBYZVJ	JOIFCBHRWMXNQKPEYLVDTUZSGA	QADSKPUBTOJIMWELVYXNZHGCFR	RGVIEQDTZWFXYCOHMALSBNJUKP	UQKDTALMZOHJXSGFIWNEVBPRYC	MSKDQEFLTVPYNHCXWIRAUJOBZG	2
main	191 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	P 	S 	0.0 	1 	0 	3.0 	BRLMVWGHUCJNYKSOTAEXPQZFDI	TBCVLQKDSWAPMOYFGIJERXNUHZ	-99	-99	-99	-99	0
main	192 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	G 	F 	0.0 	1 	0 	1.0 	MYVKZSXAUDFCGRLIHWQTOBPJEN	CWTUPMOJFGERDQVYNZLIASXKBH	-99	-99	-99	-99	0
main	193 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	R 	G 	0.0 	5 	0 	-7.0 	JSLCIZEKYMHTVUDGXOBNQRFAWP	UIFKWRVGODLNAHMYQBPSTEJXCZ	LHESWOUPGZJCFVDTXKIABYMQNR	DZUAWSPXOYJKGINLFVHTRCMEQB	YXPHGZUVTQJBMDCKNFAISWLEOR	ORNYIZLUGEBAFXCQHTWVSMDKPJ	0
main	194 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	C 	N 	0.0 	0 	0 	1.0 	WQOZYJFHXINCTVUREBAPLMGKDS	XZBPJEAKRNUCVIYWOMTQDFSHGL	-99	-99	-99	-99	0
main	195 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	P 	Q 	0.0 	5 	0 	4.0 	SVIEDXFRHYQPJOLMCWGNBKUZTA	GMSEQWKXJDYUFOIVNABHCLZRTP	FIQYPABHTGUNDRMOZSCWLVXJEK	JSLXGRUOQBIMWANHDFKCVTPEZY	CYTBRAPJGFMZQDSXHOVKUNLIEW	WSREJDQTLYPNGZOFBKVCUAXHMI	0
main	196 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	M 	F 	0.0 	3 	0 	2.0 	LJYBSDNFTHKCQIZWVOAMPXUGER	HCFGDNXIZOTUAMBSJLWQRKEPVY	MXZRYUKAEJBQLPGTCFDHVSWNIO	HDZCKSPBIYFEMTLVAXQGJRNOWU	AFRZOVHJNMBXDUPEQCTIGKWLYS	GZMILUNVHEKSBAXJWDYPCFQORT	0
main	197 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	D 	O 	0.0 	0 	0 	3.0 	HXWMSNVJBOZRDKIAPFYCTGLUQE	DPJYIUGTZAOEBKQFWHRVLSNXMC	UJHWONQKZPBXCDGVLSFEAIYMTR	WNSKDQEMGXROBTIZFPCJVALHUY	EDZHPTUXWBGMRSVQFAICOLYNKJ	DKQYOMFSREVLZCPHBTUNWJXGAI	0
main	198 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	M 	F 	0.0 	1 	0 	2.0 	KXDIUAZNSMGJVQBCREHPTLOYWF	KIWVETBSRFHMOLGYZUJCDNXAQP	-99	-99	-99	-99	0
main	199 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	S 	A 	0.0 	1 	0 	2.0 	OSEGJMDARCIQXZUWYBKHLVFPNT	HJBKICUAOSMWQYEXZTPRLVGDNF	-99	-99	-99	-99	0
main	200 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	D 	U 	0.0 	1 	0 	-3.0 	CHZVBJWQDENUXTSMAGROYKIPFL	YQXRMWDITUNOHGBCEVPLFJZKAS	CUYDBRVQMNHZOLFTSWXKAEGJIP	IUSECWLAOBHVKGNMXYJZDRTPQF	DSOEFHILMNVPCGXQZBATJUKRYW	DTPQMWCESNKYHOBRJGVIFZAULX	1
main	201 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	R 	F 	0.0 	5 	0 	2.0 	UIMXLWDJKYGPHOTNBSRQVAFEZC	KTSGPWBCUIEHFYVJNOAMDXLQZR	GUBKRWJHIPXCAFSDOYMNTQEVZL	MZXKRVWSADIUBYJOPTLCNFGQEH	CPARYTUIBWFLXQMOJSVKDEGZNH	XSJWHDLNMBFKRIQVZPAOCYUETG	0
main	202 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	D 	I 	0.0 	4 	0 	2.0 	YRKETDMIQWLZVBUXAFPJGCHNOS	KSQHJYVMOWIZLTURGPDNCFBAEX	KYIZSRTEGHUCVPLANQJBWMDXOF	FCERBAJWSXIKQTGLPHYVMOUNDZ	UBKSQJIGDFVYLHNTAOCRMPZXEW	ZCVYXGUEQPKLDHJFRWATOINSMB	1
main	203 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	W 	M 	0.0 	0 	0 	3.0 	OLFAGIMUPWSDJBRVHXEKCQZYTN	CAGHNOSFPWYUQRDTBZVJEMLXIK	-99	-99	-99	-99	0
main	204 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	P 	Z 	0.0 	0 	0 	4.0 	KOYQSIDZTMBPEUJWFLNXGCARHV	ZTRPADQYLWFGJBVSNKIMOEHXUC	-99	-99	-99	-99	0
main	205 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	L 	N 	0.0 	1 	0 	2.0 	SFRIQMWUGNOCJDXYLBHZKVAPTE	YKJCZVQNULTOXWSBEFARPDHIMG	YNZLUKBXSIGHEDRWTAJMVOQPCF	YNDGQWXAOJIVFBHMSTREPKZCLU	RYTDHBNZGVOKQXLCPAWUFESIMJ	TWCGSAEXQYDZFPLBHOKRJMNVIU	1
main	206 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	S 	Z 	0.0 	0 	0 	1.0 	NKJHOELZSBIVMGFPDCYQURXWAT	MJNRSLEBOKPCTYUDQVAGFHWXZI	-99	-99	-99	-99	0
main	207 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	J 	U 	0.0 	1 	0 	-1.0 	WPINZUACLYJFVOHTQEXGKRDMSB	ROETHLMJUVFDQNCZYIPXWGSKAB	PKBOHQMINSUJTDRXCGFALWVEZY	GLIEDYBCKHFURWSXJNMQZPAOTV	REMLPNQJFSAHGUDKITWZYBVXCO	BYEGMKQOSLXTRINFCDHWPJZUAV	3
main	208 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	U 	D 	0.0 	3 	0 	1.0 	AQYEPHTDRZBFIKCOMGJLUNSXWV	HPBNAIZGCTLROXVFWEJDUSQMKY	SEOIMFUHXNAPKGJRWDCYVLZTQB	ANBYFJEDUVXPGKOZRLCMSQWITH	VCIMDAPGQLJEBTZWYSRNHXOFKU	IWMCAUJKYVOXFLESGTNDHRZBPQ	0
main	209 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	S 	S 	1.0 	1 	0 	0.0 	XJNCDHGSYEUMLPZQOWIRVABTFK	YQLDCZPFOSNXHEIVBAGWJMRKUT	-99	-99	-99	-99	0
main	210 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	T 	J 	0.0 	0 	0 	1.0 	FAEGDYHCWJTQIZBLVRUOXSPNKM	PSJLWVTMEKIUQCFDNROGBXHZAY	-99	-99	-99	-99	0
main	211 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	P 	R 	0.0 	0 	0 	-2.0 	UNLQOIPFRGCMDKJEZXAWYBSHTV	WPGZTOXRFCIVMSUNKQDLBHYAJE	NQEYVBHLSCTWDRFZOAUGPJMXIK	QYRUFPNLBIHAOZWEVCKDGXJMST	IHVELJCFGKYNRPBZWMSUTQXDOA	ICAQZOYNLJTPEHGRDVBXFMKUWS	0
main	212 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	X 	J 	0.0 	0 	0 	1.0 	NDKPCLFUOQJXRZSBWVMYIAETGH	GVKTWUHDYRFOXEPLBNSAICMQJZ	-99	-99	-99	-99	0
main	213 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	W 	P 	0.0 	2 	0 	1.0 	TMIVLHUWBACPEONQGZJFYDXRSK	IYDVTBFLGXNZKUMAWHRPCJQOSE	MRUXYNIDSLPWHOFQKEATVGBCJZ	CIVMKLNROPYWTSADBZHGEXUFQJ	FLNEJVYTZDRBMKSQGOUHCPWAXI	AVDSXYIBHJWRKUTZCLGQEMOFPN	1
main	214 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	S 	K 	0.0 	4 	0 	12.0 	CSTHXEMNIABUPLOZQVRYJGFWKD	OQCYNMKZSHLBERPIWFATVUXGDJ	PKDIRUFNCJBGTXSZALVEOWQHYM	UZTWMVYELPFRAHSDBOJKQXCGIN	TQNLUPYEKDZVHXAJFWRMSGOBIC	CPMBGOSQVXIWURNKHAYJELFZDT	0
main	215 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	G 	Q 	0.0 	1 	0 	9.0 	PMKHYQDFBGSRNUALEZJVTCXIWO	LZJWESXHMBQCITFUOADGVPRNYK	-99	-99	-99	-99	0
main	216 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	P 	T 	0.0 	0 	0 	-1.0 	DBNYVPTURIXHQAKZSGJFEOCMLW	AXQMWEDVJFKTIYUSPNZHRCOGBL	-99	-99	-99	-99	0
main	217 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	J 	Y 	0.0 	0 	0 	1.0 	WHKGTIRVQYJOLPZFUSNMEXCDAB	MZYKRBCJUQWFXIPANVEOSDTGLH	-99	-99	-99	-99	0
main	218 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	O 	O 	1.0 	0 	0 	0.0 	ZADNSGOYKMJIHFXEQPCBWVTRLU	TVXBKFIPDOWRJNEZYHSGUACQLM	-99	-99	-99	-99	0
main	219 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	D 	D 	1.0 	2 	0 	0.0 	ILDNVMJFAPGXYWBTQEOZRKCHSU	SCGPIYXTKWQDMBFHEAORULZVNJ	YNWVOZJDLSEUKHPCATRFIMXQBG	JHCNGSTWAMEVRIBXKQUDFLOZYP	HBWJRDMNOYLUCPSZAQXGIETVKF	FIHSOMYVPNDKXLBGRTUQAZECWJ	1
main	220 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	C 	C 	1.0 	1 	0 	0.0 	AMNHPIGFJZEVLRBQTOYSXUCDKW	QVYEPKCMOFZNHBJRWXUASLITGD	-99	-99	-99	-99	0
main	221 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	P 	B 	0.0 	2 	0 	1.0 	VRXAEMYTOZNJGLHPIDSUCBKFWQ	XUKPEAYMLQWVTRDFZJCSONIHGB	YGROAQXEWBPMUHCDJLKZFVISTN	OLRAMYFTCZVGDEHWJQSUPXKNBI	LHVECQOXDJYKWPMGTAZUSBRINF	PYKFLQITRMDSOUJXHWCVGZNABE	2
main	222 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	O 	O 	1.0 	1 	0 	0.0 	HWELYKSZJIBGRQFMNPDOUCAXTV	FRTPHDGMECONZXJVKWSYQAIBUL	TDBOANMXVZLGISCEFPWKUJYRQH	UJFNXMTBGVRCWLOKHSQEDIYZAP	SPQFLVKZOHURBAXCITDWJEYMGN	TFMKVWXSPEHLBJCUZRINDAGYQO	1
main	223 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	M 	Q 	0.0 	1 	0 	-9.0 	THXDJBMYCOARNQUKGWSIZFLEPV	BMCEVOYAWDQXNUSKGHLFTPRIJZ	-99	-99	-99	-99	0
main	224 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	D 	Y 	0.0 	1 	0 	2.0 	DUONQIFRZEKBLWYTGJSPAXMVHC	PUJRCQKYSDOIGWVEAHNZMTLFXB	-99	-99	-99	-99	0
main	225 	CLExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	O 	T 	0.0 	2 	0 	4.0 	KXAPYTGVUJIWCQRFOBDHNLESZM	CBHGAIPLORUJQWVFXESYMZTNKD	AKEZXJMRTVUQOFLWBDNYIGSHPC	HCPXRLTSWNEZUIJGFDQYAMVOBK	ZUPQGLNTRWBJXEKHOSMDVACIYF	DBURLQXHJOFYTWZKVNGEMIPASC	1
main	226 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	J 	P 	0.0 	1 	0 	-5.0 	CHNRYPSIBZEXJUWDGTLQFOVAMK	CJBGNKPWMUARTXILHYQZFDESVO	-99	-99	-99	-99	0
main	227 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	R 	R 	1.0 	1 	0 	0.0 	NSMVXWZQLGAOHFTCBKIURPEJYD	JSOWMTEXRKADQCIGZUPLFHNBVY	-99	-99	-99	-99	0
main	228 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	G 	C 	0.0 	0 	0 	-1.0 	UYHKIBVGCONSDWAEXLTQMZRJFP	TIMUBSKNAFRGPWZHVCQDXLOJYE	-99	-99	-99	-99	0
main	229 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	X 	X 	1.0 	0 	0 	0.0 	TSELGBIKXVDNRUWOJZCMPAYQHF	RGCLOYVXPWETDNBMIFSQAUZHJK	-99	-99	-99	-99	0
main	230 	CLExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	S 	S 	1.0 	0 	0 	0.0 	UYZTGDCQOLSFNABVRIMJXEWKHP	AGEFOUNWIZXKJYDVHTPCSLQMBR	-99	-99	-99	-99	0
