experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nStreams	eccentricity	polarAngle	cueType	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	timingBlips
main	145 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 exogenousRing 	W 	O 	0.0 	4 	0 	4.0 	ZTIFAVPMRKJUWHQBNGDXOYCLSE	CLAEYNRDJUBQPFXHSIMOZKTVGW	KJEGDAINTQRUMLOWBSYVHXPZCF	SQNRTGEHWIDZAFXPBLMOVUCYJK	KHRCXUPMOFVAWSLNQDJZYIBETG	TFYXJLNVWUGOQRIPKCSADEZHBM	2
main	146 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 exogenousRing 	Y 	V 	0.0 	0 	0 	1.0 	TLFHECRBOVYKWNQADMGUXIZJPS	BTRCISAXMVWJYENHLKFQOPZDGU	-99	-99	-99	-99	0
main	147 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 exogenousRing 	W 	V 	0.0 	1 	0 	11.0 	PWAHDISLQJTOFNBVREGMKYXCUZ	PSAQNMTVGCOJHUXYEIWRFLDBKZ	-99	-99	-99	-99	0
main	148 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 exogenousRing 	B 	B 	1.0 	0 	0 	0.0 	NQAWRXBFYSKVOTZHILCGEUPMJD	GXCJIBTRNEZFVDHSUOLWPQYAMK	-99	-99	-99	-99	0
main	149 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 exogenousRing 	W 	W 	1.0 	1 	0 	0.0 	AUXSZCEWIDYHQOJBNVKFLRTMGP	SKVXFBIZMUWYTHQRADOEJLPNCG	-99	-99	-99	-99	0
main	150 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 exogenousRing 	X 	A 	0.0 	0 	0 	1.0 	NFRMVUPIKAXLHQOSDETZCJWGYB	VIEZYKWRUOFHMQTJLPNSBXDAGC	EBYNIDJMTWOXRZLVHUFAPKSQGC	OTEBFUQCMHJVSRYZXDNWGPLIKA	LURWEJOBICMQTPFGDNAYSZXHKV	OEVFDBCXSQULPYJKAITWRGNHZM	1
main	151 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 exogenousRing 	X 	X 	1.0 	1 	0 	0.0 	VGPAMJEFXKZLHUITNSOWQCDBYR	HWDNFRQSXAYUVILJOBCTKPEGZM	-99	-99	-99	-99	0
main	152 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	Z 	Z 	1.0 	2 	0 	0.0 	RNQIPAKJZYUGMSTLWECFXOHVBD	WDKPUNOTYFXIEASRVLMZQCGBJH	ORNLPGQEIKZSXUHYMTVJABDCFW	TZGSYMQLEOUKPFIBVJXWHCRADN	SVWHPNEQYOFBJGMKLDCZIXATUR	NOSWVLZIMQHKYTFPGJEDUACRBX	0
main	153 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 exogenousRing 	M 	X 	0.0 	0 	0 	-4.0 	OIMASYXHGCFJQLVDPBENUTKWRZ	FETQDMSRAZYNHVUPCBGLKWIXJO	-99	-99	-99	-99	0
main	154 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	X 	V 	0.0 	5 	0 	2.0 	EIZWLXCQSNAGJVBMUDFHYORPKT	CRTEZKLJAHWVBYSONDQGUXIMPF	KRWDVNHJQYAXGBLUMCEZOSPITF	PNUERBGQDOHWLTAVKYIXZMCFSJ	OQKDLJZEIFUBVYHCWPMAXRTNSG	OCAFBHEDZKVGXRSJUWYIMPLNTQ	2
main	155 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 exogenousRing 	V 	J 	0.0 	1 	0 	-1.0 	VEHFRIKLDNBOMQAPTGXYWJZSCU	XFBDWIVJSCGEHLAUMNTQOZYPKR	-99	-99	-99	-99	0
main	156 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 exogenousRing 	W 	N 	0.0 	4 	0 	1.0 	GBXPMYSFNOJQEHCIKTZVLAWRDU	VNLQKFPWECADXYSMUGIRJZTHBO	IZADHRXFVKGNWPJMLBOUTSCQYE	OURSYCQLVGDKMAZNFWPEXIBTHJ	ELKQVUTNWJXOCIMYZFASRHDGBP	NTEHSAUMKZBQVFOWIXLDYRPCJG	0
main	157 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 exogenousRing 	A 	B 	0.0 	1 	0 	2.0 	TJVMOFWDABCXQKESZLPGHRNIUY	ZLNFIKCHBGAUMVWSOYTJQEXPDR	MSNLOUKBYVTJQFCXIEGDAWRHPZ	UVIWKTZQRFDBXCMSLYOENAPHJG	IRQBHVMJWFEGTCYZNSXPOADUKL	NCTKOQAISDBULXWRJPMHZGVEFY	0
main	158 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 exogenousRing 	O 	U 	0.0 	4 	0 	1.0 	WCDQONZVERJYLSITGABHFUKPMX	WVITNPYDOCJMHRQLUFKAXZBESG	DKZCJFILVQTGOXBRUWPHMSNYAE	FOZAYSDKMQTEVBPNURHIJGCWLX	WIYCFMXVRJUOBSTNLZGKQEDHAP	IPENMTSLWZOFQHVBAUCXGYJRKD	0
main	159 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	M 	M 	1.0 	2 	0 	0.0 	VYZPLMKTUCNEHJBIGRASWXQODF	ZCNHJDMPOWYVKEQUATFXILGBSR	KGYTRIEMNXJPWFBZLVOCHDUSAQ	VGWNKYIOSCBHUDAZRQJLMFPEXT	POAEBHYNSGKRZXDLWJMVIUFTCQ	ICHQXSDYOZMNWKRPTLAGFVJBEU	0
main	160 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 exogenousRing 	Y 	H 	0.0 	1 	0 	-6.0 	OMJDXBFKACLPWIVQTRYSNHZUEG	YIXJLDHZOQPNFAUGMCKTEVWRSB	-99	-99	-99	-99	0
main	161 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 exogenousRing 	E 	A 	0.0 	1 	0 	-7.0 	JGSZQFRNHLWUKBDTOVCPIEMAXY	LETWRQCSABMDOFNZHIXVPYUGJK	-99	-99	-99	-99	0
main	162 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 exogenousRing 	X 	J 	0.0 	0 	0 	1.0 	NSDQUKYFJXZGLTCIMBOWPVRHEA	QFJWNMKIGHSRXBLTZAEDVOCYPU	NRZLAUBWSHKYQGDJVMFTXIECPO	NPQZUVESKIHCRFOGYLXAMJDBTW	YEJMASTWVKDGXQZNFPBHLOCUIR	CNFWSVGTMKIAEXBRPZUYLJDOHQ	3
main	163 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 exogenousRing 	X 	X 	1.0 	1 	0 	0.0 	TXZBOKYNHWGVLQADJRSEPUMFIC	GSQYIBZXCAFOJWKTNVMULRHEDP	YVZECTWFNSOHMRKDIGUQJLXPBA	AWUOIYDQTBENLZJSKXHFRCGVPM	OZVNEGPWYARQDIXUBLKCTFSMHJ	IOSZJVPRWLBYEHUFQKXGTNDAMC	2
main	164 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 exogenousRing 	V 	C 	0.0 	1 	0 	-1.0 	KLVYMAIJCBQNDREZPXUTGSOHFW	KWSNPVCBTQMRHFUZALDOXJIEGY	-99	-99	-99	-99	0
main	165 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 exogenousRing 	N 	Q 	0.0 	1 	0 	1.0 	OVQCHPNIAEKBLSDZTXJURFMGYW	IEKLHZQNVMTJYCBAWRSFXUGPOD	JCAREIMYQSVUHLNZBDXKOTGPFW	EBUGAFQWLSXDZNVMYOPJKTRCHI	QVOEGCLKJAXNMHBTYZFUWRDIPS	LBFNAKEPZGHMTRYXVUSOQIDWJC	0
main	166 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 exogenousRing 	M 	M 	1.0 	1 	0 	0.0 	ZLGKFWVOPNIXRTMCEYHSDJAUBQ	LFIJDONGMYUTWBHXCVSAZRPQKE	-99	-99	-99	-99	0
main	167 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 exogenousRing 	W 	J 	0.0 	1 	0 	-1.0 	QTVAREIZBGKDUWLYOJCFMSXPNH	HEFBOMGIKWJVNRTYDUCSLPZXAQ	-99	-99	-99	-99	0
main	168 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 exogenousRing 	Z 	T 	0.0 	1 	0 	-1.0 	HZEVPSUTXKFDAJRYIBMCNWOLQG	DAOQSBFUZTWNIJCGYELXHMVPKR	-99	-99	-99	-99	0
main	169 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 exogenousRing 	P 	P 	1.0 	3 	0 	0.0 	SLTEBMKGIUOCQFDRANXZWVYPJH	TQXZJRANBKSMIWUPVCFGEHYLDO	BLCRXJITASHZOEWGVQDFNKMPYU	DUFQINKCPLTZMWHJOYVBERASGX	BIKMUSCAEOTFXQHZVLJYPDNGWR	VXUWHGPZMOABLJFTERSIYNDQKC	2
main	170 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	W 	M 	0.0 	5 	0 	19.0 	KJFCQDSHPAEMTNIRYZOLVBXWGU	BLWUPOJCNSDVXAIGEHFKQRTYZM	MKEOGWTIXUQNVLZFRHDCSJYBAP	SITXOQNYCABLJHMVKDGEZFUPWR	HBUSJCPGROIKMFTZDELYWNAXQV	LVAENUMQJCDRSZYBOIKPTXFHGW	0
main	171 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	C 	C 	1.0 	5 	0 	0.0 	YDMTIONJXCHVFAKLWUPQBZGRSE	MGJHSDFOIAKETVXQYUWBCZNRPL	KXLMCZNBVSTWDJGYROHAQEIPUF	AFLNBQZIPJVGDKCEYXROWUMHTS	GCRLPNHXDBSYKEZVTWIMJQAOFU	WKJOEZBYLCQVPSRNDIMHGXUTFA	1
main	172 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 exogenousRing 	H 	C 	0.0 	0 	0 	-3.0 	PIQNHVRCJLBEGDKSXOMZFUTAYW	DOSHKZXMNGEAYJFVRLUBWQCIPT	-99	-99	-99	-99	0
main	173 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	G 	Q 	0.0 	2 	0 	3.0 	HJXBTGNFELAIDZKCWVMSOUQRPY	FVHCSZQKJMABGINLDEYWRPOTXU	ZDVAKEJCQPUGIOBXSNHRYFWLTM	PQOSRUGWJFICVBDMNYHTXEAZLK	WMPBACUNGQSZYDHJFTXLKEROIV	LSVEAGKNPOUCYMJDXHZTBFQIWR	1
main	174 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	D 	M 	0.0 	5 	0 	1.0 	GMHAZFSTCWQLUOBVPRJNYKDXEI	KHBSPDVMFLEQCZYTNRUWAXJGIO	UAJPTOCSKZLRHDGWEXFIMNBYVQ	BYJTVWQZALPOMHUNGFKDESIXRC	KAOWMRQLBIVHXEUPFCDZGTSNJY	AXPBVTHYMDLEIQFWRCSZOUGKJN	1
main	175 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 exogenousRing 	W 	Q 	0.0 	0 	0 	-3.0 	MEUXYZKWTNQROLSIHVGCBADJPF	JBRTLUOADWEMYPQKZCFVGSNXIH	-99	-99	-99	-99	0
main	176 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 exogenousRing 	R 	U 	0.0 	1 	0 	8.0 	UFLSYQGMXJKHIECWPTDOZRNABV	OMPIVYSDKUBLCJXETRAGHNWFZQ	PXGKVNQYLFSDZUMOETHBCAJWIR	MSCKOYGZUNTPFIHQEJLRWVXBDA	UNBKXQZWTGCRVLYJISOMPFDHEA	RJYBAKSGHEMWOLXUDIQVZPNCTF	1
main	177 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 exogenousRing 	E 	E 	1.0 	0 	0 	0.0 	LSRQFMJEKWCVZIXBDYPHNUTAGO	DYAUIRZLFVCONGKMPXSTWJBEQH	-99	-99	-99	-99	0
main	178 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 exogenousRing 	X 	X 	1.0 	3 	0 	0.0 	QFAPYVUZJITNLCDXBGEKROMHWS	XITEVCJSPFKMZDYARNBQWLUOGH	NQGVBCZYTWKLFHIOUXSAEPRMJD	NQVOLSXJDMHFUYCBATGPZIRWKE	RPCEVKAWGBYNHZXTFUJQLSMDOI	XGYILFEZKHUVTJMRQAOCBPNDSW	0
main	179 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	W 	L 	0.0 	2 	0 	1.0 	ZTQMRNHFGKLYOBIJWPEVADXSUC	SQRXHOGFMCPILBENDWUJVTAZKY	DBVPUOLWJQYCXGEFSRNTKHIAZM	FQCUNGBAHJSYKXOPVTMIZDWREL	NTLXFRMDIQZWPBKUHGCAEVOJSY	IJENSUCPORQLYDWMHZFAVBXKGT	2
main	180 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 exogenousRing 	D 	V 	0.0 	3 	0 	1.0 	MECDFAGPLWHQTXROUYINJBSVKZ	ICKRVZYGEMSAPHLXFDONTWBQUJ	EFTNGQZRXHLWIJCPSYKBADOUMV	FSZBJTVDKNHCEAMWUGXYLQPRIO	JGDWLVTUREHXNIBFCAPQMYSOZK	LPONSWJGHURMFCDZTEKBXVQYIA	0
main	181 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 exogenousRing 	R 	B 	0.0 	1 	0 	-3.0 	MARJLHIZGVXUOKDPWNTBCQFESY	UDEXRHKBJGWLZQMTISCVANPFOY	-99	-99	-99	-99	0
main	182 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 exogenousRing 	W 	P 	0.0 	1 	0 	-3.0 	HXGUJAWSCDYRZOBFMIKNVPLQET	TIVGWOXPABZCDYSQHJLEUFNKRM	-99	-99	-99	-99	0
main	183 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 exogenousRing 	K 	K 	1.0 	0 	0 	0.0 	VIBPZCNKQETLARGDMJFXUSOWYH	JUCXZTNDVSAYOBWEQPHGMRKLIF	-99	-99	-99	-99	0
main	184 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 exogenousRing 	P 	C 	0.0 	3 	0 	1.0 	QGCFOLKRZJWIMEUSXVAYNHBPTD	GHPTICWLDSZXNEQBUVKFYMARJO	UBKRWQZMGFESDVAILCNPJOXTYH	MTFHJNUECPQODYASXVIBZWGLRK	DEYLMRWGHTZKCJBQUAPNIOSXVF	LOTIGQJFYKUEDVWHXZNSAPMRCB	0
main	185 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 exogenousRing 	W 	U 	0.0 	4 	0 	4.0 	ZXSRBHPWNGLEQYDCOFUJKMTVIA	HIKYPAXZUQBLGNEDMRJSFOWCVT	OUAVBGCWJKEZILFMDRSQTNPYHX	XTJIHPWNQCRSZDGLBMVEUOFKYA	LFHMSRCXUAJPWZEDTOYGBQKNIV	OBXMCGSTAQPWKFHIVYJLRUDZNE	0
main	186 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 exogenousRing 	K 	D 	0.0 	1 	0 	-5.0 	WYBANDIUMLKXQZFOVPHECRGSTJ	TKYOISDXAWFQCLRVNGHUZEPMJB	ORAUIGJNHKQYPSBEVMXTWZDCFL	YDQICRAPNHLUSBMKZWTOFXJVEG	IMZTWCKONRDPQFHXYAULVGJSBE	GLXRKMFIPUBNJQSYZDAOWHCVTE	1
main	187 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 exogenousRing 	M 	M 	1.0 	1 	0 	0.0 	CDJSIBAOQHVXNFYUMRWKETGZPL	SLRAHDTYGMFVCZNIXBQPEWOUJK	-99	-99	-99	-99	0
main	188 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 exogenousRing 	S 	D 	0.0 	0 	0 	1.0 	BOTHWERFXKDSUJQPIZVMNGYCAL	VWYZDFONBTQLMXEHGUSKJARCIP	-99	-99	-99	-99	0
main	189 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 exogenousRing 	H 	Q 	0.0 	0 	0 	-5.0 	XKOMHJZIDQBCLSGNEAUFVTWRYP	SYAMGPIROUWEDKZXCHBFVJLQNT	-99	-99	-99	-99	0
main	190 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 exogenousRing 	S 	E 	0.0 	0 	0 	-1.0 	RTMABSEDXLNHVKYFQOIUGWZCJP	XIRCZJVDTPWUFYQBSAGHKNEOML	-99	-99	-99	-99	0
main	191 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 exogenousRing 	P 	F 	0.0 	0 	0 	-5.0 	JPBYQZFRNLKGMAIXUVCDHSEOWT	PZKMTXUNGLFSVOIAQEYHDWBRJC	BYLOMGVHTEXPQDRWUIASNZCKJF	LKABNSYGZUHOPJXVRDTWQFMICE	UEQFJGLHDSMAOCIYRNPZWBXTKV	GJRCBWFDTUQHLYZVNXEKPMIOSA	2
main	192 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 exogenousRing 	K 	L 	0.0 	1 	0 	4.0 	UGCRBWLNVHDIMKZEXJYTAPSQOF	RTVYQCJLXOZKFSEUMIBDHNGAPW	JRLEWKDOYCBZXUGVMQPTSHNAIF	FYDUZKPVEAWGRHXJTLIMCOBSNQ	UKWYFEGJCQVIPOZTBSNMXADRHL	OVRBEAKGPNULJMZFSTIQCYDHXW	0
main	193 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 exogenousRing 	G 	Z 	0.0 	0 	0 	-6.0 	VGHMOXEZYICWSJKQBTPDURALFN	FBMGTYXCAEWNDPVOSQJHKULIZR	-99	-99	-99	-99	0
main	194 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 exogenousRing 	H 	E 	0.0 	1 	0 	-2.0 	NHZFUAGPXKIDRJVLCWBMESQOTY	GSDPTABKHUEWJYMOVFINCLQXRZ	-99	-99	-99	-99	0
main	195 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 exogenousRing 	S 	T 	0.0 	4 	0 	1.0 	FCEOPYMVHDIKTXBSZUQANLJGWR	CRQWOKNSVUJDIPLHXBATFMZEYG	BCXIHRYFAMEDNWKQGVLPUOZTSJ	GVRPFOETHJXMNCDULKYIBWAZSQ	CAROKBTSLYWXJGEVQMPNIUZFHD	ALTKQBXGSJNVPWOFUIHRZECDYM	1
main	196 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	A 	U 	0.0 	2 	0 	1.0 	LXPFIDCNWRTZMBAOYVHKGEQUJS	JCNPYDKFHOEXRMWSUZQBLGVIAT	JVCBYZKOUAQSWILPTRMNGFDXHE	MKDXHGPVJBFZCWIQRSUYLAOTEN	LVSCAORWZHXFNEBDPMJTIUGKYQ	KUORZWDMVJHFYGSLBCNAQTIXEP	0
main	197 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 exogenousRing 	R 	O 	0.0 	1 	0 	1.0 	SRWDNYQOHIFPAGTBJXUVKZMLEC	XSZIUGWJOREAKLQVMCFPYTHDNB	-99	-99	-99	-99	0
main	198 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 exogenousRing 	M 	K 	0.0 	1 	0 	-5.0 	HZFCLESVUDBRYWMTONKIPAGQXJ	VMYHUIKCNLFXEJBOGTDZAQRWPS	-99	-99	-99	-99	0
main	199 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	W 	V 	0.0 	5 	0 	6.0 	MZLFOGEYXIKBWNUHPTAVQDCSRJ	SJKXWODTZMEAYPFUIRGBHLNCVQ	PJMSENXVYIZBTOHDUWAKRLFGCQ	EMNVPSFWKODJGAITXQLYZBURHC	ZSNQDUETWVXHGYARKFJIOLCMPB	RJDFIXVOAGLMWSCEBNKQZTPYUH	1
main	200 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 exogenousRing 	G 	B 	0.0 	4 	0 	1.0 	UHAVWXOLQZTRKYGNPSMBJFCDIE	XDOMSABQYLHCTUZKGFPEWRIJVN	HQJITUDKXOVFEAZMSLRWNCGPBY	KLPYMJSFDVUABXIEQZHRTNGOWC	ODEPYVNUIQBGAWFZXKSRJLCMHT	IROSMDVKGHZFCPEXUYTWABNLJQ	1
main	201 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 exogenousRing 	E 	B 	0.0 	0 	0 	-2.0 	GLPSQJYUEKBZHOIADNMXRWVCFT	DSAQRXTWEHYLKJFMIUVPONCGBZ	-99	-99	-99	-99	0
main	202 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 exogenousRing 	Z 	Z 	1.0 	0 	0 	0.0 	TNBDPERVXZYJSIKHOAMLFGCQUW	RXCBVOKYUGHPJSLNQMITAZDWFE	NGPBLTYKOXWMHAVIRQSUCFJDZE	JOBDAHNSEZYQUXFKPTRIVLWGCM	EYTAXHNLBKSQWOMZJVGICPURFD	SEGARWOVXKMBDNYHILTFZQCJUP	0
main	203 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	R 	D 	0.0 	5 	0 	-3.0 	QUWEATIOHRZBVGSKNJMFDLCPYX	BWUNYQEOKPSHIVRMXAJGLCTDZF	JAKBTGRXWYOPUNIDFSQVCEHMZL	IRDNPWOYBVECTMULHGKZJFASXQ	YOPMDZBVRIHCSANQGELXKWFUJT	JYWMRFBDZEALNVIHGPXQKCUTOS	0
main	204 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 exogenousRing 	R 	R 	1.0 	1 	0 	0.0 	IGNXKPOLQTZCHARBUDMYSFWJEV	UZVMOKHTILRFQCSYBPNJADEGXW	-99	-99	-99	-99	0
main	205 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	O 	Q 	0.0 	2 	0 	1.0 	OSLRHPBFMYJUAKZQXTGVCWDINE	KTAHEYQOSXFUZDCPWNMLIGRVJB	KRYALITJXVQOPSEHWDCFNBGUZM	XFVUWNZTKERGJHIASMLPQDCYOB	YUKJDVENPOZGQHLSFITWMXBCRA	BVOQISWLYDGERZKPXAJNUFCMHT	0
main	206 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	D 	K 	0.0 	5 	0 	1.0 	KBFTVGZMASUJQHXNCOEWPRDLIY	IZCHPXBGYQEURJDVOMAWLSFKTN	TQAUHWZGOXIRFVSNEKCYLPJMDB	IFLYQBEAMWOCZKGRHTDXNPSVJU	AWGMZTYRIXCVQHLJSFBPUEKNDO	LWRUPFXCVMKDOBZQGNTJEYHSAI	0
main	207 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 exogenousRing 	Z 	T 	0.0 	1 	0 	1.0 	IFXVPCHEAQZKGBOTSDMNUYWJRL	MBFUNQTZOEKICXPLYSWRGVHJDA	-99	-99	-99	-99	0
main	208 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 exogenousRing 	E 	X 	0.0 	0 	0 	1.0 	GFOBQCJXEYHLSTWDPKARINZMVU	EPIZUWRHANGSLDOJFVTYMQCXKB	IMEJLUADZCQGYVTXBWOSHNPFKR	VYCZSWAGKNFHXIOUDMQTLEBRJP	IWAODFMYKXLBHNRPQETZVGCUJS	LMVCZPHJFYDWXUNEKGRBTQSAIO	1
main	209 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 exogenousRing 	B 	V 	0.0 	1 	0 	-5.0 	KHOEINBPQGFLMUSXAYRCTVWZJD	PSRLKBHWEOVFGMDQAYIJCUXNTZ	HLTGDOPWNJQRMFYZVCEXABSKUI	OWBGXQAULSPNRZDTHKVYCEJMFI	UYPVGQLCNKZFSIJBHWDXMERTAO	PNSCTGYMULIOEBWKXJRVZHQADF	0
main	210 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 exogenousRing 	F 	C 	0.0 	0 	0 	14.0 	VJNMGILQCBEODARHXYZUWKFPST	GFKTOXPMCBHAZENDWQVYRILJSU	-99	-99	-99	-99	0
main	211 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 exogenousRing 	N 	F 	0.0 	1 	0 	-1.0 	XLZFTHSBQNGEPDCKWOJRMVIAYU	JDPGXLKWBNFTQSMVCOZREAHIYU	-99	-99	-99	-99	0
main	212 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 exogenousRing 	A 	J 	0.0 	0 	0 	2.0 	VCOTYIKLBEJHAQSGFMDNZPUWXR	PGBFKIZXOECNSMDTVYJHUAQWLR	HVNIRBTZXOQLGSPFCYDJUEAKWM	PYGKFCJEVXQSTLHRUMINAWBDOZ	ZSVWQPMIGRCFXNADOHKLYJEUTB	YFIPKBLDEASNCMTHGZUJXOVWQR	2
main	213 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 exogenousRing 	X 	Y 	0.0 	0 	0 	-4.0 	ZVFXKSDYGEMJNCOPIWQTRHALBU	LEMAPGHKIQCNUBDXTJVSZOFWYR	-99	-99	-99	-99	0
main	214 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 exogenousRing 	J 	L 	0.0 	1 	0 	-1.0 	OZBLUEGTXPDQCYNSJVARIWMFHK	FPSRUXTJLGYCDBZEHKIQANWVMO	XRDJTPGWVIYZSLMNEBHUQCKOFA	VZUYFWEJMPCINTSHGABQLRXDOK	VUFMTYLGNKHCZPERQSBADXJIWO	HUWLVMJZXSYKCTNFQRGBOEADIP	0
main	215 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 exogenousRing 	M 	X 	0.0 	0 	0 	-6.0 	KTDMIBLVWXUNPSYFCGRQOEHZJA	LNQTRZMYUFOHGKXSWJDPBECAVI	-99	-99	-99	-99	0
main	216 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 exogenousRing 	M 	X 	0.0 	1 	0 	1.0 	UFDVWXLECRSZYJHAOBKQGTIPMN	QRAGUHBNLXMJFWEZYDVOICKTPS	-99	-99	-99	-99	0
