experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nStreams	eccentricity	polarAngle	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	timingBlips
main	152 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	W 	Y 	0.0 	1 	0 	4.0 	CDRUILZOWSGTQAEFMNXVKYBHPJ	JGOCFLHDNYZMTWQPSKVBRIUAEX	-99	-99	-99	-99	0
main	153 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	P 	G 	0.0 	2 	0 	-7.0 	KCIBJNYHROLZUPGFAEMTDXVWSQ	ZIRYCJDOEPQXNMLFSWVKAHUTBG	VPQUKSTEGFBORDALZCIXWNJYMH	AZLPYBSOJKWDNUITHEXCVGQMFR	CESYMUDAXHVBLPJKQTRZFNIGWO	DZVBIGCNJYWUXFSROEMQHPTAKL	1
main	154 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	L 	A 	0.0 	5 	0 	10.0 	QRBCGHJVFSKLENUWTDAOIZXMPY	ZIJFVKLHNMQRXEDAWYOSTCUBGP	WDVFQNAZSRTJOICMPUXKHLEGBY	IGEVUCSTPLBWJAQFODZNYHXRMK	KUXEBANYMDZOFRPJLGWHVCTQSI	NIHBWTZOVEAMFQRSJDPKLCUYXG	2
main	155 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	S 	R 	0.0 	0 	0 	1.0 	JVAUCPTLOIRSYEKGBZNHQMXFDW	LYPBEKUTJNAXQHVWCDIRMSZOFG	RADZCBFSQVUIEHJLTGONYPMWXK	MKRUGIPSHTWABXYEOLDCFZJNQV	VRINCDGTAHLJYMEQWKPZSXFUBO	TIADQORMFJBEXCKVYUHWLNSGPZ	0
main	156 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	J 	U 	0.0 	1 	0 	6.0 	ZWHYSDNQUMXPGEIOARLJVFCTBK	RHSQYDKUFVEOZJPMNXLWGABCTI	CSRYVTZAFKEGBMJDUXWHINOQPL	TFKZMSPYJOVAICLBRUXWHGNEDQ	HESVIJPNFAGRDKTZWUQLOMYBXC	XCVHKYFTOBJMDUASRQPNWEZGIL	0
main	157 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	P 	K 	0.0 	0 	0 	-8.0 	PFGHAZURKBJDWYELQOCNVSMXTI	WXIROCKELJTBGNFSQUDPMYAZVH	-99	-99	-99	-99	0
main	158 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	X 	S 	0.0 	2 	0 	4.0 	GCSMYORPULBHZDTWNKEFIXAQJV	SBDZWAPUMKRCYVOHNGILTFQXJE	VWELDCPTOISRBYXUGMFHKNQJAZ	FDLGNIVREOKJAPZSBMUYCWXTHQ	YFOKBDAENMSXUWJGIQZRCLVTHP	AXPGISELMNVBJFQWROHUYTZCKD	0
main	159 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	L 	U 	0.0 	1 	0 	7.0 	MHKEFGWZAXNCTUYSDVBJPQLOIR	ONYAHSGUJVZRBKLQWMFEXTDICP	-99	-99	-99	-99	0
main	160 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	M 	I 	0.0 	0 	0 	-7.0 	MJGNQKVIHYSUZOPFWELRTBDACX	FHYIRLAGUMNPOEVDTZCBWXJKSQ	-99	-99	-99	-99	0
main	161 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	P 	R 	0.0 	1 	0 	3.0 	YLUXTNWEDCBFZJORSMIAPVGQHK	TSDYOKJUZRQHPXBGFWMCEAVINL	-99	-99	-99	-99	0
main	162 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	A 	G 	0.0 	4 	0 	4.0 	TCULDMAJHOYWQNIGVRSEPKXZBF	JPKUILGBASQFCVOHXDWEMRYZNT	NYZFGVLQKAMUSCTOIRJEPHXWBD	QWGIHTCMAKSNYLUFBPREXJZODV	XVIRQKMLGHNFACPUYEBTWSOJDZ	YPSQXEALCBODGJHVFKRTWNIUZM	0
main	163 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	U 	V 	0.0 	1 	0 	1.0 	AEXYHVUZQRPLKSWMBGICDFNOJT	YTDACQBIZRVUJKOMGWHSEFXLPN	LKSIVJMEBRAOFZNCTDYUGHQWPX	UEGZRWFAYLNVBJOXQHMCDKISPT	BYNLWDCMKHFTVPRAQXJUZEIGSO	SEBKCAYJWZPRVTNQHXFOLMDGUI	0
main	164 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	X 	I 	0.0 	2 	0 	5.0 	MBNAKGHUYWFOJIDLSQCXZTREPV	EJRKASYBPXDUGCQINHTWMFVLZO	BSQPEWIJYAUXHOGVDFCRMTZKNL	OAKRLIQPNUJHYGFEDCWBTVSZMX	JAWZBLVNDHEIXCQPYMGROKTFUS	JIEHOMXVFCWQZUPKNRGBLAYTDS	1
main	165 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	A 	G 	0.0 	0 	0 	3.0 	ESLMOXFGQKAVZTICJUYRDWPNBH	JVHENXTZYWFOULMKAGPQSBCRID	-99	-99	-99	-99	0
main	166 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	L 	J 	0.0 	1 	0 	5.0 	YULGDXJWBEPZQOVIMRFASNHTCK	QVBSINEHGJWROKLZFMDPUTYAXC	-99	-99	-99	-99	0
main	167 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	W 	M 	0.0 	0 	0 	2.0 	TPFHAKZMQWSORLNCUBVDIXGYEJ	UTVJPYNEIQHXGSBROCZWKLFMDA	ZLMGQDKTVOSWPXRICEYBAJUFNH	DSUZRVNOQXWITMAHKBLGCYFEJP	RQXAPJEKFGMWVYLTICZONBDSHU	FVNMHEDAPOLKZQJSYXRGIUWTBC	4
main	168 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	E 	X 	0.0 	3 	0 	4.0 	YWHDSGFMBXROLZCNTQEJIKAVPU	OTPEMYRGAXUKBVZNQLHJWSIFCD	RSXPJYBUCZQGMLDOKTNEVIWHAF	MCUIQOTWXFZNESLJVRAGYHDKBP	OXUHPDWYMLJKERVGACBZFNTQSI	YWMZTEORFQICVPHLXJNGSBKADU	3
main	169 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	G 	Y 	0.0 	4 	0 	3.0 	REPABHKQDMZXVSIFJNTOWYUGCL	RZPGNDFWMHKJALBXSYVIOQUETC	BRCPEYMKNXDIZJFGTLAVOUHSQW	ANHJTYWXKGEMLUDPQFZIVORCBS	MARFHPYVDGQSBEZCOLKWIXJTNU	IJGODRTLPCFQVEZSUBXAHWMYNK	0
main	170 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	W 	Y 	0.0 	1 	0 	4.0 	CQKTVOAWDIULHMRSBGPZJXYEFN	KHOZPGFAULYDSCWITNBQRVMJEX	-99	-99	-99	-99	0
main	171 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	B 	T 	0.0 	5 	0 	2.0 	ZOCSLBIDVTAMXNWQYRJHKUEGFP	MYOUGNVFDBHTQZSIKPLXJRAECW	TSBQUAIGMXVYLEHRCJDNKWOZFP	DXEUSAHMZNFTIYCOQBRPWJLGVK	JRNHIDWOGCKBMUVTLYSEFQAZXP	RZAYSXJUDTKBNLWFMGQEIHCOVP	2
main	172 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	G 	R 	0.0 	0 	0 	7.0 	HYWBFPTQCREVDSXUGLMIOZANJK	MPNJGUWCVBXEKHDLATYIOQSFRZ	-99	-99	-99	-99	0
main	173 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	S 	P 	0.0 	1 	0 	15.0 	WYRDZGFXANLIMKPSCHBJTEOUQV	KYDFGWCPIJMHBUZOEQXNTASVLR	-99	-99	-99	-99	0
main	174 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	L 	X 	0.0 	0 	0 	6.0 	UDTJZOCGXFKBSQLHEANVWMRPIY	DIMETWRPJANQGOHSCZUFBKVXLY	GZNADLSUBMYCVPOKEJQRWXHIFT	PKUOEJINGFSRBWMYQZTVLXDHAC	WIBAORPSUXMZVTHQDFGLNKCJEY	JHSKBDNVZEFTPRLWXIUMOQYCAG	0
main	175 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	S 	Z 	0.0 	0 	0 	5.0 	WPXVQUZIMDJSAYBKCEOHNLFRGT	MRUJLBVCSGYDNZOPXIKHQTEWAF	-99	-99	-99	-99	0
main	176 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	E 	M 	0.0 	0 	0 	-5.0 	GCIEYJSVMUBKWOFHDRLXATQNPZ	VXITGLCDJBYRWFZOHPAUKSEQMN	-99	-99	-99	-99	0
main	177 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	G 	H 	0.0 	0 	0 	2.0 	QWLVBFYKTHOGSXJMPCIDRNZAUE	NPAMISUGTKZLQRFXEHWJVCOYDB	-99	-99	-99	-99	0
main	178 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	L 	G 	0.0 	1 	0 	4.0 	INYPMKREVUQOZSTXFABLHGCWJD	VZQABOGSUFLKCXWHMJEYDNTIPR	-99	-99	-99	-99	0
main	179 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	L 	M 	0.0 	0 	0 	5.0 	DAIEPQGWFMRYOHLVKCTSJNZBUX	YREXKFCPGJIWQHOASTMUNBDLZV	-99	-99	-99	-99	0
main	180 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	U 	I 	0.0 	1 	0 	-1.0 	CDTVUXGORINHEBPYLQJMSAWKFZ	OERPVCJUIKXLHDMGYABNQTWZSF	-99	-99	-99	-99	0
main	181 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	G 	O 	0.0 	0 	0 	5.0 	IEFDLMHCPOVKQSGRZUYBXTAWJN	UZACTEXDMRKPWQVJOSNBGLYHFI	-99	-99	-99	-99	0
main	182 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	P 	S 	0.0 	4 	0 	4.0 	BTOWZRCAQSYNGUDMEVFJIKLXPH	OIKNEDWHJQYZSBVFGPUALRMCXT	RYZEPAXIVCLWJHDOQFKGUBNSMT	IGEYAFQXSTLVJUNOCWKDMBPHZR	UTKYHGQMLSERIPCDZXWVJABNOF	ANWDSOHJECPFKUBYVZIXTLGRMQ	0
main	183 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	E 	X 	0.0 	0 	0 	-6.0 	EYASZWXCIFLJBHDTVOUNQPKRGM	PVTICUBGRDQXJLMSYFAHNKEWZO	-99	-99	-99	-99	0
main	184 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	P 	H 	0.0 	0 	0 	-1.0 	BNQYIWRPHUCKTDLFXMAOZJESVG	IBTGCMYVXHQAFLWDSKNOPRJZUE	-99	-99	-99	-99	0
main	185 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	M 	U 	0.0 	1 	0 	-2.0 	FAXBPGEIZQRDOSHNJULKTMWCYV	RTEKMAUDNVPHSYZXWLOJCQIFBG	-99	-99	-99	-99	0
main	186 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	L 	E 	0.0 	3 	0 	2.0 	TUNBDMSIPJLKVQERCOXFHAYWGZ	JLOQNAPRDZFSITHCYGWUKBXMEV	RJZUFHKPGVMDAENWCYQLOISXTB	IOKJCYTEQLNBPGUDWFSRMZAXVH	HUGCWQTDMLAVPKOSYJXZBINERF	SNVETIKXWUCYPZOBFAGDQLRJHM	0
main	187 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	X 	C 	0.0 	2 	0 	3.0 	MGZWVOFNPSHQYDRKXLCBTAJIUE	QPWELYKFXUGDHOATIBVSMZNCRJ	TMBLPZOINCUFXSEKVYQJGHARWD	PZRJWMBIHAOYGFNVLSTCUEQKXD	ZLAJYXWEICTPQKNBFMRSVGDOHU	OGTNREHDKWCJMBAVLPUIZXQSFY	1
main	188 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	X 	S 	0.0 	2 	0 	10.0 	BNCHSMPEIOZYFTWRLUQJVXKADG	RSAUGXZDHNFWYMPQVEOJCBKLIT	BHOARNEUSLPKZWFJGTXVCYDMIQ	EZSAHFQUYRNGTJDKWCPMBVOIXL	LAXPIWHGEBFTDONVQUCMRZKYJS	HRCDUJEZTOLMIGNSKQYXPAFVBW	3
main	189 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	G 	Y 	0.0 	0 	0 	3.0 	ZECRABQDUSYLOGTKHXVIFNPJMW	HOEDWMCTKABIGJYVQULSZXFPNR	-99	-99	-99	-99	0
main	190 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	A 	K 	0.0 	5 	0 	3.0 	CPNAIJRYWVEUTGBMQXKZLSHOFD	IQLAUFHTDYSNZOGBVEMJRPCWKX	CGPXMTKQZDJRLWHBVOYUIFSENA	FPTYMCHWQRVKGELZANSBOUIDJX	HMJCNQUGBIODPVFTYASLXEZKRW	HVDYMGWJKNLARFSOIQCUETZPXB	0
main	191 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	E 	O 	0.0 	0 	0 	2.0 	DIXVZAYRJWOUETNMSBPKHGFLQC	KVRMSPOBZGLDXQFAEWJTUNYHCI	-99	-99	-99	-99	0
main	192 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	U 	G 	0.0 	3 	0 	2.0 	EGVAPBNFIRSHDQOCWLKTXJYUZM	ZJOITDPFEUHWVNXKACMGBLQSYR	TADFOLWXSIRKZMJNBHUQGEVYPC	SVEIXZBNGDUTJQWLYKAFHROCMP	FPQIOHAJZYSLBRDWNVKEXUMGCT	MKLEUSDIRBVFJYPXAHZGOQCNTW	1
main	193 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	L 	X 	0.0 	1 	0 	2.0 	UGWETLYRJAOXSNBMCIVDKHPQFZ	FOAUNSTIXELDGQRBVMCPKJZHWY	BDGTYFMELQOCXUAZJSHIRPWKNV	ZIQHMPWGABUFRDTYVSECKOXNJL	OZIYRMXSTFLGDHKNJPECBVAWUQ	IZQLWDBYTAMSGECUKNVRFJHXOP	0
main	194 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	T 	Q 	0.0 	3 	0 	6.0 	UPWGSQCYTHLFXBIDENOKAVZRMJ	KBPYDSHMOGCWIELUNXZFRAJVQT	RYOTWILBVCUXNSPGADKQZFHJME	PBRALOQXJYWZTUHNGKMFDCIVES	HVCIDSYTZFJPNRKEMUGLOQWXBA	YOVBZCIWJGQSANRDHKEXTLMUPF	1
main	195 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	S 	Z 	0.0 	2 	0 	3.0 	KXNCFJSQYLUWBTHVIOMGPZDERA	LNJPVHFSURTXODYCKQEGMWIBAZ	GBJTYXWZOKSLAMVPUQIHRCDFEN	TQBCNLPJMREUGIWASOKVZDXYFH	DLOWGQBARIEZPYCNVFHXMTJSUK	TNSZDOGFPLAUIMVBCEWRHJQXKY	1
main	196 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	A 	Z 	0.0 	1 	0 	2.0 	XNLGYBOITSCHAKDZVMQJRWPFUE	BVGWLSJZKANXHEMIPQYUCTFDOR	AXZKHMITVNUQYPDJRCELFGSWBO	CFHSBJRGVWAQOKDTZYNEUMIPXL	BTYGXRNDVSQPUMAWCZLOHEFJKI	BQMLOKNEXIFRAWPCJZHSTUGVYD	0
main	197 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	M 	F 	0.0 	1 	0 	2.0 	YSPLIJDCATWZQRMUEVGXKHOFBN	LWBIVJHFRMSYNQXGODCZUPTEKA	-99	-99	-99	-99	0
main	198 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	W 	Z 	0.0 	4 	0 	4.0 	QDSHLEUWBMPVYNTARCZKFGOJXI	QSOENWAGCLFMJIXTDHVBPRKYZU	MEUSWJKIZYTFOVNAPQXCGDLHBR	CEZKRQAYMGVWPFDSIJNTOXUBHL	EMQUJVZPTFWICYNOBRDHLSGAXK	IAFWDMOQULZCYXJKSBVHEPTNGR	1
main	199 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	W 	O 	0.0 	0 	0 	1.0 	UKXZSBAOWGNVITFLDJRHYMEPQC	PLVUFJTNKQEDOAGBMXZCWSHIYR	-99	-99	-99	-99	0
main	200 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	P 	G 	0.0 	0 	0 	-1.0 	AWBZISTRYPGVJMCUNFEDLQHXOK	XKNZJTWVHGPBOQLAEFSDCRYMUI	CDLPEWGAHKZIVJURSNYXOBMQTF	YKMPJCZBEUXTGVDLOFINSAQRWH	PWEDXAGMUJIZQCVHLYSBKTOFRN	IKZUVJWCBPLEMXRNHQGDSFOYAT	0
main	201 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	T 	K 	0.0 	0 	0 	3.0 	EQAYNSXBPKGJTOCWVZMFHRULID	ZHXTBYPDAFGSUWNQMJVLIREKCO	GSAINPOLYWQDEVJCKUTZXMBHRF	CFZJXNQDHSOKBLAIWTVPYEMGRU	IBVKSTCYGWLJQNPDHFRAOEZUMX	ZYKIMBLAEUOVPNTRJCQSFHGWXD	0
main	202 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	J 	H 	0.0 	0 	0 	10.0 	CMNUWEIODHTXVZSYLRPJQFBGAK	QRYSTKNHPFMJDXZECLIAVGWBUO	-99	-99	-99	-99	0
main	203 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	P 	R 	0.0 	5 	0 	3.0 	GPDCJXORSMIVWHETUKYNBQFZAL	IWKFMRCABTVXHLYJDNGUOPSQEZ	LJCUPXRDYHFMWKQGENSIAVOZTB	ROILGEFNCMPVWQKAXBHZDSTJUY	UFCZGWSARBPIEHXMDVJLKYNTOQ	CEUKSVIRDBPQJLWGZYXAMOFHNT	3
main	204 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	Q 	V 	0.0 	5 	0 	4.0 	JYIMADKPHEFLCGXOQTWNUBVZSR	RTPVLHUGAXSCZQNOBIJMDEKWFY	EDYHUQIZGJNTWRSOAMCBPLVFKX	HPWQLEAUJKGOSCXFBNRYDZMIVT	PKXWMBQCTHZNGILSRUFEJYVODA	WTLXZMGBKVYFIQONJADUPERSHC	0
main	205 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	G 	O 	0.0 	0 	0 	3.0 	LUMZFQIKOCNGVXJADBWSPHETYR	HYJGPRSUZNXLMWACFOKEQBVTDI	-99	-99	-99	-99	0
main	206 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	P 	C 	0.0 	1 	0 	2.0 	LEKBMIFHJOGDCPNSAQRWZVUTXY	MRATEKFNBCOPHYVGXDISLQUWZJ	-99	-99	-99	-99	1
main	207 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	X 	L 	0.0 	1 	0 	2.0 	NUQGHARBMZSPLJIDOTXWYCVFEK	FIEKQVUYCLAXTBSMHJRGWOPZDN	-99	-99	-99	-99	0
main	208 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	L 	D 	0.0 	0 	0 	-1.0 	YFKTAGLDQJHSEBCXUNVOZMPWIR	QSKLHXGYZFVMTOABUDWNERPIJC	-99	-99	-99	-99	0
main	209 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	S 	P 	0.0 	1 	0 	4.0 	ZFIQSVTKHNAUWEYLMDCGXJRBOP	IAXBULEMYWPVHKSZGTQCDJORNF	LVMSHWQAPUKZRFIOCDNJGTYBEX	VPEKLAODMSFUYNJGQICWBHXZTR	SHWKIANDCJVUYLETQPBRZOXMGF	YALDFBZVKPQWHXCNMITSGOURJE	1
main	210 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	P 	R 	0.0 	0 	0 	9.0 	MIGJFORBETQYXZHPVDLWCKSUAN	KLVRPAENMFIUSWOCDBJGTQXYZH	CUOAWMBYFPKDXLSGRIVQJNEZHT	DWCGKPZVMUFQOHLTEJNSXIRAYB	VSXGDYUPWCMQTAFLONHREBZIJK	KMAOFRJTWVPIUYSNGLHBQDEZCX	2
main	211 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	G 	X 	0.0 	3 	0 	5.0 	VFSPOIZJYDCQKMBNXWLGHTEARU	GONRSUWFDMEVYLKAJQXICTBZPH	LOASURGVJPCFWQZNXYHEDKMTIB	EOSVYAKITDXHLNRGCZWJBQFPUM	NSIBZVJLDMKPHAEOWXRGCFTYQU	HGKMQLDZSCUEXNAJVFRWBYPOTI	1
main	212 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	B 	U 	0.0 	1 	0 	-4.0 	BZAGNLKYRFHSEUQJCTPMXWOIDV	ONBICDUMTEAXSPWFKJHYLVGZQR	-99	-99	-99	-99	0
main	213 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	P 	G 	0.0 	1 	0 	4.0 	PRGVCKSIQWABTXENJZYLUFMHOD	NKIQOTBGAZUPXDFLRVESCMJWYH	-99	-99	-99	-99	0
main	214 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	U 	A 	0.0 	4 	0 	4.0 	HBGAWLYEQTZFRPJSDMNCVOKXUI	ADECOKSJXVRIPGQMFTYNWZLUBH	LUCQXAYNMDIGHVJZSBRTKFOPWE	HNQUWDIBJSKPTEVMLOFAXYRGCZ	JOSMRHEACVKUTXIPYFQWDZLNBG	BYEOGQACIVWDXJMKNUFTLHSPZR	1
main	215 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	A 	E 	0.0 	0 	0 	14.0 	UZVCDSPGELHWBIMOFRTQYNAKXJ	AWSHVTUEOFPBGKZNDIRMJCXLQY	-99	-99	-99	-99	0
main	216 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	W 	K 	0.0 	1 	0 	3.0 	ULRFKCBJDEIMPGOWYZXTASHQNV	ARIXLECTKMHWZJFONPBSQVUGYD	-99	-99	-99	-99	0
main	217 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	S 	J 	0.0 	2 	0 	3.0 	YLEXUDGWKCZHMOFJSBQVNRPIAT	HPUOEBDGKYATFZIRMVCQXNLWJS	XVBKQEJINSFYWDROPUMHCGATLZ	RKTYWSPAZMHIDCVGQOXNBJUFEL	ZMDBSIYELNFWGAQCPTUKVJHXRO	ZWEHNAVGIUBCFQXPMTYKOSLDJR	3
main	218 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	G 	H 	0.0 	0 	0 	3.0 	SNPQCMFHUBGIDAOYREWZKLVJTX	EAPDQYWMFJKIULZSNHGXCRBVOT	-99	-99	-99	-99	0
main	219 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	T 	R 	0.0 	0 	0 	3.0 	JXIVCYRUDTGAHZMOENFPWKQBLS	UTWKMVRJFBQSGCIPOXZANLHYED	-99	-99	-99	-99	0
main	220 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	S 	V 	0.0 	0 	0 	-3.0 	PCZSJMVOAXLDEQYKTRUINGWHBF	ETIBWAGVZFOLKDUQXPNHCMYRJS	-99	-99	-99	-99	0
main	221 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	A 	I 	0.0 	1 	0 	5.0 	BSCNFIMUHPVATGRWEJYOKXLZDQ	GMCEQBTDSIKUHXAZONWJFPVYRL	FQSRTPGKMALJBWOVCUZINYXEDH	MPCJKLRFHGYTDUQVEBXOSIZNAW	CFQSBLAXDOPWHMVEJRKNYTGIUZ	PGEVOTLUZCBQHADFWRYMSJINKX	0
main	222 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	P 	Y 	0.0 	4 	0 	4.0 	RGMSKBYJQCHXOTNLPEAZDFUWIV	BCRJOPFUMGZHTXSIKNEAYDWLVQ	ZNBRGAYHIVODEWCSLPMTXQJKUF	CUKSGNHVWMREPQXJBDFAOILZTY	QCTZRSIXKMYUHVPBANJDGLEWFO	RUDHQEGBSTOYCKXJINZLMAPVWF	1
main	223 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	R 	A 	0.0 	0 	0 	9.0 	DIFNLPMGAKUJBZSOERWXCQVHTY	DUQOJYVXACEITWNLZKGFBHSMPR	IKUVGJXQMDTFPHNARECLBOSYWZ	KCUJXREQGDOZSHWYPNBATVFLMI	QAPMFHDZRCYBGVEKNXLTSJUOIW	YKBNUMTLXRWIHGSVEQCDAOJPZF	3
main	224 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	X 	L 	0.0 	1 	0 	1.0 	BKSVHYQAZLNJFEOPGIDXRWCUMT	SWGJOBMLXIQTNVYEAFCZKPUHDR	-99	-99	-99	-99	0
main	225 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	S 	Q 	0.0 	1 	0 	3.0 	TJXMCFNKYDEQWOGRIAUSLZBHVP	WKAGBZRIOHQCFSDTVJNXLPUYEM	-99	-99	-99	-99	0
main	226 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	G 	D 	0.0 	0 	0 	15.0 	QCVZASUYOEDWKJMNHBXIFLPRTG	VSBFWOMLCZEIKRGNQHJYDUPAXT	-99	-99	-99	-99	0
main	227 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	X 	A 	0.0 	1 	0 	-3.0 	SCLRBYNKGWOTJUQPZVMFHDEXAI	RHPCTJLXBWAGYSKUQFOIMDVZEN	-99	-99	-99	-99	0
main	228 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	P 	T 	0.0 	4 	0 	3.0 	BSQIYEGZLVTHNPUAFWMDCJOKXR	LYWQHJPVRNCATXSOEUBZKIFDGM	ZVIDARMJUFYTPBLECKNGQHSXOW	PJNZDCUTIBGHEMWKFVSYXLROAQ	ZNMGKSOXTIQPDHEWCUYJLVRBAF	YCIRZEPBVQFDHWMNJKLUOAGTXS	0
