"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"fixationReject"
"main"	225	"AL10 "	" oneCued "	0	" right "	8	270	"K "	0	8	"L "	0	7	0	1	"EBYFQPLDSTJHIXVKRUGOZNMA"	"IQRNAVYOTZUDSGLBEHJMPKXF"	"JOAVLBNISEYZFDQTXMPGRKUH"	"MRKGVTONXSLBUFPDEIZHAYQJ"	"OQTAFHULNYRSDZMXPBVKJIGE"	"AUQSIFEDVMBYHKORLTPZGJNX"	"YUZGSHQEXMRFPBLNAVODKTIJ"	"FVGQPUMOLKRXDSJAHBNIZTYE"	0	FALSE
"main"	229	"AL10 "	" oneCued "	0	" right "	8	270	"D "	0	9	"D "	1	6	0	0	"LRZODIQTVMNXAUKJGPHBFSYE"	"INHTUQMRXDSFLJAKGYBPEZOV"	"VQHMPZLAFDXNJTYIUSKREOGB"	"JEFPIXDTABZYSMGNVOKURQLH"	"USVLJNZGQOEYHMKIDARBPXFT"	"SHZFULTYPDGXOARMENJVIKQB"	"ZJTEPKLUIDXOQVBRFGANHSYM"	"YIUQDLPSFVBZOHRNTAXEJMKG"	0	FALSE
"main"	233	"AL10 "	" oneCued "	0	" right "	8	270	"H "	0	6	"Y "	0	2	0	2	"RFNULESIBHAMQDXYGJZPVKOT"	"UDPZOQJAELGBSKXVMTRHFNYI"	"NOLJSBYTHFZKXPIREVQGADUM"	"YTORZLBADJINUFEXMVPKQSGH"	"NVYJBQLGSTOPRZMDKIAEXHUF"	"VDOGUINESTXKZMFRPYQHAJLB"	"PIBDASQMJEVKXHTLZGUFONRY"	"HLYVJDTPKGBOAUNSMZRIQEXF"	0	FALSE
"main"	236	"AL10 "	" oneCued "	0	" right "	8	135	"P "	0	9	"L "	0	0	0	1	"QJEROZKVDLPBFUMYGHTSINAX"	"ORINFGEUTVDPHAMKSXZQBLJY"	"RNXMDYLSFBGQZIVJAEPKUTHO"	"DYPFTSUNRIEJAKXBZOHLQGMV"	"NBYGAVDXSJOZTUPRLQEFIKHM"	"SAUHYNZMKFPQDOBTVLREJXGI"	"YXKLNIUVADPQTJEMRBHGSZFO"	"EFMNYZAQKHPTSIGURLBXVDJO"	0	FALSE
"main"	241	"AL10 "	" oneCued "	0	" right "	8	180	"T "	0	10	"G "	0	1	0	2	"AJEBTNGXPMVYIROLQUZDHKFS"	"BODXMIUNSPGYTERKFZAJVQHL"	"TKDONSQBJRZGHFAEYLVPIMUX"	"SYHMGZKRUXETLIOQNDFBAJPV"	"MUFLNYOSRHXPIDZGTQBAKVEJ"	"JBDYSKLMPZNQXUVERTHOAFGI"	"GERFJLKBMXDITAHZYSNOVQPU"	"PYROJUVBLTZGMXFDQKENSHAI"	0	FALSE
"main"	245	"AL10 "	" oneCued "	0	" right "	8	135	"M "	2	6	"H "	0	3	0	2	"QMPKZBLGOFRYATENIJHDVSXU"	"BAJKLEZNFPIGHYTSRXMQODVU"	"EONKPGUSHXQLMRYFVBJATIDZ"	"DRPXQZHKMYEAGLTSNFVJUOBI"	"AHLNEZJDOXMKUGSPQBVTIFRY"	"ITXMBUQVFKJDROEYLSAHNPZG"	"SMZTVFQJUIDNGOYLBKEHARXP"	"FJMTKRLBXQPHEYVASNOIUDGZ"	0	FALSE
"main"	251	"AL10 "	" oneCued "	0	" right "	8	180	"R "	0	6	"S "	0	7	0	-1	"LHBTRIOUYKEFMJNZDXQPSAGV"	"QOTUYDLEMSKPHIBXAVZJGRNF"	"RAPJTEVIQUBHZKNLGDXMFYSO"	"XVUAQKZIHNBYODLEGMSFTPJR"	"OIVUBNLXFJZGQPRYHSKETAMD"	"HQDERXFPUZTBIKYNGMLAVSOJ"	"MOPFXTDYGRISUKEQHJBNVZAL"	"ZHPIQRSGXJNVOKMTELYFDUBA"	0	FALSE
"main"	253	"AL10 "	" oneCued "	0	" right "	8	45	"D "	0	7	"K "	0	3	0	3	"SHLZNVGODREKTAFXUPMBIQJY"	"XTDUPSOYIKNEFRALGJHQZVBM"	"XBUAVTQYSNHILDGZMJKFRPOE"	"BMZEXNGKOLDPUYRFVJHASITQ"	"YOTJRLAIVMENQKFDSUGXZBHP"	"RUBTOXIEVPHQANZSKJYLDMGF"	"PJZNULVAYEDQKSTGIBXOHRMF"	"IOAYRMZBLQDVKHFXUEJTSPNG"	0	FALSE
"main"	254	"AL10 "	" oneCued "	0	" right "	8	90	"L "	2	10	"L "	1	0	0	0	"MIDNAHXTUYLJSBEQVPOGFZRK"	"MBGPIVESFDOTRYZNKUAXQJLH"	"HQJXKZIBMFTULGNSYDVPEARO"	"RNGPDYUVHTOBLSEQIFZMXJAK"	"SBEZGDKUPYTARVOFQIMJLHNX"	"DHQZEYVFPTRAGIBXOUMSLNKJ"	"VYJREKDBFSIOXUPLAQGMZTHN"	"RYXEUASOHTQJZLPMBNIGDVKF"	0	FALSE
"main"	255	"AL10 "	" oneCued "	0	" right "	8	315	"D "	0	8	"O "	0	4	0	3	"ULENBYRDZVJIGMQAHKTFSOXP"	"FTHLDJVQKSZNMYOAEBIPGXUR"	"NHOSRKPEFGMULJYIZQVBTAXD"	"YQLXVKOBEFNPSIHUGRZATJMD"	"EAVMBYKJOXRDZNIQSHUTGPLF"	"FTBILGRENAKVHPSJMDZXQUYO"	"IJHBUELVNRPFSDAOQMZTXYGK"	"EDYUJZXLABGKOSNTMRQIPHFV"	0	FALSE
"main"	256	"AL10 "	" oneCued "	0	" right "	8	0	"M "	2	9	"Q "	0	7	0	-1	"XHTMJFLINQRAPYSBUZEDOKGV"	"ZBFLOAINMSTEUDHRGJXVPKQY"	"QYXFAORVBPMKLUSZDGHTNIJE"	"UPYDRIETLMBOVAXSKHJZGFNQ"	"OAJYLKHEBGVPIQRNFZXUDSTM"	"PNZXRGUEFTHAYDKMSBQILVOJ"	"DNISBQOJTEYRZKLGUAPXVMFH"	"LXTSDEBIMQYFKONHVGJARPUZ"	0	FALSE
"main"	258	"AL10 "	" oneCued "	0	" right "	8	45	"T "	0	8	"B "	0	1	0	3	"IDAQGMYTXOPVRUHNKLBESJFZ"	"SHUQKDPVBYOTMXLGIEAFRZNJ"	"YKOLSMBRJDFPNTIAQVZXGUEH"	"ZDMYBFLPHXGTEJORIVNSKUAQ"	"EDUPXKLGJSFMNOBYQZIVHRTA"	"TDXBVGYSHMJUKNAORLPQIZFE"	"UDFLTIEYZPMGANHJKBVQROSX"	"UQPOEGAHMIXDJYRTKZVSLNBF"	0	FALSE
"main"	260	"AL10 "	" oneCued "	0	" right "	8	315	"T "	2	6	"L "	0	4	0	-1	"VTFQYKRZIHXEOSUGMADJPBLN"	"QJDLMZRTBYVEXHKSOUNIAPFG"	"UNTYKAIBJGOSMPEXZHDLVFRQ"	"NZFQMHSRYXILOUPVGDAKEJTB"	"EUFJXTLVPGDKNHRIOZYABMQS"	"DQPVRNESUJTXZFAYLHKBIGMO"	"EFIVXJNTHSGRODYUPZQAKBML"	"AYPIQTFEBZDMKXGNSROLHUJV"	0	FALSE
"main"	261	"AL10 "	" oneCued "	0	" right "	8	270	"P "	2	7	"Y "	0	2	0	1	"AZLXOPTHEGNKSDRFVBIYUJQM"	"JSKONBAIUYQMTRVZEXHGPDFL"	"EZJTGHAYPOKMXNQDLFISRBVU"	"BYQDFUIJEZGARTSXHLMNOVKP"	"GZHXPABJFNEYSLTUKQDOVRIM"	"GXRLQUKFSEDYHPTZAIVOJNBM"	"PTSFQANIULDEGOXRMVBJHKYZ"	"XUMTAJOZBEHPRLYGQFDKINSV"	0	FALSE
"main"	264	"AL10 "	" oneCued "	0	" right "	8	225	"L "	0	7	"T "	0	3	0	1	"DHNZQAFEVIKBMSLTUYPOXGRJ"	"BZDAVJNMLRFOSYITKPHEUGXQ"	"NZRSEFBXYOUPDKAQVILJTMHG"	"AZNHYRGTLUJPVKODQBEMSIFX"	"VUMKZPIYNGDLAJOESFRHXBQT"	"SQIHGFXMZRTOUPNBKEJDLVYA"	"IXVBZAMUYHLTSFOJQPNERGDK"	"ADHUOSIRXFMNYBVZQEJLKPTG"	0	FALSE
"main"	266	"AL10 "	" oneCued "	0	" right "	8	315	"R "	0	8	"R "	1	7	0	0	"QMRAVEUSLHKFZXTONBJDIPYG"	"GZXARMDYQSNUEHPOLKJIVTFB"	"UHBASPOKIJNTEQRZDVLGXMYF"	"SAPBONTZJYUKXMRQEDHFILGV"	"QBSNOXMJAKHTIDLVZGUPRYFE"	"PNEDTFUGIKXZJYLBAQSVMROH"	"ETMUZNDYFJGKAIXOPLSVHQRB"	"LMDFJYATREZKVNUIOXGHSPBQ"	0	FALSE
"main"	267	"AL10 "	" oneCued "	0	" right "	8	180	"R "	0	9	"O "	0	2	0	4	"DOSEATUGNZVBYXKMRIJFHPLQ"	"ZDRHAJELYNBPXQKMVFISTUOG"	"NGULBXAMZOEYJRHDVQPFKSIT"	"ZHGKXMQVRELYATSUBDFNOPIJ"	"PDJQYBEMGZIHTKFSAVNUXROL"	"VOFQXNPBEUJMRLTKAYDIGSHZ"	"KIESVOYMGZPDTBFQLJHUXNRA"	"EBNZDATGMJLPIXUHFSQOYVRK"	0	FALSE
"main"	270	"AL10 "	" oneCued "	0	" right "	8	45	"A "	0	9	"Z "	0	5	0	-1	"PEFDMJQXTOLAKHBVYGRUSINZ"	"XLQHVPRKBNIJMZUFSDOYATEG"	"MUYSFQRDOXEZVLITGAPBJNKH"	"TJENSAFMZVXODKYGUBLIQRPH"	"DSOUMNZYEGRBQJAILFXVHTKP"	"MDJUGTYSAZVIKBXRQLOENFHP"	"QKYURDIPSZEFNXJOBMAVGHTL"	"QOMBVLZIETUJYSNFAXPGHKRD"	0	FALSE
"main"	276	"AL10 "	" oneCued "	0	" right "	8	180	"E "	0	7	"U "	0	2	0	1	"XIDOQTHKZFEUNVMRAPLGSBYJ"	"GNEBXMJUYZPVHORKIDFLTSAQ"	"JIZAGDTUERXHVSYMLONPFKBQ"	"NRBJHTQADVSMUYXEFGKPIZOL"	"ETRDZLNFXMUHOBPJISVGKYQA"	"JIMOZEKQBVDXTUGYHNAPLSFR"	"RQJEHNUZGKIDVBMPXTYSAOFL"	"BDNEHMOPZTFISYRLAJXUKVQG"	0	FALSE
"main"	279	"AL10 "	" oneCued "	0	" right "	8	315	"E "	0	6	"B "	0	0	0	2	"QAGVFTBHEKUYMZNJPLXDOIRS"	"ZEBLXUTMPAJQSKRDFNGVIYHO"	"XVZJYSPKRGDABUQFLONHITME"	"EZHQFKBXLVYATPOGNIURSMJD"	"NFZKBSMJPVQYGOTRIHDLUEXA"	"NZSEQFORTXGIBAUDJMPVYKHL"	"ZSXGBHUAEFOVLIKMNPQRYTDJ"	"HILZKPXAEQMFNBSDORUVGYJT"	0	FALSE
"main"	280	"AL10 "	" oneCued "	0	" right "	8	270	"E "	0	7	"Z "	0	1	0	15	"YMUFIDKBXJGPSHOLVTERZANQ"	"NBAYUPGZFIVJQXLHMRKSTDEO"	"QJEGVRZHAOIBNFPMTKDLSXUY"	"UBTMEDAYGPXJFVKNHLZOQIRS"	"LJUDQORFKSZGIXVPMTYEABNH"	"LGYXUPBOKVAQSMTIFENRJZHD"	"NSQTXKFJOIGHVYLDBUZARPEM"	"MPXGIRYJTBDZHVNEUAQSKFLO"	0	FALSE
"main"	281	"AL10 "	" oneCued "	0	" right "	8	0	"P "	0	6	"I "	0	6	0	4	"UMINEGJHFTRSZYDBKLAVXPQO"	"OKJLBSQHYDMAXNFZUGTEIVPR"	"KOHQNASRZMJTYUBIGEDXVLFP"	"GAHUBIJZTQMESDFKNVLRYPOX"	"JDABSINTYVGQZMOKFLPXRHEU"	"IQHARJTKYNSGVLZOEDPBFUXM"	"GUKFTQIBJOPESAXLVRYNZDMH"	"ZLTUGMPNRXBQSKJVHYIDAEFO"	0	FALSE
"main"	284	"AL10 "	" oneCued "	0	" right "	8	45	"A "	0	6	"A "	1	0	0	0	"ZKVQIPAHGFMNEBLURXTOSYDJ"	"KIYBOTVJELZFQSHDRPUNMAGX"	"RLDJAFQPSMOHBIKXNYTZGEVU"	"PQSDOMEZKITAYRLUHNXBVFGJ"	"EZHFPMDXOIQSYURNKJTVBGLA"	"XDBMOFPGKTRQHYLNIUJSEZVA"	"ZXVHBLPQKETNSRMGFIDUJAYO"	"LQBDVZPKNAGUSJIOETXFHYRM"	0	FALSE
"main"	285	"AL10 "	" oneCued "	0	" right "	8	135	"S "	2	10	"Z "	0	2	0	1	"GVKNRITUZHBMSAFLDXOQEYPJ"	"PNLMQHGOYASDRBFUZKJXEITV"	"TMEVRJLUYIZSXHOGAQBFPNDK"	"KTJUOEZIFXADVSLRBMPYQGHN"	"IXNSOMGQJTLFUVZPDYBKHARE"	"TKAUQVZEPHXLGNDBSJYFOMIR"	"BTLDFNEPXUZJRHGVSMIQYOAK"	"ZGHIQDEVNJUKPOTFRBMASXYL"	0	FALSE
"main"	290	"AL10 "	" oneCued "	0	" right "	8	180	"M "	0	9	"Y "	0	3	0	6	"XOIRGYNLFBPTMQEUKVJHDSZA"	"THFQMEIARKZVBNLXUJDYSOPG"	"IZHTMKOAJPYBXLDGQUSEVNRF"	"RZOHSKAVJYNXDGIMFTPBQELU"	"OBHVJKTXULRMGQZAEIYDFSNP"	"VAQBDSYFNOMGTJRKLZEXPIUH"	"KATEFHGVZOYPJRLIQMDXUSBN"	"ORQADSBGMJPUEKLHZNTYFIVX"	0	FALSE
"main"	293	"AL10 "	" oneCued "	0	" right "	8	225	"R "	0	6	"D "	0	3	0	14	"KXDLHOQAUGTNPIRJVBSZYMEF"	"MNYQBRSDALTVPZKIFOHJXUEG"	"PILRQZHFDXBJYNSKEOUGATVM"	"TLZINJDKPQOFBEYSVGHXRUMA"	"ZMNPETAOJLUFRDSQKBIGXYHV"	"NQYXVZADEKUTSRLIJPHFMOBG"	"XLFZQHJMUVIKTPONDSYRGAEB"	"JYNLRESFDVOKATMXGIQUPBHZ"	0	FALSE
"main"	294	"AL10 "	" oneCued "	0	" right "	8	315	"H "	0	7	"B "	0	4	0	1	"BZHPTDYMNLKJAUFQXISOGVER"	"ZFUBRGYMAXDTQHEJPSIVOLNK"	"JDBMVQLXEPKTHYUIONFAGZRS"	"ZDHOSKJEGMAFPQLXNBIYRVUT"	"KOEMZAJBHTPILFUVXQYGSRND"	"ULTVGOXEKSMHFYIDNPZJRAQB"	"ELQRIFVGAHSJMNXUPKTODBZY"	"AIVDEBRYHXOMJQZPNGTFSULK"	0	FALSE
"main"	298	"AL10 "	" oneCued "	0	" right "	8	225	"M "	2	10	"M "	1	0	0	0	"FLKRAEHVYIMXUNJSODPTZBQG"	"AOMLTIBNVFKYDERJGPQUSXZH"	"GZFUYMRTVOASJHKDBQEPNXLI"	"ZGOFYULXTEDRQPSJHKMAVINB"	"MFADRKZSNYUPQVBTIOGEJXHL"	"YMIJBQENHXRUGAPZOKDFVSLT"	"QPTKEXOHNRMUZJGFBLVIYDSA"	"YFUZJMVPTHIDQESNGKBOXALR"	0	FALSE
"main"	299	"AL10 "	" oneCued "	0	" right "	8	135	"B "	2	9	"I "	0	1	0	1	"QTVAKRHDBSNYUGXEOZPFLMIJ"	"OQGHPFKETIBYLUZVXRJNMDAS"	"UIDHNTORLZVMEBFYSAGXQPKJ"	"UDSJXZBEGHOLPIKFTQAMVYNR"	"QASEIYJVNDROMLPUTFHZKBXG"	"SKANXZOLYTGJDEHRMQPFUIBV"	"QFBPHVEAJORDXTLUYGKSZINM"	"RXKAIFLHTNVUZSYPQMDJBEOG"	0	FALSE
"main"	300	"AL10 "	" oneCued "	0	" right "	8	0	"L "	0	7	"F "	0	1	0	1	"QNEJKVPDIMSTFHBURXYZAOLG"	"MTEYAKSFLJHBQUVDRGZNPIXO"	"JPELMNRUQHGZKOSTXFDVBIAY"	"TBDONAVIEQKJHZLRUSGXFMPY"	"JZBQXHFUKGISALOTRVMPEYND"	"AQVGLXKTRFBYDEJHIPNSUMOZ"	"QBTAXFKINLYVSPDERUOZGJHM"	"VPKGEIRBYJADOTZFXLQSMHNU"	0	FALSE
"main"	301	"AL10 "	" oneCued "	0	" right "	8	225	"E "	0	9	"S "	0	7	0	2	"ENKBSDHFXYQRZAUJLVGPOMIT"	"SLDUFRHIQMOPZJKNTEBVAGXY"	"DEOVRSMYAGBQHTKNLUIPXZFJ"	"UAKJIBONMXPQYZVRFLETDHGS"	"HNIYGBPKJLQFMZADOVXRSTUE"	"RFEYIMQDVBJNLUOXAHZTKGSP"	"ZRJGAXEVFOQLUPTKSDYNIBMH"	"PTIJGLAOMSVEHNYBRDXUFQZK"	0	FALSE
"main"	303	"AL10 "	" oneCued "	0	" right "	8	90	"E "	2	9	"G "	0	1	0	1	"OLSERVDJQIPKYFUANBGXTMZH"	"UOQLTSBXAGEFYZKHIVRJDNMP"	"YQTDLUFZAHXPVIKNGRJESOMB"	"LMRTBJIFSZNVQEAGYPDKXHOU"	"XJEDYPOHGFBTQAZULIVKNSRM"	"VOHTJMQFENSBDUIKXRZGYLAP"	"UHYROJAVKIQXFSMLZPGDTNEB"	"EYBIKGNTSZRQHJADFVXLOUMP"	0	FALSE
"main"	305	"AL10 "	" oneCued "	0	" right "	8	45	"S "	2	10	"T "	0	3	0	1	"HEDKMLFBUYTSGZNOPRQJIVXA"	"IEGKMNABHSQXRJZFTPVUOLDY"	"MYLKORJHQZTDVUANXBIESGFP"	"BVKJDQZMYPTSFRIXNGUAEOHL"	"DTUPIOJBLRXMSGEAQZHNKYFV"	"NDQYLAUTBVSOPEMGFIKZJHRX"	"RENIKHSBOFMYPGXZJVQLUATD"	"ZKVBJOMFEHSUTPYLGAXNIRDQ"	0	FALSE
"main"	308	"AL10 "	" oneCued "	0	" right "	8	270	"T "	2	10	"I "	0	5	0	8	"LNOXPVKSFMZHUJBRTQDYGAIE"	"KAEVOBITZHYRPDFUXMQLNJGS"	"XSUOQGHJIKPTMZEBFRLNAYVD"	"VZDHJTBQSNFYOUPAGKIRXELM"	"SJXFLBERZQVGIYMHUAPKONDT"	"GRESZPBMJQIUYNXOKHTDAFLV"	"DFMTPGHLUYKBZEOAQINRSJXV"	"MEBQJONGUFAZDKSRVILHXPYT"	0	FALSE
"main"	309	"AL10 "	" oneCued "	0	" right "	8	225	"E "	0	7	"H "	0	4	0	1	"JUVAYSFMBXHTZKPIREODLQGN"	"JGDARYUMXKZIELPQTBVFOHNS"	"KQZSGVPDJRUIOBEYALHMNXFT"	"DATLORKGSVNYXIEPFQUHZBJM"	"ONRVXTMHEISJPQLYFZUKGDAB"	"PKUOFIXGEBZVHAYSJTLMRNQD"	"JDEISRPOXGZLTBYAFNMVUQHK"	"EAGINBLHJPYXVSFQDMRKZTOU"	0	FALSE
"main"	311	"AL10 "	" oneCued "	0	" right "	8	315	"D "	0	10	"G "	0	7	0	1	"VERIOFNJKDMBATUXZLHYSPQG"	"HBRPDZXOTEGVKQYMNUJISLAF"	"HLKRUYJNAPXGOZFDSEVTMIQB"	"NAXEPFHSGMQYBZTVKLIRJODU"	"RSOTVGIFHXPDBNULZMYQJKAE"	"DTUYESOHQZBNFJXAIMVPKGRL"	"KQHGZLSAXFNRVIOEYDUTJBPM"	"JSZHKUFVMOGDLBAIYPNRTEXQ"	0	FALSE
"main"	314	"AL10 "	" oneCued "	0	" right "	8	0	"K "	2	6	"Q "	0	1	0	1	"NFAIZDUBOSJEXQTKHGMLVPRY"	"JNHASMQKDURPLZXFOYIVTBGE"	"RDIETKYLVZPNHAFXUBMGSOJQ"	"KOERTPJBULVFXMZIDYQSANGH"	"OTNGALHIMDREVBKFSUQJXYPZ"	"LNMPVYZFORGUDQEJABIXKSTH"	"KIZOPLNQJUYGFSXDEBRTMHVA"	"JQYFGOPDEHIVXNSTUKBARZML"	0	FALSE
