"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"fixationReject"
"main"	135	"RN12 "	" oneCued "	0	" right "	8	45	"Q "	0	10	"X "	0	4	0	-4	"ZGOBUJVKSAPNLYIHQFMERDXT"	"IDSXNMJVTQPZUAHRGLOBEKFY"	"QRBXPYKGNZUMIHEFTSVDLAJO"	"EFPBNMVOTLAUXRIDZYJGHSKQ"	"OZMUBDQSVPXGNIJFTAELKRYH"	"JPUAGIXDLYTFSMZHBORKNEVQ"	"QNFLSTBIRDAHOVJEUZMKXYGP"	"GESNDAIQJXLTZVOYKUHPRBMF"	0	FALSE
"main"	137	"RN12 "	" oneCued "	0	" right "	8	180	"S "	0	7	"G "	0	2	0	14	"URSPNVFOYJBIGTXKZLAMHDEQ"	"LBKAJINRZFGSYQUXHPTDOVEM"	"MIYBNQFGLEODTHXJKAUVPSZR"	"YNZRIQBFKLPUSTOGEMAXVJDH"	"QZIVNYHBLSARJOFUDXPGTKEM"	"YAFTOGXJLZPDKNRHUQVSMEBI"	"UMYIDAEPQOSNXJKGHLRZFTBV"	"XGIJOKYEHMLFAQPZSTBDRVUN"	0	FALSE
"main"	139	"RN12 "	" oneCued "	0	" right "	8	315	"Z "	0	9	"F "	0	1	0	1	"PZAELYXMNIBUVRSGHQJOKTDF"	"IGLDREMQSFZVAKUYHTXNBOPJ"	"ZJQKRLNITEXOPSFDUHYAGBMV"	"BTIUPNMYKVHGSDQEJFARXOZL"	"IPVMTSLJRHEANXQYGZDBOFKU"	"ZUKBESVYQLDATHXIONFGJRPM"	"ZTMSBIUOERNYVAXPDJLGKQFH"	"VXUSZRJABMITGPKYNQELFODH"	0	FALSE
"main"	140	"RN12 "	" oneCued "	0	" right "	8	0	"T "	0	7	"T "	1	2	0	0	"JYUIRZBNTDQXEALFGVHPMKSO"	"NOAQMSURIJXHEFZKVGPTYBDL"	"OMKUBSRTFIYPHLNADXEQVGJZ"	"EDIAZKYVTBPNQRSHFJOUMGXL"	"MQGXPIHAUZEDBJLFNTRYVSKO"	"YSKUPFVRQZIHETOMANXGJDBL"	"UJEIAONLHSPFRVBGKXTZMYDQ"	"YXFBTENALPUMIKGRQJSZVHOD"	0	FALSE
"main"	141	"RN12 "	" oneCued "	0	" right "	8	225	"S "	0	10	"R "	0	3	0	11	"LNKZJPMYFBTXOESHRQUDAVIG"	"KFQSRJAZMUXEGOBLTDVYHNIP"	"HDXZQBSPONITMGEVUAJKLRYF"	"ETIXLHYDFMRNJAQZUOVKPSGB"	"VTQUGJOZXYERFKPHLSBNDIAM"	"RLIESXADMBHGTJYVOUNQFPZK"	"UMYIGHAEKFLDSPXTZVQBJRNO"	"UDVBAJHISRLXMFKNZQTEPYGO"	0	FALSE
"main"	143	"RN12 "	" oneCued "	0	" right "	8	0	"E "	0	10	"E "	1	1	0	0	"NBIDJMFAQTPESHRXGOZLKYUV"	"QVHDNLFRKXEAZMYBSPTUJOGI"	"PGXTJSVLBEUOKFIQRZHYMDNA"	"IMYEBPQZHXFOAUNRVJTLDGSK"	"KFAHUYJRPOLEZVBSTNDQGIXM"	"FEBKRMAVSXIYJPQZHTDUOGNL"	"JEMFRXSHVBIAULNQTGZOPDYK"	"GDPXITUHREMAONZJKLQSFVYB"	0	FALSE
"main"	145	"RN12 "	" oneCued "	0	" right "	8	0	"E "	0	8	"G "	0	1	0	-4	"HBRMQUZVSJPLFOIEANYKDTGX"	"OAMZEJTFGNBKDQIURSVXHPLY"	"KJMPELIYRBGNAXUVZOHSFTQD"	"GTMZBVFEKQRADPHOIJSLUYXN"	"LIBOYTSFQEGVJKADUPRMXZNH"	"RBPMNOGVEULJKQFZTSXADYHI"	"AUEKFYXSNHMBTIJROZDLVGPQ"	"OTRSHPUIGEKZVMLBNQJDFYXA"	0	FALSE
"main"	150	"RN12 "	" oneCued "	0	" right "	8	0	"X "	0	10	"I "	0	6	0	1	"YVESTOMHFGNZABQDKJLURIPX"	"QMADSIHJPVXZREOKLTYNBFGU"	"BRXDMJIFNQZTUPOKLGAYHESV"	"BXHAYKIMLPESFVRQZOUDTJGN"	"GEMNDTJOPVAYHQXLFBKRIZSU"	"OYJIUEKQTMSFBVLRDNPXGAHZ"	"LQBVDSOYHGIXRNFMAEUPJZKT"	"PIYZEUDVJKXQBSLHNMTFOARG"	0	FALSE
"main"	152	"RN12 "	" oneCued "	0	" right "	8	90	"J "	0	8	"I "	0	0	0	1	"FBLNADQVIJGPXTMUOSHYZREK"	"JTFIZDSMBPLXYUKVQEGNAORH"	"FLGUQASYNEBJIZOHXMPDVKRT"	"YKDQXNPVFERTSJHLUIOAMGBZ"	"QDJPKNVYEUBXSHGIOTZLFRAM"	"QSEYRKVGOTDNPBMFULJZHXAI"	"EOIHNFATPXVLBMKDJYRGUZSQ"	"KJQYVULHSIXZROTGDPAFBNEM"	0	FALSE
"main"	153	"RN12 "	" oneCued "	0	" right "	8	135	"Y "	0	6	"V "	0	6	0	1	"PXBODMSLNEAUQVKJIHGZYTFR"	"XRJAVNTHQZBOFIGSEDULPMKY"	"RJXZMGKPNUBFVLDSHETAOIYQ"	"FEUJPGAQIVNDSRYXBHMTKOLZ"	"XPLFANKYMUROVTJHBIEDSZGQ"	"UEBPMZSHOXJILRNVDTGQAYFK"	"LUZKORVYIHEGANBFMJSPDQXT"	"JEGITNVOPQZBLKMHDFURXYSA"	0	FALSE
"main"	155	"RN12 "	" oneCued "	0	" right "	8	90	"A "	0	10	"A "	1	3	0	0	"TUPJGNZXOYQMSBKVREIDHFLA"	"GQFPKBJDVOSYALRXMTNIUEZH"	"KRBNMTOZDEIHUVLASQGFYJPX"	"DKSONHFUGJAPQYZVTIERMBXL"	"PTGQIXMNFJUDHLOAKBEVSRZY"	"FGDVOXZAMTJKYRLBNHSEUQPI"	"ZAEOTLDFVNPXURKMBSJQIHGY"	"FLGHPMNIVJSEUTKQABOXDRZY"	0	FALSE
"main"	158	"RN12 "	" oneCued "	0	" right "	8	90	"M "	0	7	"U "	0	0	0	12	"BTKZXJIUNAPYQRVLGDOMSEHF"	"UGLXNOJKSAIFBEVDTQHPRZMY"	"MQXNVEFHITSJZPGBLDROAYKU"	"OKPNGBFMISZUTHYXRQVJLDAE"	"PYTJAEHFLGSRZDNBMIVKUXQO"	"DQPGSOLJMTRUHIXAKVZEFBNY"	"RPXVTAUFDSMYLGOQJEKNZIBH"	"MTYEUALXVJQHKGOFRIBSDZNP"	0	FALSE
"main"	160	"RN12 "	" oneCued "	0	" right "	8	270	"N "	0	7	"I "	0	4	0	12	"ALBYOGNMKRPUQTDXVJHSIEFZ"	"SFOBJXPVLHGEYZADNQTRIMKU"	"ALXKOBVRMQUNEIFTPSDZHGYJ"	"UFATGZLJQORXHBMIPKESVDYN"	"VMFTSULIEQZJGXYRPODNAHKB"	"RHSQTIJFEGYBMXKNVPAUOZLD"	"PSINVEYRLHFJDZXMGTUKQAOB"	"YOZUGPFHBVJTSKXENAIRDMQL"	0	FALSE
"main"	161	"RN12 "	" oneCued "	0	" right "	8	180	"S "	0	7	"D "	0	7	0	2	"VRZEHKNPSBFGTAUIJOQDLXMY"	"BLDNRJSHGMXEOQAPVUYFZITK"	"ULQPENRTOGAMDYXZKVHBSFJI"	"XEPYSVGZRTMHJQFAKDLOUNBI"	"JDMKUQYFEIPZRNASBTXOLGVH"	"LQKAOITSFZNRBXMGJHYDVPEU"	"YZUPFNELHJOMVSADGKXIQBRT"	"TLHMBRXDVSGFAUOIENYJQKPZ"	0	FALSE
"main"	162	"RN12 "	" oneCued "	0	" right "	8	135	"U "	0	8	"P "	0	7	0	1	"DPSROMEHLTQXJYBKVIGANFZU"	"ITJEPDUFYARSMQGXKZOBNHVL"	"PJNVYLMBXKTUHSREZFGAOQDI"	"JUOLYSZIDNPKAXEHVRGFMQTB"	"ZMXJFOYPNEHKBVIAURSDTQGL"	"ZOVKNDRSHABEJQPYLXGMIUFT"	"OVJYPXNAIGURLMKTQEHDZFSB"	"VIAEYJLTPUKSGHZFMNODRXQB"	0	FALSE
"main"	164	"RN12 "	" oneCued "	0	" right "	8	180	"H "	0	9	"S "	0	6	0	1	"VILUQBDSZGFJOYEKPNRXATMH"	"KBTQSLJYHXUVOZFGNMAPIERD"	"NDEIHXVQABGSFTUPLMYKRZOJ"	"MTYBRQJEAXSGZKNHUFIPVODL"	"MLIGTQDZJPASEUXNORYHBKFV"	"FPYTBGHKZDARQUJNEXVOSMIL"	"GXRMLNTYOSHDVFQPUIZEJKBA"	"RHTVNJGDALEPKQMIBUOZXFSY"	0	FALSE
"main"	166	"RN12 "	" oneCued "	0	" right "	8	45	"S "	0	8	"R "	0	3	0	-1	"EGRQUVHZTXAPIODBSMNLJYFK"	"MUIYREJHBVKZLXAPTQNFODGS"	"ZPIKYBRXLHQTUDONSMGAFEVJ"	"JUXGHMOSRQNYKBPEDVIZTFAL"	"NQZPISJHTOKELMADGFRBYUVX"	"RBEQOPFVTKZJYGUSMHDLIXNA"	"PVINJYTAOSFKZUBHMELQDGRX"	"MRXJPZOYETNFKVAGUBDLQHSI"	0	FALSE
"main"	167	"RN12 "	" oneCued "	0	" right "	8	315	"O "	0	9	"O "	1	1	0	0	"VYFKHZTGSJQADUNROLPXMBEI"	"GIJTLKSEDONBVQFHXMURPZAY"	"JDUKEZHNVFAOGMLQPIRYSXBT"	"YPAMEKGSXQLJTFRNUBIVODZH"	"ZERJIYPSOTVLBUNAMXQFHGDK"	"ZYGXQJSHATBUKPRVNIEMODFL"	"ASVLJYDIXQMZKUEROFGBPTNH"	"KMTSOXYVDIUGQFPZBLNERAHJ"	0	FALSE
"main"	170	"RN12 "	" oneCued "	0	" right "	8	0	"U "	0	6	"X "	0	3	0	1	"YNHKAGERJFBUTQXOLVZPMIDS"	"ITNPAHKLZBMDVGEXQRYSOUJF"	"BVKSTJQRYPAXDNUIHMFZOLGE"	"LOZNHMXUYEBSAIGPVTDFQRJK"	"MFTQZGARLXNJBEDSIOKYPVHU"	"JHLTUVYKOMIXPFSARGDBQNZE"	"FRTOVIXBQLPDSHMKEZNGJAUY"	"YFLPNZQSMAKTIRDXBUOHJEGV"	0	FALSE
"main"	171	"RN12 "	" oneCued "	0	" right "	8	135	"S "	0	9	"V "	0	2	0	4	"QYHLFOIARPZBDGJVETKMSNUX"	"ARZYBDVINEKJGLMXHOPSQFTU"	"QEDULKPHNVBYZSFAMOITXJGR"	"YDNGVBEXPZSMAOIKRFJTHLQU"	"ZOLNVFBPMQKIRHSJYXAGUDET"	"XJMSQABYFIPNZOUKDHLVGERT"	"DMIBFTRUKGYAXQESLHPNOJZV"	"PTYANDGHXEKJLSUBIVFQOMZR"	0	FALSE
"main"	172	"RN12 "	" oneCued "	0	" right "	8	270	"R "	0	6	"K "	0	1	0	1	"JDRAUKTPYOQSXEZBGVHIFNLM"	"YVMQHIKRJUSZPTFDXELOGBAN"	"ZFLGKROXQBSNYHJMEADPTIVU"	"GFNILESVAMTBPRDUHOXZQKJY"	"AZIKOSQTHBUMEGYLVXJNDFRP"	"HBMNFXQASKUOTPYVGZEDLIRJ"	"FTDEVBNAZSPYILMOGUXRKHJQ"	"FPGRQTAZDOVUMSKXYHJBINLE"	0	FALSE
"main"	176	"RN12 "	" oneCued "	0	" right "	8	90	"H "	0	10	"H "	1	4	0	0	"NEOGHASQUPZXBVYDTKILRFJM"	"XKPFQGMYUJZSEAIRHLVDTONB"	"KJLYQDVMTGNOXEUARPHBFIZS"	"JSBUVFTPRXEYLNQZHDGOAKIM"	"IYNAQFSTORHEBUVZDXJMLGPK"	"AJXNRUTPDLSKVHOYIMQZBGFE"	"OIJVZNPMDSEYAXBHLQKFGRTU"	"ZHXLOAEPYGVJFKQRDSTNUIMB"	0	FALSE
"main"	180	"RN12 "	" oneCued "	0	" right "	8	225	"U "	0	7	"S "	0	7	0	1	"KNAEVIBLQORXZMTPDGHUSJFY"	"HPIVOQNRBTLGUJMXDYSKAFZE"	"QVTSUGXILHMYZBOPADRKNEFJ"	"IRHAGETJPFZMBUKVODNSLQYX"	"ELHOITRSFZDGBYKMVUPJNXQA"	"BQYGKDFAULNVPSOREMHZXJTI"	"TDSRPAXJIKYVHQGNOFLEZBMU"	"QJANLIFSUDZYTPEOXMKBGRHV"	0	FALSE
"main"	181	"RN12 "	" oneCued "	0	" right "	8	180	"H "	0	8	"H "	1	7	0	0	"VGXNZIYQDARLSJEUKTOHMPBF"	"SHVUJTGLOFRBIPXZMDYAKQNE"	"RKQNUMJDPFTELVYBOGAISHZX"	"SZKMUABOGHQLTRNEJVXYFIDP"	"UDIOYMAENTRJPGFQKLHBZVXS"	"ZYTHEQMXIVGSKUOJFRBLPNDA"	"JROKZXPTYFDNEASGIUQLMBHV"	"GSDMNZIQHRLVEFAPJXYTOBUK"	0	FALSE
"main"	182	"RN12 "	" oneCued "	0	" right "	8	0	"H "	0	9	"U "	0	7	0	4	"PNGIQLRHTAXKBZVFUSEOMYDJ"	"IVBRZNHXUMJDYFSLAGEQPKOT"	"RJSXFQLNPVAHTOIUYEBZKDMG"	"DAXGJHFLRBZOYTIVMSNQKPEU"	"YHBVSQMAKILDZOEPXRNJTUFG"	"DBVFSNPYTARIOELMZHKUQGJX"	"OEVKXQMIGFDZUTRNBPYALJSH"	"DJZNKQOFSUMGLHEBIVYPTAXR"	0	FALSE
"main"	183	"RN12 "	" oneCued "	0	" right "	8	225	"O "	0	7	"I "	0	5	0	-3	"ZILPOKJYEUSHXQVTRGAMDFBN"	"GYXTHBLNEPARDUQJSMOZFIVK"	"QTAGIPEYUMRNBKDLFJZSOHXV"	"ZFYNVSBPJRDLAEQIKHUTMOGX"	"UFXHBMTPDSEKRIZJGQNOLVAY"	"GYEZOBKIQJTSVDMHARLFPXNU"	"NBKVJORMFGXHAPSUDTLQYEZI"	"UIZPKQXVMOYLGFRSEBDANJHT"	0	FALSE
"main"	185	"RN12 "	" oneCued "	0	" right "	8	0	"S "	0	10	"J "	0	1	0	1	"GQOABZNUYJRHTDVLEXPIMKFS"	"HGEQLTAUOPJSDZYKRXMIBVFN"	"KMOLNPYRFUTGXBJZVDAEHQIS"	"PTFIVMSAQZRHUDGXLJNOEYKB"	"RMDJTALGXHYUEKZNQPFSOIBV"	"HDKAJZRYNSFBUGLTIXQEOPVM"	"GONAQBRMFTIJYHXLKSZPUEDV"	"KZYRLUOGVSFMQAXJDHTIPNEB"	0	FALSE
"main"	187	"RN12 "	" oneCued "	0	" right "	8	45	"D "	0	9	"Q "	0	0	0	2	"GXSTLOFRVQIDHUEPAMYNJBZK"	"GVBQEUHKRXSPLZJTYAFOIDNM"	"GPXMBFUTZKODISREJHVAYQNL"	"VISGDZAPEBXQRHFNUJMYLOKT"	"YKHTROFIQJPAXLVNSZMBEGUD"	"LMPANIGXQJZETFSYOURKBVDH"	"KEPFNBMXUOQSIARTLYGZJHVD"	"TPZUDGAIRHENLJXKVYSFQOBM"	0	FALSE
"main"	190	"RN12 "	" oneCued "	0	" right "	8	270	"M "	0	10	"G "	0	6	0	1	"OZHQLMXAVTYNKUFEIGBSPJDR"	"LDIJMSQEKFHYTOZGRAXBNPVU"	"QBMGDNIAYSHOKZRLFUVEXJTP"	"MSDRYNXFVKQJZOEPUAHGTILB"	"XGKHZTEOYUQNVAMBFLDJSIPR"	"FJIRLHSEOVATKDBNXYMUPGZQ"	"TVYIBHPKQEGMAZDNJXUFRLOS"	"AORBEUPMYNQVDTZGLIKHJXFS"	0	FALSE
"main"	192	"RN12 "	" oneCued "	0	" right "	8	135	"M "	0	10	"M "	1	0	0	0	"OLZPIEQKXUMHFDSTGBVRAYJN"	"XJYLHEPQZRMUKAGDIOBTNFSV"	"MZRBFKLQXDJVIENTHOAGPSUY"	"BHNXSDPLEUITRJVKFYQGAOMZ"	"EUGAPYDIBSTMRXLKHQJNVFZO"	"NXALSTQOBHFGJPYMERUDVKZI"	"TEOAQGZHVYIDSKFLUBRMXPJN"	"UZVDMQEHOLJPIYFGBANRSTXK"	0	FALSE
"main"	194	"RN12 "	" oneCued "	0	" right "	8	270	"N "	0	9	"J "	0	3	0	11	"OVBSYTZQGHDRMEXUAKIPLNJF"	"NTAKDXLJHUVQSYRBGMPEFIZO"	"ANBMKVJHIQTSFYELXZDPGORU"	"RZBTUMSEAJVIGPHYFLDKNQXO"	"IFBDTNXPYMGVOLJERUAHKSQZ"	"YSXPOGUZHRNVKQFBIAJMDLET"	"EQBVXTNPZDUIAFHMRYKLGSJO"	"JFQIXVBEHNPRAKDLYUSOTGZM"	0	FALSE
"main"	195	"RN12 "	" oneCued "	0	" right "	8	225	"O "	2	8	"H "	0	3	0	13	"BGSUDYRIAZTXPHEOJVNLQFMK"	"OGJUKQZBRPFXDTVSYIAMELHN"	"FTYAKGQPDBZUELSXNMVROIHJ"	"GJBYLXISHQFZPVMADTEURONK"	"HDFSNGIJZXRVEQOLUPTBYAMK"	"UJEOKSNFZHBRTDAIPMGLYXVQ"	"SOZJVHMPXTNEULIDFARYKQBG"	"DAOLUXGMJRETZPHYSKNBQFVI"	0	FALSE
"main"	197	"RN12 "	" oneCued "	0	" right "	8	45	"Y "	0	6	"Y "	1	5	0	0	"QVYDFHASZEMJGXLONBPTIKRU"	"OJGBMRFDEPZIYUSVAHLQKNTX"	"QFJPIMKEONAYGLXDRTZSHVUB"	"XJABTPHSERGKZNQDIOLVMUYF"	"VOFPXJUGZIDHBLNKAQRTSYEM"	"RDJBSOYGLIQEUFTNZAHVMPKX"	"FZSPRHLXNAUTEQMGJIVODBKY"	"YIBGSZRUHVKTDJAPLNXEFOMQ"	0	FALSE
"main"	204	"RN12 "	" oneCued "	0	" right "	8	315	"E "	0	6	"B "	0	2	0	14	"DVOYULPSBFMNZEKQJHAGTRXI"	"OMKEUXVTAZGJQFBNYHRDLSIP"	"TOVZSUBXRQNFIHAJMKGPEYLD"	"TRNGBPAOVESXQUZHKDIFYJLM"	"IBGXYERVDKTUNSQLHMZPOAFJ"	"JEZIFNXPASKQODBGUMRYVHLT"	"VHXRIGEDFOAYZJBUNSPKMLTQ"	"UTSRFXVZNGAIEYHLQPKMBOJD"	0	FALSE
"main"	205	"RN12 "	" oneCued "	0	" right "	8	225	"H "	0	8	"Q "	0	7	0	1	"FAGOUTHLQRJBZXEMSNYVPKID"	"RJLOQKVFXPGMUTNZHDEIABSY"	"SJGDXBOAPILTMHZKVEYRNQFU"	"OMPSIYLKBRGEAHFUVZNTJXDQ"	"BZEAGYTXRVKNIPDFOMJSHULQ"	"PTKAHGYQMIFZESOBRVDXJLUN"	"GYQRXVJDABEFSOMLKNZPTUIH"	"MIKJEBLSQHFYGAZODVXPRTUN"	0	FALSE
"main"	207	"RN12 "	" oneCued "	0	" right "	8	45	"R "	0	10	"N "	0	5	0	1	"QDKFOSTYIRPANHVLBXUMEJGZ"	"ZEHAQGSYDNVPFJMLUIBXTKOR"	"DUIQOFLVKATJZNPSHBGMYRXE"	"ANRHLZYSVIKXMGJEOTPUBQDF"	"UTOXRKESQVLFHJNPGMZIBDYA"	"LMUIFJZBDGNRAHYQEKXPOSTV"	"HAIOTGUKYVRQSLNMBEXZJDFP"	"YHOIZPNJEQTKGXFBUAMVRSLD"	0	FALSE
"main"	209	"RN12 "	" oneCued "	0	" right "	8	315	"S "	0	7	"Q "	0	2	0	13	"EJSTNOVRGLUIHPYXQAMFDKZB"	"ZGFSOUMJTRPDXHYVNEBAKQIL"	"MVTYDFIQLGAHKEPBNZURSJXO"	"TRPLGZBQJUYXAOFEIKSDNHVM"	"EGQHPAXTNBZFKJMYRVOUSDLI"	"YMIPTXRSZHFKUQBJEOANDLGV"	"MULKXSRVHGITABFODQYZJNEP"	"YMJQTKVPLIBZSNOXFEAUDHRG"	0	FALSE
"main"	210	"RN12 "	" oneCued "	0	" right "	8	270	"U "	0	10	"V "	0	5	0	3	"KQBVYFUISHPJLGOXDMATNEZR"	"HQNVKLEFOAUXGBYZRJPMTSDI"	"KDIAOVFEXQUNBGMPLRJSZYHT"	"MKZSLHRIPVNJQYDTBAEGXFUO"	"BILOSXZTMQGANRDKYHEUJPVF"	"KHFXPBTAEQVMSUZDORJILNGY"	"JPRZBYDKXEGQNUILAFTOMHVS"	"EVUGOTHRNZPYBXSFIQKJLMAD"	0	FALSE
"main"	213	"RN12 "	" oneCued "	0	" right "	8	135	"J "	0	6	"F "	0	2	0	1	"LXQFOPJRAISVUKNZYGHMEBTD"	"AGFTPBLXZDQOHSNKMJYUEIVR"	"VPIBOKFJUNZGMERLYSTHXDQA"	"GZUBVKHSNLXTJQDFERPIMOYA"	"GNRVHZKETPLMYBUAIFDJXOSQ"	"ARSZDMOJIGTVKNLPFBEQYXUH"	"ZAPOQXLRMFKNVUIETHDSYBJG"	"JXVHFANRBIGKDLTSMZOQPYUE"	0	FALSE
"main"	215	"RN12 "	" oneCued "	0	" right "	8	135	"D "	0	10	"X "	0	1	0	-5	"KIDXVFHQRZUSPJAEGMBLOYTN"	"HVQOBDTSYUXGZMPALIREFJNK"	"AYRMZUKNSGDBLOHQXVEJTPFI"	"TVEJNFHLIDMSRUGAQXOKPZBY"	"QULNFIZSAKXHRGYOETDPJVBM"	"PNGDHUOFBEKXMRQTZVAJSLYI"	"TXDPVSHBZGFQMRUELIKJAYON"	"OTDKXRJGBFVIPQNSAYUMHELZ"	0	FALSE
"main"	219	"RN12 "	" oneCued "	0	" right "	8	90	"N "	0	10	"E "	0	2	0	1	"UTVAZNESMYHBDQGFKXLRPJIO"	"HDGFQRIVYXUPNBKLTSOJAMEZ"	"GHUAJPIRFKENOLBZDMXYTSQV"	"EDVYLOQASJIBNZRGXUTKHPMF"	"EGMHAYJBPOQLKXVUDRFNZSIT"	"SOZQLIAJYRFTMXUEPVNBGKHD"	"MTRGDANQKUIBFPLHZYXSEVOJ"	"FZVTYIGNKLJAEHPDOMBUSXQR"	0	FALSE
"main"	222	"RN12 "	" oneCued "	0	" right "	8	270	"A "	0	7	"A "	1	7	0	0	"RIOZUAGHJSEFQTXDMNVPBLYK"	"LKEOMNDTRGIZHUJPAQVYBSFX"	"OPBQKXVFUTNRJMYESGDZLIHA"	"XFEQMKPJZSUALHOYVRTBNGDI"	"ZKLXFHBUYGJIONMVRPQDTSAE"	"IYFDLRUOXJVHKBEGNZMQTPSA"	"VKYRUNZXMJTBGDHLQFIAPOSE"	"PKBDQXTAHEOILUSJGNMRYVZF"	0	FALSE
"main"	226	"RN12 "	" oneCued "	0	" right "	8	315	"E "	0	8	"Z "	0	7	0	3	"VJNTERXGOHBYUZLKIAFPDQMS"	"NZDFRXEUBAQTJSGVLIHOMYPK"	"KQXSVLIGNYEPUAHRBDMFJOTZ"	"MTZNFPGEISBKQXJRLYHVOADU"	"OFXSBRTAMJPEKUVZDYGNLQIH"	"RIDSEZOTYJUHQNBVGXFKMALP"	"KOXERBSLFAHTDUPVQIYJNZGM"	"GDTPAHNJZLIEBKFYSVQROUMX"	0	FALSE
"main"	229	"RN12 "	" oneCued "	0	" right "	8	90	"G "	0	8	"F "	0	4	0	-5	"KTOVJGUMYNIRFZXQDEABPSLH"	"LKIZTJXUESVPDOGRBQNAYMFH"	"UKQBGRZDSNLYTAMVOEJPIFXH"	"NJEMSLUQVDBZXKGIHATOYFPR"	"PSBGUOTEFZNAHKRJILYXDQMV"	"IRDGESHBMOZPKQUNXVALTFYJ"	"UNZHVBSXOPADRGLMKFJIQYET"	"UZBMFDOKGPAXSRIEJYLNQHTV"	0	FALSE
"main"	230	"RN12 "	" oneCued "	0	" right "	8	45	"L "	0	9	"E "	0	1	0	1	"OLVQAPSUXFYMKERIDZTHBGJN"	"VBUJSIYQGELXZATMPRHNKOFD"	"OPLNVDAQFBSRKGHZYTEUMJXI"	"ZOQEIUTKGNPMYSHJXVDRBLFA"	"TRAZQHUSJGEPNDIMVKFBOXYL"	"KTFVXAUEDNLHSBPMQORYZGJI"	"NHSAOTLVQRFIBJDGZUXYMPEK"	"EXKQFLUHYMBNVAZGPJRDISOT"	0	FALSE
"main"	233	"RN12 "	" oneCued "	0	" right "	8	180	"H "	0	6	"R "	0	2	0	-1	"FELZHJSNRTIQYXPOKVUMDABG"	"IZJUNRFXKVBEPHYQTMODGASL"	"NPFGJHREYQBXTADLIKZSOMUV"	"YQFRTHUEKASZIMDONJXGVBPL"	"YRDMQSUFNAJKTPILEOXGVHBZ"	"OYIKALSBXRNPJFGTVQEZUMDH"	"BGHOFEJPUIYTSKRZDMXAVLNQ"	"BIKUODNPSEAQVFLHYGZXRJMT"	0	FALSE
"main"	234	"RN12 "	" oneCued "	0	" right "	8	180	"E "	2	9	"N "	0	4	0	1	"MAHJZBUPSXOINVEQRDLKFTYG"	"OIDPNEQHMZXKBUSLFJRVYTGA"	"LFOHMRTVXYIDJEAQSPGBZKNU"	"RILBKANPDFOHTQMVJXEYSUZG"	"ZRJISOPLHNEDGKMTVXFAYQBU"	"KDQGFZMUYNHPLSVIOJAXEBRT"	"JSRVLUTHDNXBPIGZEFAYMQOK"	"TGELMIUQSYOAZJHRPKBDXNVF"	0	FALSE
"main"	235	"RN12 "	" oneCued "	0	" right "	8	0	"U "	0	8	"T "	0	2	0	3	"YTVLBQKPURFHANGOJMEXDISZ"	"KAHLNTQOYUFMXVZRJPEGSDIB"	"NBLKAYQRTXGUVDMEPSZHFJOI"	"DTVRYXSGQMNUOKZFAIPHBLEJ"	"EIYKAXZPBHFGSTQRJVOMDNUL"	"HXEYUOSVJPDTZIARNQKGBMLF"	"DLPNMZVQBKOIAGJTSFXEUHYR"	"XFQPMGLEDBVJRUTAYHSNOZIK"	0	FALSE
"main"	236	"RN12 "	" oneCued "	0	" right "	8	135	"B "	0	7	"E "	0	3	0	-7	"SHVAKGXZYBLNIJEMFQRDUPTO"	"ESOUTJKBYQHAIPVMDZXFNGRL"	"KMBXUFIYATSJVLOQZPHGNRDE"	"BZGIUPAEDYMTSXJQOHFLVKRN"	"IPRHBUYMSOJGZTXQLKEDFNAV"	"DVARNZEIJFUGHKXSPQYLTBOM"	"MPTZOBLYHAFSGURNKDIQVEXJ"	"OIGHJEFXMBYZLRSAKQNPVDUT"	0	FALSE
"main"	238	"RN12 "	" oneCued "	0	" right "	8	90	"A "	0	9	"Q "	0	3	0	2	"DMSPXVLKNJTBAROHEYQFIUZG"	"HVNPMKETLBOIRJDZQUAXGFYS"	"FKAZEPSJYUMDBHOTIQGRXVNL"	"XGFPIUYRNQTAJBSHDEOVLZKM"	"UXPZTISRMYKHGQVDFBJEANLO"	"KHNRZMJATVLEXISPUQFDOYBG"	"UQAZHXSYVMJNDTEOGFLIKPBR"	"KNPMJOUFRQGSTXBZIEDLHYVA"	0	FALSE
"main"	239	"RN12 "	" oneCued "	0	" right "	8	90	"F "	0	8	"E "	0	2	0	1	"AKLJQUNGZFHTYSXIDVPMEOBR"	"GTNIOAKSHJPVMERBQULDFZXY"	"ZSIONDLVEFHJXTRPMQYUKAGB"	"EDNBYHTJIRVGUMQAFPZKLSXO"	"FOZEISAYNGQVTBLHPXUJKMRD"	"UIFVBQRJAYGLTKPZNHSEOXMD"	"IMUZDLRFNTHSKAEJXOVYGQPB"	"NYKBTRJAHGEMIPFXSZUDLOVQ"	0	FALSE
