"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"correctPos"	"responsePos"
"main"	118	"AOH "	" oneCued "	0	" right "	8	135	"X "	2	"L "	0	5	0	2	"FWURDBXSYQLHCIOGKMVNAETPZJ"	"YAOJCHKUPTVDEBIWXLSFGMZNQR"	"SAGXKRNJWLFHMUQDOICEYVBTPZ"	"NGKCUPTELZMOQVJARSBFHWIXYD"	"NXCZIEUKQDYFHTOWMLBPSGRJVA"	"YDZRNVULPXGAWKJEOTBFQCMSHI"	"RHWEKTLJPCGSVXNDZUBYFAQIOM"	"ROZVSBNTWEAJIQPXKMGDHLCYFU"	0	7	9
"main"	119	"AOH "	" oneCued "	0	" right "	8	0	"D "	0	"V "	0	2	0	2	"GUQWLRDYOTHBVIFAJMXSEKPCNZ"	"CMXKYTZOHEQRAWJNIGFUSLBPVD"	"UPJGFYLVODBQWTMCIKARZSEXNH"	"GIMLNJKBZOVCDRSPEXWFQUTAYH"	"VHPLKTJUWNXIAQFGORBDZCEYMS"	"QDBJWUVZTXPSMOKRIFGEAYHCLN"	"BQUSGNZMVDXEOTJRPAFIYCHKLW"	"ROJCXADBLQZUVWGKMTPEIHFSNY"	0	7	9
"main"	121	"AOH "	" oneCued "	0	" right "	8	0	"E "	2	"J "	0	4	0	1	"ITHSDLQOZKNFRVPGJMECUAWXBY"	"YESVGRJHZQCWAXTNMUPDIKFBLO"	"SQYBMGVFRHTLWNPZIAJCXOKEUD"	"ZQTDWLVAXSKFJMHICOUYBGNPER"	"WBNHPTDMJEZQSAIGLOKYCUVXFR"	"AHWYJFSPTDKCNORUVLEMBQZGIX"	"LMEWINPZSQUYXDCAJOTBHVRFKG"	"SVJDKPTFNLHWRMOGEQZUCXYIAB"	0	8	9
"main"	124	"AOH "	" oneCued "	0	" right "	8	0	"A "	2	"E "	0	2	0	2	"HPQSWNTRVOFDBAGCLEYZJMXUIK"	"NALKTZRMFUYXVGOCWQJBDEHIPS"	"JDUSIRWEOAHGQBYXMNVTCPZKFL"	"FXZVTIYUKCNODJMLGPREAHQWBS"	"JBONVAUHRZDMTEKSLQCFPWGIYX"	"QZBGKNIMHAFLUXRTEWYSJVPODC"	"WOQRJFCAGBUNMDXKIEYPSZVLTH"	"PJMVYBROSDKLQXCWUNTFAEHGIZ"	0	7	9
"main"	126	"AOH "	" oneCued "	0	" right "	8	0	"C "	2	"S "	0	7	0	2	"PVQFXAZOUJRIHCGNWKYMSEDTLB"	"KUTHWXJZSNEPROCMFAYDGLQBIV"	"NDPMARBYJIOTGCVWLKZXSFEUQH"	"FVRZIQMTBUPYSXAJCOLHWDGNKE"	"NPXDZLEFQITOKVAWMBHGYRJSCU"	"VPHGXOBZLCYSNFIREAMKWQJUTD"	"JXCDWMVAOKYUTQPFSIRLBENGHZ"	"UVFADBNPSYCQHJKLOMEXTRZWIG"	0	8	10
"main"	129	"AOH "	" oneCued "	0	" right "	8	180	"W "	2	"C "	0	1	0	1	"RCMWADHIYNKGPLTSXQVFOZEUJB"	"GLEOXNCWVZHDJMKBFRYSUPTAIQ"	"BRJCVGLNOIUYWDHEMPTZAXKQFS"	"ZQPEXCDJISWLFTBAUVMOKYRNHG"	"NOPFYTWEZDUXQAJMRHLCBVIKGS"	"XNQLDWSFOZVBPUJRYMKHGICTEA"	"APIZOFRMWHJQXEKDVCUTNSYLGB"	"LBAUCTJYEHQSOGMIXNVFZKWRPD"	0	6	7
"main"	130	"AOH "	" oneCued "	0	" right "	8	315	"Z "	2	"A "	0	4	0	1	"NQZWACXYBRLHISUKFGOETMDVPJ"	"DOCVZKAREBMYNQFPUWHJTLIGSX"	"OGNLZKVFDESARCWIJUMXBHYQPT"	"AFPUKSVBDMEQTCNLHYORJIWZXG"	"UIOKWHXCAZDRTVSMQFYNJBPEGL"	"HCVUROQBIGDJKETMAWFSNXLZYP"	"GKWPMQJXHTANEUBIZOSDRFCYVL"	"PEJDYGSXQVALWTKBCHRZFIOUMN"	0	8	9
"main"	131	"AOH "	" oneCued "	0	" right "	8	315	"R "	2	"H "	0	2	0	1	"EBXYWRGVUKNLAOMFPHZTSIJDQC"	"JGAVOSYXWTRUKPBZENFCIHLMDQ"	"VYXAZCJIKNHRLPSTWBUEMDQFGO"	"QYGCZKMHRFLSTUXWEPJIODBVAN"	"QKNXTOGMLJHVRWBIDAUEZSFCYP"	"VRBICDGTUHZYMOXKLFPQSAJENW"	"BXKJYNQDRCUAVGEOPLZIFSTMWH"	"BONUZETMWDKRICYXVPJLSAQFHG"	0	10	11
"main"	134	"AOH "	" oneCued "	0	" right "	8	90	"D "	0	"Q "	0	1	0	3	"SBKIYJMDAEQHONULTFVXRGWPZC"	"JHWPGMEQOYDNITSXARLBVCUKFZ"	"UDPNEOTBAXLJFWKGYSCIQRHMVZ"	"DKXVURNIQGHTFALCBEYWZMOJPS"	"MYVOZQDBTWFRPHSXULAJEICNGK"	"VERCNMWFQTZJUABHYIOGDPLXKS"	"OJLHIXNSZFCMYQPDBVETUGKRAW"	"EISCLDQGBKFYTHZUWMOVJANPXR"	0	7	10
"main"	141	"AOH "	" oneCued "	0	" right "	8	45	"B "	0	"V "	0	4	0	1	"IEFTPLJAHKCDWQMZYGBVUSRXNO"	"MUPHBZDKEGXJSLCIOANFQWYTVR"	"EACYOURMPTBJFHQGDWZXSIVNKL"	"GJPRSYLHONKEIMZVQACTDXBFUW"	"QSMGCDUVBEFRLWTAJHIZXOPNKY"	"KXBGHTYLRSDPFJAZNWCVMUOQIE"	"YAIZBNKSRHMXFOJTECDGWULVQP"	"TBDKANVGOMYERUJLHPFIXWSCQZ"	0	7	8
"main"	142	"AOH "	" oneCued "	0	" right "	8	315	"W "	2	"W "	1	3	0	0	"NTDMIFGCQOVALZYHRPXBKSUJEW"	"TXHUSBNICMWAOZDFVKPYQEJLGR"	"CWLPFQIAVGSUNXYOJRDZTMBHKE"	"CTBAEXMGWPVUILFOHYQRDNKJSZ"	"QJXUGDKERIVWOYAZTHBSLCMFPN"	"ZROSUJTLKMGBHCPIXQYFDWNEAV"	"NPRYCXIVSQMAHWFZJOETBUGDKL"	"POXIDYMBRSWQFNVEGZCAJLUTKH"	0	8	8
"main"	143	"AOH "	" oneCued "	0	" right "	8	270	"S "	2	"Y "	0	1	0	1	"QFMUSNAYZLDWTOHXCPVEJRBGKI"	"HRVOFXATQGYSNLPWCMDBEKZIUJ"	"ZENFYTGQJBIASPKXVMDWCRLUHO"	"QTLDXIGFBAPCUZNWEMHJOSVKYR"	"WKPACZGSXJETIDYVOFBNMULRHQ"	"SCAKYXOGEMIHVWBQZNTFRDPUJL"	"GDBIOZMYSKTERLQHPFACNUJVXW"	"GFHTNDSPCUQWJYVLBRMEXAZKIO"	0	10	11
"main"	144	"AOH "	" oneCued "	0	" right "	8	270	"T "	2	"N "	0	0	0	1	"CZHYWLNTUKIVEJDAXQRGBOSMPF"	"YTJXKLZMNHSFOQDWVGCURIEPBA"	"OYDKXHUQNLFSPJEIRMBGTVZWAC"	"CFYXADMTVJGKQRNSILEWPHBOUZ"	"XOIDSNCEQHJMTZGLUYRWPKBFVA"	"MOHLVRZYXCWBTNEKFPQIUSDJGA"	"IADRCKGNTYESFJXUBVZQOHLWMP"	"IXRKFZDTBWNEOQUPYHVLSJACMG"	0	6	7
"main"	145	"AOH "	" oneCued "	0	" right "	8	135	"S "	2	"Z "	0	1	0	2	"ESTYQWBHAURGCPMKVJXDLZONIF"	"CQPWYIJDBZMSGXULAVEHKTNOFR"	"PWVOJQZLKYMXHSCAEIBTNDUFRG"	"TIYEXPOGQKNSRADZCHBUFJLVWM"	"HBMOZFCGEQTNIYXWJVKALSDUPR"	"QAXGVINPLCFSHWRJZOTBUMKEYD"	"ZWAOLENYCBMUIPGXTSQVDRFKHJ"	"DAKSULZQTOMYXRJGVPCIENFWHB"	0	9	11
"main"	146	"AOH "	" oneCued "	0	" right "	8	135	"P "	2	"Q "	0	3	0	-8	"IESDHYRNJBPAKFUTXZWCVGQLOM"	"YHKIECGVZSMOQBXLFANJTRPUDW"	"LGZURYQSDVTXFWJCOIPMAEHKNB"	"RSPOIGAELNQBFHDJTMXUWVCZYK"	"ZOQHLWVFYATRDKUCGMPSBNXJEI"	"QJCEHMXRSWYDUILAGVPKBFTZNO"	"KAZXFQYSHNVDOIUEWPMTCGBLJR"	"YKOFTACVNIHGSWLQJUPZERXBMD"	0	10	2
"main"	149	"AOH "	" oneCued "	0	" right "	8	315	"O "	2	"M "	0	2	0	1	"UADJQETPWHFILVSROGKNMZYCBX"	"CSMVUDWLGNTJFIROZEYQPHXAKB"	"FKBLUPWSEMOCZAVNTXDRIGJYHQ"	"MWNDTXEPCGJKRLZYAFVIQOHUBS"	"CZOMHGRYNTIUJWEDVAXKLPQBFS"	"ICDXEFGTVJPWABUYMHLQOKNRSZ"	"TSFLJRIYGKUVDANQBWZCHOEMXP"	"OESYBUHGMZNQVFCDPRIXKALWJT"	0	9	10
"main"	152	"AOH "	" oneCued "	0	" right "	8	270	"N "	2	"V "	0	1	0	2	"YSAZFWDKGHECOXNTJBQPURMLIV"	"DCGQXARKYVBNILHWPEOTSUJMZF"	"LTSHMCOKIBJWZVPGEURXQAFDYN"	"KTJSUVOFYMDPALXCBHQGRWENZI"	"SYFMHEZCGQJWDINAKXTBPLVRUO"	"RPOMEALVKGFXTUQZIBJCDSYWNH"	"TFLIPHWDCYBUAJOSVKXEGQNRZM"	"DTCWMRYLPHBZUVNKGASJQIFXEO"	0	9	11
"main"	154	"AOH "	" oneCued "	0	" right "	8	135	"T "	0	"L "	0	3	0	2	"LQRGYBISCOEZXVMATHFPDUJKNW"	"KYBRJUAGQMLZTFIEOSPWNVCDHX"	"LUHDCYSQAXGWIKJVBZNOPFERTM"	"BRMODYAIFLQTXWUJZEHSVPGKCN"	"STXVKEUYBGOQNCLRWDIJPAZMFH"	"LZPKTVNYFMORQJAUHGIWDXBECS"	"MZFJHTLPKYXWSUICGOEQRABVDN"	"BJLHMDCAYKXTEWINORGQUSVFZP"	0	9	11
"main"	155	"AOH "	" oneCued "	0	" right "	8	0	"E "	2	"E "	1	1	0	0	"SXGMWCQZPOJLUIYHABKFDERNTV"	"XKWPRBHTCENSZMGLOAJVIUDQFY"	"WRBTSHFAOGVJEUNLQIZPMXYDKC"	"QWXZSTVKJOFRBEACPUNHLIYGDM"	"MNDQJLKPEWORTUCZGXSAIVYHFB"	"ZVTHRSABFGKELJNUIWYMOPDCXQ"	"FQPJUVTCLOAHGXNWYERKMBISZD"	"MUDPIBVWFAZOSLGYHKTNXRECJQ"	0	9	9
"main"	157	"AOH "	" oneCued "	0	" right "	8	0	"W "	2	"X "	0	2	0	1	"DLFNUJZXCEOHIAVTRQMKWSBPGY"	"SZBTJDYIQUMPREKFOXVHAWGLNC"	"DURETZXWGPNYMAOHQKFIVBSLCJ"	"RNEJCGBYDQHPKAUIFLVMSWZTOX"	"ADTCKYPNGLSMHRVQXOWJZEBUIF"	"UPAKWTLMCSYIXJQRGNVEDBOFHZ"	"OJMLIFSHRDAQECZKBNTXGWUVYP"	"QVJZCFMXRDEHLNTAGOWYIPSKUB"	0	6	7
"main"	158	"AOH "	" oneCued "	0	" right "	8	0	"A "	2	"Z "	0	6	0	2	"OKTGFPRBSUEYDCJZLAVWQIXMNH"	"NEMCXOBKYARJLWIHVDQUZFSPTG"	"GLWMJBUCDHQTAFSEXYZPINORKV"	"ZSCLMAODGPKJBVQXFINERTUWHY"	"XYZCDWKAOHJLSEUQGMRNVFTIPB"	"CHOXSNKGQUZEPBWRYLDMTIVJAF"	"KJBOHNTRSEZQALMDYFCXGVWUPI"	"LACDJVOTPMFNZRUHKQYESBIXWG"	0	10	12
"main"	160	"AOH "	" oneCued "	0	" right "	8	270	"O "	2	"L "	0	0	0	1	"QGSTXHMLOEVAIFWUNPDRYBCZJK"	"ZJPSYMORBTLVXUCINKHQGDAEWF"	"CUATEQXPIRSGYJBKWZLVNMFODH"	"XDJPOSGMKBRQAZUVTYIHNEFWLC"	"HDRYJLCPZEFUGTXQOMISVWBKNA"	"LCYMXEJIHNUOABZWPGDQVSFKRT"	"UAKINPOWBDYCZHGJEFTXQSVLMR"	"ECJVWMUTXYROASLFIQNDBKGZPH"	0	7	8
"main"	161	"AOH "	" oneCued "	0	" right "	8	0	"E "	2	"G "	0	5	0	2	"MHIFWLCJPRXVSGZQNAKTEYUBOD"	"KBIWLTRFGDJMPSXCQONZHVUYAE"	"NAIDBZLYGSXWTJKFVRUPHOEMCQ"	"FAKZGRTEWQBXCVHOSJDYPMNIUL"	"KTMLFZQXGBJDYWHSIUNPVCAROE"	"QSDKTANLGMEBHOYWIFCZVJPRUX"	"HUSMNCJXLOREDPTWGAYVIKBFZQ"	"JYCBTIFDWGKPESMQVZLNAXOHUR"	0	8	10
"main"	162	"AOH "	" oneCued "	0	" right "	8	270	"C "	0	"A "	0	1	0	1	"DIJQCGABMHRYLNUFTSZWEOPVXK"	"LJVIREACQKZUSXHYGWPFNTOMDB"	"DSBYPINCTLWFHKOVAZQRXJUGEM"	"WSPTUKLJOQAZFEVDYMRICBHGXN"	"HVSBULDXQKPANFIEGMJOTZCRWY"	"AEZNQHJUIMWFBDTXCVYLGOPKSR"	"VDLZEMABKIQOCPTSGHFUXWNRYJ"	"DULAFBXRSJKWTCQNPZHYIMOEGV"	0	6	7
"main"	166	"AOH "	" oneCued "	0	" right "	8	45	"E "	0	"I "	0	2	0	12	"AECXHTJQIWGZYBKPMOVUSDRFLN"	"EHTKVFLUJPINZWDBSQGCAYMORX"	"PTBKVXOGCQISFWDUJAYRHZENML"	"YVSLIXBPTUCMNJQARGKWOHDZFE"	"RQFCNTEOUVSIHMJKWADXZPGBYL"	"SNGIEAWHOUKCZXMQRDFJVYLPTB"	"YLZGITCXANDMVEFKPJUHROQWSB"	"QLZROGSCTXBDUMVJEHWIFPYANK"	0	10	22
"main"	167	"AOH "	" oneCued "	0	" right "	8	225	"S "	2	"K "	0	5	0	3	"QVUJWLDIOMGTBKPYXEHNAZCFRS"	"BOTYAMPEUQKXVZRIFDGHWCJLNS"	"THJCWSLKNVYUMBZOEAGDPRFIQX"	"QIWUSXOZLJFNYTVAEDRHBPGMKC"	"XKBWESIGZTHMDRLCYOQAPNVFJU"	"TORIFXKJBSDWUGYNCPLVHAQMZE"	"ORJAPMDWGLSIXKBFCVZYHNTUEQ"	"KEMRPQGWLSYXOFUAVZNCBJDHTI"	0	6	9
"main"	168	"AOH "	" oneCued "	0	" right "	8	180	"E "	2	"F "	0	2	0	1	"LZSRGQOTIXHEPYFWBMVDACNJKU"	"HJKTPELNQYIOGDRZMUSBCXFWAV"	"GCLYRJSFEIXDAUOKHVZMBTWPNQ"	"BHXPDCZWJNERQGLASFIUMYTKOV"	"ORBIYHAXSGMZPDNWVLECJUTKFQ"	"CEFVYATMGOKXWHUIPJLQBRNDZS"	"DIOFBRCUTVWAPLJGYZENXSQHMK"	"XSBUTKRCVMLNJPEDOIQWGHYAZF"	0	7	8
"main"	169	"AOH "	" oneCued "	0	" right "	8	270	"D "	2	"Y "	0	3	0	1	"RCNUTYWZSVALIXOPFEGMJDBHKQ"	"JBAONHVKSZQUWCXRMFYDGTIEPL"	"QNBMHPURDSGATXZFEVOCWKJYIL"	"RJVXAGESQYDIMWLKTOZPBCUFHN"	"EJZLWKCRTAPVDUFOSNMHBQXIGY"	"NXUKIQWEDSHZABYROTPGLJCFVM"	"XZUJQPMBDKFLETSIOGRCWYAVHN"	"TVBNICWKDLFQUHJZMGEPSXRYAO"	0	9	10
"main"	172	"AOH "	" oneCued "	0	" right "	8	45	"Y "	2	"C "	0	3	0	1	"RFTPCVJMIHZXLEKUWQADSBNGYO"	"KYWLOMXUATSZBQPIDJRHCVGENF"	"DJMZNTBOUQXLRWHYPVGEKSCFIA"	"MLGAQRJOPCYVDIZUHBKFTWNSEX"	"UGYSZKAOWLJCRFNEQVPXTHIMDB"	"EWPYBRLMKXCQUDAJITOHVZFSNG"	"IUVLNCBZYAWOESQMPJFGTRXHKD"	"BRGDTIXUPSFCKEALMWYVZQOHJN"	0	9	10
"main"	173	"AOH "	" oneCued "	0	" right "	8	270	"F "	2	"Z "	0	7	0	1	"XAKQGCDWONTMYBVUPJRSZFHIEL"	"REXVCUDHPIBLTAGKQSNOMYFJWZ"	"LBAKPRMFIHQECWNZTSGXJUVOYD"	"LDAWEJUNCTFXGZIKMHOQPBYSRV"	"GVWRZSEXJUNQMFAPBIOLCYKHTD"	"DCGUJNIAWSBYEPKQHOTRLVFZMX"	"MLSXGZWICJTKBUNPRHDAQEYOVF"	"AVPMHKRNXUZFEITDOWBSLJCQGY"	0	10	11
"main"	174	"AOH "	" oneCued "	0	" right "	8	135	"M "	0	"N "	0	7	0	-4	"ZCYTILFDWSKXPQBUOGRANEHJMV"	"THADYOCMPZNJQUKFVWBLXIGESR"	"IMTKOSCFHWQPELJUZBNYDGAVXR"	"HENMXOWYUIRCTDLJFQZASPBGKV"	"OCYUPAGJZKHBNTQFMLSDEVRWXI"	"MTDQYZVJGWCSLKXFOEUARNPIBH"	"BOGQNDXTYRZAPCJVFMKWHEUILS"	"XIMRGCNYUZDASOEVPJFWHQTBLK"	0	6	2
"main"	175	"AOH "	" oneCued "	0	" right "	8	315	"C "	2	"U "	0	2	0	1	"RLBWZOYIQVXFJGPDACMNKUHSTE"	"SJKOIYWMNBHAQRCUEDXPZTVFGL"	"WSOXHEKUCYGNABQDJIMPFTVRLZ"	"HTUKCNABXSRGDMLPYFVJWQIZOE"	"KRDGWNEPLOXFAHMJZSQIUVYBCT"	"TOIMBRVQGDSZNUPLFKWXEYHJAC"	"GBNQYERSUDLZIAJPWOTMFKXHCV"	"TGRLMWAPYDFBUJCEOXVQSKNHZI"	0	7	8
"main"	177	"AOH "	" oneCued "	0	" right "	8	315	"C "	2	"G "	0	7	0	-5	"OZUBRVEAQNHIGTWLFJYSPMXKDC"	"ERPDXJBSGHKOMAVLTICQYUNFZW"	"BDAFELJONCWVGPHRTYKZIXMSUQ"	"MWBCGYIJHRATDXEPSLNFZOQUVK"	"MEGOCPUIDNXBKRVTZQJYLWFSHA"	"DHUWYLZMVCGJKXFISQORPNTAEB"	"ESIWCNFJKDHUPTZQLAYVBRXMGO"	"ADXBWCNPFLGJOKUQSHZMEVYITR"	0	10	5
"main"	180	"AOH "	" oneCued "	0	" right "	8	270	"S "	2	"X "	0	6	0	2	"UVSJXHTWYPEROLKIAGFBMCZQND"	"ANJEDBHFMWSYGPRKZCITVOUQLX"	"RFJSNMUGAEWTQPYZLXCHBKOVID"	"BQUWXRLSYINPTFCZJOKAMGDHEV"	"UAZMYHXFGVNLICWQDSEJPTKORB"	"EZUXGVSCRLDTAMYPHJOBNFWQKI"	"KVAHICQPXOSLUTBMNJWGRFZEYD"	"ADQJCNYGFBKZXERIMSTVLPHOWU"	0	8	10
"main"	182	"AOH "	" oneCued "	0	" right "	8	90	"B "	0	"W "	0	3	0	3	"SMUIKGWBTLZRYNXJOVFPACHDQE"	"AIMJKFSDCRUOBYZNQPWETLHXGV"	"ZEUOBTMGRXWJIHASQVPYNKFDCL"	"VMOIEGWXCBAQTLRDNSHPZJYKFU"	"QCBNODFYPAEISRLZKGTUXHWJMV"	"ENRXPHSVZDGLUYWTAMJIOBCKQF"	"FUJTAMOCGZSVHEBWRIYKXPDNLQ"	"JYZHLKXODSAQNWIPVTEUFBMGRC"	0	6	9
"main"	183	"AOH "	" oneCued "	0	" right "	8	90	"A "	2	"H "	0	7	0	1	"ZOBWYSNKVLCJRMAXGETIHPDUQF"	"UVZQFBJRPIGONYHCTAEWXMDSKL"	"BUVCZSXTMHIKJODARFGLNWQEYP"	"FBTLHYCKNPSIRXDGWQZAOVEUJM"	"HFJSWNAZGXQILUPMRTVODKYEBC"	"BDYJQIVXUCRWETNZASGOFMKPHL"	"WLAPKYGCBMXZJEQNFHTRSOIDUV"	"YQBPCKWTRJHANGFXEODLUSIZVM"	0	10	11
"main"	184	"AOH "	" oneCued "	0	" right "	8	90	"J "	0	"M "	0	1	0	2	"QHJCPESAGIDKWOBNMLUYZFVRTX"	"XHWYZVINOMAJRLBQTGEDCFUKPS"	"OCKIEBVFYJUAMQSTNWXPLGRDHZ"	"IVABLSRJXTUPFDEOQNCKYWGMZH"	"EGWNUHJAOBRXQPTIKLSVZCYFDM"	"DTBNWEUHJKIFSXMRCGALYZOPQV"	"PETWLCIQADNVRJKUMHSZBXOGYF"	"PNQCAOJIYBVTUXWHMFKGRZELSD"	0	9	11
"main"	185	"AOH "	" oneCued "	0	" right "	8	180	"G "	2	"O "	0	4	0	2	"ZRGOBPIFCAWUNTHQJEVYLMSKDX"	"KIGXSNJRCTEHYLMVQFBOZUDWPA"	"USVGFWRCDEHIPJQLOBAKZYMXNT"	"UFQKPGSYNAOXDMIJWRBHVZCTLE"	"VIBCJKANOTGLRPUWMQYDSEXHFZ"	"OGZJSIBTCUXYDFVPNHWKERMALQ"	"MKUJYHWBCTFIVZXOLPDERNASQG"	"UFOTYNPLIZJQEVDXBHRGMKCWSA"	0	8	10
"main"	186	"AOH "	" oneCued "	0	" right "	8	225	"G "	2	"R "	0	3	0	1	"VURKODTSWZPAIJMLEBXYCFNQHG"	"DNFKQGJYPBWVHXLAUROESMCTIZ"	"KUGXVNOIAFDSYQERLPBHJMWZCT"	"ZWMUVCQXIRGSOJBEKPDHYNATFL"	"EXRFKLGMCSYZOAVDUPQBNHJWTI"	"UCGOJZFEHIWQBRSXVDYKLMPNTA"	"AZPIQXYJKFEMONUBSLGRDWVHCT"	"NJXTAWRZHCDLFQKPGESYOVMIBU"	0	9	10
"main"	187	"AOH "	" oneCued "	0	" right "	8	225	"B "	2	"F "	0	4	0	3	"SDINOXQAVCFKUTYEWGHPJLRMZB"	"MVFYCQTPUKWZJSAOBXRGDHNEIL"	"CMWKOIAVGUQTJNSBFDLEXRHZYP"	"HFRBYGNIASOMCKXEVWQDTLPZUJ"	"MEPSHRQXJDFNYBGUKVLIOWZTAC"	"HEFWDAOBLPXYCNGSZUKRQJTIMV"	"PLBXZMHNSFKGVODJCYTIAERQWU"	"PEMULNBDAQVRZOFXWCJKTIGYHS"	0	10	13
"main"	189	"AOH "	" oneCued "	0	" right "	8	225	"X "	2	"F "	0	1	0	2	"WGHICAQBRYDKZOJUFEXPNLVSTM"	"PEGUMJRFIXTYQHNBALDSOVKZCW"	"KDMXBAUEZTYNHWPQFLCIVSRJGO"	"UYVWNKHMDGARSJTEQFPCXZIOLB"	"PMCHNGTDEQBKSLOXZRUWVJFYIA"	"HEUGTFDOYCRAQIMSPBLVJWNXZK"	"YFUNGHZPSCWBELOQRJDIKAMVXT"	"OHLUSQBJMVYKRIPZFWGAXDENCT"	0	7	9
"main"	190	"AOH "	" oneCued "	0	" right "	8	225	"W "	2	"M "	0	0	0	6	"OEDSARHJMKZTQNWPFLVBGYXICU"	"CPWNYHEILRVTUMGKXJOSZADFQB"	"HCRQGBAWVKIPUJMYSOXLFZDTEN"	"UBOLRSVZKNWDQIPXCAEMJFYTGH"	"HRISTAKLOYPDGFXWJQBUVCZMNE"	"XCRTDOVHYULGZMEBAPNKFSIWQJ"	"GZKALHQCNVDEYBRSPIOFTMJUXW"	"GBOEVLMWXUZATQFYCSPNHIKDJR"	0	8	14
"main"	192	"AOH "	" oneCued "	0	" right "	8	135	"E "	2	"V "	0	1	0	1	"WQOMCAFKYTPRXHZVGEIUJLNSDB"	"SRBFXOZMWVENQKIYATUDHPCJGL"	"AYCXDHZNSKEWFPTGUIVLOBMRJQ"	"QGJANOUTKLHVMWDCSXEFZIYRBP"	"SAKQUIZXCYTFBNOMJLEWVPDHGR"	"QIODJTCEKLXAGMZNVPBFYHSURW"	"DQICMKLFXAJHUYENVSPBRWGOZT"	"VRPJSDTCGAIEZHQUMBOLKWXNFY"	0	9	10
"main"	193	"AOH "	" oneCued "	0	" right "	8	180	"K "	2	"D "	0	2	0	1	"NIYAUZJGOFXDCQHRWMBKTLVPSE"	"VKALBCXUGJYQHFDEMPOSIWZTNR"	"TORHBCDKXPANSYLZGFVUEMIJQW"	"WTJHNRKZPUDQEFXGCSVBILOAMY"	"KLQJGVIRNBEPYMFCAXTOUZDSWH"	"TJKNESCPYBIFGHQUDALMWOXVZR"	"PVCMNHEWLQAZIKXYGOJUTFDBRS"	"YHJVBLFXRPQCKDASZONTUWMIEG"	0	6	7
"main"	194	"AOH "	" oneCued "	0	" right "	8	225	"B "	2	"W "	0	7	0	1	"AFIHWLYQVRSOEJNMUZTBPXKGDC"	"KECLRSVDHQXAPNBUGWTFIOMZYJ"	"NPUCEJXSKBRFTAHZMOLGYDIWQV"	"LGVIHCRWMAKOFPNZTQDJUSBXEY"	"OTZSKRLJHPUMGFAWXDEYVNCIBQ"	"HWTAFLIPMSBZENGORDQYVCUXJK"	"MLGCOUYPEWKVNZJHRFISATDBXQ"	"YIMKPFWBJCRXSQHATGUOEDZLVN"	0	6	7
"main"	197	"AOH "	" oneCued "	0	" right "	8	135	"E "	0	"Q "	0	2	0	3	"DZKXNJYTSPIHOUMAVQCLBWGFRE"	"LPGWEDMHUSAYQTJONCZRXFIBKV"	"ORTXKIBHGNQJMEADZSUCWYFPVL"	"IEDJYFGRPVCLWQMOUABSNXTHKZ"	"HYGQCXPEWAMTIDNBJRFKVZSOLU"	"NWDJUEZFCTGKVLYPXOSRBMQHAI"	"JEQUZDTPHLCBGFSWKYXIOVRNAM"	"ORMWYIBSXQDLVANZUHGCFTEKPJ"	0	10	13
"main"	198	"AOH "	" oneCued "	0	" right "	8	315	"X "	0	"M "	0	1	0	2	"QEZMRSLWPIFUJGVYKDNOXTHACB"	"ZRTVEGUFQAMJXCKNYOSIDPHBLW"	"KTPRJSXHFAELUYNBCVWMZQGODI"	"QVACJTDNHYKUOMZXGLIPFSBREW"	"IHJMCYXPRSKDUNZLWGBVOFTAEQ"	"VWLAZPTHQFYSMEBJDGUCXKINOR"	"UNERTZWYGJFILPOSBACDKVQHXM"	"OMEFQWUPNAHTJXSYRVLICGKZBD"	0	10	12
"main"	200	"AOH "	" oneCued "	0	" right "	8	135	"X "	2	"O "	0	7	0	2	"BGRNVHPWUDJKSZMEQXYCFOAITL"	"GVZKQFWSUILTRMJOYNBDHCXAPE"	"WRBTHXCVJGYFUKSZMLNQOPAIDE"	"LWQKGFRHEDAUIXYTBNJOPVMZCS"	"PSZVBUWMXQFTRLJKGYEHINCADO"	"KCOITNPWVBAUQJXYZESHGMLRDF"	"VUZBYWGEFPMCNIOXSTDJQHLKRA"	"RSUKJDHLOZXPWVNIBAMCTYGFEQ"	0	8	10
"main"	202	"AOH "	" oneCued "	0	" right "	8	135	"G "	2	"G "	1	6	0	0	"JXBOINMKZRYCPSGWQEUADVHTFL"	"CVLSZQOYGWDBEPTUMJHNKFARIX"	"AXTBDCPQYENGSIKURWOLVZFMJH"	"EFRZMWNITSQAOYPGVHCLXUJBDK"	"TQUEAWCVRGZNDFBIOPHYKXLMJS"	"PMGXZAHDETISJBFWRVQCUNYKLO"	"OTKVJHEGCSZUAMBWNFYXLQIRPD"	"GLXCDVYKASPNHEROIQJBTFZWUM"	0	7	7
