"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"fixationReject"
"main"	243	"AJ7 "	" oneCued "	0	" right "	2	225	"B "	2	9	"F "	0	1	0	-4	"UAMXJFBLOKSQHGNEIDTVYZRP"	"UXIYHBMEDFVRTNLQAJGPKOZS"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	244	"AJ7 "	" oneCued "	0	" right "	2	225	"S "	2	7	"O "	0	1	0	-1	"QVJYHKIEURLPGFZDOTBMNXAS"	"YXFDNUSOGVHTMLIAPEJKQZBR"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	245	"AJ7 "	" oneCued "	0	" right "	2	135	"M "	0	8	"Z "	0	1	0	-2	"KOXJZNHARLVMPFBSEYGDIUTQ"	"FLOHAIMGZPYTDXUNEJBKVSRQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	246	"AJ7 "	" oneCued "	0	" right "	2	180	"G "	0	7	"G "	1	1	0	0	"FSQODKHIXPJVLMZGRABTUYEN"	"FIQTBRUGZVNJHDLKESXYAOPM"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	248	"AJ7 "	" oneCued "	0	" right "	2	180	"K "	0	8	"J "	0	0	0	1	"ABZPRSLXJKTEDMGONHIFYQUV"	"NPQXVILGRMHKDYZTOUEBSFJA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	252	"AJ7 "	" oneCued "	0	" right "	2	225	"S "	0	10	"S "	1	1	0	0	"FAOMTXYZDNHQIBVEPSGKRLJU"	"HYLDOKIEXTSUFPJMVZNGRABQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	255	"AJ7 "	" oneCued "	0	" right "	2	315	"N "	0	7	"U "	0	0	0	12	"DYMZROAUKXILJHTQEBPNFVSG"	"GKEDULFBRTJAZPVYONXMIHSQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	256	"AJ7 "	" oneCued "	0	" right "	2	45	"D "	2	9	"U "	0	1	0	1	"IUAFVRSLDXKPEOQHBYJZMGNT"	"PGLNVYZXAUDBETJMOHRKIFSQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	258	"AJ7 "	" oneCued "	0	" right "	2	135	"E "	0	6	"R "	0	0	0	-2	"NZYVELRIJBGOQASXKHUDMFTP"	"JDREQSPFNIGTXYAVLUHKOMBZ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	259	"AJ7 "	" oneCued "	0	" right "	2	225	"P "	0	9	"B "	0	1	0	5	"NUBQKEXDPSOJLGFAMZTVRYIH"	"YQTKOMHNABGUVFPERZDIJSLX"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	261	"AJ7 "	" oneCued "	0	" right "	2	90	"A "	0	9	"X "	0	0	0	1	"SKNUFRZPVXAOHIJQTELGDMBY"	"IQKAYFOZSVRDHPTUMXELJBNG"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	262	"AJ7 "	" oneCued "	0	" right "	2	180	"T "	0	9	"F "	0	0	0	-2	"MQGBJPVTHFZROAUXNEKDISYL"	"VLJHPRNBFUYMEDTIOZSXQAKG"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	264	"AJ7 "	" oneCued "	0	" right "	2	90	"E "	0	6	"N "	0	0	0	2	"MHDTIVNBEFROSJXZQPKGUYAL"	"VYBTFAPDELKXMQNZGOUJSIHR"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	269	"AJ7 "	" oneCued "	0	" right "	2	315	"Q "	0	6	"G "	0	1	0	5	"ZOSDBELQIHXNRVYPJTAFMGUK"	"RDJINBGUYSPQTAMLVXFEHZOK"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	271	"AJ7 "	" oneCued "	0	" right "	2	225	"P "	0	10	"M "	0	1	0	1	"OEGBYXSLVTZIFNJUDQRHMPKA"	"JZEFBNAVDGMPQSUYXORKHTLI"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	274	"AJ7 "	" oneCued "	0	" right "	2	45	"M "	2	6	"Z "	0	1	0	4	"EMZJQVSIAFXHDKGTLONYRUPB"	"EJNADBZXLYMPRGOQIHFTKVSU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	275	"AJ7 "	" oneCued "	0	" right "	2	315	"P "	0	10	"N "	0	1	0	2	"ALISRFZVBQPMUYEDXJKNHTGO"	"GDUOLHAFTENQPSKVRYJIMBZX"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	278	"AJ7 "	" oneCued "	0	" right "	2	315	"A "	0	8	"A "	1	1	0	0	"HQPFGNBADORSVMJYLEXZTKIU"	"YZDTSHKJAOGENBFXPQUMIRLV"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	279	"AJ7 "	" oneCued "	0	" right "	2	270	"K "	2	10	"E "	0	0	0	1	"LJNYDVORBIEKGTHMUXFZSPQA"	"UBOTVPZDHEJNFQKMGRIYLAXS"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	281	"AJ7 "	" oneCued "	0	" right "	2	90	"S "	0	10	"Y "	0	0	0	-1	"GUVJNPQZLSYEFMXIOTAHKDBR"	"URZODQTFGKJBNLSEAPVXIYHM"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	282	"AJ7 "	" oneCued "	0	" right "	2	270	"X "	0	8	"D "	0	0	0	1	"APTVILUODXGBESZYHJNRKMQF"	"KSOYVEQGLXBNFPDIZMARTJUH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	284	"AJ7 "	" oneCued "	0	" right "	2	225	"M "	2	6	"R "	0	0	0	1	"PEHZKJRMNUVSXYAIFQOLDTBG"	"NUZSLQGHFBXTIKROAPDYMVJE"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	285	"AJ7 "	" oneCued "	0	" right "	2	45	"F "	2	8	"B "	0	0	0	-1	"VZLOUYQFBPIRDMHGXEJSTAKN"	"EJDYHMSQKINRZPXFLABUGTVO"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	289	"AJ7 "	" oneCued "	0	" right "	2	90	"S "	0	7	"Z "	0	0	0	-5	"ALSTYFRZUEOHIDBNPMVXKGQJ"	"GXQYHZLRPOBJKFANSIVDETMU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	290	"AJ7 "	" oneCued "	0	" right "	2	0	"X "	0	6	"X "	1	0	0	0	"DEOZBKXURAHMQFYSPGLVNJIT"	"GFIJYQNESPXHZOUDRMAKLVTB"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	293	"AJ7 "	" oneCued "	0	" right "	2	270	"E "	2	8	"D "	0	0	0	1	"KYJIQMNVDELGFURTXPHZBSAO"	"SUBMLEXQFKZITYRVPDNGJOAH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	294	"AJ7 "	" oneCued "	0	" right "	2	45	"E "	0	10	"F "	0	1	0	-2	"FLXKHNIZRTYPMESJGABVDOQU"	"AOVRZBYXEIFJHNKGSQPMTULD"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	295	"AJ7 "	" oneCued "	0	" right "	2	45	"P "	0	6	"P "	1	1	0	0	"HKLEVAZJPOGTNSBXIUFRDMYQ"	"ZIDYUGPVOXQRLMESHAFTBJNK"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	298	"AJ7 "	" oneCued "	0	" right "	2	225	"A "	2	7	"D "	0	0	0	1	"OZILQMSDAPUFJXKVHRBTEYNG"	"GKYJNHEPMZSXFQVDITAORLBU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	300	"AJ7 "	" oneCued "	0	" right "	2	270	"P "	0	6	"V "	0	0	0	2	"SOQYUDVIPZETNRLKGFMHBXJA"	"ELPYJUDZFBRAXVOIGKHNQSTM"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	301	"AJ7 "	" oneCued "	0	" right "	2	315	"U "	2	10	"U "	1	0	0	0	"XFAMBEZQSLUDNYIRJGHVTOPK"	"XUEQRNJIPAGZDYTFVMKBLHOS"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	302	"AJ7 "	" oneCued "	0	" right "	2	135	"R "	0	9	"J "	0	0	0	1	"HUPFOIKQZJRNVMTYGXDLEBAS"	"YGONQFTJKMRIULVSZEHDPXBA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	303	"AJ7 "	" oneCued "	0	" right "	2	135	"R "	0	8	"F "	0	1	0	2	"JTFOGSEMYQIABUDZLNHRKVPX"	"VUYLTSMOFNRPDQJBIEKGHAXZ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	305	"AJ7 "	" oneCued "	0	" right "	2	90	"N "	2	9	"K "	0	1	0	-2	"RPDJONBKAGFHMYTIXZELSUVQ"	"YIRSQOENUKTJZDGPXAHBVLMF"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	306	"AJ7 "	" oneCued "	0	" right "	2	135	"M "	0	7	"X "	0	1	0	1	"UOXQIFSZEPYGHDLMNAVKRBJT"	"UOQNVJYXMHBKALZDTFIGSPRE"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	307	"AJ7 "	" oneCued "	0	" right "	2	45	"E "	0	7	"U "	0	1	0	1	"PBVYXDIFHGMSLTRENQOAUZKJ"	"LYKFJMXUEHQSVBRGAODINTPZ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	310	"AJ7 "	" oneCued "	0	" right "	2	0	"S "	0	8	"B "	0	1	0	3	"KVZEIXYMQNRFPLJSHBTUOAGD"	"TMPHARUYBIQSDNKXGJZEOLFV"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	311	"AJ7 "	" oneCued "	0	" right "	2	0	"B "	2	10	"B "	1	1	0	0	"RKDEGAYLXJBQOUHTZVFSMNIP"	"GYHFMDSUVZBLXEQRIKJATOPN"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	313	"AJ7 "	" oneCued "	0	" right "	2	0	"O "	0	6	"I "	0	1	0	1	"AYBSUKIXMVPQGNOTDFRELZJH"	"FHUERXIOZBVGPLSNYJQDKAMT"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	314	"AJ7 "	" oneCued "	0	" right "	2	90	"K "	0	6	"L "	0	0	0	1	"GMFNXZLKOAYJHIDVQRESBPTU"	"MOXSUFHDGRVENBTQZYAJILKP"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	316	"AJ7 "	" oneCued "	0	" right "	2	225	"O "	0	6	"A "	0	0	0	2	"FNSKIPAGOHXBUZQEMRTDYLVJ"	"OIJEZLFUTMXVRYPDQANGBKSH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	317	"AJ7 "	" oneCued "	0	" right "	2	90	"X "	2	7	"X "	1	1	0	0	"GVNSLHXJETPRKZOYIQUAFBDM"	"VPJIBQYXSHZTEFLMONGUKADR"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	318	"AJ7 "	" oneCued "	0	" right "	2	135	"M "	0	7	"J "	0	0	0	1	"OGHLBEQJMUNIVFKZYXSARDTP"	"MBYTGOFDJIXRAZVPNHELKUQS"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
