"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"fixationReject"
"main"	241	"AN14 "	" oneCued "	0	" right "	2	135	"S "	0	8	"G "	0	1	0	12	"FOGHDTVXNMYPELRQKJSUBIZA"	"EFBRXMHUGPJVDYTILQAOSZNK"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	242	"AN14 "	" oneCued "	0	" right "	2	45	"Q "	0	6	"D "	0	1	0	5	"DKJYAONGFTVPRHLXUIMSBEQZ"	"PVNBMIDYZJUQORAXLTSFEHKG"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	243	"AN14 "	" oneCued "	0	" right "	2	225	"T "	2	7	"N "	0	0	0	-1	"YHOISFTNPMRKQAEUJLDZGVXB"	"UYOADBNQGZIHFMJTKPVSLXER"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	244	"AN14 "	" oneCued "	0	" right "	2	0	"H "	0	10	"H "	1	1	0	0	"XEPQMGSILYAORJUNBHKFTVZD"	"QLKSGXBONAHVPRIYMZUFDTJE"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	246	"AN14 "	" oneCued "	0	" right "	2	45	"R "	0	7	"D "	0	0	0	-1	"QAZXVPRDEKHSGLTJMFBONYUI"	"YPXNEMAJVBRTUGOHKDLZFQSI"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	248	"AN14 "	" oneCued "	0	" right "	2	135	"D "	0	9	"G "	0	1	0	2	"XMPUIDRNOBYHSKQVETFJLZGA"	"NRAFYVMXJGTDIPSLUZEQBKHO"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	249	"AN14 "	" oneCued "	0	" right "	2	315	"P "	0	7	"J "	0	0	0	-7	"PKGHAOMJDTRSELVQBUXIZFYN"	"MQVJGYANLTHPZFERBIKUDSXO"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	250	"AN14 "	" oneCued "	0	" right "	2	90	"K "	0	6	"Z "	0	1	0	2	"TDPBEMOKJXIURHVZNGQYLASF"	"VFMROTZXKUAYJLEPNGQSDBHI"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	251	"AN14 "	" oneCued "	0	" right "	2	270	"K "	2	9	"X "	0	1	0	4	"NRGYAZVTBLMPKXHJQOFUESID"	"DLZYETRMUXOIAKPGNVBFSHQJ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	254	"AN14 "	" oneCued "	0	" right "	2	225	"T "	0	9	"Y "	0	1	0	-7	"FXRNBEHOUSTQAYMVKJZDLGPI"	"BVTFSJPIUYORNELMDAXKZHGQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	257	"AN14 "	" oneCued "	0	" right "	2	90	"T "	2	10	"N "	0	0	0	-1	"XJQDVYPGLTNRHOIKSMZFBEAU"	"HLPVBZNDTEMXKFOSRQAJYGUI"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	261	"AN14 "	" oneCued "	0	" right "	2	270	"N "	0	7	"O "	0	1	0	2	"KEQGSTDYUXHFPMZRIJNLOVAB"	"YSHZVQDOMNUTAXRBEIKLJPFG"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	263	"AN14 "	" oneCued "	0	" right "	2	45	"E "	0	9	"J "	0	0	0	2	"OUNYIPDRHJMEFBLTSXQAZVKG"	"AGYZRJNKTLIUQODFESBXVMPH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	265	"AN14 "	" oneCued "	0	" right "	2	45	"B "	2	7	"B "	1	1	0	0	"XOEIYFKGPJDVBQTAUNRLHMZS"	"ZRYMJDXBELQFIHOKUVTSANGP"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	266	"AN14 "	" oneCued "	0	" right "	2	135	"A "	0	9	"A "	1	0	0	0	"FHQROLXKMAEUPIVJBGNTDSZY"	"BVDILTKRNJPEGOYMAHQUXZSF"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	267	"AN14 "	" oneCued "	0	" right "	2	45	"K "	0	8	"I "	0	0	0	1	"EDFJTORSIKAVNZHUYLBMGQXP"	"PEDGSILMFVYAURZOBKJXNHQT"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	269	"AN14 "	" oneCued "	0	" right "	2	315	"O "	0	9	"S "	0	1	0	1	"KVYNSGEUHTJXMBZDFLIOARPQ"	"GUDBETZLRSONHVPKQYIMFAXJ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	270	"AN14 "	" oneCued "	0	" right "	2	225	"L "	0	6	"Z "	0	1	0	-2	"JMBSFQYTDRUOANGPEILKXZHV"	"YVTHLXZDBNAPGOFIKJMRSEQU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	274	"AN14 "	" oneCued "	0	" right "	2	135	"E "	0	7	"Z "	0	1	0	1	"MXHZBTODJQPGLINERVYKUAFS"	"GRAIPFOZEUBXDQJKNLVYSMTH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	275	"AN14 "	" oneCued "	0	" right "	2	0	"T "	0	6	"T "	1	0	0	0	"RMISPATQBGHNDZUXEKVLFYJO"	"FDQNZTKUSMEPBLYJAVOGXIRH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	277	"AN14 "	" oneCued "	0	" right "	2	0	"A "	0	6	"S "	0	0	0	2	"KVRYGNSZAMIPJTXLUHOQEFBD"	"IMVENQTZDALKSPRGUYJFBHOX"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	279	"AN14 "	" oneCued "	0	" right "	2	225	"Q "	0	8	"I "	0	1	0	2	"OGEPIBKJZYQSRAUFMTNDLVHX"	"LUAFTRYKIGQJXNHSEVPDBMZO"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	280	"AN14 "	" oneCued "	0	" right "	2	180	"B "	2	10	"R "	0	0	0	1	"HIFTDEXAKGRBUSJQPYLONZVM"	"ARXMUPYNKLHZOJDEGBFQTSIV"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	285	"AN14 "	" oneCued "	0	" right "	2	315	"V "	0	6	"T "	0	0	0	-2	"DXMRVQTYOAZEBPSLHKGNUJFI"	"NHSRAOPIZMTUKLEXBQDJYGVF"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	287	"AN14 "	" oneCued "	0	" right "	2	180	"M "	0	8	"L "	0	0	0	1	"FHXODRUSLMEKGPQJYIBTZNAV"	"AYQVJZDKGPORBFXEITMHNULS"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	288	"AN14 "	" oneCued "	0	" right "	2	225	"A "	0	10	"G "	0	0	0	2	"MXKBVFPLUTGSAEOHQZDYNIJR"	"MPZQYHIOJVUDKTAENBSRLGXF"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	290	"AN14 "	" oneCued "	0	" right "	2	180	"P "	0	6	"X "	0	0	0	8	"IYFNJZXABRMHOSPGQTELKVUD"	"FPREQBLZKVYUINXMAJSGTOHD"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	292	"AN14 "	" oneCued "	0	" right "	2	315	"K "	0	6	"S "	0	0	0	-1	"LXHDEKSJTOGNAPZIQFUBMRVY"	"ZKEGXMOPASVUTRYLBJHDFNIQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	293	"AN14 "	" oneCued "	0	" right "	2	135	"M "	0	10	"S "	0	1	0	2	"NHXLOEJIPZTUFGMVSYRQBDKA"	"EXDZPQLGVYSHMKTNAIUJROFB"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	295	"AN14 "	" oneCued "	0	" right "	2	90	"O "	0	6	"J "	0	1	0	2	"JFLPBOTMSKQZUXGRDHYIENAV"	"NIXZHEJMOATRVLUQFBKPSYDG"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	297	"AN14 "	" oneCued "	0	" right "	2	315	"P "	0	8	"O "	0	1	0	6	"AKYZFVTIREPHJNLXBMSUDQGO"	"QDABIEKXOGFRVUPLSJNTYMZH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	298	"AN14 "	" oneCued "	0	" right "	2	0	"J "	0	10	"F "	0	1	0	1	"JKYPRQXIEVTZUFOMBHNSDAGL"	"HLIOXABNSZFJQUTVRGMEKYDP"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	306	"AN14 "	" oneCued "	0	" right "	2	270	"E "	0	6	"N "	0	0	0	1	"KSXIYMNEPTRLBGOZDHUJQAVF"	"PUAMSFGEOZDHLXKRQVYIJNBT"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	308	"AN14 "	" oneCued "	0	" right "	2	225	"K "	0	6	"G "	0	0	0	3	"JVBIDPGYTKXLRAEHFUNSMZOQ"	"LHPTNJOUIEYGKZXFMRSDVQAB"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	313	"AN14 "	" oneCued "	0	" right "	2	180	"Z "	2	10	"J "	0	0	0	2	"NGOPAVKXBEJYZSTIUDMRFHLQ"	"ROHXUDJMIGLFEQAVYBKTNPSZ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	315	"AN14 "	" oneCued "	0	" right "	2	90	"R "	0	10	"M "	0	0	0	-9	"PRJGEVDXKFMSBTUOQZIYLNHA"	"TOHXAVLGJIKYZPSQNMERFUBD"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
"main"	319	"AN14 "	" oneCued "	0	" right "	2	0	"O "	0	9	"Z "	0	0	0	1	"DBSGAYXQRZOTUNHKJIVELFPM"	"RGKBUJSLAEOHMDXIPYVQZFTN"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	FALSE
