"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"eccentricity"
"main"	33	"CharlieWiderBouma"	2	2	"Bouma"	"G"	0	8	"H"	"False"	60	60	0	0	0	2	"PYZTNEBKHLGFXJSMDAQURVIO"	"TGLXDMYQBZFUHOEJARPKVNIS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	10	11.5
"main"	34	"CharlieWiderBouma"	2	2	"Bouma"	"P"	0	8	"R"	"False"	0	180	0	1	1	9	"QINZPAYKEMUGDTFLJSXRBVHO"	"NUISKLYERJGOHVZFDPXATQBM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	17	11.5
"main"	37	"CharlieWiderBouma"	2	2	"Bouma"	"T"	0	8	"G"	"False"	60	240	0	1	1	3	"ATFBGIHXVNEQUMZKRLODYPJS"	"LQAZXMPHGYITOUEJBSRDVFKN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	11	11.5
"main"	39	"CharlieWiderBouma"	2	2	"Bouma"	"M"	0	6	"V"	"False"	120	120	0	0	0	-6	"MPKFANVYQLUHTODIZSEJRGBX"	"VKAYGFSMITUHBENJDXRLPOQZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	0	11.5
"main"	40	"CharlieWiderBouma"	2	2	"Bouma"	"A"	0	10	"A"	"True"	0	180	0	1	1	0	"HVLMKRODBTSFGQNPAZJXIYEU"	"TBEMGJYHOFARNIUSDLQXVZPK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	10	11.5
"main"	43	"CharlieWiderBouma"	2	2	"Bouma"	"S"	0	10	"H"	"False"	120	300	0	1	1	-1	"BHIAJLQKMNRTPOZESVDXGUFY"	"OZEAMNTDUSHIJPRYKBXVQGLF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9	11.5
"main"	46	"CharlieWiderBouma"	2	2	"Bouma"	"G"	0	10	"Q"	"False"	0	0	0	0	0	6	"YLRVNMJHAFQUEZPDGTOXSKIB"	"RJQYAZBUVLSDKOHGFEMTIPNX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	16	11.5
"main"	48	"CharlieWiderBouma"	2	2	"Bouma"	"L"	0	10	"D"	"False"	120	120	0	0	0	-9	"ULFTHPBQOKDYNXJMIGEVZSAR"	"KXSZJQGMVOFANEBTPDLHIYRU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	1	11.5
"main"	49	"CharlieWiderBouma"	2	2	"Bouma"	"S"	0	9	"L"	"False"	60	60	0	0	0	2	"IMFPDRBVKLASEJGOHTNQUYZX"	"YGIFZQPAVEJOTSRBHLNKUMXD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	11	11.5
"main"	61	"CharlieWiderBouma"	2	2	"Bouma"	"L"	0	8	"J"	"False"	120	120	0	0	0	4	"IQEUOVXAJPGYLTHKBRMNZSFD"	"BUDGMOZTRNFLASXHEVYJIKQP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	12	11.5
"main"	63	"CharlieWiderBouma"	2	2	"Bouma"	"P"	0	7	"Q"	"False"	60	240	0	1	1	-1	"ITKENZYJDPUROQLFGABVMSHX"	"XNFOBSPQARJUIZKEYGDHLTMV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	6	11.5
"main"	65	"CharlieWiderBouma"	2	2	"Bouma"	"Z"	0	9	"X"	"False"	120	300	0	1	1	13	"GMZROBXEPKQYUVITDALJNFSH"	"ASROKVLUNXIQBDEJYFHTMGZP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	22	11.5
"main"	66	"CharlieWiderBouma"	2	2	"Bouma"	"M"	0	7	"V"	"False"	0	180	0	1	1	14	"JEOYQUZATRKHVBSDLNFXMIGP"	"UQESOJIVLNRKBXHZAPDGFMTY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	21	11.5
"main"	71	"CharlieWiderBouma"	2	2	"Bouma"	"G"	0	9	"G"	"True"	0	180	0	1	1	0	"QYTBROLMEPAJDXFISVNGUHZK"	"IOBYPHUZJGEDRXQFSKNTVALM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	9	11.5
"main"	75	"CharlieWiderBouma"	2	2	"Bouma"	"O"	0	7	"O"	"True"	120	300	0	1	1	0	"ZKULEYTOMBJRFHSGDIQNXAVP"	"XIGYKAUODEQFHRZBMVNPJTLS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7	11.5
"main"	76	"CharlieWiderBouma"	2	2	"Bouma"	"S"	0	6	"V"	"False"	60	60	0	0	0	3	"TMNZRBVQYSJHLGKOADPEIFUX"	"VSYNTAIGPUOHMFEKLXQDZJRB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9	11.5
"main"	86	"CharlieWiderBouma"	2	2	"Bouma"	"J"	0	7	"X"	"False"	60	60	0	0	0	7	"IQVEGTSXHBAPFZJKYRUDLNOM"	"UYPOMZTVJDHFERGQSINAXKBL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	14	11.5
"main"	87	"CharlieWiderBouma"	2	2	"Bouma"	"U"	0	9	"U"	"True"	60	240	0	1	1	0	"FJQGTZVONRMIXPEKHSYDLUAB"	"IJBPAMZEGULXTKHFYDNQVSOR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	9	11.5
"main"	88	"CharlieWiderBouma"	2	2	"Bouma"	"P"	0	8	"O"	"False"	0	0	0	0	0	-2	"NUTDSYPEOIFVAXRMGLZJHBKQ"	"DPRVTHMBGXOZUKLJQFASNEIY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	6	11.5
"main"	89	"CharlieWiderBouma"	2	2	"Bouma"	"J"	0	7	"T"	"False"	0	0	0	0	0	-2	"QVUKMJZTRINBDGAHXEOPYFSL"	"TLRSZPAIUQHVDOGEJNFYKBXM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5	11.5
"main"	91	"CharlieWiderBouma"	2	2	"Bouma"	"S"	0	7	"D"	"False"	120	300	0	1	1	2	"NDXRYPESKJBGZVOFUQILHAMT"	"EQKRZVODXSGTYPLFNUHBJAMI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	9	11.5
"main"	95	"CharlieWiderBouma"	2	2	"Bouma"	"L"	0	8	"H"	"False"	60	60	0	0	0	1	"VBYXGQUKHLNMAJEDOSFITRZP"	"RFEASDNZHBMOTVGKXUQJPIYL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	9	11.5
"main"	96	"CharlieWiderBouma"	2	2	"Bouma"	"V"	0	8	"X"	"False"	0	0	0	0	0	3	"MZNIUJOSXAFVPLDTKEYRBGHQ"	"YNZMAGPQTKFBHXLEJIRDUSVO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	11	11.5
"main"	103	"CharlieWiderBouma"	2	2	"Bouma"	"P"	0	8	"L"	"False"	60	240	0	1	1	-8	"IUKQMFNLVHTSPEJBDYRGOXZA"	"PZMSDBUILXVFKGYJRQHENATO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	0	11.5
"main"	117	"CharlieWiderBouma"	2	2	"Bouma"	"P"	0	10	"T"	"False"	120	300	0	1	1	-1	"PDHGZETRJMKQBFOUVANILSXY"	"ZDGMOQXFYPTIVHNEUKJASBRL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9	11.5
"main"	119	"CharlieWiderBouma"	2	2	"Bouma"	"M"	0	10	"M"	"True"	0	180	0	1	1	0	"NFSQYIPGMJABLOURHVZXTEDK"	"KFDNLEHPTOMIRJYZQXGVAUBS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	10	11.5
"main"	120	"CharlieWiderBouma"	2	2	"Bouma"	"E"	0	10	"F"	"False"	60	60	0	0	0	3	"ABYQTNKPJMFOUEVRXZIHSLDG"	"MADYNLGKTJESPQHFXVOIRZBU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	13	11.5
"main"	125	"CharlieWiderBouma"	2	2	"Bouma"	"F"	0	9	"S"	"False"	120	120	0	0	0	12	"XNIVRODYKSEHABGUMZTPLFQJ"	"NHYIGZDJVPQFEOSBMTKURLAX"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	21	11.5
"main"	128	"CharlieWiderBouma"	2	2	"Bouma"	"U"	0	9	"K"	"False"	0	180	0	1	1	2	"ZSMXKVNLIARBPOFJYGTUDQEH"	"GYSRDOAPBKJUTNEVXQHZMILF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11	11.5
"main"	129	"CharlieWiderBouma"	2	2	"Bouma"	"T"	0	7	"V"	"False"	0	180	0	1	1	1	"FBVDNPJQUHATSZLKIRGYEXMO"	"QXSJDIYVTKBGLUPMZOREFNAH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	8	11.5
"main"	134	"CharlieWiderBouma"	2	2	"Bouma"	"H"	0	8	"F"	"False"	0	180	0	1	1	-1	"ALGOBRPFXUDKMZHYVSNIJTQE"	"BGRVYMTHFESPQDNLKXOJAUIZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	7	11.5
"main"	135	"CharlieWiderBouma"	2	2	"Bouma"	"P"	0	7	"B"	"False"	120	120	0	0	0	2	"TGXSQYRBFPDOJANVLMHZIKUE"	"KAMOINPGTVQHJXRYUDLSEFZB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	9	11.5
"main"	139	"CharlieWiderBouma"	2	2	"Bouma"	"O"	0	7	"O"	"True"	0	0	0	0	0	0	"RNGMFUXOJHVDSALPBTZIKQEY"	"YOGZESXIJHQLNTPMUFRVBDKA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	7	11.5
"main"	142	"CharlieWiderBouma"	2	2	"Bouma"	"H"	0	8	"H"	"True"	120	300	0	1	1	0	"HGPUDVBEKFYTRXLNOZMQSAIJ"	"ARGBLSMIHJQDFYXNOZKUVETP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	8	11.5
"main"	143	"CharlieWiderBouma"	2	2	"Bouma"	"T"	0	6	"G"	"False"	120	120	0	0	0	5	"EBZQFNGVAUXTSRIDYKPHLMJO"	"GUSALOYBDIJREVHXKTZPQFNM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	11	11.5
"main"	145	"CharlieWiderBouma"	2	2	"Bouma"	"G"	0	10	"F"	"False"	0	0	0	0	0	-8	"UPGTBHZSOKFNQRMVEDXYAIJL"	"JEGYZQSAHVONILKXUDPMRBFT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	2	11.5
"main"	146	"CharlieWiderBouma"	2	2	"Bouma"	"O"	0	10	"D"	"False"	120	120	0	0	0	-1	"HBENTMPRKODVGUIZQLFSJAYX"	"VFIPBSXTJNHGZUOYKMDERLAQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	9	11.5
"main"	150	"CharlieWiderBouma"	2	2	"Bouma"	"U"	0	9	"O"	"False"	60	240	0	1	1	9	"VQJISBDRZEOTKULMGYFPHXNA"	"JQRHBLYFIOTXASZEKVUGNDPM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	18	11.5
"main"	152	"CharlieWiderBouma"	2	2	"Bouma"	"L"	0	7	"G"	"False"	60	240	0	1	1	8	"SHNGDFUBPVLOEZKMITXYAQJR"	"BVNTFOZGJPEKAUQLMRXHSYDI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	15	11.5
"main"	153	"CharlieWiderBouma"	2	2	"Bouma"	"I"	0	6	"V"	"False"	60	240	0	1	1	2	"YKSBNIOTUAVEGHZQXMPDFLRJ"	"ZUTLXOVAIDQGHYKPEJMBRNFS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	8	11.5
"main"	161	"CharlieWiderBouma"	2	2	"Bouma"	"O"	0	6	"Q"	"False"	120	300	0	1	1	-5	"IOQXEKVHFGSZJLAMDPRYTUNB"	"NOKVFLQXGDATMYEUIHZRJBPS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	1	11.5
"main"	162	"CharlieWiderBouma"	2	2	"Bouma"	"N"	0	9	"Z"	"False"	120	300	0	1	1	1	"MPSXBTGRJLUYDKVEQHAOZIFN"	"PSIFUBMDHZNKRJQVXEOLGYAT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	10	11.5
"main"	165	"CharlieWiderBouma"	2	2	"Bouma"	"A"	0	6	"A"	"True"	0	180	0	1	1	0	"QEPVSUTMXBGRZNAFHIJOKDLY"	"GKIDSYARQNHFZUOVEBLXPJMT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	6	11.5
"main"	169	"CharlieWiderBouma"	2	2	"Bouma"	"A"	0	9	"A"	"True"	0	0	0	0	0	0	"TQVIOHEDXAULNPRYBMFGKZSJ"	"JNTUOSFZIERGKAYLHVQBMXPD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	9	11.5
"main"	170	"CharlieWiderBouma"	2	2	"Bouma"	"L"	0	8	"S"	"False"	120	120	0	0	0	-6	"XULYPDMHSQIOKBGJTRAZVNFE"	"HDOXKYVEPIZJUFLNMASRQTBG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	2	11.5
"main"	172	"CharlieWiderBouma"	2	2	"Bouma"	"A"	0	6	"Q"	"False"	60	60	0	0	0	1	"FTYVMKQALNEHSUXGIBPODJZR"	"DSVXKGRHYUENTOIQAZMFJLBP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7	11.5
"main"	173	"CharlieWiderBouma"	2	2	"Bouma"	"A"	0	6	"Q"	"False"	0	0	0	0	0	1	"KFTZIHQAVPMYDRLGEXOJBSNU"	"HVJONASZTDQUIGRKYXLBPMEF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7	11.5
"main"	174	"CharlieWiderBouma"	2	2	"Bouma"	"E"	0	9	"Z"	"False"	60	60	0	0	0	-1	"MHGFNAIKEZLRVDUYQOTBJPSX"	"GPKAVRXJUONQEIDTBSHYZLMF"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	8	11.5
"main"	177	"CharlieWiderBouma"	2	2	"Bouma"	"A"	0	10	"Y"	"False"	60	240	0	1	1	-1	"NSYMGOREFJUQHLXVKDITAZPB"	"IPVFGDKJSAYOQNMLEXHBRZUT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	9	11.5
"main"	178	"CharlieWiderBouma"	2	2	"Bouma"	"L"	0	7	"Q"	"False"	60	60	0	0	0	-4	"RUMLHSJQFYTAPEZOGXIDKBNV"	"MBYPXZRTUOSJFANGEKQIVHLD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	3	11.5
