"ID","date","exp","pool","block","trial","stream","condition","targetSP","SPE","rate","eccentricity","stimuli"
"KA","2014-06-03","Exp2","SONA",1,81,2,4,15,9,0,0,"ESDRIULXTQYNJZFKMOAPHWGB"
"KA","2014-06-03","Exp2","SONA",1,82,2,3,18,6,0,0,"ILFZXDMPTQJOHBSYWGNERUAK"
"KA","2014-06-03","Exp2","SONA",1,83,2,1,12,12,0,0,"ZGWJRHLMNTSXYEAIKUDFBQOP"
"KA","2014-06-03","Exp2","SONA",1,84,2,4,12,12,0,0,"HYAIFXPWDJTRLKUNGSMBQEZO"
"KA","2014-06-03","Exp2","SONA",1,85,2,2,16,8,0,0,"BDORLEFAJXZUPIWNHGYKMTQS"
"KA","2014-06-03","Exp2","SONA",1,86,2,3,10,14,0,0,"HOEWRZKTBPSYAUIGXQMLFJND"
"KA","2014-06-03","Exp2","SONA",1,87,2,3,9,15,0,0,"POHISMDGQUFNYRKJZXWAEBLT"
"KA","2014-06-03","Exp2","SONA",1,88,2,1,15,9,0,0,"EKUXLGRASNMHTDZYBFJPIOWQ"
"KA","2014-06-03","Exp2","SONA",1,89,2,3,8,16,0,0,"AIWKMYLBNUXSPFGEDJHTOZQR"
"KA","2014-06-03","Exp2","SONA",1,90,2,1,17,7,0,0,"TASYQLPUFKEOHRNIMZXDBWJG"
"KA","2014-06-03","Exp2","SONA",1,91,2,3,8,16,0,0,"FYHKNZPUGJRQMDXEOBSTWLIA"
"KA","2014-06-03","Exp2","SONA",1,92,2,4,14,10,0,0,"MEPXRNADKSITFBJGLOUZHQWY"
"KA","2014-06-03","Exp2","SONA",1,93,2,3,9,14,0,0,"HRIDTMWZFNEUJLASYGQBOKPX"
"KA","2014-06-03","Exp2","SONA",1,94,2,3,7,17,0,0,"DTKAUMLRJEHFBIWZQSXGOPYN"
"KA","2014-06-03","Exp2","SONA",1,95,2,2,7,17,0,0,"ZLSYMEQKPUXRHFODTAGJBNWI"
"KA","2014-06-03","Exp2","SONA",1,96,2,4,12,12,0,0,"BWJQFUAOGLKZMEISTRXHPYND"
"KA","2014-06-03","Exp2","SONA",1,97,2,4,12,12,0,0,"PMAOTHKNLURGQWFSXIDYJEBZ"
"KA","2014-06-03","Exp2","SONA",1,98,2,3,11,13,0,0,"DYMQGKZOXPBFWJNIUATHELRS"
"KA","2014-06-03","Exp2","SONA",1,99,2,2,12,11,0,0,"EZMSINTJDPAWHYKBRUOFXLQG"
"KA","2014-06-03","Exp2","SONA",1,100,2,1,10,14,0,0,"GTNQXKHSIUPYLEOZBFMRADWJ"
"KA","2014-06-03","Exp2","SONA",2,1,1,1,9,15,0,0,"ZFAURWDTLEGNIPQJHOSBMKYX"
"KA","2014-06-03","Exp2","SONA",2,2,1,2,9,12,0,0,"SQAHLXFIJYTOUMRPGZKWBNDE"
"KA","2014-06-03","Exp2","SONA",2,3,1,3,9,5,0,0,"DPMSWYZUROGKQEBHNJLITAXF"
"KA","2014-06-03","Exp2","SONA",2,4,1,1,8,16,0,0,"ELQJUMBIDGRWKTFOHZASYXPN"
"KA","2014-06-03","Exp2","SONA",2,5,1,2,15,9,0,0,"WMZBAUTIPFLRJOENKXYSQGDH"
"KA","2014-06-03","Exp2","SONA",2,6,1,4,7,17,0,0,"WUQNHGOYRMAXLIDPBETZSFJK"
"KA","2014-06-03","Exp2","SONA",2,7,1,4,17,7,0,0,"RMEOXYFNTJBPZGDSULAHIQWK"
"KA","2014-06-03","Exp2","SONA",2,8,1,2,15,9,0,0,"BZYPWFHGMROENXKJDLUIAQST"
"KA","2014-06-03","Exp2","SONA",2,9,1,4,13,11,0,0,"ZGLEYWQRUKMDAPFTOXBJNSIH"
"KA","2014-06-03","Exp2","SONA",2,10,1,3,18,6,0,0,"PZOMNULWAJHEQXYTRGBDSIFK"
"KA","2014-06-03","Exp2","SONA",2,11,1,2,13,11,0,0,"WBPYSHXMZDALUFQETKORNGIJ"
"KA","2014-06-03","Exp2","SONA",2,12,1,1,11,13,0,0,"JDISXWFUGZNYALHMKOQTBRPE"
"KA","2014-06-03","Exp2","SONA",2,13,1,1,13,11,0,0,"BRXNUGPZKJLQWEHAIMYDSFTO"
"KA","2014-06-03","Exp2","SONA",2,14,1,1,9,15,0,0,"PEQLKGTSHZWFANXIDUYJBORM"
"KA","2014-06-03","Exp2","SONA",2,15,1,1,15,9,0,0,"HRNIXUPLDWQYOSTJFAGZKEMB"
"KA","2014-06-03","Exp2","SONA",2,16,1,2,8,16,0,0,"ELTWRPJNAKHGYUSIQODXZMBF"
"KA","2014-06-03","Exp2","SONA",2,17,1,2,9,15,0,0,"GZWPLDRTUEXKOYHMFJQBNISA"
"KA","2014-06-03","Exp2","SONA",2,18,1,1,18,6,0,0,"ZKHMNJUWLDFBIPEXOGQRSATY"
"KA","2014-06-03","Exp2","SONA",2,19,1,3,18,6,0,0,"JSMHPNXDFRKAWLEOBTYZIQUG"
"KA","2014-06-03","Exp2","SONA",2,20,1,4,10,14,0,0,"MFDJLBRXSUGEKPQWZOYHTNAI"
"KA","2014-06-03","Exp2","SONA",2,21,1,3,13,11,0,0,"MYSKULAWRFXNPGDQZOBHETJI"
"KA","2014-06-03","Exp2","SONA",2,22,1,4,17,7,0,0,"EAODNSYKGBQUTFXWIPZMJHLR"
"KA","2014-06-03","Exp2","SONA",2,23,1,3,17,7,0,0,"HGAUJESYZPIORMKQLXNWFTDB"
"KA","2014-06-03","Exp2","SONA",2,24,1,2,16,8,0,0,"UAFYIRSEJDXMHTKLBOPNQGWZ"
"KA","2014-06-03","Exp2","SONA",2,25,1,1,8,16,0,0,"SGZLRTQXWPAEBIUHYMFOJKDN"
"KA","2014-06-03","Exp2","SONA",2,26,1,1,16,8,0,0,"ZWFKJRDGMYTSXILAOPBQNUHE"
"KA","2014-06-03","Exp2","SONA",2,27,1,1,7,17,0,0,"IOERUGFLBSWYXQKPDZTAHNMJ"
"KA","2014-06-03","Exp2","SONA",2,28,1,2,8,16,0,0,"OHQBWFIKYZETLNXAPRGJUMSD"
"KA","2014-06-03","Exp2","SONA",2,29,1,1,16,8,0,0,"KTGFHNUPOMBEAWLSDQIYXZJR"
"KA","2014-06-03","Exp2","SONA",2,30,1,3,15,9,0,0,"PHFIOYJRWEUXAKZQMTSGDBLN"
"KA","2014-06-03","Exp2","SONA",2,31,1,4,10,14,0,0,"RTNMWEXGDYLHFPKOJUSZIBQA"
"KA","2014-06-03","Exp2","SONA",2,32,1,4,15,9,0,0,"USRIDKZTQANHGBJOMFXPELYW"
"KA","2014-06-03","Exp2","SONA",2,33,1,2,7,17,0,0,"GHBFZNPOXEMAYKLQRWUDSTJI"
"KA","2014-06-03","Exp2","SONA",2,34,1,4,14,10,0,0,"WFYDUAETHJSZXGRQOKPMLBIN"
"KA","2014-06-03","Exp2","SONA",2,35,1,4,18,6,0,0,"ODKRFENTXHZGIUJAMYWPBQSL"
"KA","2014-06-03","Exp2","SONA",2,36,1,4,11,13,0,0,"WOHEFMNRUBAJGISPZKYDLQTX"
"KA","2014-06-03","Exp2","SONA",2,37,1,1,10,14,0,0,"FLTAZXHYOISPGRDKMUBNQEWJ"
"KA","2014-06-03","Exp2","SONA",2,38,1,1,9,15,0,0,"GJTLEUDZSXANPMYKIWBOFHQR"
"KA","2014-06-03","Exp2","SONA",2,39,1,3,14,10,0,0,"AMNYKPDOBHQTIJXLWZSRUFGE"
"KA","2014-06-03","Exp2","SONA",2,40,1,1,11,13,0,0,"XHQASEGNFLPWIYORZBUJMKTD"
"KA","2014-06-03","Exp2","SONA",2,41,1,2,17,7,0,0,"TRHOKDLXWSNYBFPUQIJAMEGZ"
"KA","2014-06-03","Exp2","SONA",2,42,1,3,10,14,0,0,"ODTFHWRNQKPGJEBYXZUILMSA"
"KA","2014-06-03","Exp2","SONA",2,43,1,2,11,13,0,0,"YXITMFAONKPBWJZQDRHLSEGU"
"KA","2014-06-03","Exp2","SONA",2,44,1,1,9,15,0,0,"NWYJPDZTAUILXGKQBEHFSMRO"
"KA","2014-06-03","Exp2","SONA",2,45,1,4,14,10,0,0,"ZRIPXATMYBFLDOGKQUEJHSWN"
"KA","2014-06-03","Exp2","SONA",2,46,1,4,13,11,0,0,"KQWYXORGBAMITHNFJUESDPZL"
"KA","2014-06-03","Exp2","SONA",2,47,1,3,18,6,0,0,"ERAKZILDBSOMGXYTPNHQUFWJ"
"KA","2014-06-03","Exp2","SONA",2,48,1,2,11,13,0,0,"BXYNEWGJMRAOIHZFSLDUTQKP"
"KA","2014-06-03","Exp2","SONA",2,49,1,3,9,15,0,0,"GEXBOUYFZJKTWQHLANPMIDRS"
"KA","2014-06-03","Exp2","SONA",2,50,1,1,17,7,0,0,"UJZBNMKOGWRQFIEAYPLHDTSX"
"KA","2014-06-03","Exp2","SONA",2,51,1,2,10,14,0,0,"DIRMKOXSFQTPHALZYWNEJGBU"
"KA","2014-06-03","Exp2","SONA",2,52,1,2,15,9,0,0,"MXYRIDAEZNTSGKWQHBFLUPOJ"
"KA","2014-06-03","Exp2","SONA",2,53,1,4,16,8,0,0,"DQKMPBWLERHJSTOFYUZNAIXG"
"KA","2014-06-03","Exp2","SONA",2,54,1,3,18,6,0,0,"YQSHTPKZFDIAJBXNLMOERWUG"
"KA","2014-06-03","Exp2","SONA",2,55,1,4,17,7,0,0,"PSJLEARWGYZIDHUTKNMFXQBO"
"KA","2014-06-03","Exp2","SONA",2,56,1,3,18,6,0,0,"KPDYQJUGSIREFOHLABZMXNTW"
"KA","2014-06-03","Exp2","SONA",2,57,1,4,14,10,0,0,"ENZMQAPRWDSBOFUITYGXLJHK"
"KA","2014-06-03","Exp2","SONA",2,58,1,4,16,8,0,0,"PQIDKGSTAULRHNFXWYMOZEBJ"
"KA","2014-06-03","Exp2","SONA",2,59,1,3,9,15,0,0,"STOYENPHWQAUKXFZDMILJRGB"
"KA","2014-06-03","Exp2","SONA",2,60,1,4,15,9,0,0,"GAOTRKYNLFEUBDWSQXZPMJIH"
"KA","2014-06-03","Exp2","SONA",2,61,1,3,13,11,0,0,"NJOIGDQEXFHTYAWMSRZPLKBU"
"KA","2014-06-03","Exp2","SONA",2,62,1,1,18,6,0,0,"BRTHEXFADPSGYUNWJOZQKLMI"
"KA","2014-06-03","Exp2","SONA",2,63,1,2,11,13,0,0,"WIAQRFPZOSDGMTYJXLNHKEBU"
"KA","2014-06-03","Exp2","SONA",2,64,1,2,16,8,0,0,"YHOZRGKLAJFDTPNBEXUWSMIQ"
"KA","2014-06-03","Exp2","SONA",2,65,1,4,13,11,0,0,"UPMTEYNJDQHZSBLGAFWRKXIO"
"KA","2014-06-03","Exp2","SONA",2,66,1,2,18,6,0,0,"NIBZYMDTRGKXOQPLHAWSFUJE"
"KA","2014-06-03","Exp2","SONA",2,67,1,3,15,9,0,0,"WQZSMLJUIATEYKHXDBPRGFON"
"KA","2014-06-03","Exp2","SONA",2,68,1,3,17,7,0,0,"KYOBDEGRWPUNQMXJHLAFISZT"
"KA","2014-06-03","Exp2","SONA",2,69,1,3,7,17,0,0,"DOZBRJFXHPEQLNYMUSIKGAWT"
"KA","2014-06-03","Exp2","SONA",2,70,1,1,11,13,0,0,"WUQZFBKNXTPEAMIRDHGJSOLY"
"KA","2014-06-03","Exp2","SONA",2,71,1,1,18,6,0,0,"ERGWBUDNFPTYAXKMSJIZLQOH"
"KA","2014-06-03","Exp2","SONA",2,72,1,3,15,6,0,0,"PLXHFEJSAMKTWUZROQYNDGIB"
"KA","2014-06-03","Exp2","SONA",2,73,1,3,14,10,0,0,"NUEPIWAXBOTFSMDHYRQZGJKL"
"KA","2014-06-03","Exp2","SONA",2,74,1,2,17,7,0,0,"UEAWZGOTRYLJHIKQSFDBMPXN"
"KA","2014-06-03","Exp2","SONA",2,75,1,1,17,7,0,0,"EBOLWIXFNYZQSTRAKPGMJUHD"
"KA","2014-06-03","Exp2","SONA",2,76,1,3,7,17,0,0,"KWHIFXJESRPMOZLBNUDYQATG"
"KA","2014-06-03","Exp2","SONA",2,77,1,4,7,17,0,0,"GYBFLDAROZIXTUPJNHMWEKQS"
"KA","2014-06-03","Exp2","SONA",2,78,1,3,8,16,0,0,"NKPOQJELDGIFZSATHRYXUBMW"
"KA","2014-06-03","Exp2","SONA",2,79,1,4,10,14,0,0,"MZNPRWOIDGSJXQYKETHFLBAU"
"KA","2014-06-03","Exp2","SONA",2,80,1,2,16,8,0,0,"WUPFDELJBATKXHIOSYZMQGNR"
"KA","2014-06-03","Exp2","SONA",2,81,1,2,15,9,0,0,"KJUIZNAHFLRBXSEOMWYGQDPT"
"KA","2014-06-03","Exp2","SONA",2,82,1,1,15,9,0,0,"WQTUFGNXEPDZRAJSKLIBMHOY"
"KA","2014-06-03","Exp2","SONA",2,83,1,4,16,8,0,0,"PBSJZGEODFNLMIXWARYHUQTK"
"KA","2014-06-03","Exp2","SONA",2,84,1,3,7,17,0,0,"PODHKFLUTEYQGZBXMSAJRNWI"
"KA","2014-06-03","Exp2","SONA",2,85,1,2,9,15,0,0,"URPLSIJOXDFNHQKMWETAYBZG"
"KA","2014-06-03","Exp2","SONA",2,86,1,3,18,6,0,0,"QMYSINZBLUTARWXDJHPGKFEO"
"KA","2014-06-03","Exp2","SONA",2,87,1,3,14,10,0,0,"DRHJPNYOLZWABFUKXMGTIEQS"
"KA","2014-06-03","Exp2","SONA",2,88,1,1,14,10,0,0,"UZGQKLTEAWODNHIXSBRMYJPF"
"KA","2014-06-03","Exp2","SONA",2,89,1,2,18,6,0,0,"PNYSBQGFIDUZXRLAKOMTHJEW"
"KA","2014-06-03","Exp2","SONA",2,90,1,1,11,13,0,0,"THDOWYKUQJRZPLSNFGEXBMAI"
"KA","2014-06-03","Exp2","SONA",2,91,1,1,14,10,0,0,"GRDBWSYULJFKIAHZXTOPQEMN"
"KA","2014-06-03","Exp2","SONA",2,92,1,2,11,13,0,0,"AWLYNDFJUGTXSOKPZRIHBQEM"
"KA","2014-06-03","Exp2","SONA",2,93,1,1,9,15,0,0,"JBRLQMOFHDXUPGZNYAETIWKS"
"KA","2014-06-03","Exp2","SONA",2,94,1,4,13,11,0,0,"LDYBEIHGPMTUFSWZQAJKONXR"
"KA","2014-06-03","Exp2","SONA",2,95,1,4,11,13,0,0,"PLYWQERDKJAINUOHXGFBMTSZ"
"KA","2014-06-03","Exp2","SONA",2,96,1,3,7,17,0,0,"LERBFNZKGHOIQAYJSTWXPDMU"
"KA","2014-06-03","Exp2","SONA",2,97,1,4,16,8,0,0,"ZMULENBPJGXFTYIQSDAWHRKO"
"KA","2014-06-03","Exp2","SONA",2,98,1,4,15,9,0,0,"RPITBLSMOUJHWFXGDZNAEQYK"
"KA","2014-06-03","Exp2","SONA",2,99,1,2,14,10,0,0,"QEZJHLINODTMFBAKPGSWYURX"
"KA","2014-06-03","Exp2","SONA",2,100,1,2,9,14,0,0,"USPEHOTFJNGXYBDRMWZAQKIL"
"KA","2014-06-03","Exp2","SONA",2,1,2,1,9,15,0,0,"YPOSURHFNDQZTIBAMGXLEWKJ"
"KA","2014-06-03","Exp2","SONA",2,2,2,2,9,15,0,0,"HRWGLTOZMPBNQYEJASIKFXDU"
"KA","2014-06-03","Exp2","SONA",2,3,2,3,9,15,0,0,"WERBMAPNYUOTFKXJDGSHQZLI"
"KA","2014-06-03","Exp2","SONA",2,4,2,1,8,16,0,0,"ENKISYZDAMTHWQPUOLFXGBRJ"
"KA","2014-06-03","Exp2","SONA",2,5,2,2,15,9,0,0,"SRLGHFKTPJXBNEYWMQIDAUZO"
"KA","2014-06-03","Exp2","SONA",2,6,2,4,7,17,0,0,"EGAXPNWFTJUMSIKBQYHZODLR"
"KA","2014-06-03","Exp2","SONA",2,7,2,4,17,7,0,0,"WAUQEHMIDKRYLSBXNZJFPGOT"
"KA","2014-06-03","Exp2","SONA",2,8,2,2,15,9,0,0,"GEKPBQDHNTOMRFJXUZIWSAYL"
"KA","2014-06-03","Exp2","SONA",2,9,2,4,13,11,0,0,"JBNUAGERHWSFZDKQPXTMOYIL"
"KA","2014-06-03","Exp2","SONA",2,10,2,3,18,6,0,0,"YTHBMSNXPFRJGAZDEKIQOULW"
"KA","2014-06-03","Exp2","SONA",2,11,2,2,13,11,0,0,"IUYNLEGDKXJWPSBQHOATRMZF"
"KA","2014-06-03","Exp2","SONA",2,12,2,1,11,-6,0,0,"JGNOPXMUSHLIYATFKZQWERBD"
"KA","2014-06-03","Exp2","SONA",2,13,2,1,13,11,0,0,"LTHBSRJGAYWUZEIDOQNFMXPK"
"KA","2014-06-03","Exp2","SONA",2,14,2,1,9,15,0,0,"TQGYBSXUDKJWIHEANMOFZLRP"
"KA","2014-06-03","Exp2","SONA",2,15,2,1,15,6,0,0,"YIUPFWHXQJORNMZGSATEDLKB"
"KA","2014-06-03","Exp2","SONA",2,16,2,2,8,16,0,0,"QKLMGSPWIANDXJYBUZORTEHF"
"KA","2014-06-03","Exp2","SONA",2,17,2,2,9,15,0,0,"LKAXUDTHJMBEFPOIQNSWGZYR"
"KA","2014-06-03","Exp2","SONA",2,18,2,1,18,6,0,0,"GKDXMOPFTILUBSNHREQYZWAJ"
"KA","2014-06-03","Exp2","SONA",2,19,2,3,18,6,0,0,"SIPBEOQXWNMJRLHZTGKUAFDY"
"KA","2014-06-03","Exp2","SONA",2,20,2,4,10,11,0,0,"BDTHJWKPGFXNYZSAUQOMLERI"
"KA","2014-06-03","Exp2","SONA",2,21,2,3,13,-1,0,0,"SYMUHGETDPRJZWKNFBOAQXIL"
"KA","2014-06-03","Exp2","SONA",2,22,2,4,17,7,0,0,"BHGZNSLTYIXOAFWKPQJDMREU"
"KA","2014-06-03","Exp2","SONA",2,23,2,3,17,-11,0,0,"XBOERQDFSMUNZLTYKPJHAWIG"
"KA","2014-06-03","Exp2","SONA",2,24,2,2,16,8,0,0,"JMPNOGDAUXSQZELTHWIRYBFK"
"KA","2014-06-03","Exp2","SONA",2,25,2,1,8,16,0,0,"UPDZRFMHWSNOXKGYQBIJTLAE"
"KA","2014-06-03","Exp2","SONA",2,26,2,1,16,8,0,0,"LRMXHEAJQGKWIYBONPTUZDFS"
"KA","2014-06-03","Exp2","SONA",2,27,2,1,7,17,0,0,"JXBKUYAZDIWPFGHRNLSOTQME"
"KA","2014-06-03","Exp2","SONA",2,28,2,2,8,16,0,0,"YOLGDTMXPARFKIJWEZUSBNQH"
"KA","2014-06-03","Exp2","SONA",2,29,2,1,16,6,0,0,"GNQXPTFJMWKEBUAIZOYHLSDR"
"KA","2014-06-03","Exp2","SONA",2,30,2,3,15,2,0,0,"MJWKBSLTGERAHFXYPIZQUOND"
"KA","2014-06-03","Exp2","SONA",2,31,2,4,10,14,0,0,"ZHQYDOLGPIWRXAJMSFEUBKTN"
"KA","2014-06-03","Exp2","SONA",2,32,2,4,15,9,0,0,"DXAHBKTYNLQMPEZSGWFIJURO"
"KA","2014-06-03","Exp2","SONA",2,33,2,2,7,17,0,0,"JWKOGFEZXUBLHINSPDRMYQAT"
"KA","2014-06-03","Exp2","SONA",2,34,2,4,14,9,0,0,"HMDARZBOJLTPGWSEXQIYFKUN"
"KA","2014-06-03","Exp2","SONA",2,35,2,4,18,6,0,0,"DSTNEXQZIFKWBLUYPGHOAJMR"
"KA","2014-06-03","Exp2","SONA",2,36,2,4,11,13,0,0,"QRMTYEWHJSUKZXBGOINFADPL"
"KA","2014-06-03","Exp2","SONA",2,37,2,1,10,-5,0,0,"TALMHGPRJYEQOFBSXDKUNZWI"
"KA","2014-06-03","Exp2","SONA",2,38,2,1,9,15,0,0,"FBSOLAKITNJPWDYGXUHMREZQ"
"KA","2014-06-03","Exp2","SONA",2,39,2,3,14,10,0,0,"KDFAGBMHNZJUSRQTXEIPOYWL"
"KA","2014-06-03","Exp2","SONA",2,40,2,1,11,13,0,0,"JGSIPLKWOXFQRYABMTHZDEUN"
"KA","2014-06-03","Exp2","SONA",2,41,2,2,17,7,0,0,"TFRSQPJNHZWDYIBAOLUEMGXK"
"KA","2014-06-03","Exp2","SONA",2,42,2,3,10,14,0,0,"HMGIQPDEXWNJYSAROLFBZUTK"
"KA","2014-06-03","Exp2","SONA",2,43,2,2,11,13,0,0,"AOIEQBUDYRLGNWSZJHKXPMTF"
"KA","2014-06-03","Exp2","SONA",2,44,2,1,9,15,0,0,"NJQDGKAOSZRIFTEHXBPYWLUM"
"KA","2014-06-03","Exp2","SONA",2,45,2,4,14,10,0,0,"MHWBOXYLEJRGAFZNUTIDKSQP"
"KA","2014-06-03","Exp2","SONA",2,46,2,4,13,11,0,0,"PFODMTKLSRAZXHGUYNEJWQIB"
"KA","2014-06-03","Exp2","SONA",2,47,2,3,18,6,0,0,"OPFTUZIESDRWBYLQJKAXMNHG"
"KA","2014-06-03","Exp2","SONA",2,48,2,2,11,13,0,0,"AFHEOSLNJBGYPQUIRMDXWKTZ"
"KA","2014-06-03","Exp2","SONA",2,49,2,3,9,15,0,0,"ZEGDORSHWQTNJKIPMUALYFXB"
"KA","2014-06-03","Exp2","SONA",2,50,2,1,17,7,0,0,"IJDGMSNYWXQKOUFTARPLHZEB"
"KA","2014-06-03","Exp2","SONA",2,51,2,2,10,14,0,0,"SFNWKJDLTAHYPZOXGQIERMUB"
"KA","2014-06-03","Exp2","SONA",2,52,2,2,15,9,0,0,"UAIBTDZFWEQJNOPLSYXGMKHR"
"KA","2014-06-03","Exp2","SONA",2,53,2,4,16,8,0,0,"JLYIWTUSRZNHGQAMKBODXFEP"
"KA","2014-06-03","Exp2","SONA",2,54,2,3,18,6,0,0,"RJSGIWTDQUOKNYMZAPEBXHLF"
"KA","2014-06-03","Exp2","SONA",2,55,2,4,17,7,0,0,"EWGPTHYOMFIDZARSKUXJBNQL"
"KA","2014-06-03","Exp2","SONA",2,56,2,3,18,6,0,0,"UXHBWKOEYAQFSLZDGJTRIMNP"
"KA","2014-06-03","Exp2","SONA",2,57,2,4,14,10,0,0,"WHNYBIKPOAZXQDFSMTUGLJRE"
"KA","2014-06-03","Exp2","SONA",2,58,2,4,16,8,0,0,"UTMSLPDFOKBWIEGYHRNQJXZA"
"KA","2014-06-03","Exp2","SONA",2,59,2,3,9,15,0,0,"TQMNSKBAIJXEZLUGYPFDWRHO"
"KA","2014-06-03","Exp2","SONA",2,60,2,4,15,9,0,0,"KXOWLRZJADHENUQGPTMFYSBI"
"KA","2014-06-03","Exp2","SONA",2,61,2,3,13,11,0,0,"QLPTGHUIRJXZMDAWNFYBKSOE"
"KA","2014-06-03","Exp2","SONA",2,62,2,1,18,6,0,0,"GHAYFJMOLQNDIEXRWBTUPZKS"
"KA","2014-06-03","Exp2","SONA",2,63,2,2,11,13,0,0,"MQYOSTZAPJWIEURNLKDGBXFH"
"KA","2014-06-03","Exp2","SONA",2,64,2,2,16,8,0,0,"LDHMPXNEJZOSATQUIGWRYBKF"
"KA","2014-06-03","Exp2","SONA",2,65,2,4,13,11,0,0,"ZSTHENRGJBXADMLQFPOKUWIY"
"KA","2014-06-03","Exp2","SONA",2,66,2,2,18,6,0,0,"KYRJMSEQOWDPZTLIGXNUFBAH"
"KA","2014-06-03","Exp2","SONA",2,67,2,3,15,9,0,0,"RILMEHPDYWAUZNGQJBXFTKOS"
"KA","2014-06-03","Exp2","SONA",2,68,2,3,17,7,0,0,"OLRHUTEQPSJNZYAWGKIBXMDF"
"KA","2014-06-03","Exp2","SONA",2,69,2,3,7,0,0,0,"LKSRMUWJHADOYBIQETFGXNPZ"
"KA","2014-06-03","Exp2","SONA",2,70,2,1,11,13,0,0,"WGLUKSBROYPFZJEDIMQAXNHT"
"KA","2014-06-03","Exp2","SONA",2,71,2,1,18,6,0,0,"XPJZMGINOFLKRYTDBAWQHSUE"
"KA","2014-06-03","Exp2","SONA",2,72,2,3,15,9,0,0,"QMAKEYZWGHLIDOUJPRBXSNFT"
"KA","2014-06-03","Exp2","SONA",2,73,2,3,14,10,0,0,"NRYZABJQTIGLWUFPOKHMSEDX"
"KA","2014-06-03","Exp2","SONA",2,74,2,2,17,6,0,0,"LQNBDKZJOYAMXTWESPIFGURH"
"KA","2014-06-03","Exp2","SONA",2,75,2,1,17,7,0,0,"XIQHOTESWUDKFLGJYNAPZMBR"
"KA","2014-06-03","Exp2","SONA",2,76,2,3,7,17,0,0,"RMNHGZPLXBTEJUYOWASKDFQI"
"KA","2014-06-03","Exp2","SONA",2,77,2,4,7,17,0,0,"FEBJPADIMQNKRHGXZTOLYWSU"
"KA","2014-06-03","Exp2","SONA",2,78,2,3,8,16,0,0,"NAYOPMHRILEJKBZQDSWUXFGT"
"KA","2014-06-03","Exp2","SONA",2,79,2,4,10,14,0,0,"RHEZJSAQXGKMWDUBNFYOPLIT"
"KA","2014-06-03","Exp2","SONA",2,80,2,2,16,8,0,0,"RMHDPBNIQZGXFOYSKUWJLTAE"
"KA","2014-06-03","Exp2","SONA",2,81,2,2,15,9,0,0,"TYBMOHELKJGAFRNISUWQDZXP"
"KA","2014-06-03","Exp2","SONA",2,82,2,1,15,9,0,0,"NJSZEITKFQBHXWYLGUMRPOAD"
"KA","2014-06-03","Exp2","SONA",2,83,2,4,16,8,0,0,"INSPYKJZTLEBAGMUFXRWOHDQ"
"KA","2014-06-03","Exp2","SONA",2,84,2,3,7,17,0,0,"XGJNPTZSBEQAOKYIHDRUFMLW"
"KA","2014-06-03","Exp2","SONA",2,85,2,2,9,15,0,0,"PDTOASLRYHKBJUWQINGFXMEZ"
"KA","2014-06-03","Exp2","SONA",2,86,2,3,18,6,0,0,"FNTPGUYZWOSHKXLRMBQAIJED"
"KA","2014-06-03","Exp2","SONA",2,87,2,3,14,10,0,0,"RIHNJUDPBYWMZKXETAGSQOLF"
"KA","2014-06-03","Exp2","SONA",2,88,2,1,14,10,0,0,"UKHEZNJRQPLTAFYMXGSOWIDB"
"KA","2014-06-03","Exp2","SONA",2,89,2,2,18,6,0,0,"WYDHFOBAKGTPURMELNXZSQIJ"
"KA","2014-06-03","Exp2","SONA",2,90,2,1,11,13,0,0,"PDWAXQKGERBJYFIMULSZHOTN"
"KA","2014-06-03","Exp2","SONA",2,91,2,1,14,10,0,0,"AQJRSGMOWENYZFKXBUTHDLIP"
"KA","2014-06-03","Exp2","SONA",2,92,2,2,11,13,0,0,"FZQJSMHXIRBPEDWGOTKUNAYL"
"KA","2014-06-03","Exp2","SONA",2,93,2,1,9,15,0,0,"NRLJWIFUHQMSOBDEXTPGYZKA"
"KA","2014-06-03","Exp2","SONA",2,94,2,4,13,11,0,0,"KTWLAOPJQSDUNEGFRBMXHYZI"
"KA","2014-06-03","Exp2","SONA",2,95,2,4,11,13,0,0,"USGIXZDBRJHYMQOPFENLWAKT"
"KA","2014-06-03","Exp2","SONA",2,96,2,3,7,17,0,0,"JLHNDXYBEZWAUSTGQKPFORMI"
"KA","2014-06-03","Exp2","SONA",2,97,2,4,16,8,0,0,"ZEPGKXTIALSJWMFYOQNDRHBU"
"KA","2014-06-03","Exp2","SONA",2,98,2,4,15,9,0,0,"WUMXNTZFLHJPDKRBQSOGEYIA"
"KA","2014-06-03","Exp2","SONA",2,99,2,2,14,10,0,0,"NQTZWBSDLOIJUYMAHEKFGRPX"
"KA","2014-06-03","Exp2","SONA",2,100,2,2,9,15,0,0,"ASIPBYJUWTODFNKMXHGRLEQZ"
"KB","2014-06-03","Exp2","SONA",1,1,1,1,9,1,0,0,"KWZBOMRFLPDTEAYXHQUNGISJ"
"KB","2014-06-03","Exp2","SONA",1,2,1,4,7,2,0,0,"PTJRMUILXWQSFDNYAZBEGHOK"
"KB","2014-06-03","Exp2","SONA",1,3,1,4,15,1,0,0,"IUSDHYKPOGMXLRTAWQEBFJZN"
