experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	streamsPerRing	baseAngleCWfromEast	resp0	button0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	132 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 45 	E 	0 	E 	1.0 	1 	0 	0.0 	YBCVRZIDTFWXOQUSGNPEAMHLKJ	ASMUOCRHBKEIYLXZDNGQTPWJFV	VZETYPKJHRUOWFQBMDXSILCGNA	DSQOINMHWXVZYEKABTGCJFLPUR	LTJZBFWOYCNQSKHVPMGIEAXDRU	SWHAPCMQFTBJDNVGXIOLEUYKRZ	EVQDUZSHFCJRWYKTIOBMLNGAXP	POHXGLBJTNWACFUEKMDQRZSYVI	0
main	133 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 0 	G 	0 	K 	0.0 	0 	0 	1.0 	QLOXMBTJUKGPIARCNHWYFVSDEZ	WJKERSMUXVIAOZFBCTHDYNLPGQ	-99	-99	-99	-99	-99	-99	0
main	134 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 180 	U 	0 	V 	0.0 	0 	0 	1.0 	ZJBPKDYEMVULQIGRHXNWCASOFT	GBEIAQLUVPDJHRKTOSCFWNZMXY	-99	-99	-99	-99	-99	-99	0
main	135 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 90 	E 	0 	W 	0.0 	1 	0 	1.0 	ZQVRAODGBPYEJHXFNWKTUSICLM	BDNGAZFUWEMJLOKHXQSRPIVTYC	-99	-99	-99	-99	-99	-99	0
main	136 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 180 	R 	0 	R 	1.0 	1 	0 	0.0 	VIMNAKJSQUGLRTZBPFYOEDXCHW	ECJPMLBRIZWYKUGVSTOHXFQAND	-99	-99	-99	-99	-99	-99	0
main	137 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 225 	S 	0 	G 	0.0 	1 	0 	2.0 	WILNMUZXVFSAEGTDQRPKHBYOCJ	BAJKXUMGPSNDIWCZLOQVYEHTFR	TGSKWVMERPNCAJHQBDIYUOLFXZ	SYZXWVIKMLBJHOFUCQPTADRNEG	QAFJWSOVTMZYBKLXHNDGIPCREU	TYQCJWSXBKLROMZEADUPFGIHNV	RNMDHFVCSPUZBLAKYTJEGXQWIO	ECFPWKNVAZXBRDSIJYMOQGTUHL	0
main	138 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 180 	C 	2 	C 	1.0 	3 	0 	0.0 	WGZJDSAOVKNFIXEQCRBMPLUHTY	NUBOTMWEACRZDIFPXQGYKSVLHJ	XNSCKODGUMWVBRZIPQJHLYEFTA	QIMOUEZKCRLSXTDJNBYWHPAFVG	FYLTXQCAJHOUNVSZWGIBEPDKRM	NAIDSWZOHLYUXFGVMRPKCQETJB	DQTJIAUMOHXRLNZGFKEPBSVYCW	VHFMJCUOAIBXYKWSNQLETDGZRP	0
main	139 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 45 	A 	0 	A 	1.0 	0 	0 	0.0 	HKILRYXATSDMCEQVJBNFPGUZWO	MQZYJRBPOCISHXGUEKLATFVDNW	-99	-99	-99	-99	-99	-99	0
main	140 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 180 	K 	0 	K 	1.0 	3 	0 	0.0 	YERCHQBIANDMOTXPJGVKFUSWZL	JRLKAXGVHTDFEPUOBSINYMCWZQ	FZBLPTDOVGHRAXQYIUSCEMWJKN	BWJNTVAKZXDHYPOFEGLMSQUCRI	KAOHIJUZBTRFXCWGVYDSPQELMN	LUHQOZJSVMDRNGPIBXYWTAEKFC	BYUSMRZLPCIKHDQTONWEFVGJAX	QTDMIJZSYLOGRWUEAXBNCPKFVH	0
main	141 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 270 	E 	0 	C 	0.0 	0 	0 	-1.0 	FTZVQYBKECSPRNGWAJOMXUIHLD	VBJPECMAZFRHUWOYKGLDTIXQSN	-99	-99	-99	-99	-99	-99	0
main	142 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 270 	K 	2 	L 	0.0 	0 	0 	-5.0 	VAPCGKRTYZLJXDENUMHSBIFQWO	WPZMVCTJIOQAKGUNXLDFYSRBHE	-99	-99	-99	-99	-99	-99	0
main	143 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 225 	E 	0 	F 	0.0 	3 	0 	-5.0 	XRWEGYFAKTMUDLCPJBIHSOQZVN	RNTZQHMFUVWDPSALEXCOYIKBGJ	AVJHNYEOCMDTPUKBRFZGIWLQXS	TBOWAEJPZVFLRDSUYGHQKXICNM	IFKQWEGXRJTALCDBZNUYOSMVHP	XABLNVDQRTFWESOZGYHIUMCJKP	WZURDHXTGABLMKQJOVFSENPCYI	XWMTEKQHOURVGBYAICSLZJDFPN	0
main	144 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 180 	G 	2 	G 	1.0 	1 	0 	0.0 	VCMYRAWHZNFKOPJSTBGLEUDIQX	KRZAYBMGJUCSWHXVPQOETFIDLN	-99	-99	-99	-99	-99	-99	0
main	145 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 225 	C 	0 	I 	0.0 	0 	0 	1.0 	JWARFXZLICMSQDNVPBEOKHUYGT	JZUYCXLKQAIESMDFORHBWGVNTP	-99	-99	-99	-99	-99	-99	0
main	146 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 270 	T 	0 	T 	1.0 	1 	0 	0.0 	ADJEGVRQSWKPMNBLIYOCZFXHUT	NDUSGIBTZMYWLPAHVJKCORXEFQ	XBAKQZCHJMFLOYTNSIUEWGDVRP	SPNMILEFJDZCGTUKBHXYRWQOVA	YCEOQXVGSTARHMZWJNLPDBUIFK	LHGMCIYZUTBPWVJNFQDAOSRKXE	VKTJINXOSMACGBLRUZFEDWQPHY	MQGCSYIWVAHUDOZLRFJNXEPBKT	0
main	147 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 45 	M 	0 	N 	0.0 	1 	0 	1.0 	HNJXMIVOTYUELGKWQBSRCFZAPD	CDOQJXNMLKPWURISYZTBFAHEVG	-99	-99	-99	-99	-99	-99	0
main	148 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 225 	U 	0 	I 	0.0 	1 	0 	1.0 	LEAMRHBIYVZUNTSDQKWJPOCXFG	QRMPGBEOWIUDZFLVNHKJCASXYT	-99	-99	-99	-99	-99	-99	0
main	149 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 225 	G 	0 	K 	0.0 	1 	0 	-9.0 	ZAPFWIQBXTKYOUDNGHMRLJCVES	PGBJVOAULWKRHFMZYDNQTEISXC	-99	-99	-99	-99	-99	-99	0
main	150 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 0 	O 	0 	N 	0.0 	3 	0 	2.0 	ARQBFVXLHTSIJWDCEZMUYKNPGO	PUFCIZKBQGLHYSODRWAMXTNVJE	JQKRBHNYUOVDGSLPXCTFMZAEIW	BGEFVLWZINCORPYTHKQJMASUDX	VCUINMPKSOQYDLRAHZWEBTFGJX	XGNLQTWOEMUIKZHFBPCJAYDRSV	ICGQKOTHXLAZPFNBJRWMVSEDUY	SZVYUXWPRBTACJDKFNEIOGQMLH	0
main	151 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 225 	J 	0 	L 	0.0 	5 	0 	17.0 	RZJPKLQFSHWOYUMNXVDIEGCABT	QRSHDKOAVFJBPLGMZYIXTECWNU	DIVMAFQTEJHYPSUGZKXOLRNCWB	JDFGOTBNHVYUCMPQZIKAXLSREW	YJWOGDATPBLUCZKHSXRFMVIQEN	GWTVHILZYDKSBCPUQREMXFAJON	TFOKWGJZMHARUSVXNYDEIPLBQC	IWHTJKSCLOPEGDYRQXAFZUNBMV	0
main	152 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 135 	R 	0 	B 	0.0 	0 	0 	1.0 	EAIPTUJQXOBRFMVKDZLHCSGWYN	QJNCMRAHETBGKYWVLODFISXPUZ	-99	-99	-99	-99	-99	-99	0
main	153 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 0 	E 	0 	F 	0.0 	1 	0 	-3.0 	TBHSGXMDJVPOCIFUYAQZEKLWNR	JIHETVFKQGYPBCANDXLROZSWMU	-99	-99	-99	-99	-99	-99	0
main	154 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 90 	D 	0 	D 	1.0 	0 	0 	0.0 	CAZVBOMTDQXPRESNULFWKYIJHG	LGUNORFBMYIZQKSWEAJDCXPVHT	YCKHTUJZFLXSVOBIMRDEPWANGQ	YLTPDMVQAXWGKFEZNCIBHUJROS	KFNRYEGXCHVSMWAIPDJZOTLQBU	UFAWEJPKRVYBCHSOLMZQNDITXG	RALCZDKJYGHXVNBEFOMQPSTUIW	LHEZFWMONSGXTDUKBIJVAPRCQY	0
main	155 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 90 	F 	2 	X 	0.0 	1 	0 	1.0 	QCHGITJPVZRMEBUOYSLANWFDXK	GICJPVDXFEKYQRATZWLMBHNUSO	-99	-99	-99	-99	-99	-99	0
main	156 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 135 	C 	0 	N 	0.0 	1 	0 	1.0 	MNRLIYOTQEKFGZSJCXPHADVWBU	MYJXIWQPNCOTBEKDASHVFGZLRU	SXQMHFVPIGNRYJLETKWZDCUBOA	GRUYTMPLVCQDWKNHZBXOAFESIJ	EVJWCIKRPOBZXHFSYGLTNAUDMQ	DJIFKGMAXQUCRBHVYPNWZSOELT	ZBXURSKDQMEVIJWGALYNCHOFTP	CGWVXZJQILDUEBNYMTRSPAKOFH	0
main	157 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 315 	X 	2 	R 	0.0 	6 	0 	1.0 	AJPIMSCVBEDLUOKFNRYXHTWGQZ	MRZOASTHKPUJGFQCELNYIXWBDV	QOFJRDVXAIGEUYBTPLCZHKSMWN	EHVJUNKYOGQSRZBTWDLPAFCIXM	EVMWNOIUGBDASXFCLZYQRJPTKH	UINLMTGEYWHCVDQOZRXKJPABFS	OGMDLHERXNJKASPFCUBZIQWVTY	YEAIMVBPDGUTRZHNOWCSQLFXKJ	0
main	158 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 315 	M 	0 	M 	1.0 	0 	0 	0.0 	FUWNEQHKBMJTIGYZPSORVLDACX	YMHSFOGWEVDCLITUNBZQAPXJRK	-99	-99	-99	-99	-99	-99	0
main	159 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 225 	J 	2 	F 	0.0 	0 	0 	-3.0 	VUKHJAGFZPYMODRWSLBNXCQETI	IORLDMUTBJZNEPFHGQKVYXSACW	-99	-99	-99	-99	-99	-99	0
main	160 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 90 	E 	0 	U 	0.0 	6 	0 	-1.0 	WKCEQNLSORBYGTDPIHJXVUAFMZ	HYESUPJMZIFAGNCWDQKVTXROLB	KXLHYJNTPFZUDGEVIARWBCOSQM	GVTLRKXPOAZYEHIJDNQBWSUMFC	NOKZTSYMPXERGLQVBUFCIDJHAW	RTLBAFXPYGNOKDQISJVHEUWZMC	OWJVFILZSEUBGDKPMRQAXTHNCY	LNVQUBRMTEOWKJZPCDYSAHFIXG	0
main	161 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 270 	T 	0 	W 	0.0 	2 	0 	2.0 	EYXVJZCPNSKUBIGAWHMTRFODLQ	UVGLAHMNTXWIFBJQYERCOKZDPS	QPXYHZWKTEALIFRUSCBDMOVNJG	VSLTRIYEXWGUBCHMNJKZPOAFQD	TSXKMFAVZLGHOPNQIUYJDCBWER	SJRGFBOWLNXTKZPQIHDCAYMVEU	IXMFBEQNHLWZJOAYGSKUDTVCRP	TEDHXJNVOYWLCIFBMUPKSARGQZ	0
main	162 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 180 	G 	0 	G 	1.0 	0 	0 	0.0 	BHCVAUGRMETJYKOSWQXFPZIDLN	XRPMLGBNDVJQWTFZIYCAHOSEUK	-99	-99	-99	-99	-99	-99	0
main	163 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 0 	W 	0 	V 	0.0 	1 	0 	14.0 	RTPOSLQXKEYDCJBMHIUWAFVNZG	FONQKMCLDBVYAGHJSRTUPZEXWI	-99	-99	-99	-99	-99	-99	0
main	164 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 270 	I 	2 	W 	0.0 	4 	0 	-6.0 	TKJMVLPFAGZQURNOEIYDXHSWBC	BISVMHPXDOZCLYJUQAGNWFETKR	DMUIKCTGHVZJNWQYPERFXLOSBA	YIUPGXJRHQLOBMTSFCADVEZKWN	HINGQFRWKOZLVEPXYCSDTMUJAB	HOBJILZQXYDWGURMVCPKAFTSNE	UMIKNHJGPVCTRSYXFZEAQWDLOB	UIKEOQZLPRMGXVNWBCDTHSJYFA	0
main	165 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 90 	S 	0 	W 	0.0 	3 	0 	3.0 	XKWQSBTAJHRLFZONYCIMPDGVUE	GCHDPAXVYUOKIWSQFTZMRNLBEJ	KAVQLTZRUEXBDHFPCGJIMYSNWO	FKAQIXGWRMSZUBPHTOVNDLCEYJ	VBNYSFLOKPGXHTARCMWJIEDZQU	BRCYHTDUIZKNWXGFAOQVPMSJEL	NGCTZORXWPESBHFLIDAMQKYJUV	EVBDFHAJMZCLPXROISUWTQYGKN	0
main	166 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 315 	C 	0 	P 	0.0 	1 	0 	1.0 	UBYZNHSIJXGWOETLRCMDKVQAPF	YFBADUZENGPCLSXIHVKJTRWQMO	QYSXGHAIDWVZMLOTFUECNPRBKJ	HRDXEQOITWBZUFMCAVKYJGNSPL	JHBKRMZQTNXSCDLPOAEGYIVUFW	SRPJKITNCAEXVLBUFMODZGYQWH	TDCXWFGAKIPNBRMLSVJOUZEYHQ	PIMCWOQFHLZSEJDVRKAXUBYTNG	0
main	167 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 0 	U 	0 	Y 	0.0 	7 	0 	3.0 	SLTUONCRPEIKXDFGMJYQVBHZAW	ZGNQRJWMAVCTEOBDKHUFYSXILP	IOMBKQYDXELVJPRHZFSUCWAGNT	POQBYWKCLXEGDJISVHNZRUMTFA	YHQMVBRGUXZCOJTPEKDFNLSWIA	UNGLHAPMBCIVTDRYWXSZEJKFQO	DTSNZCEIHLFVGKUJQYAWBRMOXP	MGQRJZYDAUPLWOBVTKXSIFENCH	0
main	168 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 90 	G 	0 	A 	0.0 	0 	0 	-6.0 	EOQGDFHBYAKVXILTSJCZNWRPUM	PEOLJNXTRGWHQMCBFUKAYSVDZI	-99	-99	-99	-99	-99	-99	0
main	169 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 180 	M 	0 	C 	0.0 	0 	0 	-5.0 	BGFZVMIADPCKRNTQHWSOUEYJXL	YTUCDEQNJGAWSPHZLRXFBIKMVO	-99	-99	-99	-99	-99	-99	1
main	170 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 45 	G 	0 	R 	0.0 	1 	0 	1.0 	JEXFKOHSDTPVZGRLBQNYWUCAIM	LFKHMYRGXIJAUEQONPBCVDZTWS	-99	-99	-99	-99	-99	-99	0
main	171 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 315 	A 	0 	A 	1.0 	0 	0 	0.0 	URQJYVEAZHPIGXTLWOCNSKMBDF	NEJKDZHTYABOLSIFMXQVWRUGPC	-99	-99	-99	-99	-99	-99	0
main	172 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 135 	C 	0 	V 	0.0 	4 	0 	1.0 	DCPWUXSHANGOFMQYVZLJIETKBR	ABMWJVQKEDNYZFLOCSRPTXHUIG	AJWPDICSFOLVMTQBEZXKGHYURN	POMDLAEZYHINTCUSFVBGKRWQJX	ASXDOJHTVCWUMFZKIPQRLNYEGB	UHFCSEORITQZLWKYMXNDPGVBJA	LOCMFWENDKZTGYBQXVARHIUJSP	SZAWKJMTEVGUQLCYODXNHPBFIR	0
main	173 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 45 	R 	0 	G 	0.0 	1 	0 	2.0 	HBRPDUZWYGFIJOTNEAMXSKLVQC	QODCPMXYLUGWRFJVBHSAIZKTNE	-99	-99	-99	-99	-99	-99	0
main	174 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 0 	U 	0 	R 	0.0 	5 	0 	1.0 	UYMHTCVZKQIEPBFLWANGRODXSJ	QFYBLHMTJSURXZNPCVGADOIEWK	PXSGVCRMILUJWBYEZANKFOTQHD	WDZJALVPYUXNIHGEMTKQCRBOFS	TLNOXZUSQAFPJDVMWGEKBYIRHC	GKWFMVCSRUZNHIYQDLABXOJTEP	RLFMDIBEZOXJQATCUYPVGWSKNH	XVZULEMTYWJCNSRQBOFPIHADGK	0
main	175 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 225 	M 	0 	J 	0.0 	1 	0 	1.0 	FHZNGVAIBPLMYKRSXECJODTUWQ	YWCUFEIAZJMXRPDQTBGSNHVKOL	-99	-99	-99	-99	-99	-99	0
main	176 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 270 	E 	0 	S 	0.0 	5 	0 	-1.0 	VLRWGSJAUKQTOYNBHFCIPDMEZX	WAEDZHOYMLXNRQBJPVUGTFKCIS	TKHDXPGLJROFUNVAYCESIZQMWB	KNXIEBLMYORDGHJUQSZPACWVTF	CAUOPHDQBWXIKENVRSJLTYMGZF	XUHCTJWGVESKZNMPDAFBIRYQLO	CMZUDNAOHQKGXTBYLJPWFRSEIV	UWFDGQHNBCXTOZVMKAIELRJSPY	0
main	177 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 315 	S 	0 	T 	0.0 	2 	0 	2.0 	KMCQGZOYJVFUDANHERWTIBSPLX	CIZYMVQWLHOFBPSDAERGKNXTUJ	UABMLXTWSINKVGPYHDZORJQEFC	GPNRLAWHFEBOMDKZYQTJVICUXS	JZKMXUTSHOGCDNRYFIWPVQELBA	TPRFQKSNUVLZGBCAOYDWEIMXJH	WLANYFREMOSUZQHGTPDCKIJBXV	CEMXZGDPHVANYTBOQSWLKIUJRF	0
main	178 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 45 	P 	0 	V 	0.0 	0 	0 	2.0 	EDLSBTVAPICQZKYFUXRGWHJNMO	SDRJOXVHWFGEIQCUYNTKZMLBAP	QSCFUZWYHVLETXBJGPKOIARNDM	IRGVNBKDLJFXMAQWZSUCTEOYPH	VSNZEPWCHUADIMLFJKRTGQBOXY	XNCSDGEJFAHKVBWOIQMLURYPTZ	RQOXHJAPIDMTBKLZYWGCENSUVF	SPOCZYKFRLGEHNQVAMBWIXUJDT	0
main	179 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 90 	E 	0 	E 	1.0 	0 	0 	0.0 	ZBVKURHGETOXMISFDYJWLQNPAC	NKSVEMPQICXBDYUHZOWGALJRTF	-99	-99	-99	-99	-99	-99	0
main	180 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 180 	Z 	0 	Z 	1.0 	0 	0 	0.0 	QHGTRCZOWYKJDFXIMUBPLVNESA	VCAXDMGHNBQETOFRPSWJZUKLYI	-99	-99	-99	-99	-99	-99	0
main	181 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 180 	D 	0 	D 	1.0 	3 	0 	0.0 	NTZOGBMYXLCFKPEHJSQVUWDRIA	RJZTOSAVEKDUNMWPQXCYGBHFLI	OXTZDURFSCVQHNELKGPMIYWBAJ	MSNTYOAUWDJKQZHLBRGXVCEPFI	OVBGQWRHUEJXKYFTAIZMNPDSCL	XWDHSOEFMRANJVBKYCLPZUIQGT	VESQYGACTHOJDWBPKXUIRNZFML	TCDLJNFHQZVKURPWEAOXBSIGYM	0
main	182 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 0 	C 	0 	R 	0.0 	0 	0 	3.0 	VZJAWKNHPRDFCBOXULEMYGSTQI	NGYFMHAUOIELWZBVXCSDQJRPTK	NEVTOKQHDSAWGFICMUJZLRYPBX	DBYTSIAQPMJZLVOGKCFUXRWNEH	AJMBNCFIYPLVEXORHZGWTSDQUK	CHXIUGDSMLYRJTZEKNOVAWFQPB	CBTHAQNKGDYORZXJVWMEUSLFIP	RJVNCESBPFZUQTDAWGLHXYOKMI	0
main	183 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 135 	G 	0 	G 	1.0 	1 	0 	0.0 	SRQFZXBKWNTDPVYIUJOHAGCMEL	AZWFYMGNVLKTDPCIORXBQSUJEH	-99	-99	-99	-99	-99	-99	0
main	184 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 45 	S 	2 	F 	0.0 	0 	0 	-8.0 	SBOTDIRLFZKGAVQHUNJWMYCXEP	OGJUKYRWPESHIMXDAFLVQCNTBZ	-99	-99	-99	-99	-99	-99	0
main	185 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 180 	M 	0 	K 	0.0 	2 	0 	-6.0 	LFOZGSVHKEIBDTPXQNUJRAWYMC	CTZWKBUVGNRFMEHDXSAIQJOLPY	GEIMNXLYZKFRVHTBDOWPJAUCSQ	HKXDLCIORZTMGBQUWYJPFAESVN	SUHZYLTEJMWRCNADGVIOQKBXFP	FEWBJZPLRNQISXDAVHKCOMGTUY	REGPAFVNULMQXDBIKTCWOJSHZY	FOQKDHMVCPANRXYIEBUSWGZJLT	0
main	186 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 90 	D 	0 	N 	0.0 	1 	0 	2.0 	QHJAVMOFDEZRXWLYPCBNISKTUG	JHRVBWNYDAIMELPZSOQFGUCXKT	-99	-99	-99	-99	-99	-99	0
main	187 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 225 	A 	2 	A 	1.0 	0 	0 	0.0 	GKSQIEAXRDVPUTZHNYWJFMBLCO	KECUXVFYOQLWTDPZIAJRHNSGMB	QALZSIETDNWVRUMHJBKCPGFXYO	JRCTVSKWMDUNLIEOYFABZGXPQH	YHCAUXQOVZEGSJWMRKPDLFBNTI	FWSNOYHGCQJKLRUAMPXZEIVBTD	UJGVHNYDTQFRMWKEISPOACBXLZ	EOIFVSQHTZPRCUGJXDYNAKWMLB	0
main	188 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 180 	G 	2 	Q 	0.0 	1 	0 	-7.0 	SEFBNRDAKXWQYUVGIPHMCZLOJT	CGFJODMLQKBXHEIUPVSTZRAWNY	-99	-99	-99	-99	-99	-99	0
main	189 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 270 	E 	2 	C 	0.0 	1 	0 	-1.0 	BMWNGXUCFRQSAZTYDKIPLHOVEJ	BOYAVUIPECWHKMRQNFXTSGDJLZ	-99	-99	-99	-99	-99	-99	0
main	190 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 0 	J 	0 	J 	1.0 	1 	0 	0.0 	ESWNMCUQRHJVLTOZGBDKFYAPXI	ZWBGCSLIJOXAPFRHTNMYVEUDQK	-99	-99	-99	-99	-99	-99	0
main	191 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 315 	D 	0 	T 	0.0 	0 	0 	-1.0 	JCMORFVDTKQLYGUNBEWSAZXIPH	WPXJFGADVOQUSINKZBHMLECYRT	-99	-99	-99	-99	-99	-99	0
main	192 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 315 	O 	0 	K 	0.0 	0 	0 	18.0 	RIADCBXKQYUMNPSHGWFVLJTEZO	WLFJNRKGXQCSPBDVUZMHTEYAIO	KDQYGMHVWFJZIETCBUONXLASRP	SAOYDIJNXPKLCTBZVRUMEGFWHQ	ILJXKOPWVNEFYRDCQMAZHTGBSU	BDENXFJITWSCUVQARYPGLHKZMO	UHMFGRCOEBLXZJKSQVIPYADTNW	JIQDCYEURFWHMKZPVGXNSOBALT	0
main	193 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 135 	T 	0 	A 	0.0 	5 	0 	14.0 	NWJEYUBZHAOXGKVDMLPQCFRSIT	YZATUBGKJELHVQFNDPROWIXSCM	UTRHJYZBVMCISXEQOALWNKFGPD	DZWKMGSJTLVPQYHBFNIUAXCOER	EWJOICGMDUTKAHYLNPFRQBSXZV	WMKNIGVADFHROZPCBUXLJTSEYQ	ZCWUJXVRYFLHDBIGAMTSPQKEON	PANZUXJWLHBGSOMDYIQKVTRCFE	0
main	194 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 135 	P 	0 	L 	0.0 	1 	0 	1.0 	ALVCYZNMJBDFXPUHIQGWROSKET	VFUGWAILPTNZODHYKSQCMJXRBE	-99	-99	-99	-99	-99	-99	0
main	195 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 90 	G 	2 	R 	0.0 	1 	0 	8.0 	HPWJVXYTFMUKCIRNZOBEDGASLQ	JOLYXZUCRTDQFKHVGMNPWBSIAE	PGVLYKJXWEQRFCOUTMDABHNZSI	ZDILOKJHECMTBNSYUFGPVWXRQA	JGSRHOMIXQZKVPYBCDNFALTWUE	JPAHLIVZYXGTQENSFDCUKWROBM	OYIAVBRHGTDKFJWZCSQPMUNLXE	NLMUPCRIDSTFBWGOYAQXEVJKHZ	0
main	196 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 45 	T 	0 	G 	0.0 	1 	0 	2.0 	VJLZUAFBYDKCTWHEIRNQOXPGMS	NJKSFVLGHTMYACUEPIWXBQORZD	-99	-99	-99	-99	-99	-99	0
main	197 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 0 	I 	2 	T 	0.0 	0 	0 	4.0 	GCRSEVBYTLOJIZMHFNKWAPXQUD	TBIRPCUAXDMGSVKFNEJZYWOHLQ	-99	-99	-99	-99	-99	-99	0
main	198 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 90 	D 	0 	H 	0.0 	1 	0 	-7.0 	LFBOUVWEDQAJTNPCSXHRYIZMGK	GUQDEWMKPSHJIBONVXYCLTFRAZ	-99	-99	-99	-99	-99	-99	0
main	199 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 270 	W 	0 	K 	0.0 	0 	0 	1.0 	MROUDGSKWVPJBCAIYQNZHXETFL	CYGQLUFIRXTKPZWJAHEBMOVDNS	-99	-99	-99	-99	-99	-99	0
main	200 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 270 	A 	0 	U 	0.0 	0 	0 	1.0 	TXZWSROLUAYFJECNHIBMQGKVDP	JOKGQUZSIBMXRNFVCHLYPWAEDT	OJHCVLAUDTNWGKFSMIRXYPQZEB	JDTHQNGPOBXYFURAZILSEKWMCV	GXUZKRTJHVEPFIAONLYSBQMDWC	YCFMKWZOHIXLTANUGQDPSEVJRB	VRINWDQLKZMYACJXFGUBOSPHET	DBAPLTYFWQVCHOEGMKSUXINJZR	0
main	201 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 180 	O 	0 	I 	0.0 	1 	0 	-2.0 	ZEWSTJMFRVYHLADQIGUBXOKNPC	AHFCYJOUIQEVZLMDPWNTXGKSBR	-99	-99	-99	-99	-99	-99	0
main	202 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 0 	D 	0 	I 	0.0 	0 	0 	-1.0 	BEPRCKTHMDIFXZJUNLYVSQOGWA	TDJSZYACFEIXQOBGRNVKPMHLUW	-99	-99	-99	-99	-99	-99	0
