experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	streamsPerRing	baseAngleCWfromEast	resp0	button0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	135 	AOH 	 oneCued 	 0.0 	 right 	 2 	 270 	G 	2 	M 	0.0 	1 	0 	2.0 	TKNGSQFADOPBREWVJXHLUIZCMY	LYVAIRZUNQMCGWJPKFTHOEXDSB	-99	-99	-99	-99	-99	-99	0
main	136 	AOH 	 oneCued 	 0.0 	 right 	 2 	 315 	B 	2 	Y 	0.0 	0 	0 	1.0 	INDLFGTKAHYBSOVRPQJUCEWXMZ	TJMYLAWHQRGIDOBPZUSKXEFVNC	-99	-99	-99	-99	-99	-99	0
main	137 	AOH 	 oneCued 	 0.0 	 right 	 2 	 270 	D 	0 	T 	0.0 	1 	0 	-1.0 	NYICXLVKMEHADZBSJUFTQGPROW	ONLFGMDTQBJUCXARWIZKSHYVEP	-99	-99	-99	-99	-99	-99	0
main	138 	AOH 	 oneCued 	 0.0 	 right 	 2 	 90 	A 	0 	T 	0.0 	0 	0 	2.0 	EXCZRUJSQKTOAGIMNWYVLDBHPF	WSBACMJVTQREOIHDPUZYNKLXFG	-99	-99	-99	-99	-99	-99	0
main	139 	AOH 	 oneCued 	 0.0 	 right 	 2 	 45 	H 	2 	K 	0.0 	1 	0 	1.0 	ONKQYBWHIMLPXDZRCVAUJEGSTF	MCASIEXWLZKHRVYGDONUQFPBJT	-99	-99	-99	-99	-99	-99	0
main	140 	AOH 	 oneCued 	 0.0 	 right 	 2 	 45 	E 	2 	X 	0.0 	1 	0 	1.0 	GMSCQUITHLBEXVYKZJFPOADRNW	WCSAMFJRXEUBLNPYGVKTIOQHZD	-99	-99	-99	-99	-99	-99	0
main	141 	AOH 	 oneCued 	 0.0 	 right 	 8 	 45 	B 	0 	V 	0.0 	4 	0 	1.0 	IEFTPLJAHKCDWQMZYGBVUSRXNO	MUPHBZDKEGXJSLCIOANFQWYTVR	EACYOURMPTBJFHQGDWZXSIVNKL	GJPRSYLHONKEIMZVQACTDXBFUW	QSMGCDUVBEFRLWTAJHIZXOPNKY	KXBGHTYLRSDPFJAZNWCVMUOQIE	YAIZBNKSRHMXFOJTECDGWULVQP	TBDKANVGOMYERUJLHPFIXWSCQZ	0
main	142 	AOH 	 oneCued 	 0.0 	 right 	 8 	 315 	W 	2 	W 	1.0 	3 	0 	0.0 	NTDMIFGCQOVALZYHRPXBKSUJEW	TXHUSBNICMWAOZDFVKPYQEJLGR	CWLPFQIAVGSUNXYOJRDZTMBHKE	CTBAEXMGWPVUILFOHYQRDNKJSZ	QJXUGDKERIVWOYAZTHBSLCMFPN	ZROSUJTLKMGBHCPIXQYFDWNEAV	NPRYCXIVSQMAHWFZJOETBUGDKL	POXIDYMBRSWQFNVEGZCAJLUTKH	0
main	143 	AOH 	 oneCued 	 0.0 	 right 	 8 	 270 	S 	2 	Y 	0.0 	1 	0 	1.0 	QFMUSNAYZLDWTOHXCPVEJRBGKI	HRVOFXATQGYSNLPWCMDBEKZIUJ	ZENFYTGQJBIASPKXVMDWCRLUHO	QTLDXIGFBAPCUZNWEMHJOSVKYR	WKPACZGSXJETIDYVOFBNMULRHQ	SCAKYXOGEMIHVWBQZNTFRDPUJL	GDBIOZMYSKTERLQHPFACNUJVXW	GFHTNDSPCUQWJYVLBRMEXAZKIO	0
main	144 	AOH 	 oneCued 	 0.0 	 right 	 8 	 270 	T 	2 	N 	0.0 	0 	0 	1.0 	CZHYWLNTUKIVEJDAXQRGBOSMPF	YTJXKLZMNHSFOQDWVGCURIEPBA	OYDKXHUQNLFSPJEIRMBGTVZWAC	CFYXADMTVJGKQRNSILEWPHBOUZ	XOIDSNCEQHJMTZGLUYRWPKBFVA	MOHLVRZYXCWBTNEKFPQIUSDJGA	IADRCKGNTYESFJXUBVZQOHLWMP	IXRKFZDTBWNEOQUPYHVLSJACMG	0
main	145 	AOH 	 oneCued 	 0.0 	 right 	 8 	 135 	S 	2 	Z 	0.0 	1 	0 	2.0 	ESTYQWBHAURGCPMKVJXDLZONIF	CQPWYIJDBZMSGXULAVEHKTNOFR	PWVOJQZLKYMXHSCAEIBTNDUFRG	TIYEXPOGQKNSRADZCHBUFJLVWM	HBMOZFCGEQTNIYXWJVKALSDUPR	QAXGVINPLCFSHWRJZOTBUMKEYD	ZWAOLENYCBMUIPGXTSQVDRFKHJ	DAKSULZQTOMYXRJGVPCIENFWHB	0
main	146 	AOH 	 oneCued 	 0.0 	 right 	 8 	 135 	P 	2 	Q 	0.0 	3 	0 	-8.0 	IESDHYRNJBPAKFUTXZWCVGQLOM	YHKIECGVZSMOQBXLFANJTRPUDW	LGZURYQSDVTXFWJCOIPMAEHKNB	RSPOIGAELNQBFHDJTMXUWVCZYK	ZOQHLWVFYATRDKUCGMPSBNXJEI	QJCEHMXRSWYDUILAGVPKBFTZNO	KAZXFQYSHNVDOIUEWPMTCGBLJR	YKOFTACVNIHGSWLQJUPZERXBMD	0
main	147 	AOH 	 oneCued 	 0.0 	 right 	 2 	 270 	X 	2 	R 	0.0 	1 	0 	1.0 	ISYCHJMLUDWXEGQABRKTOVZPFN	BWEDUZOPGYRXHQTMAVFCNJSKLI	-99	-99	-99	-99	-99	-99	0
main	148 	AOH 	 oneCued 	 0.0 	 right 	 2 	 225 	G 	2 	P 	0.0 	1 	0 	-3.0 	GEANODBWVLZFTIXCSMRKPHUJYQ	VFYQGWMPCIREBOSUNAZLTJXDHK	-99	-99	-99	-99	-99	-99	0
main	149 	AOH 	 oneCued 	 0.0 	 right 	 8 	 315 	O 	2 	M 	0.0 	2 	0 	1.0 	UADJQETPWHFILVSROGKNMZYCBX	CSMVUDWLGNTJFIROZEYQPHXAKB	FKBLUPWSEMOCZAVNTXDRIGJYHQ	MWNDTXEPCGJKRLZYAFVIQOHUBS	CZOMHGRYNTIUJWEDVAXKLPQBFS	ICDXEFGTVJPWABUYMHLQOKNRSZ	TSFLJRIYGKUVDANQBWZCHOEMXP	OESYBUHGMZNQVFCDPRIXKALWJT	0
main	150 	AOH 	 oneCued 	 0.0 	 right 	 2 	 315 	E 	2 	U 	0.0 	0 	0 	1.0 	GVYFBPAUERZSKJMLHTXWINDQOC	MGZWSQBUNFERCDVYLIAXHPOJTK	-99	-99	-99	-99	-99	-99	0
main	151 	AOH 	 oneCued 	 0.0 	 right 	 2 	 90 	W 	2 	R 	0.0 	1 	0 	1.0 	UHYNABFLRPMOEIWZGKSCJQTXVD	ZOVMNTRWLSIQACXFPKDHJYGEUB	-99	-99	-99	-99	-99	-99	0
main	152 	AOH 	 oneCued 	 0.0 	 right 	 8 	 270 	N 	2 	V 	0.0 	1 	0 	2.0 	YSAZFWDKGHECOXNTJBQPURMLIV	DCGQXARKYVBNILHWPEOTSUJMZF	LTSHMCOKIBJWZVPGEURXQAFDYN	KTJSUVOFYMDPALXCBHQGRWENZI	SYFMHEZCGQJWDINAKXTBPLVRUO	RPOMEALVKGFXTUQZIBJCDSYWNH	TFLIPHWDCYBUAJOSVKXEGQNRZM	DTCWMRYLPHBZUVNKGASJQIFXEO	0
main	153 	AOH 	 oneCued 	 0.0 	 right 	 2 	 225 	C 	0 	H 	0.0 	1 	0 	-8.0 	JRPLZBQEHNDCYTASOUFWGMVIXK	WACYIUJNMRHOEZKQDVGFLBSXPT	-99	-99	-99	-99	-99	-99	0
main	154 	AOH 	 oneCued 	 0.0 	 right 	 8 	 135 	T 	0 	L 	0.0 	3 	0 	2.0 	LQRGYBISCOEZXVMATHFPDUJKNW	KYBRJUAGQMLZTFIEOSPWNVCDHX	LUHDCYSQAXGWIKJVBZNOPFERTM	BRMODYAIFLQTXWUJZEHSVPGKCN	STXVKEUYBGOQNCLRWDIJPAZMFH	LZPKTVNYFMORQJAUHGIWDXBECS	MZFJHTLPKYXWSUICGOEQRABVDN	BJLHMDCAYKXTEWINORGQUSVFZP	0
main	155 	AOH 	 oneCued 	 0.0 	 right 	 8 	 0 	E 	2 	E 	1.0 	1 	0 	0.0 	SXGMWCQZPOJLUIYHABKFDERNTV	XKWPRBHTCENSZMGLOAJVIUDQFY	WRBTSHFAOGVJEUNLQIZPMXYDKC	QWXZSTVKJOFRBEACPUNHLIYGDM	MNDQJLKPEWORTUCZGXSAIVYHFB	ZVTHRSABFGKELJNUIWYMOPDCXQ	FQPJUVTCLOAHGXNWYERKMBISZD	MUDPIBVWFAZOSLGYHKTNXRECJQ	0
main	156 	AOH 	 oneCued 	 0.0 	 right 	 2 	 225 	A 	2 	X 	0.0 	0 	0 	2.0 	NYWBHLMUXRAZFCSDQOIVTEKGJP	BLANUQPCTXIZOSYKMREWDHFGJV	-99	-99	-99	-99	-99	-99	0
main	157 	AOH 	 oneCued 	 0.0 	 right 	 8 	 0 	W 	2 	X 	0.0 	2 	0 	1.0 	DLFNUJZXCEOHIAVTRQMKWSBPGY	SZBTJDYIQUMPREKFOXVHAWGLNC	DURETZXWGPNYMAOHQKFIVBSLCJ	RNEJCGBYDQHPKAUIFLVMSWZTOX	ADTCKYPNGLSMHRVQXOWJZEBUIF	UPAKWTLMCSYIXJQRGNVEDBOFHZ	OJMLIFSHRDAQECZKBNTXGWUVYP	QVJZCFMXRDEHLNTAGOWYIPSKUB	0
main	158 	AOH 	 oneCued 	 0.0 	 right 	 8 	 0 	A 	2 	Z 	0.0 	6 	0 	2.0 	OKTGFPRBSUEYDCJZLAVWQIXMNH	NEMCXOBKYARJLWIHVDQUZFSPTG	GLWMJBUCDHQTAFSEXYZPINORKV	ZSCLMAODGPKJBVQXFINERTUWHY	XYZCDWKAOHJLSEUQGMRNVFTIPB	CHOXSNKGQUZEPBWRYLDMTIVJAF	KJBOHNTRSEZQALMDYFCXGVWUPI	LACDJVOTPMFNZRUHKQYESBIXWG	0
main	159 	AOH 	 oneCued 	 0.0 	 right 	 2 	 0 	E 	2 	R 	0.0 	1 	0 	2.0 	MBTJAPYEIFQSXNGZHWOUVCLDKR	YMZKAFHWCRUEXDIQTBPVJNLOGS	-99	-99	-99	-99	-99	-99	0
main	160 	AOH 	 oneCued 	 0.0 	 right 	 8 	 270 	O 	2 	L 	0.0 	0 	0 	1.0 	QGSTXHMLOEVAIFWUNPDRYBCZJK	ZJPSYMORBTLVXUCINKHQGDAEWF	CUATEQXPIRSGYJBKWZLVNMFODH	XDJPOSGMKBRQAZUVTYIHNEFWLC	HDRYJLCPZEFUGTXQOMISVWBKNA	LCYMXEJIHNUOABZWPGDQVSFKRT	UAKINPOWBDYCZHGJEFTXQSVLMR	ECJVWMUTXYROASLFIQNDBKGZPH	0
main	161 	AOH 	 oneCued 	 0.0 	 right 	 8 	 0 	E 	2 	G 	0.0 	5 	0 	2.0 	MHIFWLCJPRXVSGZQNAKTEYUBOD	KBIWLTRFGDJMPSXCQONZHVUYAE	NAIDBZLYGSXWTJKFVRUPHOEMCQ	FAKZGRTEWQBXCVHOSJDYPMNIUL	KTMLFZQXGBJDYWHSIUNPVCAROE	QSDKTANLGMEBHOYWIFCZVJPRUX	HUSMNCJXLOREDPTWGAYVIKBFZQ	JYCBTIFDWGKPESMQVZLNAXOHUR	0
main	162 	AOH 	 oneCued 	 0.0 	 right 	 8 	 270 	C 	0 	A 	0.0 	1 	0 	1.0 	DIJQCGABMHRYLNUFTSZWEOPVXK	LJVIREACQKZUSXHYGWPFNTOMDB	DSBYPINCTLWFHKOVAZQRXJUGEM	WSPTUKLJOQAZFEVDYMRICBHGXN	HVSBULDXQKPANFIEGMJOTZCRWY	AEZNQHJUIMWFBDTXCVYLGOPKSR	VDLZEMABKIQOCPTSGHFUXWNRYJ	DULAFBXRSJKWTCQNPZHYIMOEGV	0
main	163 	AOH 	 oneCued 	 0.0 	 right 	 2 	 270 	I 	2 	I 	1.0 	1 	0 	0.0 	CMBIHSZOTFUNXLVJRPADYEWQKG	DURXQPLJIMEYBANOSGKVHCTZFW	-99	-99	-99	-99	-99	-99	0
main	164 	AOH 	 oneCued 	 0.0 	 right 	 2 	 270 	H 	2 	B 	0.0 	0 	0 	2.0 	MCYQKAPDJBXHELIRGOZUWTVFSN	EHOIQUMVCBWFKGDPJTRNZALYSX	-99	-99	-99	-99	-99	-99	0
main	165 	AOH 	 oneCued 	 0.0 	 right 	 2 	 180 	S 	2 	W 	0.0 	1 	0 	1.0 	MACZSHOUNVGDWTBFIPXLYQREJK	KNTBMXEWSZVOPYIDRFHGJQLCUA	-99	-99	-99	-99	-99	-99	0
main	166 	AOH 	 oneCued 	 0.0 	 right 	 8 	 45 	E 	0 	I 	0.0 	2 	0 	12.0 	AECXHTJQIWGZYBKPMOVUSDRFLN	EHTKVFLUJPINZWDBSQGCAYMORX	PTBKVXOGCQISFWDUJAYRHZENML	YVSLIXBPTUCMNJQARGKWOHDZFE	RQFCNTEOUVSIHMJKWADXZPGBYL	SNGIEAWHOUKCZXMQRDFJVYLPTB	YLZGITCXANDMVEFKPJUHROQWSB	QLZROGSCTXBDUMVJEHWIFPYANK	0
main	167 	AOH 	 oneCued 	 0.0 	 right 	 8 	 225 	S 	2 	K 	0.0 	5 	0 	3.0 	QVUJWLDIOMGTBKPYXEHNAZCFRS	BOTYAMPEUQKXVZRIFDGHWCJLNS	THJCWSLKNVYUMBZOEAGDPRFIQX	QIWUSXOZLJFNYTVAEDRHBPGMKC	XKBWESIGZTHMDRLCYOQAPNVFJU	TORIFXKJBSDWUGYNCPLVHAQMZE	ORJAPMDWGLSIXKBFCVZYHNTUEQ	KEMRPQGWLSYXOFUAVZNCBJDHTI	0
main	168 	AOH 	 oneCued 	 0.0 	 right 	 8 	 180 	E 	2 	F 	0.0 	2 	0 	1.0 	LZSRGQOTIXHEPYFWBMVDACNJKU	HJKTPELNQYIOGDRZMUSBCXFWAV	GCLYRJSFEIXDAUOKHVZMBTWPNQ	BHXPDCZWJNERQGLASFIUMYTKOV	ORBIYHAXSGMZPDNWVLECJUTKFQ	CEFVYATMGOKXWHUIPJLQBRNDZS	DIOFBRCUTVWAPLJGYZENXSQHMK	XSBUTKRCVMLNJPEDOIQWGHYAZF	0
main	169 	AOH 	 oneCued 	 0.0 	 right 	 8 	 270 	D 	2 	Y 	0.0 	3 	0 	1.0 	RCNUTYWZSVALIXOPFEGMJDBHKQ	JBAONHVKSZQUWCXRMFYDGTIEPL	QNBMHPURDSGATXZFEVOCWKJYIL	RJVXAGESQYDIMWLKTOZPBCUFHN	EJZLWKCRTAPVDUFOSNMHBQXIGY	NXUKIQWEDSHZABYROTPGLJCFVM	XZUJQPMBDKFLETSIOGRCWYAVHN	TVBNICWKDLFQUHJZMGEPSXRYAO	0
main	170 	AOH 	 oneCued 	 0.0 	 right 	 2 	 90 	H 	2 	I 	0.0 	1 	0 	2.0 	YVHZKMGQNPJWUCXDRIBFOLSTEA	VAGNSRCIUHXLQDYOEJFPMTKBZW	-99	-99	-99	-99	-99	-99	0
main	171 	AOH 	 oneCued 	 0.0 	 right 	 2 	 135 	X 	0 	F 	0.0 	0 	0 	3.0 	CISUHYTKFNLXWOVMAZEPGRJBQD	BFDQTNUOLSEGWRAXYJZKMCPIHV	-99	-99	-99	-99	-99	-99	0
main	172 	AOH 	 oneCued 	 0.0 	 right 	 8 	 45 	Y 	2 	C 	0.0 	3 	0 	1.0 	RFTPCVJMIHZXLEKUWQADSBNGYO	KYWLOMXUATSZBQPIDJRHCVGENF	DJMZNTBOUQXLRWHYPVGEKSCFIA	MLGAQRJOPCYVDIZUHBKFTWNSEX	UGYSZKAOWLJCRFNEQVPXTHIMDB	EWPYBRLMKXCQUDAJITOHVZFSNG	IUVLNCBZYAWOESQMPJFGTRXHKD	BRGDTIXUPSFCKEALMWYVZQOHJN	0
main	173 	AOH 	 oneCued 	 0.0 	 right 	 8 	 270 	F 	2 	Z 	0.0 	7 	0 	1.0 	XAKQGCDWONTMYBVUPJRSZFHIEL	REXVCUDHPIBLTAGKQSNOMYFJWZ	LBAKPRMFIHQECWNZTSGXJUVOYD	LDAWEJUNCTFXGZIKMHOQPBYSRV	GVWRZSEXJUNQMFAPBIOLCYKHTD	DCGUJNIAWSBYEPKQHOTRLVFZMX	MLSXGZWICJTKBUNPRHDAQEYOVF	AVPMHKRNXUZFEITDOWBSLJCQGY	0
main	174 	AOH 	 oneCued 	 0.0 	 right 	 8 	 135 	M 	0 	N 	0.0 	7 	0 	-4.0 	ZCYTILFDWSKXPQBUOGRANEHJMV	THADYOCMPZNJQUKFVWBLXIGESR	IMTKOSCFHWQPELJUZBNYDGAVXR	HENMXOWYUIRCTDLJFQZASPBGKV	OCYUPAGJZKHBNTQFMLSDEVRWXI	MTDQYZVJGWCSLKXFOEUARNPIBH	BOGQNDXTYRZAPCJVFMKWHEUILS	XIMRGCNYUZDASOEVPJFWHQTBLK	0
main	175 	AOH 	 oneCued 	 0.0 	 right 	 8 	 315 	C 	2 	U 	0.0 	2 	0 	1.0 	RLBWZOYIQVXFJGPDACMNKUHSTE	SJKOIYWMNBHAQRCUEDXPZTVFGL	WSOXHEKUCYGNABQDJIMPFTVRLZ	HTUKCNABXSRGDMLPYFVJWQIZOE	KRDGWNEPLOXFAHMJZSQIUVYBCT	TOIMBRVQGDSZNUPLFKWXEYHJAC	GBNQYERSUDLZIAJPWOTMFKXHCV	TGRLMWAPYDFBUJCEOXVQSKNHZI	0
main	176 	AOH 	 oneCued 	 0.0 	 right 	 2 	 270 	E 	2 	N 	0.0 	1 	0 	3.0 	PEWUNLFKYQAJITXMGORBZSDCVH	MWVTISCPZGNKLEBHOUYARDJQXF	-99	-99	-99	-99	-99	-99	0
main	177 	AOH 	 oneCued 	 0.0 	 right 	 8 	 315 	C 	2 	G 	0.0 	7 	0 	-5.0 	OZUBRVEAQNHIGTWLFJYSPMXKDC	ERPDXJBSGHKOMAVLTICQYUNFZW	BDAFELJONCWVGPHRTYKZIXMSUQ	MWBCGYIJHRATDXEPSLNFZOQUVK	MEGOCPUIDNXBKRVTZQJYLWFSHA	DHUWYLZMVCGJKXFISQORPNTAEB	ESIWCNFJKDHUPTZQLAYVBRXMGO	ADXBWCNPFLGJOKUQSHZMEVYITR	0
main	178 	AOH 	 oneCued 	 0.0 	 right 	 2 	 225 	Y 	2 	F 	0.0 	0 	0 	1.0 	NKTDOUFYHWBVZQLSAPICGMJXRE	CEOFQZPRWLJSXTAUGMBNDHVIYK	-99	-99	-99	-99	-99	-99	0
main	179 	AOH 	 oneCued 	 0.0 	 right 	 2 	 180 	M 	2 	K 	0.0 	0 	0 	11.0 	RFPYSVKNWCGQAXDEZMTJOBIUHL	VGSQHFEXKOYAJPWRCZITMULBDN	-99	-99	-99	-99	-99	-99	0
main	180 	AOH 	 oneCued 	 0.0 	 right 	 8 	 270 	S 	2 	X 	0.0 	6 	0 	2.0 	UVSJXHTWYPEROLKIAGFBMCZQND	ANJEDBHFMWSYGPRKZCITVOUQLX	RFJSNMUGAEWTQPYZLXCHBKOVID	BQUWXRLSYINPTFCZJOKAMGDHEV	UAZMYHXFGVNLICWQDSEJPTKORB	EZUXGVSCRLDTAMYPHJOBNFWQKI	KVAHICQPXOSLUTBMNJWGRFZEYD	ADQJCNYGFBKZXERIMSTVLPHOWU	0
main	181 	AOH 	 oneCued 	 0.0 	 right 	 2 	 90 	N 	2 	F 	0.0 	1 	0 	1.0 	AWXLOZVEQPNTDFYGHCRUKJSMBI	ZYHBKVEJFNOTIMULADRGSCPWQX	-99	-99	-99	-99	-99	-99	0
main	182 	AOH 	 oneCued 	 0.0 	 right 	 8 	 90 	B 	0 	W 	0.0 	3 	0 	3.0 	SMUIKGWBTLZRYNXJOVFPACHDQE	AIMJKFSDCRUOBYZNQPWETLHXGV	ZEUOBTMGRXWJIHASQVPYNKFDCL	VMOIEGWXCBAQTLRDNSHPZJYKFU	QCBNODFYPAEISRLZKGTUXHWJMV	ENRXPHSVZDGLUYWTAMJIOBCKQF	FUJTAMOCGZSVHEBWRIYKXPDNLQ	JYZHLKXODSAQNWIPVTEUFBMGRC	0
main	183 	AOH 	 oneCued 	 0.0 	 right 	 8 	 90 	A 	2 	H 	0.0 	7 	0 	1.0 	ZOBWYSNKVLCJRMAXGETIHPDUQF	UVZQFBJRPIGONYHCTAEWXMDSKL	BUVCZSXTMHIKJODARFGLNWQEYP	FBTLHYCKNPSIRXDGWQZAOVEUJM	HFJSWNAZGXQILUPMRTVODKYEBC	BDYJQIVXUCRWETNZASGOFMKPHL	WLAPKYGCBMXZJEQNFHTRSOIDUV	YQBPCKWTRJHANGFXEODLUSIZVM	0
main	184 	AOH 	 oneCued 	 0.0 	 right 	 8 	 90 	J 	0 	M 	0.0 	1 	0 	2.0 	QHJCPESAGIDKWOBNMLUYZFVRTX	XHWYZVINOMAJRLBQTGEDCFUKPS	OCKIEBVFYJUAMQSTNWXPLGRDHZ	IVABLSRJXTUPFDEOQNCKYWGMZH	EGWNUHJAOBRXQPTIKLSVZCYFDM	DTBNWEUHJKIFSXMRCGALYZOPQV	PETWLCIQADNVRJKUMHSZBXOGYF	PNQCAOJIYBVTUXWHMFKGRZELSD	0
main	185 	AOH 	 oneCued 	 0.0 	 right 	 8 	 180 	G 	2 	O 	0.0 	4 	0 	2.0 	ZRGOBPIFCAWUNTHQJEVYLMSKDX	KIGXSNJRCTEHYLMVQFBOZUDWPA	USVGFWRCDEHIPJQLOBAKZYMXNT	UFQKPGSYNAOXDMIJWRBHVZCTLE	VIBCJKANOTGLRPUWMQYDSEXHFZ	OGZJSIBTCUXYDFVPNHWKERMALQ	MKUJYHWBCTFIVZXOLPDERNASQG	UFOTYNPLIZJQEVDXBHRGMKCWSA	0
main	186 	AOH 	 oneCued 	 0.0 	 right 	 8 	 225 	G 	2 	R 	0.0 	3 	0 	1.0 	VURKODTSWZPAIJMLEBXYCFNQHG	DNFKQGJYPBWVHXLAUROESMCTIZ	KUGXVNOIAFDSYQERLPBHJMWZCT	ZWMUVCQXIRGSOJBEKPDHYNATFL	EXRFKLGMCSYZOAVDUPQBNHJWTI	UCGOJZFEHIWQBRSXVDYKLMPNTA	AZPIQXYJKFEMONUBSLGRDWVHCT	NJXTAWRZHCDLFQKPGESYOVMIBU	0
main	187 	AOH 	 oneCued 	 0.0 	 right 	 8 	 225 	B 	2 	F 	0.0 	4 	0 	3.0 	SDINOXQAVCFKUTYEWGHPJLRMZB	MVFYCQTPUKWZJSAOBXRGDHNEIL	CMWKOIAVGUQTJNSBFDLEXRHZYP	HFRBYGNIASOMCKXEVWQDTLPZUJ	MEPSHRQXJDFNYBGUKVLIOWZTAC	HEFWDAOBLPXYCNGSZUKRQJTIMV	PLBXZMHNSFKGVODJCYTIAERQWU	PEMULNBDAQVRZOFXWCJKTIGYHS	0
main	188 	AOH 	 oneCued 	 0.0 	 right 	 2 	 0 	E 	2 	C 	0.0 	1 	0 	12.0 	AMTLSJDONRUIFQYZKWBCVHEXGP	DYUHWVFCGBNORLJATMXEIQKZPS	-99	-99	-99	-99	-99	-99	0
main	189 	AOH 	 oneCued 	 0.0 	 right 	 8 	 225 	X 	2 	F 	0.0 	1 	0 	2.0 	WGHICAQBRYDKZOJUFEXPNLVSTM	PEGUMJRFIXTYQHNBALDSOVKZCW	KDMXBAUEZTYNHWPQFLCIVSRJGO	UYVWNKHMDGARSJTEQFPCXZIOLB	PMCHNGTDEQBKSLOXZRUWVJFYIA	HEUGTFDOYCRAQIMSPBLVJWNXZK	YFUNGHZPSCWBELOQRJDIKAMVXT	OHLUSQBJMVYKRIPZFWGAXDENCT	0
main	190 	AOH 	 oneCued 	 0.0 	 right 	 8 	 225 	W 	2 	M 	0.0 	0 	0 	6.0 	OEDSARHJMKZTQNWPFLVBGYXICU	CPWNYHEILRVTUMGKXJOSZADFQB	HCRQGBAWVKIPUJMYSOXLFZDTEN	UBOLRSVZKNWDQIPXCAEMJFYTGH	HRISTAKLOYPDGFXWJQBUVCZMNE	XCRTDOVHYULGZMEBAPNKFSIWQJ	GZKALHQCNVDEYBRSPIOFTMJUXW	GBOEVLMWXUZATQFYCSPNHIKDJR	0
main	191 	AOH 	 oneCued 	 0.0 	 right 	 2 	 225 	M 	0 	B 	0.0 	0 	0 	2.0 	RXPICJGLUABKMHEZTODFSYWVNQ	HTNCVZRSUDIMEPXWFQOKAGLYJB	-99	-99	-99	-99	-99	-99	0
main	192 	AOH 	 oneCued 	 0.0 	 right 	 8 	 135 	E 	2 	V 	0.0 	1 	0 	1.0 	WQOMCAFKYTPRXHZVGEIUJLNSDB	SRBFXOZMWVENQKIYATUDHPCJGL	AYCXDHZNSKEWFPTGUIVLOBMRJQ	QGJANOUTKLHVMWDCSXEFZIYRBP	SAKQUIZXCYTFBNOMJLEWVPDHGR	QIODJTCEKLXAGMZNVPBFYHSURW	DQICMKLFXAJHUYENVSPBRWGOZT	VRPJSDTCGAIEZHQUMBOLKWXNFY	0
main	193 	AOH 	 oneCued 	 0.0 	 right 	 8 	 180 	K 	2 	D 	0.0 	2 	0 	1.0 	NIYAUZJGOFXDCQHRWMBKTLVPSE	VKALBCXUGJYQHFDEMPOSIWZTNR	TORHBCDKXPANSYLZGFVUEMIJQW	WTJHNRKZPUDQEFXGCSVBILOAMY	KLQJGVIRNBEPYMFCAXTOUZDSWH	TJKNESCPYBIFGHQUDALMWOXVZR	PVCMNHEWLQAZIKXYGOJUTFDBRS	YHJVBLFXRPQCKDASZONTUWMIEG	0
main	194 	AOH 	 oneCued 	 0.0 	 right 	 8 	 225 	B 	2 	W 	0.0 	7 	0 	1.0 	AFIHWLYQVRSOEJNMUZTBPXKGDC	KECLRSVDHQXAPNBUGWTFIOMZYJ	NPUCEJXSKBRFTAHZMOLGYDIWQV	LGVIHCRWMAKOFPNZTQDJUSBXEY	OTZSKRLJHPUMGFAWXDEYVNCIBQ	HWTAFLIPMSBZENGORDQYVCUXJK	MLGCOUYPEWKVNZJHRFISATDBXQ	YIMKPFWBJCRXSQHATGUOEDZLVN	0
main	195 	AOH 	 oneCued 	 0.0 	 right 	 2 	 0 	W 	2 	A 	0.0 	1 	0 	1.0 	PAJYXFSDUCBQZTILEKVGMHONRW	LVKYNJUAWZTMCPDFHXSORIQGEB	-99	-99	-99	-99	-99	-99	0
main	196 	AOH 	 oneCued 	 0.0 	 right 	 2 	 135 	M 	2 	M 	1.0 	1 	0 	0.0 	OSVAZLYMQJECXFBIDNKRUGPWTH	SPFKEBMIQXACZYJTGUDLHNWOVR	-99	-99	-99	-99	-99	-99	0
main	197 	AOH 	 oneCued 	 0.0 	 right 	 8 	 135 	E 	0 	Q 	0.0 	2 	0 	3.0 	DZKXNJYTSPIHOUMAVQCLBWGFRE	LPGWEDMHUSAYQTJONCZRXFIBKV	ORTXKIBHGNQJMEADZSUCWYFPVL	IEDJYFGRPVCLWQMOUABSNXTHKZ	HYGQCXPEWAMTIDNBJRFKVZSOLU	NWDJUEZFCTGKVLYPXOSRBMQHAI	JEQUZDTPHLCBGFSWKYXIOVRNAM	ORMWYIBSXQDLVANZUHGCFTEKPJ	0
main	198 	AOH 	 oneCued 	 0.0 	 right 	 8 	 315 	X 	0 	M 	0.0 	1 	0 	2.0 	QEZMRSLWPIFUJGVYKDNOXTHACB	ZRTVEGUFQAMJXCKNYOSIDPHBLW	KTPRJSXHFAELUYNBCVWMZQGODI	QVACJTDNHYKUOMZXGLIPFSBREW	IHJMCYXPRSKDUNZLWGBVOFTAEQ	VWLAZPTHQFYSMEBJDGUCXKINOR	UNERTZWYGJFILPOSBACDKVQHXM	OMEFQWUPNAHTJXSYRVLICGKZBD	0
