experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	streamsPerRing	baseAngleCWfromEast	resp0	button0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	133 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 270 	H 	0 	H 	1.0 	6 	0 	0.0 	WBHAIFVOXKRPYTMDULQZEJSCGN	NJCUIEDWYOXQMVFATLGRBPZHKS	UNBVIERYWLOSJGZCQMTFXDKHAP	RAOXUYCNTDQBZEPWFHJVKISLMG	RPESUZAVLYNHTGWDMFKOCJBQIX	QNDMPJZFBVAXWYHLGCKOERSUTI	YUTSXRFHAODELBCJWKGMZQINPV	LERTKWSXBIPJUVDMNQZAHOFYCG	0
main	134 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 90 	D 	2 	L 	0.0 	1 	0 	1.0 	YRSJWPAFITNQXVBDUKOLGCZHEM	NIACXYRTMLDPVEJSUGKFOBWHQZ	-99	-99	-99	-99	-99	-99	0
main	135 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 90 	D 	0 	W 	0.0 	1 	0 	6.0 	EOTLRZQYCGAMWSDUXIJPNFVBHK	JYACXZHVOFWRGQKBDSUMLENPIT	IJWXRGKYHODLMVNCEQTFPZUASB	XLBIKDTEYVJRQGWPNUZACSFOMH	MBKFGOASTNYWPEJUDVXIZHCLRQ	ZQOUCDBALMSRNIHFJXGYVKTWPE	YAPEUJRHCTZGNBDLQOIWKMSXVF	MIQAHTOUCBFNGEXRKYJZPDSLWV	0
main	136 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 90 	X 	0 	Y 	0.0 	0 	0 	1.0 	KMFSVIYXQELNJHDGAWTCZPBOUR	MBQNFADZSOVPRIKETLHUCJYWGX	-99	-99	-99	-99	-99	-99	0
main	137 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 135 	F 	0 	Y 	0.0 	6 	0 	1.0 	JBRAFZGLIHYOVMKCXEWQUDNPTS	RQDKANVIXPJWZMOBYHLUCSTGFE	PHVEUWYBFXKGMIJOLDATCNRQSZ	OYXSEMAZIFBLGJHCQWVUTPKDRN	CTNXLHRBEDSOFKJMYUVAZGIPWQ	HPZEWGFMSNBALVJYIORQCUDXTK	AUCEIGVPZNYFODHWRSXTJQBLMK	NTFHVDKLXZUOWGPCAJBIQERYMS	0
main	138 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 225 	W 	2 	F 	0.0 	1 	0 	1.0 	GSWEVPCMYQTXKOLIHNBZFJRDAU	DQIAVGKPHOFWXCEYRNMZJSUTBL	-99	-99	-99	-99	-99	-99	0
main	139 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 315 	S 	0 	S 	1.0 	0 	0 	0.0 	UEPCLVBIOKSWJFDGHTMNZYXQRA	TWIPDCRHBVAEOQXFGUMSKLJNZY	-99	-99	-99	-99	-99	-99	0
main	140 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 45 	C 	2 	Z 	0.0 	1 	0 	1.0 	LNSVZBTPGEOXCKMDFRYHAUJQIW	SMQXOVZCPEJLBYKHNUATRFWDGI	-99	-99	-99	-99	-99	-99	0
main	141 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 180 	Z 	2 	R 	0.0 	2 	0 	1.0 	DZQASKNUXFEYRJWTOPMGLICBVH	QBPIZAXSHVCJNLTKMUEWDFOGRY	VJKCEFURZPYIANBGOMHTXDQLSW	XAJENKZLPQCYGOIVHTDMBWRSUF	IYVWNAXGMTEDLUKSRCQHFOZJPB	HQMDOJTEGRIVLFYZPUKWNSCBAX	DXFCAKMJTLYQNZHVSBEIGRWPUO	IRZVCKOTYLGBAWHPMDEFNUSQXJ	0
main	142 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 45 	Z 	2 	A 	0.0 	2 	0 	2.0 	IHMGLZYCJXWRTEFAVBPNKQOUSD	QRTVMOULJAZEBWYNHCDSGIPFKX	VPRSJTANZEHBMQLDICGFUWYOKX	JKMYWFARPHIOCQGBTENLDSZUVX	CWHFAEYSQIDRVJTNKMZOLGUBXP	NWSHKTBIVLDGPRECOZYQFJUMAX	RYFOLPDJUNAKIZMSQCHTVWBEGX	ZWOGAXVSKULDHYIRJNCFPBTEMQ	0
main	143 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 135 	P 	0 	L 	0.0 	1 	0 	1.0 	VCRZGNXSIJUAEYTFPBMKDHQWOL	QXMUSFKRELPINWVHBCJGDTZAYO	-99	-99	-99	-99	-99	-99	0
main	144 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 45 	F 	2 	V 	0.0 	0 	0 	1.0 	GZTJLRVFOSNWAYQXHMBUEPCIDK	BFIWVDSKRGHAUOEPNTXMLQZJCY	-99	-99	-99	-99	-99	-99	0
main	145 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 135 	M 	2 	Z 	0.0 	0 	0 	-6.0 	WMHUGIEZNKBVCLJTYSDFAQOXRP	NZIBUTJOXFCKYSLAMVEHDRQPGW	-99	-99	-99	-99	-99	-99	0
main	146 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 45 	E 	2 	Z 	0.0 	0 	0 	1.0 	DQXHKILAZEOVBGRSJNTCPMWYFU	GQXHZYWNTCFVPBODESJLAIRUKM	-99	-99	-99	-99	-99	-99	0
main	147 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 315 	V 	2 	Q 	0.0 	4 	0 	1.0 	IYQDBHSWCEZFPGKTNRUVJAMXLO	CNLWKSGUIAHPOVFZXDRQTJBEYM	BTGHVJSLNWECDZUPOQFYXAKRIM	TYGPDFBXSOQALRZUHWKIVCEMNJ	HYSTIOUQVEGJLPMDFCRBNAKWZX	SCMIKNRZVYHOQALFJWXGDEPBTU	DZILSCOPKUVWBQRNFJAHEGXYMT	KPBVCREGJFAHZQYNLSOIDUWTXM	0
main	148 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 135 	J 	2 	J 	1.0 	1 	0 	0.0 	KGLFPIDYAXVMBUZJNOTHCSEQWR	IGSBXMJUQYHOLNDTZEVWCPKRAF	YQXLPWRFCZVMEUJATBHOISGDNK	LTPUYHVCWQEXINBASOFZMKGDJR	OEYGDVKHMSBJXRIUPQWTFANZLC	INOHVFQGXSCTYAREBWPLZMKUJD	HOZGWJURCDBPTESIXVLKQNAMYF	UQBILRMJPNSAYTZGEVHXFKCWOD	0
main	149 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 90 	X 	0 	P 	0.0 	1 	0 	1.0 	WXUSZTIQHPKFAENLBYRDCJOGMV	EWQOJMLHUKPXNASTFDYGZIRBCV	-99	-99	-99	-99	-99	-99	0
main	150 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 45 	R 	0 	B 	0.0 	1 	0 	15.0 	EBAVTDQFMLWORCKUHPZJSIXGYN	UVDASMQPBIWFZNXTKJHLYOGRCE	-99	-99	-99	-99	-99	-99	0
main	151 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 225 	S 	2 	N 	0.0 	0 	0 	-3.0 	HYRCMPBSWQNXVALJGZTKFODEUI	JQGZVNLAYCBUKWEHIFOPRDXSMT	-99	-99	-99	-99	-99	-99	0
main	152 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 0 	O 	2 	N 	0.0 	0 	0 	1.0 	PWHVEKCNOTXJLUQIFBDMSGRZYA	QXIUZCFYDPNSEHVTWOLAJKRBGM	-99	-99	-99	-99	-99	-99	0
main	153 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 0 	H 	0 	O 	0.0 	1 	0 	1.0 	UZOKVQASCJDHBRGXTEYIFPWMLN	LFDAZUNQMGOHIWKBTPJECSRYXV	-99	-99	-99	-99	-99	-99	0
main	154 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 225 	Q 	2 	W 	0.0 	3 	0 	2.0 	MINZDQCKFGPVBRAJTUOELSXHYW	QYHNEIZXSMFPLJCWTRBGODKUAV	NHMWXLFBQCVZKRPSYUEOITDAJG	VNSRPYFLWJQMBKAZECTGIDHXOU	YGPNFSIZQMKVBOEXRJUWLDAHTC	POKHYXAQCNSLVJERMZUBTIGDFW	YUDJZKWSTERQLGXHPOFCAVIBMN	YBXFERNOVGWQZMPLTCHDIAKJUS	0
main	155 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 225 	S 	2 	C 	0.0 	1 	0 	1.0 	VGCKAEWOZRJYLPFQDXBUIHNTMS	KQLXRDHACSBOITYZEGPNVWMJFU	-99	-99	-99	-99	-99	-99	0
main	156 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 270 	N 	0 	O 	0.0 	4 	0 	1.0 	RJWGVZPSXQYDUBMLAKOHTCFNEI	GFCANRSKMPDJUHQZXOYVIWLBTE	LTAUVWIJBPSYEQHXRKDNFZCMOG	EPNLRXFCITAUWVQJHOSMYDGKBZ	HVXLPRAFONITCMEWKDSJQYGUBZ	BLQIKZYVMXCJEWTUDGRSFPAHNO	CLFAGKQPBVTZHORYSMEUNWDXIJ	EDBQSZNGHJTXLUPCKOYARIMWFV	0
main	157 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 315 	P 	0 	P 	1.0 	6 	0 	0.0 	RIWMAXFCETPJQSGDONKUYBZVHL	RMQTYWDIOFBLESNPJZUKACVGHX	XNZMVRWLEOUCQKFBYIDGSHJAPT	DRILKTCPQWGBUZJAFMHYEOXNVS	JRKGPFHBXTLDZCOYUSNWVIEAMQ	MHIRDOVQPFKTGCZAESUYLWXJBN	CBYQZXNAWPJGHSEKTVFDIROULM	UXLQPZRYWEAOJSGKCIVDNBHMTF	0
main	158 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 315 	V 	2 	C 	0.0 	6 	0 	1.0 	WGBKZERUCYXJLMFOAHNISQDPVT	KRDLQHUOTCGFYZBVSMIPXJAWEN	MNOQXYUAIZVLDGPTHRWJBKFCES	WPZCQAGVBJUMSINYDOLKHFERTX	FMCQRJYXKEAZSHDIOGPUWVLBTN	ZVBNLDFKJPSWRCOMTIUGAXQEHY	AZOWLGMTYCVBNUQJRSKFHXEIDP	ABKUZIRMCTSYJQWDNGVLHPEFXO	0
main	159 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 0 	X 	0 	K 	0.0 	2 	0 	3.0 	YWACNXBDOPGEZSUTFKMRQHJIVL	EXJGWNYOPTZMRVLKASDUFIQHCB	ZHIBTCRKAVXMFDUSWQOGLYJNPE	KXZRHQSAFJPTUNVCWDEMYOGBIL	BAFSPEGJXQDTCLUVMRIZWYOKNH	NWBFYTHJGSQMZKIRADLPVCOXEU	ECOXRNATSZDHQUBJMWYLPKVGFI	MYOKVXHFNIAULQCBGESPWZTRDJ	0
main	160 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 225 	V 	0 	O 	0.0 	1 	0 	11.0 	NHCAZEDXVWOPSIGYUBFQTRMKJL	PSIUZGCOXLBANHFRWKVJEQDYMT	LWTVMPUEFBOKGSDANCHJRQIZXY	ZPIOTKQAWFGUNRHYXVCSMEJBDL	KREVTMBLYPIQGSWZJFOUNDACHX	ZNTMVLRHASKPJGWFQCDUIEXBOY	ENLWHBJGFOUCRKAXIDVSPQTYZM	AVFHCSXWRLEQUZIBMJPGKTDOYN	0
main	161 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 0 	O 	2 	R 	0.0 	3 	0 	1.0 	DEOZGKBVJQHAPIXMULRTNCWFYS	PGCWVMHQBULKNIYTZEOFARXDSJ	ADXMTYFIPUZRKLVHQGEBNCSOJW	HZCVFLANGBROMQUEYSTDPXIJKW	JMGILVXOFNEWHBSCTDRAUQKZYP	HWXILKFRBQAEYCPNDGTMJZUSVO	GTVRBSHUMKNLPXWQIJDYZOCAEF	KWXCZUNPYBAVJQHSELTGOIDRMF	0
main	162 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 0 	G 	2 	S 	0.0 	0 	0 	1.0 	OKXQCWSGFETJBZRYMALNIPVHDU	NRZOCEKBXIFVUYWSMLPTJHAQDG	-99	-99	-99	-99	-99	-99	0
main	163 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 180 	S 	2 	S 	1.0 	5 	0 	0.0 	VUGNJBYEZWHKTAIPFOCLMSXDQR	JGZECYQVKMINRLUAPFOTWBHSDX	VQJGRNASEZILFPHXUWYBDKOMCT	QTOIRHUYLBNMGDZXVASJEPFWCK	HYRSQCTJEPWZNOGIFDVAXMBLUK	XUZYIBMSQEGDFJHTOWPVKRANLC	QWEYMIABJNTCFHLPKGRDXZOVSU	LGWIEQAJZRMXOCTSFNHUBYVKPD	0
main	164 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 45 	T 	0 	I 	0.0 	0 	0 	-1.0 	UFQKCDTIJRLABVXWMZGPOHSNEY	WQIRMLGJXKUOECHTZPSDYNVFBA	-99	-99	-99	-99	-99	-99	0
main	165 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 135 	U 	0 	L 	0.0 	5 	0 	1.0 	XTAHZNRCJSELWFIVBYDMQKUGPO	OJZXHPAKEBTQISUMNRYCWVLFGD	SXZFNHQUTLDCWKMRBYJEIPVOAG	CFWPGDAUNYJSVZEIKHTXLOBMRQ	GKSMNYHRDCFOPZQBJLTAEWVUIX	JDARKGLUXOQPZSCMVTYIFNHWBE	GMYJUIBWQXHKVTFRELNCOAZSDP	XDUQCIFSEWJMYTOBHAPNLGVRZK	0
main	166 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 225 	Y 	2 	L 	0.0 	0 	0 	1.0 	WTIRCXVZLYOJFAPKMESUDBNGQH	WVEMGKIUHCXNJYFDABLSRQTOPZ	-99	-99	-99	-99	-99	-99	0
main	167 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 45 	T 	2 	C 	0.0 	2 	0 	1.0 	RUVOTDQZCLYGNHEMIBAPXWJKSF	LXWZGYSATHCOBEVDMNQIUJKFRP	NSAOLQCTGJDPHBEIFUXWRMKYZV	JAHBKIPWNDVUCFMXLSZGQYOTER	LGRUOVNDPETSYJXBHICFKAZQWM	PRVXOJGIYMDLKHTZSEFCUQABNW	HFDXTIKALWVMOPJZGNRCSQYBUE	JZPKHBIOXCLDNUVEWYTFARQMSG	0
main	168 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 180 	W 	2 	O 	0.0 	4 	0 	2.0 	LEFPNRYVTMXZOUGQISCHDAWKJB	MEBNAPDGWYUJFOXRQTIKCHVZLS	RVCDAYLXOJQPGHNEMTBZFSUIKW	OWMRLQCUABNVJSGYPKEZFHDXIT	PXSEDIOHWNFTZLGMCUBAJKVRYQ	ZVYLXATWNRHFKGOUQDBSPMJECI	PNDTXKOJRCZEGHSBYLFUQAWIMV	TCARZDGHKBEWXYVNPIQOMFJSUL	0
main	169 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 270 	Z 	2 	P 	0.0 	1 	0 	1.0 	ESBAOZTVYNDRJFWKLCGMPQUIHX	KCJAFOLPZSIYUHEMXBVQWRTNGD	-99	-99	-99	-99	-99	-99	0
main	170 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 180 	O 	0 	E 	0.0 	0 	0 	1.0 	FYBQGVWEOXCJLKTRSNZDAIMUPH	VYPKXEIHZTRMQOWCASJGFLUDNB	-99	-99	-99	-99	-99	-99	0
main	171 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 135 	P 	0 	P 	1.0 	0 	0 	0.0 	WFVGXUPBSLZDOYMJAQINHRTCEK	UORIEZTGKVLPYHACMSFQXBJDNW	-99	-99	-99	-99	-99	-99	0
main	172 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 315 	D 	2 	F 	0.0 	1 	0 	1.0 	MRCNUJIXYSHKWPBEQOVALDGZFT	SYOBPJLFDHEURKMWICTAVQXGNZ	YDMIBOVLKUCZHRQAESPGTXWNJF	BXKUTSGDWZAMYPJNIHCQFVLEOR	TLYXDZSMFQNVUIPRCGAEJBOHKW	VTUSIAXLYFEDNKPRCQJOGZBWMH	BXDOEVAQNKUSTJFGZWIYCLRHPM	CIDPROWNQGTXLFSEKABZJYUHVM	0
main	173 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 135 	P 	2 	P 	1.0 	1 	0 	0.0 	QAPHLCOXYUMDWJRBSNITEKGZFV	YIOQMTPBRXUJKAHWZGSDVLCFEN	FODGMIZASUKPCLJEVXTHYNWRQB	RJEPWDMUKXCQNLHIZBTAVFGYOS	TEWFOSCZRABMVXDGULYQHNJKIP	NBYIOAGVLRPTWSZCJEUDKMFQHX	VEFPOIRXCQNMGDUKZWHLSABJTY	VRZSIMEFNLOTPKQHXWJBDYGUAC	0
main	174 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 45 	V 	2 	Z 	0.0 	7 	0 	1.0 	ARZKQSMXCUYJTDNVPIHBWLEOGF	VIHROCUMSFTXQNWYKBEJLADPGZ	CHEPQJBTRXMYDOWKZSAVGULIFN	MUEOCAJGTRHIPDWKQFVBXNYSLZ	WRFLNGQVPSOCIEYDXUTBMAHJKZ	NYZEXKWMHDCRSILFJAOBTUVQGP	HZDEYWFQVTLICXMUOBGARSJPKN	KANJRUZVESPLQXFWBCIYMGHOTD	0
main	175 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 90 	X 	0 	N 	0.0 	1 	0 	2.0 	NHZFPQXAWSOVCTLDIKGYUMEBJR	FGKRMTYONCXPQDIJALBHSUVWZE	-99	-99	-99	-99	-99	-99	0
main	176 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 270 	P 	0 	V 	0.0 	3 	0 	2.0 	GCESMZTRPXKOFNAQLHBYIWVUJD	JCPGZUOKNDBWQIRSEXVHMLAFTY	WINAEZFOUBKJLVYHDQSGPRCMXT	GFLYACDVQPWRMZTEJUHIKSONBX	NYHKZQBRMTICUVJAPWGDOSELXF	YXFVCEHGJORNKQSTWDZIMPBULA	AJRHZCVGMWYTNFSXEUPKOLDIQB	WKIZMNFTHRSVEBGLACQDOYPXUJ	0
main	177 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 135 	G 	2 	H 	0.0 	5 	0 	1.0 	UQPXMDIZBJFAHRETGLKWNOYVCS	VWOZDIESHLAYFXTGBUKCRJNQPM	OJIPWXTUFHNRLAEMKQVCGBSZYD	FOHWSQLNAEZJYMBIRPUKVGXTDC	YTXBLHKOVJSZDPNUIQMCRWEFAG	ENUPCMFOHGJBDRIZYQTLVKSWXA	SFTDNOIJPABUVRXZECHQKMGWYL	ADYTBLWRECMHIFJOSPKUQVZGXN	0
main	178 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 270 	Y 	2 	L 	0.0 	7 	0 	1.0 	MJPLRTZACOHGWUDIFXYBNVSEQK	PHCKSLARZTDMUEIXYFWQGNVBOJ	VRLGYQTECSAKPHMOIWXNBFZUDJ	IQNGCJOARDEYWVHBUMSXLPZKTF	KWJHTINVUXZQRBOFGDPMLCYESA	FADRXWUKQYTVLCNHMGEPIJSOBZ	USXTMYHRICWEOBZDNAKQGFPJLV	ZRJXGBOPLYIVCSAMFWTHNUKDEQ	0
main	179 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 90 	W 	2 	K 	0.0 	1 	0 	-1.0 	PJDMYHNSFZKXVWETAOIUQBRLGC	XOCUQIEGWKPHMRFZABSVYNLJTD	-99	-99	-99	-99	-99	-99	0
main	180 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 45 	O 	2 	R 	0.0 	0 	0 	1.0 	MVDZGWCTEPROALYFQIJSBNXKHU	PFDEQXZUSTONICRJHLWMGKBVYA	-99	-99	-99	-99	-99	-99	0
main	181 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 180 	T 	2 	T 	1.0 	0 	0 	0.0 	MSWDIYJLTURAEHQVKGOCNPBFZX	FIKHPRNAQEYSVMXOTDJLUZWBCG	-99	-99	-99	-99	-99	-99	0
main	182 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 135 	C 	0 	N 	0.0 	7 	0 	1.0 	UKLWGEPIATFSXQCJYMZNVOBRHD	JMUWIPFNBSKVCDEYQHGORTZXLA	ROWAQJTXVMDHGBINPEYCUSZKFL	OQUDTAXKBRNCJPEIWMFZGYSHLV	CXLDZVEJBYQSUGKINMFPWATHRO	GAMLPUOBVCKHSZIFETXRWDJQNY	MAGSXTIJLFQBKNHPDRCEYVUOWZ	JHBGRQVIFNCDPXMSAEZYULKWTO	0
main	183 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 45 	W 	0 	T 	0.0 	1 	0 	1.0 	HIZSTOBAJPNVKCDXUGQWFRYMLE	ZYVQENHRTWLGUOBCIJFMPSAXDK	-99	-99	-99	-99	-99	-99	0
main	184 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 45 	D 	2 	X 	0.0 	0 	0 	1.0 	LYWECMTNPXDUHBQARFKZOIVGSJ	YGNMOIFVJTRBKEWLSHQAZCPXUD	LYUIHZOJDFWXTCSARBPEQMGKVN	VJGIBUFRLKDATNCMEQHSXOZYPW	KSMHYAZIBNLVOQUJGFXPWTEDRC	WTBSXZUIFPCMEVHLYNAOJQGKDR	LJHSUNQKBMTYWZFEIXGRCOVDPA	YJNXKPULVBGTDOFWRHZQMCAIES	0
main	185 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 225 	B 	0 	F 	0.0 	1 	0 	-4.0 	VZTMOJUPCEYRGBWAHISXLQKNFD	GIBNVRFDAYSKJMEOCZWQULHTXP	-99	-99	-99	-99	-99	-99	0
main	186 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 180 	W 	0 	U 	0.0 	0 	0 	-1.0 	ZLKMSIJAWUFCNQGPXTRYVDEBOH	EWXYIHDLOZPKUQGJBSTRFCNMAV	-99	-99	-99	-99	-99	-99	0
main	187 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 225 	E 	0 	U 	0.0 	3 	0 	2.0 	JDEXWHRZLMANPSIFTOYGVQKCBU	HSMTRDFVEQKZOXBLAWJPGIYCNU	TNPYFWGUXZCRQSOEDMLVAJHBKI	OSWVZJIMRUKENLBAXPGHDFCTYQ	XVTCSHUOYDZPMLJNWQIGKABREF	IVNXCBOQFRJLGTSUMYZHWDPKEA	PTGANKXYFJRLOBHCWEZQDUVIMS	CPGUQFXMYJKBADZTNRLOSVEHWI	0
main	188 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 135 	C 	0 	M 	0.0 	1 	0 	1.0 	VNWCLTABQXYZUIJRFGDHOSPKME	FNJVYPSHMCUBQOKDRZGILTXWAE	-99	-99	-99	-99	-99	-99	0
main	189 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 225 	C 	0 	N 	0.0 	0 	0 	2.0 	OBSUJENKCLMXRZGDVHWTFIPQYA	GCELWDFKXYIJPQRVUTZAMHNSOB	-99	-99	-99	-99	-99	-99	0
main	190 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 225 	M 	0 	M 	1.0 	1 	0 	0.0 	VYUSRNTPKGHWFEZIALDBCOJQMX	NCESKQIMGBYTOJPXRZFDWULAVH	GSIWHPTJQZLRMEYCNOVUADBKXF	VSZPHJMXOUKDACLGQRYWIBTFNE	GEUSZFNWIMADCBYRJQKLPVOHXT	UZKOBQCFWXHRJEINYPGTDVASML	OQAGCLEPYDBVISZURHKNMWJXFT	GULSEPBVZRQAXITDWHNJMFOYKC	0
main	191 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 180 	Y 	2 	W 	0.0 	0 	0 	1.0 	NJDKLTWYFSARQOVXHPECZUMGBI	SMXRIWOEVJCDGANZHBTYUKLPQF	-99	-99	-99	-99	-99	-99	0
main	192 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 135 	D 	0 	L 	0.0 	1 	0 	1.0 	ZHONTUFGPBYDJRLSQXACEMKIVW	MTRIFGUPNLDKBCYVSZEAXQHWJO	-99	-99	-99	-99	-99	-99	0
main	193 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 90 	X 	0 	Q 	0.0 	1 	0 	7.0 	UMXIOZAKHLCNGPDJTVQWYBRFSE	TJPINFQYAUHLGXVSZWKBRDEOCM	-99	-99	-99	-99	-99	-99	0
main	194 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 315 	A 	2 	P 	0.0 	1 	0 	1.0 	HAPIOKZMEFDLTQCYGNXUJRWVBS	MWQFLCVPAKYRUDJHTNIXSGZBOE	-99	-99	-99	-99	-99	-99	0
main	195 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 270 	W 	2 	R 	0.0 	0 	0 	-1.0 	LFVSPDWRNHTEYXGBKIAMCUQZJO	GNSKDPWZIJVHXMRCOAELBTFYQU	-99	-99	-99	-99	-99	-99	0
main	196 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 0 	B 	0 	S 	0.0 	1 	0 	3.0 	HYAZJMENBRLGDSQKXCIFTVPWUO	GCRYKZLSWDBNOIMFTHAEPXQJVU	ZNPLOCDRYWETMUHASVBKXGQJIF	OZYVMBLPWNJHFDTUREGQXSCAIK	ZFHISVUNDOBCMTAYXERQPLGWJK	EMISJALUYCQTHBVPGFWXORZKDN	HVZAOBDFUKWCITSQYEXJPMLGNR	NBHWZOPLUXECKSAYFMRIJDQGTV	0
main	197 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 225 	X 	2 	S 	0.0 	4 	0 	2.0 	JAREHCMBXYQKTFLZOGWPNDIUSV	HBDMFKIUGCJEWZYPOSVLQXRNTA	JONECPXGMWHYIRQUKDLAFTVZBS	VPORDFZYGIAHSNLKTEUJCMWQBX	FRQDKECISHXZWPTGNMVJUOALBY	EIWUOHARSCGZFTKBLMYPNXQJVD	SMWIDAYBNKRHXUFGVCOEJTPZLQ	GMSRKTQUXACBJEWYOPIFLHNZVD	0
main	198 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 135 	S 	2 	S 	1.0 	1 	0 	0.0 	PFJORMDHBKYTQXNUCSILGWAZEV	LTKEXOWSFDRHCAQGVJMYBNIPZU	-99	-99	-99	-99	-99	-99	0
main	199 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 0 	W 	0 	O 	0.0 	1 	0 	2.0 	ACVRNLSTKBOGQIJZMUPDFWHXYE	GAEMYXQKOTWRVBFDCHSIZPUJLN	-99	-99	-99	-99	-99	-99	0
main	200 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 90 	F 	0 	N 	0.0 	4 	0 	2.0 	TZWHVODUAIFPLMEBQYRXCSJKGN	LPQFHVTKSNBGMZIJRAYDCWUOXE	ADERXWVJNISTLBQMUOFGCHYKZP	AYEZMXFPRHVWCSDKBQJOIGUTLN	XTJEPOYHDUNGFIKCABRSQWLZMV	UINVDBPEWAOHMKYJLRCZGTQFXS	KEUYVXHSITJMFDWNQLPRBGZOCA	DHRMYSBPLGTWEXQKICFAOVUZNJ	0
main	201 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 270 	W 	2 	V 	0.0 	1 	0 	-5.0 	THUOQVDRAWZJBKSGXEFLYCPIMN	QCNLWUDEXVMASZYPTKGHFJBIRO	-99	-99	-99	-99	-99	-99	0
main	202 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 270 	M 	0 	C 	0.0 	0 	0 	1.0 	GKVPTARHCMIWZUSNJFDEQYBXOL	KCRPYBVDWJEGMFOLSZXUNQATHI	-99	-99	-99	-99	-99	-99	0
