"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"correctPos"	"responsePos"
"main"	220	"AOH "	" oneCued "	0	" right "	2	135	"P "	2	"D "	0	0	0	17	"FTQJOSMEDZRGBVUYHLXINKAWCP"	"ASEDIXHRFQOYUTLBZWPCNMGJVK"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	25
"main"	221	"AOH "	" oneCued "	0	" right "	2	225	"D "	2	"Z "	0	1	0	1	"VDWCMTPOFUIQSJBXENKYHRZGLA"	"KIGWLOVXHZDFUTANYRQCJBMESP"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	10
"main"	222	"AOH "	" oneCued "	0	" right "	2	135	"P "	2	"R "	0	0	0	1	"UOEWTILRPDQHASKBJCYNFXGZMV"	"MHOZNVKEDUFRQBXTJWGPCYLIAS"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	8
"main"	224	"AOH "	" oneCued "	0	" right "	2	270	"D "	2	"V "	0	0	0	1	"SPOFYWTXLEVDAJNZRMQUBKGICH"	"WQHNCETDRKOGPIXJSFZAYLMVUB"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	10	11
"main"	226	"AOH "	" oneCued "	0	" right "	2	270	"M "	0	"G "	0	0	0	16	"FYEHSPGQNVDOCTKLWUBXAZMRIJ"	"SAKPMOJWYHUEXBDNRCTGFVLQIZ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	6	22
"main"	227	"AOH "	" oneCued "	0	" right "	2	45	"G "	2	"R "	0	0	0	1	"NDLESCHXJVRGZUBMTWIFKYAQPO"	"EGAYCVZPQFJLXOMSKTHIBRWNUD"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	10	11
"main"	228	"AOH "	" oneCued "	0	" right "	2	270	"W "	2	"B "	0	1	0	-3	"MRGHPYEULCIVTSXNBODFKWAJZQ"	"CVLWRXBZUAQNSGHPTIKDEJFOYM"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	6	3
"main"	233	"AOH "	" oneCued "	0	" right "	2	225	"M "	2	"P "	0	1	0	1	"VIJTPHLCRBFGAZMKUNSEQDXYOW"	"ZUWCSVYXPMOTHDNJIKBGERQAFL"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	9
"main"	234	"AOH "	" oneCued "	0	" right "	2	135	"R "	0	"W "	0	0	0	13	"IYGALFXTOWQNBJDZEHKVCURSMP"	"GZEWMLTQYHSACNBIVKPXRFUDJO"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	22
"main"	236	"AOH "	" oneCued "	0	" right "	2	45	"U "	2	"T "	0	1	0	3	"EIMUHPRJAOGXQLCFSTZDVNKWYB"	"FWKRZXTVPUIQEMLADYCSNJBGOH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	6	9
"main"	240	"AOH "	" oneCued "	0	" right "	2	90	"K "	2	"U "	0	0	0	1	"ISDTXEUKMOPBQJVAHFGWLNRCZY"	"OZTABNYIESDWXFQGCKJRVHLMUP"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	6	7
"main"	244	"AOH "	" oneCued "	0	" right "	2	315	"G "	0	"T "	0	0	0	1	"UOHNCMKTGXBQPJLWEAFDYZRIVS"	"PBTQGFDJZMOCAYEUVHXSNIRKLW"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	8
"main"	246	"AOH "	" oneCued "	0	" right "	2	315	"D "	2	"O "	0	0	0	1	"LVSGNEODTWKXMPCZYJRIHAQUBF"	"HEYTNOSVGRPJDAKBMIXZUCWQFL"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	6	7
"main"	247	"AOH "	" oneCued "	0	" right "	2	135	"V "	0	"K "	0	0	0	3	"GZIOSYUBJFKQLVNXDTHPMRACEW"	"KJSLQAHOGIBUTRXVFWPMNZECYD"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	10	13
"main"	248	"AOH "	" oneCued "	0	" right "	2	225	"E "	0	"O "	0	0	0	-7	"EWGFUJLOBXSRHKDVTNAYMQCIZP"	"RADWYSZKIBPLHFGXJQEMOCNVTU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	0
"main"	249	"AOH "	" oneCued "	0	" right "	2	90	"U "	0	"E "	0	0	0	1	"PSQCIANEURHLYTVFWMXZJGBOKD"	"YCFMTLAERVXSNKDUHZPIOWBQGJ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	8
"main"	251	"AOH "	" oneCued "	0	" right "	2	135	"J "	2	"G "	0	0	0	2	"IZFXDKGVJQNTMHPBSLUECWYRAO"	"QJLVWYSDXUIZGEAONPMCTKHFRB"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	6	8
"main"	253	"AOH "	" oneCued "	0	" right "	2	45	"N "	2	"N "	1	0	0	0	"DATEMPVNURKIOWZCLJYXBFHSQG"	"XVTJBHYMUROEGFAZWDNKQPCLSI"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	7
"main"	254	"AOH "	" oneCued "	0	" right "	2	90	"G "	0	"K "	0	1	0	2	"OLYNRIZTFHDCBEPVQUXAJMWGKS"	"MACLOPBFKVGIEHDQNYWURZJXST"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	10
"main"	255	"AOH "	" oneCued "	0	" right "	2	0	"N "	2	"X "	0	0	0	1	"ZAJVWOTBYSXNHMRGLFKPECDUQI"	"RIAKSUCTFBNPMXODJLGVYWHQZE"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	10	11
"main"	256	"AOH "	" oneCued "	0	" right "	2	0	"B "	2	"G "	0	0	0	2	"KDNVCQGABUZWXJIRHFSTYLPEMO"	"QHKVBESLJCWRINTMPAZFUYOXDG"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	6	8
"main"	257	"AOH "	" oneCued "	0	" right "	2	45	"D "	0	"P "	0	1	0	10	"LTWOSPYRFEMBVXGDAZKCINUJQH"	"TYRUMBPQSVCXHINEDKZLGJOAWF"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	6	16
"main"	258	"AOH "	" oneCued "	0	" right "	2	315	"T "	2	"N "	0	1	0	2	"PGTUEYRQCSWNDBJFAMVIXOLHZK"	"BVRLGSCNJTQIMAYPUWEDZXOFKH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	9
"main"	259	"AOH "	" oneCued "	0	" right "	2	180	"P "	2	"D "	0	0	0	1	"OFNTYQAHDPIJLVZWGBECXSMKUR"	"SJGANKHYZIQPBUXWOCDTMVFREL"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	9
"main"	260	"AOH "	" oneCued "	0	" right "	2	90	"O "	2	"U "	0	0	0	1	"BZIEHXUOJRYVDLQFSPTKGMCWNA"	"UGQMAFSDCYIVRXZLTOEJNKBPWH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	6	7
"main"	261	"AOH "	" oneCued "	0	" right "	2	180	"R "	2	"H "	0	0	0	-1	"UNFIZJRHPCLXAKEOBGDVYSMQWT"	"NSHXRGOEIYWBDLVZKTPJFMCQUA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	6
"main"	262	"AOH "	" oneCued "	0	" right "	2	315	"S "	2	"G "	0	1	0	1	"JHLRNFZAOVBYIPXDSQEUWKMGTC"	"AHFTEJGSZKUVCRYNILPMWXDOBQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	6	7
"main"	263	"AOH "	" oneCued "	0	" right "	2	270	"M "	0	"C "	0	1	0	-1	"EBJGRLZXODISQYTWPHNFCMVKAU"	"HKLIXGMCUBDWZQSNOTFVRPEYJA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	6
"main"	264	"AOH "	" oneCued "	0	" right "	2	135	"P "	0	"E "	0	0	0	4	"ZLJHXQCIDESKFPRAWOMUYBTVNG"	"BGULSKXDCTFIWNOHPAYJERVZMQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	13
"main"	266	"AOH "	" oneCued "	0	" right "	2	180	"B "	0	"D "	0	0	0	2	"CRXFVYKHUEDWBMTZPAISLJQOGN"	"CNYEBPOZXMKTIWSVGUAJQDHRFL"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	10	12
"main"	267	"AOH "	" oneCued "	0	" right "	2	315	"Y "	2	"I "	0	0	0	2	"NHGPDUOLMIRYSWAKTZCJEXFQBV"	"IZOVTYKUFWNDPJCQAXEMLRSGBH"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	11
"main"	268	"AOH "	" oneCued "	0	" right "	2	45	"D "	2	"I "	0	1	0	1	"ZGUEBDHXAFQIVKPRNJOCWMLSTY"	"NETPZWGAJIDUQFMVXYROKHCBSL"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	10
"main"	271	"AOH "	" oneCued "	0	" right "	2	270	"M "	2	"W "	0	1	0	3	"CGQPRNZVLMUBKYIWDJHEATFXSO"	"LEARXTHWNYMVFPGQJBOSDKIZCU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	10
"main"	273	"AOH "	" oneCued "	0	" right "	2	90	"P "	0	"R "	0	0	0	1	"DLCKUZMVARPFSTYXJOGINBQHWE"	"PFLTJCRMKDWQNVGIXZHOSBAEUY"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	10
"main"	274	"AOH "	" oneCued "	0	" right "	2	315	"M "	2	"M "	1	1	0	0	"MKJLNSZCPORAFEUDGXQWITBYVH"	"IAFCZOEGMJVTYNBXUKWPHDSLRQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	8
"main"	279	"AOH "	" oneCued "	0	" right "	2	270	"W "	2	"M "	0	0	0	10	"JLTXOIFCKMVGUYBEHSAWQNPDZR"	"CFDWVONYZUBPAIHQKMGLSREXJT"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	19
"main"	281	"AOH "	" oneCued "	0	" right "	2	0	"D "	2	"O "	0	0	0	2	"XVNUSIWYMOKDLBCHZPJAQETGFR"	"CVTJSXMNPRDHGZKLBUWQFAOIEY"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	11
"main"	282	"AOH "	" oneCued "	0	" right "	2	90	"H "	2	"R "	0	1	0	2	"FQDIZOJSXUEGLRHWYBCAKMTPVN"	"ONDPCUTALERVHSYQIKJFMZXBWG"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	10	12
"main"	283	"AOH "	" oneCued "	0	" right "	2	225	"M "	0	"O "	0	0	0	-6	"FZXMSJUQPOWNKCVRIDBAYTLHGE"	"CYTKSJWROGZXQBDLEVUPNHIAMF"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	3
"main"	285	"AOH "	" oneCued "	0	" right "	2	135	"N "	2	"U "	0	1	0	2	"TGIDSYXHRWKAPEFOVUNLMJZCBQ"	"XFMDAZCIHTUYNKGBRJWVEOSLPQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	10	12
"main"	287	"AOH "	" oneCued "	0	" right "	2	180	"Z "	2	"I "	0	1	0	1	"QPMJGXRKHUSONIEVFLTBCWADZY"	"BQYTEFXKIZLRVSAJNPCDOUGHMW"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	9
"main"	290	"AOH "	" oneCued "	0	" right "	2	0	"A "	0	"F "	0	0	0	2	"RPQWVBFHANGTMXJLYISOUEDKZC"	"LOSWTMXHIDYZJPRFVEUBNAQGKC"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	6	8
"main"	291	"AOH "	" oneCued "	0	" right "	2	135	"M "	0	"M "	1	1	0	0	"DQJFGCTOBPZLKEXVARMYHUSWIN"	"OTSIDULMHNRWCGEXZPFAQBJKYV"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	7	7
"main"	293	"AOH "	" oneCued "	0	" right "	2	90	"V "	0	"Y "	0	1	0	-3	"EGRMXCWSNLQDAZJVPFHYUBKTIO"	"AOMTEGUVWNYIJSBHQRXCKZPFDL"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	10	7
"main"	295	"AOH "	" oneCued "	0	" right "	2	0	"C "	0	"K "	0	0	0	2	"MSVUDAWTKYCELHXIFBNQOGZPJR"	"LCIYXJHKOUNPTARFBZEGVSDWMQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	10
"main"	297	"AOH "	" oneCued "	0	" right "	2	90	"H "	2	"V "	0	1	0	1	"DRFSHQWXBONJMTICAZUPLEGYKV"	"UFXQKBNJEVHCOPRYZAGTWLIMDS"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	10
"main"	302	"AOH "	" oneCued "	0	" right "	2	45	"M "	2	"G "	0	0	0	-2	"DVWOFCMUGHYRNEAZQJIKSBLXPT"	"LODMGWSBNFXKJIVHATPYQCZUER"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	6
"main"	303	"AOH "	" oneCued "	0	" right "	2	315	"L "	0	"T "	0	0	0	1	"CEQKFSMPIGTLOADVWXJYNRBHUZ"	"TZGOEPHINLJMQYSCDAXKBRFUVW"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	10	11
"main"	304	"AOH "	" oneCued "	0	" right "	2	225	"E "	2	"P "	0	0	0	1	"WCFHSMPEVKQNZBARTIUYGJXDLO"	"DTXJLNBMQUAOWIVFSZKHEGCRPY"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	6	7
"main"	305	"AOH "	" oneCued "	0	" right "	2	45	"M "	0	"M "	1	1	0	0	"ICRGMNAHQDYTBPVJFZSUXEWKOL"	"YJDVPRFZHMWBEKCNQUOTSLAXIG"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	9
"main"	307	"AOH "	" oneCued "	0	" right "	2	315	"E "	2	"N "	0	1	0	1	"YVSHQXCENLTIRKGJMFOAWBPZDU"	"TLKURVHZNEJBDMXQCPAIYOFSWG"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	9
"main"	313	"AOH "	" oneCued "	0	" right "	2	180	"M "	0	"O "	0	0	0	2	"CEVRTGZXHIOUMJWAKFBNSQYPLD"	"HDWXULFBQGYTERVAPJOCMNKZSI"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	10	12
"main"	316	"AOH "	" oneCued "	0	" right "	2	270	"Q "	0	"M "	0	0	0	1	"BXDFOHWAMQSJYPGNIURTCLKZVE"	"NJPGOSEFDTBRWQKHLZXUAMCIVY"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	8	9
"main"	317	"AOH "	" oneCued "	0	" right "	2	315	"O "	2	"N "	0	0	0	1	"AGFTESBHXNOCRPQMYJDUZLKIWV"	"QFESLWOCXPZBHUTNIMAGJVKRYD"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	10
"main"	318	"AOH "	" oneCued "	0	" right "	2	0	"B "	2	"A "	0	1	0	1	"YEZDJPCLUTVKXMHNIWGROBSQFA"	"PKNOJDITQABYUSXRFVHCEWZLMG"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0	9	10
