"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"eccentricity"
"main"	56	"PB"	2	0	"Bouma"	"A"	0	9	"A"	"True"	120	300	0	1	1	0	"NQDBFIMXKOUAJSZREYGHLVPT"	"VUGSLQFXOAEPIKYNDZRMHJTB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	5	9	3
"main"	58	"PB"	2	0	"Yes"	"X"	0	9	"B"	"False"	0	180	0	1	1	10	"NSXRZKLODUQJPGAVMHEIFBYT"	"OESHTYUMPBQVKGFDJRNXALIZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	19	3
"main"	64	"PB"	2	0	"Bouma"	"R"	0	6	"L"	"False"	0	0	0	0	0	-6	"RTKIGBLZSJHMVFNXYQAUDEOP"	"POMUQXSEHLNVIRJZKTBDFGAY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	0	3
"main"	65	"PB"	2	0	"Bouma"	"E"	0	9	"F"	"False"	0	0	0	0	0	-2	"RALDXJSEMFVPGTIOHUBKNQYZ"	"PLGMXVEDAOBZYQTHRNJSUFKI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1	7	3
"main"	70	"PB"	2	0	"Bouma"	"L"	0	7	"B"	"False"	60	60	0	0	0	1	"MUTISNYBLJKVDXAOFPHRGQEZ"	"VPLQOXTZMIGNSYDKHBARJEFU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	8	3
"main"	76	"PB"	2	0	"Bouma"	"K"	0	9	"G"	"False"	60	240	0	1	1	1	"ZLJXTFRNODBQMUSEGAYHVKPI"	"ZTHSBRONVGKFYJQIPMUXALED"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2	10	3
"main"	77	"PB"	2	0	"Bouma"	"J"	0	8	"L"	"False"	60	60	0	0	0	1	"NFDZVBTRLJUKSEMXOAGYHQIP"	"KSDFTXENJZYQVAOLMPHURIGB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	5	9	3
"main"	79	"PB"	2	0	"Bouma"	"F"	0	8	"F"	"True"	60	240	0	1	1	0	"LYGBFRKPZQDMJEOIXSVANHUT"	"NKZSVMBLFERDQGYATXUJPIOH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	8	3
"main"	80	"PB"	2	0	"Yes"	"M"	0	8	"M"	"True"	120	300	0	1	1	0	"QZYROHMLGTVJIUXAESDNBFPK"	"DHLOSPBYMXEVGTZKUANIQJFR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	4	8	3
"main"	90	"PB"	2	0	"Yes"	"R"	0	7	"R"	"True"	120	300	0	1	1	0	"APQDXGNTSYVUHFEJLBKMZROI"	"EUGQSXVRPJHTYABFZKLDONIM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	7	3
"main"	91	"PB"	2	0	"Bouma"	"K"	0	7	"K"	"True"	120	120	0	0	0	0	"DXUJYZEKFNORPIHGLSMBQAVT"	"HSAZNPMRGXFKJTIDLBEUYVOQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	7	3
"main"	92	"PB"	2	0	"Yes"	"M"	0	9	"M"	"True"	0	0	0	0	0	0	"LRZOTQPSBMDFKXNJAGYHIEUV"	"FQKDYXIRSANTUMVJOGEHLPBZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	9	3
"main"	94	"PB"	2	0	"Yes"	"I"	0	7	"I"	"True"	0	180	0	1	1	0	"OZLPNXHQDRUBMTIKYSEGFAJV"	"HZDSBNRITLOEMGFQYJVAUXKP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	7	3
"main"	95	"PB"	2	0	"Yes"	"D"	0	6	"O"	"False"	60	240	0	1	1	-2	"PYUGHJNEVKADXQZIOBLSRFMT"	"XGFTDJOINVEQZLYPMHURKABS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	4	4	3
"main"	97	"PB"	2	0	"Bouma"	"P"	0	10	"M"	"False"	0	0	0	0	0	12	"RINOYKAJHLMQDGXSBUTZEFPV"	"LXKNZDEAJBHORQSIVUYFGMPT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	22	3
"main"	99	"PB"	2	0	"Yes"	"X"	0	6	"T"	"False"	0	0	0	0	0	1	"ZSILYATXMNOPVRDQBJKEHGUF"	"ZFLODKHPMGBTRUNVAQXESIYJ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	7	3
"main"	100	"PB"	2	0	"Bouma"	"S"	0	8	"S"	"True"	0	0	0	0	0	0	"DLBYIRJOSMVTQZEPFKNUGXAH"	"LZBFXDHQKTGNAPYEORUSVIJM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	8	3
"main"	101	"PB"	2	0	"Bouma"	"Z"	0	7	"F"	"False"	60	240	0	1	1	-1	"OHYFUNBDRGMPXTSKVLJQIZAE"	"UMKESTZFBLQGAYJVPNIXODRH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	4	6	3
"main"	102	"PB"	2	0	"Bouma"	"M"	0	6	"A"	"False"	60	60	0	0	0	-1	"RSPUKMAHQJBLFGZIDXTYVNOE"	"EDYZRITUSXQVLOKFGJNBAMHP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	4	5	3
"main"	104	"PB"	2	0	"Bouma"	"X"	0	9	"S"	"False"	0	180	0	1	1	2	"TLUKABJHOEGXMSRZYPQDFNIV"	"MLZEOBYAKSVXQDIPGJRHTNFU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	11	3
"main"	118	"PB"	2	0	"Bouma"	"J"	0	6	"L"	"False"	120	300	0	1	1	7	"IZJFAPDONXQUKGMVTBSLERHY"	"TRGMAKLUXQNSPJODFHBZVIEY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	13	3
"main"	120	"PB"	2	0	"Yes"	"X"	0	7	"Y"	"False"	60	60	0	0	0	1	"PBLUQFOYXSDTIVENJHGKZMAR"	"GBVUXLJFHMRSPYEQDZTKNIAO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	8	8	3
"main"	121	"PB"	2	0	"Yes"	"B"	0	10	"B"	"True"	60	240	0	1	1	0	"LOXRMUVZQINYADETKGPFJSHB"	"YEKOJMARLNBUXDPITZQHFGVS"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	10	3
"main"	129	"PB"	2	0	"Yes"	"S"	0	8	"S"	"True"	0	0	0	0	0	0	"DGOTFRYPSXUMVQJAIHZBKNEL"	"GAEPBXLSYIONFTQKMVRHZUJD"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	5	8	3
"main"	130	"PB"	2	0	"Yes"	"O"	0	8	"O"	"True"	60	240	0	1	1	0	"SOYDZMBUGFHTALXIKQEVNJRP"	"MBLVUKJEOQIPRGTNXYZHDSFA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	6	8	3
"main"	131	"PB"	2	0	"Yes"	"X"	0	6	"Z"	"False"	60	60	0	0	0	1	"GFIBYLZXJDVOENPSKUMQHRAT"	"TDEZYKRONMHXSIFLUBJGPAQV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	7	7	3
"main"	134	"PB"	2	0	"Bouma"	"A"	0	10	"E"	"False"	0	180	0	1	1	1	"RJKMAXZNBQUOLPGSTEYFVHID"	"TOLMHRXGDIEAPNSZYJFVKBQU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	10	11	3
"main"	136	"PB"	2	0	"Yes"	"X"	0	8	"X"	"True"	120	120	0	0	0	0	"ZFHLYTNRXKIAESPUJBOGVQMD"	"UITAOSDEYVGMNJKRLXZFBPHQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	9	8	3
"main"	138	"PB"	2	0	"Bouma"	"B"	0	7	"K"	"False"	0	180	0	1	1	1	"LSOYKARHNMXZUIPJBQTEGVDF"	"ZRUVDSLKBFYAXNQOGMTJHPEI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	6	8	3
"main"	139	"PB"	2	0	"Yes"	"P"	0	7	"F"	"False"	60	240	0	1	1	-2	"FSAPZJBDQYVHRTGUMOEXNLIK"	"ZUNOVPQFLJKDXHMYBRSGEITA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	8	5	3
"main"	145	"PB"	2	0	"Yes"	"X"	0	10	"V"	"False"	0	0	0	0	0	1	"GTISOQZMAJVXERFHKLNBPDUY"	"VSNKHXFYLDUTRJAGIZMEBPOQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	4	11	3
"main"	146	"PB"	2	0	"Bouma"	"X"	0	6	"R"	"False"	60	240	0	1	1	11	"JZOVDGAULSXIQNRTHMFKEPYB"	"NDHVULRZIJFOSGPEAXKTQMBY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	6	17	3
"main"	149	"PB"	2	0	"Yes"	"S"	0	9	"T"	"False"	60	60	0	0	0	1	"QUIEVMXLKTSDYGOBJPZFNHAR"	"GTKLVMRDQANOIPFJXHSZEBUY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	18	10	3
"main"	151	"PB"	2	0	"Bouma"	"R"	0	6	"E"	"False"	120	120	0	0	0	-1	"BJYDFRESQGIOXAMLUNKZVHPT"	"ZROIPGASHDJNVYBMLTQXFUEK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	22	5	3
"main"	155	"PB"	2	0	"Bouma"	"P"	0	10	"R"	"False"	60	240	0	1	1	2	"XVTFLIEDROBUNGQPKYHAMJSZ"	"FVGIEOYDJTRMPUSBNZKXAHQL"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	27	12	3
"main"	156	"PB"	2	0	"Yes"	"S"	0	10	"T"	"False"	60	60	0	0	0	1	"JQAVGNBFEOTSRUDPHLMKXYZI"	"YFRQDKZXJBUVAENLOSMIGTHP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	19	11	3
"main"	163	"PB"	2	0	"Yes"	"T"	0	6	"T"	"True"	0	180	0	1	1	0	"KTBZJUGMSIHXVPYDFERQNALO"	"GMKENJTYDIOXSHBAFVZLUPRQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	20	6	3
"main"	164	"PB"	2	0	"Yes"	"G"	0	7	"B"	"False"	120	120	0	0	0	1	"XNUHDIFBGVQKOPLEMJZAYSRT"	"MKDPZAILNQXHVYRBTUOJGFES"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	25	8	3
"main"	166	"PB"	2	0	"Yes"	"D"	0	9	"Q"	"False"	120	120	0	0	0	1	"LXAFUJSHOQDVKRTGMNZBEIYP"	"YJXVDLPFGRTAZKIHOBSEQNUM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	25	10	3
"main"	167	"PB"	2	0	"Bouma"	"F"	0	7	"F"	"True"	120	300	0	1	1	0	"EBKRZGVUPOFQNADMHTYJLISX"	"YVGSDXAFLEMZJRHTIUBKNOPQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	27	7	3
"main"	170	"PB"	2	0	"Bouma"	"A"	0	10	"O"	"False"	60	60	0	0	0	1	"EQLSXBNKVROATMJFZPYUDIHG"	"ERGVZABNMHFJILXOTUKDSPYQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	27	11	3
"main"	172	"PB"	2	0	"Bouma"	"K"	0	9	"I"	"False"	60	60	0	0	0	-5	"XGYJKNEAZIHVMFDURLBPTQSO"	"AFUXBDKVIZSHMJYRGPNEOLTQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	27	4	3
"main"	174	"PB"	2	0	"Bouma"	"H"	0	6	"T"	"False"	0	180	0	1	1	1	"LRMFZEBVDQSIGNXYTUKOPAJH"	"QMYFBUTHAPVKRENDGXZSLIJO"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	27	7	3
"main"	177	"PB"	2	0	"Bouma"	"N"	0	9	"V"	"False"	120	120	0	0	0	-4	"SGPIENKUFVMTZDRXLABJOHQY"	"QRUDZBYLIVJOPHNATFXEGKSM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	27	5	3
