8,0.9,1,0.6,0.78566,2.6631,1.8282
8,0.9,1,0.84,0.78523,2.1355,1.6241
8,0.9,1,1.2,0.75802,1.6851,2.2462
9,0,0,0.6,0,NaN,NaN
9,0,0,0.84,0,NaN,NaN
9,0,0,1.2,0.31594,5,4.6718
9,0,1,0.6,0,NaN,NaN
9,0,1,0.84,0,NaN,NaN
9,0,1,1.2,0,NaN,NaN
9,0.5,0,0.6,0.48128,1.1478,0.55994
9,0.5,0,0.84,0.5113,1.0637,0.84889
9,0.5,0,1.2,0.552,1.229e-12,2.4309
9,0.5,1,0.6,0.42019,2.9551,1.3904
9,0.5,1,0.84,0.50099,2.4109,1.8849
9,0.5,1,1.2,0.55692,1.0892,3.1354
9,0.9,0,0.6,0.85642,1.0965,0.61662
9,0.9,0,0.84,0.81386,1.0207,0.8957
9,0.9,0,1.2,0.85146,4.6725e-13,2.1037
9,0.9,1,0.6,0.79808,2.722,1.5471
9,0.9,1,0.84,0.88335,6.7243e-11,4.7239
9,0.9,1,1.2,0.82508,1.6798,2.1845
10,0,0,0.6,0,NaN,NaN
10,0,0,0.84,0,NaN,NaN
10,0,0,1.2,0,NaN,NaN
10,0,1,0.6,0,NaN,NaN
10,0,1,0.84,0,NaN,NaN
10,0,1,1.2,0,NaN,NaN
10,0.5,0,0.6,0.48063,1.0117,0.65332
10,0.5,0,0.84,0.47067,1.1053,0.78379
10,0.5,0,1.2,0.46148,0.69046,1.3714
10,0.5,1,0.6,0.52296,2.6401,2.2869
10,0.5,1,0.84,0.41628,2.1005,0.96703
10,0.5,1,1.2,0.45783,2.0115,1.7922
10,0.9,0,0.6,0.90667,1.1184,0.64887
10,0.9,0,0.84,0.82809,0.966,0.91418
10,0.9,0,1.2,0.88398,4.2478e-12,2.0742
10,0.9,1,0.6,0.71624,2.4006,1.486
10,0.9,1,0.84,0.86967,2.4012,2.249
10,0.9,1,1.2,0.87045,3.6286e-13,3.9547
